orthogroup	set	ACN	AGE	CNV	CON	DUP	EVR	EXP	PHC	STA	UNI	WGA
28301at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.7557	0	0.31	79	0.975609756	0.72
28179at7399	20h-DO	1.025641026	203.0	0.15411035	2	0.025641026	0.7642	1	0.26	77	0.951219512	0.7
2269at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.7847	0	0.56	80	1.0	0.79
23722at7399	20h-DO	1.0	203.0	0.0	3	0.0	0.915	0	0.57	77	0.926829268	0.87
8870at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.8535	0	0.28	80	1.0	0.46
25041at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	1.0438	1	0.42	78	0.975609756	0.76
19108at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.3874	1	0.45	79	1.0	0.87
31656at7399	20h-DO	1.029411765	203.0	0.164130361	7	0.029411765	0.9163	1	0.3	72	0.8292682929999999	0.76
5205at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.8142	1	0.64	79	1.0	0.93
30415at7399	20h-DO	1.0	203.0	0.0	2	0.0	1.2249	0	0.58	78	0.951219512	0.99
5521at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.057	1	0.59	79	1.0	0.91
26015at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.2159	0	0.67	80	1.0	1.0
2195at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.8511	2	0.39	78	1.0	0.66
27652at7399	20h-DO	1.052631579	203.0	0.212132034	3	0.052631579000000005	1.4347	2	0.14	75	0.926829268	0.56
16457at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.0426	1	0.39	79	1.0	0.87
8774at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.8728	1	0.43	79	1.0	0.77
24482at7399	20h-DO	1.0	203.0	0.0	2	0.0	0.8009	0	0.58	78	0.951219512	0.89
13644at7399	20h-DO	1.0	45.85966719	0.0	11	0.0	0.9776	0	0.44	69	0.048780488	0.93
15920at7399	20h-DO	3.771428571	183.0129637	0.799448846	25	0.8857142859999999	1.3445	10	0.083333333	45	0.853658537	0.703333333
708at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.8127	2	0.67	78	1.0	0.91
30556at7399	20h-DO	1.0	203.0	0.0	3	0.0	0.8914	0	0.33	77	0.926829268	0.81
22066at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	1.001	1	0.68	78	0.975609756	0.93
5685at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.9915	0	0.55	79	0.975609756	0.93
24088at7399	20h-DO	1.048780488	203.0	0.294165364	0	0.024390244	1.4207	1	0.2	79	1.0	0.68
6318at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.8571	1	0.65	79	1.0	0.96
5203at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	0.8955	1	0.39	78	0.975609756	0.76
4002at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.7374	2	0.44	78	1.0	0.79
10982at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.9339	0	0.22	79	0.975609756	0.63
4443at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9759	1	0.72	79	1.0	0.93
22379at7399	20h-DO	1.0	203.0	0.0	1	0.0	1.142	0	0.44	79	0.975609756	0.87
16501at7399	20h-DO	1.0	203.0	0.0	1	0.0	1.1168	0	0.15	79	0.975609756	0.47
24233at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.0181	0	0.23	80	1.0	0.75
4648at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	1.0363	1	0.26	78	0.975609756	0.61
13493at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.8031	0	0.68	80	1.0	0.94
22393at7399	20h-DO	1.184210526	203.0	0.380383173	3	0.15789473699999998	1.0513	6	0.24	71	0.926829268	0.71
7728at7399	20h-DO	1.0	203.0	0.0	1	0.0	1.2149	0	0.44	79	0.975609756	0.89
20986at7399	20h-DO	1.0	203.0	0.0	1	0.0	1.0407	0	0.6	79	0.975609756	0.98
22145at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.2052	0	0.38	80	1.0	0.87
25874at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	0.8044	1	0.65	78	0.975609756	0.92
5911at7399	20h-DO	1.75	203.0	0.27847983800000004	9	0.725	0.8829	1	0.29	70	0.975609756	0.72
1018at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.1117	0	0.19	80	1.0	0.5
17087at7399	20h-DO	1.714285714	177.3420531	0.40824829	23	0.571428571	1.3713	4	0.07	53	0.17073170699999998	0.19
22904at7399	20h-DO	1.0	203.0	0.0	2	0.0	0.8590000000000001	0	0.32	78	0.951219512	0.88
29640at7399	20h-DO	1.0	203.0	0.0	2	0.0	1.0151	0	0.89	78	0.951219512	0.99
26625at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.8072	0	0.33	79	0.975609756	0.71
14069at7399	20h-DO	1.051282051	203.0	0.209812811	2	0.051282051	0.9087	1	0.4	77	0.951219512	0.72
2102at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.8954	0	0.21	79	0.975609756	0.41
23335at7399	20h-DO	1.0	183.0129637	0.0	1	0.0	0.7848	0	0.52	79	0.902439024	0.85
31316at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.2698	1	0.16	79	1.0	0.88
5600at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.9272	0	0.52	80	1.0	0.8
9231at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.8483	0	0.22	80	1.0	0.48
3597at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.2475	0	0.58	80	1.0	0.95
3104at7399	20h-DO	1.0	203.0	0.0	6	0.0	1.6512	0	0.3	74	0.853658537	0.92
16369at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.8297	0	0.45	80	1.0	0.83
1283at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.0405	0	0.48	80	1.0	0.81
2732at7399	20h-DO	1.0	203.0	0.0	5	0.0	1.3258	0	0.31	75	0.87804878	0.82
17752at7399	20h-DO	1.026315789	203.0	0.15596827	3	0.026315789	1.4269	1	0.2	76	0.926829268	0.6
31761at7399	20h-DO	1.0	82.06786156	0.0	6	0.0	2.2832	0	0.03	74	0.243902439	0.7
30153at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.1621	0	0.28	80	1.0	0.83
6696at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.8091	0	0.66	80	1.0	0.86
27352at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.1126	0	0.33	80	1.0	0.9
20946at7399	20h-DO	1.0	203.0	0.0	1	0.0	1.2048	0	0.6	79	0.975609756	0.92
4376at7399	20h-DO	1.390243902	203.0	0.385166639	5	0.365853659	0.9447	2	0.39	73	1.0	0.89
20056at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.0358	0	0.2	80	1.0	0.57
826at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9459	1	0.42	79	1.0	0.79
18273at7399	20h-DO	1.027777778	203.0	0.159894048	5	0.027777778	1.1863	1	0.35	74	0.87804878	0.7
6152at7399	20h-DO	1.025641026	203.0	0.15411035	2	0.025641026	1.1193	1	0.47	77	0.951219512	0.91
24738at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.9293	0	0.23	79	0.975609756	0.75
33225at7399	20h-DO	1.0	45.85966719	0.0	12	0.0	2.1421	0	0.04	68	0.073170732	0.75
30286at7399	20h-DO	1.0	203.0	0.0	2	0.0	0.9444	0	0.28	78	0.951219512	0.79
1121at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.8076	0	0.39	80	1.0	0.7
19314at7399	20h-DO	1.075	203.0	0.245015204	1	0.075	0.7399	3	0.13	76	0.975609756	0.47
7388at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.2813	0	0.47	80	1.0	0.89
8268at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.7633	0	0.34	80	1.0	0.82
21135at7399	20h-DO	1.05	203.0	0.207566616	1	0.05	1.0917	2	0.52	77	0.975609756	0.91
30205at7399	20h-DO	1.054054054	183.0129637	0.214528212	1	0.054054054	1.1097	2	0.49	77	0.902439024	0.9
21820at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9673	1	0.58	79	1.0	0.91
24407at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.8265	0	0.57	79	0.975609756	0.9
29989at7399	20h-DO	1.026315789	203.0	0.15596827	3	0.026315789	0.9625	1	0.35	76	0.926829268	0.81
23559at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.0392	1	0.18	79	1.0	0.44
15264at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.9835	0	0.44	80	1.0	0.91
19080at7399	20h-DO	1.076923077	203.0	0.324718612	2	0.051282051	1.2419	2	0.43	76	0.951219512	0.88
10348at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.0056	1	0.63	79	1.0	0.88
3643at7399	20h-DO	1.073170732	203.0	0.242660869	0	0.073170732	0.992	3	0.68	77	1.0	0.95
16746at7399	20h-DO	1.0	203.0	0.0	2	0.0	1.0471	0	0.43	78	0.951219512	0.89
1768at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.8054	1	0.4	79	1.0	0.65
27593at7399	20h-DO	1.0	203.0	0.0	5	0.0	0.949	0	0.52	75	0.87804878	0.9
28034at7399	20h-DO	1.0	183.0129637	0.0	6	0.0	0.721	0	0.33	74	0.56097561	0.5
9825at7399	20h-DO	1.05	203.0	0.207566616	1	0.05	0.8402	2	0.365	77	0.975609756	0.76
23650at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.0161	0	0.28	80	1.0	0.82
11097at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.0154	1	0.53	79	1.0	0.93
20030at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.7944	0	0.58	80	1.0	0.91
14242at7399	20h-DO	1.028571429	203.0	0.161970886	6	0.028571429	1.2376	1	0.32	73	0.853658537	0.88
11417at7399	20h-DO	1.05	203.0	0.297380857	1	0.025	1.5104	1	0.16	78	0.975609756	0.74
11372at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	1.0508	1	0.58	78	0.975609756	0.88
12982at7399	20h-DO	1.0	203.0	0.0	1	0.0	1.169	0	0.7	79	0.975609756	0.95
27838at7399	20h-DO	1.026315789	203.0	0.15596827	3	0.026315789	1.3921	1	0.13	76	0.926829268	0.82
21699at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.742	0	0.61	80	1.0	0.92
10519at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.9275	0	0.83	79	0.975609756	0.98
15015at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.7524	0	0.58	80	1.0	0.91
27153at7399	20h-DO	1.0	203.0	0.0	3	0.0	0.7144	0	0.39	77	0.926829268	0.84
297at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.8241	1	0.87	79	1.0	0.99
22521at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.7376	0	0.57	80	1.0	0.95
24325at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.1661	0	0.36	80	1.0	0.83
104at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.8811	1	0.74	79	1.0	0.93
15141at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.1209	0	0.39	80	1.0	0.86
11635at7399	20h-DO	1.05	203.0	0.207566616	1	0.05	1.2633	2	0.31	77	0.975609756	0.71
3586at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.8807	1	0.6	79	1.0	0.89
12010at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	1.1796	1	0.09	78	0.975609756	0.61
5410at7399	20h-DO	1.0	203.0	0.0	2	0.0	0.9423	0	0.35	78	0.951219512	0.65
8273at7399	20h-DO	1.0	203.0	0.0	2	0.0	0.8964	0	0.36	78	0.951219512	0.77
19293at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.9302	0	0.41	79	0.975609756	0.87
20277at7399	20h-DO	1.05	203.0	0.207566616	1	0.05	1.0853	2	0.23	77	0.975609756	0.78
2388at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.8431	0	0.82	80	1.0	0.98
25275at7399	20h-DO	1.125	203.0	0.293972368	1	0.125	0.7579	5	0.2	74	0.975609756	0.43
2484at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.2828	0	0.25	80	1.0	0.65
9389at7399	20h-DO	1.0	165.19348180000003	0.0	6	0.0	1.0262	0	0.66	74	0.341463415	0.98
31591at7399	20h-DO	1.0	203.0	0.0	6	0.0	0.9977	0	0.34	74	0.43902439	0.83
18195at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.9302	0	0.38	80	1.0	0.79
19122at7399	20h-DO	1.0	203.0	0.0	2	0.0	0.9174	0	0.28	78	0.951219512	0.7
14046at7399	20h-DO	1.926829268	203.0	0.7102157029999999	5	0.707317073	1.252	2	0.085	73	1.0	0.32
14009at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.7174	0	0.58	80	1.0	0.84
5192at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.9143	0	0.25	79	0.975609756	0.54
31441at7399	20h-DO	1.029411765	203.0	0.164130361	5	0.029411765	1.0535	1	0.55	74	0.8292682929999999	0.92
321at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.8113	2	0.63	78	1.0	0.84
24119at7399	20h-DO	1.097560976	203.0	0.337016686	0	0.073170732	1.1096	3	0.46	77	1.0	0.94
9321at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.0734	0	0.61	80	1.0	0.94
4250at7399	20h-DO	1.12195122	203.0	0.291661041	0	0.12195122	1.098	5	0.59	75	1.0	0.91
10405at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.921	0	0.59	80	1.0	0.96
2740at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9692	1	0.6	79	1.0	0.93
7835at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.9515	0	0.41	80	1.0	0.87
11266at7399	20h-DO	1.0625	177.3420531	0.22782255	3	0.0625	1.9835	2	0.09	75	0.780487805	0.61
16235at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.901	0	0.64	80	1.0	0.92
18413at7399	20h-DO	1.0	203.0	0.0	1	0.0	1.1417	0	0.46	79	0.975609756	0.86
2779at7399	20h-DO	1.1	203.0	0.272727273	1	0.1	1.6133	4	0.0	75	0.975609756	0.77
6095at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	1.2711	1	0.62	78	0.975609756	0.92
19852at7399	20h-DO	1.105263158	203.0	0.346671899	3	0.078947368	1.7838	3	0.44	74	0.926829268	0.71
20547at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.2287	0	0.4	80	1.0	0.86
12541at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.8137	2	0.68	78	1.0	0.89
24545at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	1.0748	1	0.44	78	0.975609756	0.87
2957at7399	20h-DO	1.0	203.0	0.0	1	0.0	1.3988	0	0.49	79	0.975609756	0.84
13350at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.061	0	0.69	80	1.0	0.88
25988at7399	20h-DO	1.025641026	203.0	0.15411035	2	0.025641026	1.1663	1	0.28	77	0.951219512	0.92
10948at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	0.93	1	0.2	78	0.975609756	0.65
31727at7399	20h-DO	1.027027027	203.0	0.15789473699999998	4	0.027027027	0.8149	1	0.21	75	0.902439024	0.88
2672at7399	20h-DO	1.075	203.0	0.245015204	1	0.075	0.971	3	0.54	76	0.975609756	0.86
12969at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.9305	0	0.61	80	1.0	0.94
13250at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.041	0	0.53	80	1.0	0.7
5312at7399	20h-DO	1.097560976	203.0	0.27034500100000003	0	0.097560976	0.8116	4	0.33	76	1.0	0.71
10099at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.0493	1	0.38	79	1.0	0.65
3167at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.8076	0	0.22	80	1.0	0.59
14952at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	1.237	1	0.43	78	0.975609756	0.94
1030at7399	20h-DO	1.05	203.0	0.207566616	1	0.05	1.3933	2	0.27	77	0.975609756	0.67
27826at7399	20h-DO	1.0	203.0	0.0	5	0.0	0.9398	0	0.0	75	0.853658537	0.0
23500at7399	20h-DO	1.05	203.0	0.207566616	1	0.05	1.0074	2	0.03	77	0.975609756	0.16
11546at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	0.7999	1	0.65	78	0.975609756	0.93
11591at7399	20h-DO	1.05	203.0	0.297380857	1	0.025	1.5429	1	0.09	78	0.975609756	0.85
1482at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.9896	0	0.7	80	1.0	0.98
4179at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.8907	0	0.6	79	0.975609756	0.92
22582at7399	20h-DO	1.0	203.0	0.0	11	0.0	1.5595	0	0.2	69	0.731707317	0.72
4949at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.178	0	0.44	80	1.0	0.72
13155at7399	20h-DO	1.025641026	203.0	0.15411035	2	0.025641026	0.8469	1	0.63	77	0.951219512	0.9
1652at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.8517	0	0.68	80	1.0	0.92
28392at7399	20h-DO	1.0	203.0	0.0	3	0.0	1.288	0	0.25	77	0.926829268	0.58
1525at7399	20h-DO	1.0	203.0	0.0	4	0.0	0.8824	0	0.45	76	0.902439024	0.86
26474at7399	20h-DO	1.0	203.0	0.0	2	0.0	0.8144	0	0.43	78	0.951219512	0.87
7324at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.9986	0	0.46	80	1.0	0.88
19912at7399	20h-DO	1.0	203.0	0.0	12	0.0	1.1627	0	0.25	68	0.707317073	0.8
8380at7399	20h-DO	1.0	203.0	0.0	2	0.0	1.1696	0	0.62	78	0.951219512	0.95
14095at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.8502	0	0.4	80	1.0	0.65
16661at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.8206	0	0.93	79	0.975609756	0.99
4437at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	0.9837	1	0.57	78	0.975609756	0.92
27638at7399	20h-DO	1.375	203.0	0.352089395	2	0.375	0.737	5	0.48	73	0.975609756	0.91
24108at7399	20h-DO	1.219512195	203.0	0.339411255	2	0.219512195	0.9795	2	0.26	76	1.0	0.56
31550at7399	20h-DO	1.027777778	203.0	0.159894048	5	0.027777778	1.7738	1	0.03	74	0.87804878	0.51
25021at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.8509	0	0.36	79	0.975609756	0.88
1408at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.8295	2	0.53	78	1.0	0.83
18603at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	0.8683	1	0.54	78	0.975609756	0.87
31883at7399	20h-DO	1.0	177.3420531	0.0	10	0.0	1.3835	0	0.0	70	0.585365854	0.12
7315at7399	20h-DO	2.097560976	203.0	0.952353266	17	0.365853659	1.4277	7	0.27	56	1.0	0.95
12937at7399	20h-DO	1.0	203.0	0.0	20	0.0	0.9116	0	0.36	60	0.414634146	0.77
5145at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.9578	0	0.67	80	1.0	0.87
22027at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.0356	1	0.56	79	1.0	0.89
8934at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.9337	0	0.42	79	0.975609756	0.9
6510at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	1.1236	2	0.27	78	1.0	0.56
22896at7399	20h-DO	1.0	203.0	0.0	4	0.0	1.3144	0	0.44	76	0.87804878	0.73
4708at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.8555	0	0.75	80	1.0	0.94
9815at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.1556	1	0.65	79	1.0	0.98
26202at7399	20h-DO	1.048780488	203.0	0.294165364	0	0.024390244	1.2738	1	0.38	79	1.0	0.88
20859at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.8233	0	0.73	79	0.975609756	0.89
16884at7399	20h-DO	1.736842105	203.0	2.027813942	4	0.15789473699999998	1.7015	6	0.09	70	0.926829268	0.34
24710at7399	20h-DO	1.0	203.0	0.0	3	0.0	1.2308	0	0.22	77	0.926829268	0.79
28843at7399	20h-DO	1.0	203.0	0.0	2	0.0	0.9421	0	0.29	78	0.951219512	0.88
1709at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.1154	1	0.6	79	1.0	0.87
13127at7399	20h-DO	1.0	203.0	0.0	1	0.0	1.4526	0	0.55	79	0.975609756	0.98
25946at7399	20h-DO	1.0	165.19348180000003	0.0	4	0.0	1.0796	0	0.67	76	0.292682927	0.98
5161at7399	20h-DO	1.073170732	203.0	0.318181818	0	0.048780488	1.1705	2	0.36	78	1.0	0.71
21336at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.8074	0	0.39	79	0.975609756	0.86
3729at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.2444	1	0.47	79	1.0	0.86
21423at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.4240000000000002	1	0.03	79	1.0	0.68
25197at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.9561	0	0.39	79	0.975609756	0.74
2096at7399	20h-DO	1.0	183.0129637	0.0	17	0.0	0.9232	0	0.57	63	0.43902439	0.72
18608at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.2844	1	0.33	79	1.0	0.92
1454at7399	20h-DO	1.195121951	203.0	0.37961378	0	0.17073170699999998	1.0855	6	0.17	74	1.0	0.41
30007at7399	20h-DO	1.025641026	203.0	0.15411035	2	0.025641026	1.2257	1	0.2	77	0.951219512	0.86
32698at7399	20h-DO	1.0	82.06786156	0.0	6	0.0	1.4712	0	0.11	74	0.243902439	0.69
5453at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.0239	1	0.31	79	1.0	0.76
24999at7399	20h-DO	1.147058824	203.0	0.374218449	7	0.117647059	1.2347	4	0.2	69	0.8292682929999999	0.87
24906at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.9211	0	0.12	79	0.975609756	0.61
26195at7399	20h-DO	1.0	203.0	0.0	3	0.0	1.2374	0	0.34	77	0.902439024	0.88
25205at7399	20h-DO	1.0	203.0	0.0	2	0.0	0.9039	0	0.43	78	0.951219512	0.89
28932at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.0572	0	0.1	80	1.0	0.72
9470at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.8382	2	0.43	78	1.0	0.7
675at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.7986	2	0.37	78	1.0	0.67
30179at7399	20h-DO	1.0	203.0	0.0	2	0.0	0.7759999999999999	0	0.52	78	0.951219512	0.92
23308at7399	20h-DO	1.0	203.0	0.0	3	0.0	1.0435	0	0.0	77	0.926829268	0.0
15283at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.7856	0	0.53	80	1.0	0.92
11474at7399	20h-DO	1.05	203.0	0.207566616	1	0.05	0.96	2	0.67	77	0.975609756	0.96
4988at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.7729	1	0.65	79	1.0	0.88
9667at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.8967	0	0.82	79	0.975609756	0.95
26892at7399	20h-DO	1.631578947	203.0	0.66579895	13	0.368421053	1.3436	7	0.1	60	0.926829268	0.57
5500at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.4228	1	0.46	79	1.0	0.94
426at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.7942	2	0.59	78	1.0	0.89
15516at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.1351	0	0.18	80	1.0	0.46
16415at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.8767	2	0.26	78	1.0	0.46
12695at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.0375	0	0.7	80	1.0	0.78
18979at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	0.9031	1	0.11	78	0.975609756	0.51
3644at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.8216	1	0.66	79	1.0	0.87
9738at7399	20h-DO	1.0	203.0	0.0	1	0.0	1.0493	0	0.5	79	0.975609756	0.93
22426at7399	20h-DO	1.0	203.0	0.0	5	0.0	1.1375	0	0.52	75	0.87804878	0.86
31728at7399	20h-DO	1.0	183.0129637	0.0	13	0.0	1.1598	0	0.29	67	0.56097561	0.83
26463at7399	20h-DO	1.0	203.0	0.0	3	0.0	0.8241	0	0.84	77	0.926829268	0.97
20633at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.9706	0	0.34	79	0.975609756	0.64
10723at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.3326	0	0.43	80	1.0	1.0
12074at7399	20h-DO	2.05	203.0	0.993434725	14	0.375	1.1057	7	0.17	59	0.975609756	0.915
23173at7399	20h-DO	1.0	203.0	0.0	2	0.0	0.9922	0	0.37	78	0.487804878	0.84
15542at7399	20h-DO	1.0	203.0	0.0	2	0.0	0.9702	0	0.6	78	0.951219512	0.94
5779at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.8477	0	0.26	80	1.0	0.59
9495at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.4715	0	0.31	80	1.0	0.69
16688at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9904	1	0.22	79	1.0	0.66
6892at7399	20h-DO	1.097560976	203.0	0.337016686	0	0.073170732	1.023	3	0.35	77	1.0	0.68
30501at7399	20h-DO	1.135135135	203.0	0.301169301	4	0.135135135	1.7558	3	0.18	73	0.902439024	0.73
19643at7399	20h-DO	2.875	203.0	0.683314506	14	0.625	1.5839	9	0.02	57	0.390243902	0.66
25608at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.9863	0	0.4	79	0.975609756	0.88
16567at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.1152	0	0.59	80	1.0	0.93
635at7399	20h-DO	1.0	203.0	0.0	0	0.0	1.4378	0	0.53	80	1.0	0.93
6267at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.1119	1	0.69	79	1.0	0.93
18204at7399	20h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.89	1	0.31	79	1.0	0.77
12018at7399	20h-DO	1.0	203.0	0.0	0	0.0	0.9752	0	0.47	80	1.0	0.67
25930at7399	20h-DO	1.0	203.0	0.0	1	0.0	0.8978	0	0.55	79	0.975609756	0.89
25848at7399	20h-DO	1.025	203.0	0.152317024	1	0.025	1.0031	1	0.6	78	0.975609756	0.93
15587at7399	20h-DO	2.073170732	203.0	0.125612685	0	1.0	0.8758	3	0.355	77	1.0	0.595
24374at7399	20h-DO	1.048780488	203.0	0.205389788	0	0.048780488	1.5742	2	0.55	78	1.0	0.77
26140at7399	20h-DO	1.0	203.0	0.0	2	0.0	1.0868	0	0.29	78	0.951219512	0.77
31951at7399	20h-DO	1.263157895	203.0	0.348608344	9	0.263157895	1.1514	3	0.31	68	0.926829268	0.63
