orthogroup	AAL	AEN	AGE	CAF	CNV	CON	DUP	EVR	EXP	LCA	PDN	PDS	SEL	STA	SYN	UNI	ACN
MZ22511354	397.8125	2.0	27.90365678	0.378	0.233853587	3	0.066666667	0.947	1	7	0.36988	5.3167800000000005	0.06957	32	0.0	0.7894736842105263	1.0666666666666669
MZ22511355	449.68421050000006	3.105263158	43.0	0.9565	0.0	0	0.0	0.9013	0	7	0.24888	7.129510000000002	0.034910000000000004	36	0.0	1.0	1.0
MZ22511358	404.1578947	3.315789474	43.0	0.9565	0.0	0	0.0	0.8512	0	7	0.21222	4.34773	0.04881	36	0.0	1.0	1.0
MZ22511360	567.8823529	2.0	43.0	0.493	0.0	2	0.0	1.1711	0	7	1.11643	7.9242	0.14089000000000002	34	0.0	0.8947368421052632	1.0
MZ22511362	628.4736842	2.0526315790000003	43.0	0.887	0.217005559	1	0.055555556	1.3738	1	7	2.38349	11.70167	0.20369	34	0.0	0.9473684210526316	1.0555555555555556
MZ22511363	389.9166667	2.666666667	43.0	0.0	0.807946643	10	0.28571428600000004	1.3933	2	7	5.27072	28.76769	0.18322	24	0.0	0.3684210526315789	1.7142857142857142
MZ22511364	402.05555560000005	1.0	43.0	0.825	0.0	1	0.0	0.8426	0	7	0.11599	5.0962	0.02276	35	0.0	0.9473684210526316	1.0
MZ22511365	398.6666667	3.944444444	43.0	0.691	0.0	1	0.0	1.0571	0	7	1.14847	7.458439999999999	0.15398	35	0.039215686	0.9473684210526316	1.0
MZ22511373	475.61111110000013	1.777777778	43.0	0.691	0.0	1	0.0	1.2667	0	7	1.03013	9.69925	0.10620999999999997	35	0.166666667	0.9473684210526316	1.0
MZ22511375	699.25	3.0	27.90365678	0.026	0.0	7	0.0	1.2697	0	7	0.24847	2.93933	0.08453	29	0.0	0.21052631578947367	1.0
MZ22511377	389.5789474	7.368421053	43.0	0.9565	0.0	0	0.0	0.8378	0	7	0.053620000000000015	5.77491	0.00928	36	0.213450292	1.0	1.0
MZ22511378	376.25	8.45	43.0	0.888	0.212132034	0	0.052631579000000005	0.9093	1	7	0.34166	4.0308	0.08476	35	0.0	1.0	1.0526315789473684
MZ22511379	510.8095238	4.619047619	43.0	0.589	0.277664376	0	0.105263158	0.9513	2	7	0.335	7.747000000000001	0.04324	34	0.0	1.0	1.1052631578947372
MZ22511380	421.4444444	4.0	43.0	0.7975	0.0	1	0.0	0.8373	0	7	0.11122	5.52414	0.02013	35	0.0	0.9473684210526316	1.0
MZ22511381	414.4444444	3.944444444	43.0	0.82	0.0	1	0.0	0.8499	0	7	0.13731	6.45094	0.02129	35	0.0	0.9473684210526316	1.0
MZ22511384	523.5	3.875	43.0	0.0	0.306186218	11	0.14285714300000002	1.3009	1	7	1.81267	11.57782	0.15656	24	0.0	0.3684210526315789	1.1428571428571428
MZ22511388	432.2941176	1.117647059	43.0	0.0	0.348004693	4	0.4166666670000001	0.8370000000000001	4	7	0.00702	4.00622	0.00175	28	0.181818182	0.631578947368421	1.4166666666666667
MZ22511390	403.8421053	5.894736842	43.0	0.9565	0.0	0	0.0	0.8682	0	7	0.15045	4.59321	0.03275	36	0.0	1.0	1.0
MZ22511393	576.0	2.090909091	43.0	0.954	0.421528113	0	0.105263158	1.3049	2	7	2.9454	17.53371	0.16798	34	0.0	1.0	1.1578947368421053
MZ22511397	438.0588235	2.058823529	43.0	0.631	0.0	2	0.0	1.0279	0	7	0.71563	6.0014400000000006	0.11924	34	0.0	0.8947368421052632	1.0
MZ22511398	432.2	3.15	43.0	0.888	0.212132034	0	0.052631579000000005	0.9708	1	7	0.66183	7.20776	0.09182	35	0.0	1.0	1.0526315789473684
MZ22511399	512.5263158	2.947368421	43.0	0.9565	0.0	0	0.0	0.9342	0	7	0.4418	7.10036	0.06222	36	0.0	1.0	1.0
MZ22511400	468.6	2.4	43.0	0.946	0.346410162	1	0.25	1.6238	1	7	0.79298	4.71906	0.16804000000000002	34	0.0	0.21052631578947367	1.25
MZ22511401	399.7368421	4.736842105	43.0	0.9565	0.0	0	0.0	0.8591	0	7	0.056970000000000014	2.82437	0.02017	36	0.023391813	1.0	1.0
MZ22511403	394.75	3.875	43.0	0.368	0.0	3	0.0	1.0458	0	7	0.80225	7.5423	0.10637	33	0.0	0.8421052631578947	1.0
MZ22511404	434.0	7.0	43.0	0.9565	0.0	0	0.0	0.8677	0	7	0.16222	5.41254	0.02997	36	0.0	1.0	1.0
MZ22511405	414.7894737	1.052631579	43.0	0.9565	0.0	0	0.0	0.8772	0	7	0.24342	7.416460000000002	0.03282	36	0.0	1.0	1.0
MZ22511406	511.0	5.2	43.0	0.888	0.212132034	0	0.052631579000000005	0.9073	1	7	0.27874	5.61996	0.0496	35	0.0	1.0	1.0526315789473684
MZ22511407	403.0526316	4.894736842	43.0	0.9565	0.0	0	0.0	0.8634	0	7	0.24344	6.33645	0.03842	36	0.0	1.0	1.0
MZ22511409	437.8947368	2.736842105	43.0	0.185	0.28827503	2	0.117647059	1.0541	2	7	0.8132	6.5371	0.1244	32	0.080882353	0.8947368421052632	1.1176470588235294
MZ22511410	699.1666667000002	7.611111111	43.0	0.825	0.0	1	0.0	1.2454	0	7	1.10682	3.8552	0.2871	35	0.0	0.9473684210526316	1.0
MZ22511412	440.75	2.0625	43.0	0.245	0.0	3	0.0	1.0828	0	7	0.83185	9.05239	0.09189	33	0.0	0.8421052631578947	1.0
MZ22511417	389.3333333	1.0	6.8542463310000015	0.204	0.0	5	0.0	1.1619	0	6	0.24308	0.71724	0.33891	31	0.0	0.15789473684210525	1.0
MZ22511420	590.1	2.0	43.0	0.888	0.212132034	0	0.052631579000000005	0.8722	1	7	0.2796	4.8280699999999985	0.05791	35	0.0	1.0	1.0526315789473684
MZ22511426	486.8421053	1.0	43.0	0.9565	0.0	0	0.0	1.0636	0	7	0.97016	7.471210000000001	0.12985	36	0.0	1.0	1.0
MZ22511430	452.3157895	6.0	43.0	0.9565	0.0	0	0.0	0.9526	0	7	0.4468	7.676760000000002	0.0582	36	0.061728395	1.0	1.0
MZ22511432	499.45	6.55	43.0	0.731	0.277664376	0	0.105263158	0.8914	2	7	0.2745	3.5833	0.07661	34	0.0	1.0	1.1052631578947372
MZ22511438	453.7894737	1.157894737	43.0	0.9565	0.0	0	0.0	0.9901	0	7	0.63559	8.037189999999999	0.07908	36	0.0	1.0	1.0
MZ22511441	421.4444444	2.888888889	43.0	0.691	0.0	1	0.0	0.9398	0	7	0.36277	6.59698	0.05499	35	0.0	0.9473684210526316	1.0
MZ22511442	433.3684211	1.578947368	43.0	0.9565	0.0	0	0.0	0.841	0	7	0.12054	5.69691	0.02116	36	0.035087719	1.0	1.0
MZ22511443	511.5263158	4.789473684	43.0	0.9565	0.0	0	0.0	0.9478	0	7	0.57725	6.21855	0.09283	36	0.0	1.0	1.0
MZ22511444	760.4285714	2.285714286	43.0	0.7659999999999999	0.277664376	0	0.105263158	0.9141	2	7	0.35406	8.011660000000001	0.04419	34	0.0	1.0	1.1052631578947372
MZ22511447	438.7368421	3.105263158	43.0	0.9565	0.0	0	0.0	0.9284	0	7	0.5041899999999999	5.8846300000000005	0.08567999999999999	36	0.0	1.0	1.0
MZ22511448	474.33333330000005	4.666666667	27.90365678	0.002	0.0	9	0.0	1.5706	0	7	1.0009	4.4534699999999985	0.22475	27	0.0	0.3157894736842105	1.0
MZ22511450	700.0	2.888888889	43.0	0.25	0.0	4	0.0	1.4705	0	7	0.8900100000000001	3.86951	0.23001	32	0.0	0.4736842105263158	1.0
MZ22511454	720.6842105000002	3.105263158	43.0	0.9565	0.0	0	0.0	1.2669	0	7	1.7674599999999998	6.61141	0.26733	36	0.0	1.0	1.0
MZ22511455	411.7647059	6.764705882	27.90365678	0.708	0.22782255	2	0.0625	0.8490000000000001	1	7	0.11131	2.4517	0.0454	33	0.0	0.8421052631578947	1.0625
MZ22511456	448.4736842	6.684210526	43.0	0.9565	0.0	0	0.0	0.9455	0	7	0.3665	5.65712	0.06479	36	0.0	1.0	1.0
MZ22511460	378.52941180000005	2.058823529	43.0	0.67	0.0	2	0.0	1.0848	0	7	0.80758	7.033339999999999	0.11482	34	0.099264706	0.8947368421052632	1.0
MZ22511462	413.35	1.05	43.0	0.887	0.212132034	0	0.052631579000000005	0.8343	1	7	0.10893	6.35387	0.01714	35	0.049707602	1.0	1.0526315789473684
MZ22511465	431.2777778	3.888888889	43.0	0.7975	0.0	1	0.0	0.9227	0	7	0.29246	6.1374900000000014	0.04765	35	0.248366013	0.9473684210526316	1.0
MZ22511468	258.5555556	3.3055555560000003	43.0	0.0	0.600925213	3	0.5555555560000001	1.0446	9	7	3.05658	21.44457	0.14253	24	0.197231834	0.9473684210526316	2.0
MZ22511469	445.3157895	5.789473684	43.0	0.9565	0.0	0	0.0	0.9048	0	7	0.26578	4.93393	0.05387	36	0.040123457	1.0	1.0
MZ22511470	427.33333330000005	1.047619048	43.0	0.723	0.319438282	1	0.166666667	0.8309	2	7	0.13285	21.76945	0.0061	33	0.039215686	0.9473684210526316	1.1666666666666667
MZ22511471	438.61111110000013	2.055555556	43.0	0.825	0.0	1	0.0	1.0495	0	7	0.76722	7.54725	0.10166	35	0.0	0.9473684210526316	1.0
MZ22511472	486.5555556	1.888888889	43.0	0.486	0.222222222	2	0.05882352900000001	1.1361	1	7	0.8982	9.99616	0.08985	33	0.09765625	0.8947368421052632	1.0588235294117647
MZ22511479	469.1052632	3.894736842	43.0	0.9565	0.0	0	0.0	0.9729	0	7	0.59182	7.6597	0.07726	36	0.0	1.0	1.0
MZ22511480	346.8333333	3.375	43.0	0.0	0.353553391	1	0.333333333	1.0619	4	7	2.57214	14.25849	0.18039	31	0.0	0.9473684210526316	1.3333333333333333
MZ22511481	388.0	5.85	43.0	0.977	0.212132034	0	0.052631579000000005	1.0953	1	7	1.15014	7.24574	0.15872999999999998	35	0.0	1.0	1.0526315789473684
MZ22511482	467.7368421	2.947368421	43.0	0.9565	0.0	0	0.0	1.0876	0	7	1.12526	8.802010000000003	0.12784	36	0.137426901	1.0	1.0
MZ22511484	358.2	3.35	43.0	0.535	0.282842712	1	0.111111111	0.9108	2	7	0.29508	4.87319	0.06055	33	0.0	0.9473684210526316	1.1111111111111112
MZ22511485	436.4736842	5.0	43.0	0.9565	0.0	0	0.0	0.8084	0	7	0.01221	4.80579	0.00254	36	0.0	1.0	1.0
MZ22511487	445.0526316	2.894736842	43.0	0.9565	0.0	0	0.0	0.9901	0	7	0.56984	6.96299	0.08184	36	0.0	1.0	1.0
MZ22511489	422.1666667	2.75	43.0	0.479	0.0	3	0.0	1.2081	0	7	0.82696	8.646469999999999	0.09564	33	0.0	0.631578947368421	1.0
MZ22511490	380.7894737	2.842105263	43.0	0.184	0.28827503	2	0.117647059	1.536	2	7	3.44327	12.10286	0.2845	32	0.077205882	0.8947368421052632	1.1176470588235294
MZ22511491	347.14285710000007	3.0	43.0	0.0	0.0	11	0.0	0.9671	0	7	0.35767	6.61017	0.054110000000000005	25	0.0	0.3684210526315789	1.0
MZ22511496	524.1578946999998	3.0	43.0	0.9565	0.0	0	0.0	0.9619	0	7	0.53918	7.618310000000001	0.07077	36	0.0	1.0	1.0
MZ22511499	411.5263158	1.052631579	43.0	0.9565	0.0	0	0.0	0.8740000000000001	0	7	0.38481	6.55778	0.05868	36	0.064327485	1.0	1.0
MZ22511503	424.5555556	5.166666667	43.0	0.59	0.222222222	2	0.05882352900000001	1.009	1	7	0.541	6.70845	0.08064	33	0.0	0.8947368421052632	1.0588235294117647
MZ22511504	448.4736842	3.0	43.0	0.9565	0.0	0	0.0	1.0435	0	7	0.73964	8.36645	0.08841	36	0.296296296	1.0	1.0
MZ22511505	479.8947368	4.947368421	43.0	0.9565	0.0	0	0.0	0.9515	0	7	0.25353000000000003	3.76463	0.06735	36	0.0	1.0	1.0
MZ22511506	315.7857143	4.428571429	43.0	0.023	0.338815464	2	0.473684211	0.9835	6	7	2.71	28.6867	0.09447	28	0.207602339	1.0	1.4736842105263157
MZ22511507	454.2222222	6.0	43.0	0.0	0.0	1	0.0	0.8804	0	7	0.12399	4.70043	0.02638	35	0.06862745099999999	0.9473684210526316	1.0
MZ22511508	467.9444444	2.055555556	43.0	0.82	0.0	1	0.0	1.177	0	7	1.05237	10.33051	0.10187	35	0.12745098	0.9473684210526316	1.0
MZ22511510	420.5294118	3.411764706	43.0	0.631	0.0	2	0.0	0.8276	0	7	0.07977999999999999	3.71627	0.02147	34	0.0	0.8947368421052632	1.0
MZ22511512	490.8947368	1.157894737	43.0	0.9565	0.0	0	0.0	1.0747	0	7	0.79013	7.22867	0.10931	36	0.0	1.0	1.0
MZ22511517	362.85714289999993	2.0	27.90365678	0.241	0.0	4	0.0	1.0836	0	7	0.62524	5.64965	0.11067	32	0.065934066	0.7368421052631579	1.0
MZ22511518	426.125	2.083333333	43.0	0.8340000000000001	0.565194165	0	0.15789473699999998	0.8996	2	7	0.42431	14.57163	0.02912	34	0.132716049	1.0	1.263157894736842
MZ22511521	514.9	3.35	43.0	0.888	0.212132034	0	0.052631579000000005	0.9366	1	7	0.37754	3.5803199999999995	0.10545	35	0.0	1.0	1.0526315789473684
MZ22511522	435.8421053	5.3684210530000005	43.0	0.9565	0.0	0	0.0	0.9928	0	7	0.52999	6.04493	0.08768	36	0.076023392	1.0	1.0
MZ22511524	471.6363636	3.636363636000001	43.0	0.0	0.0	8	0.0	1.0352	0	7	0.56729	6.89017	0.08233	28	0.0	0.5789473684210527	1.0
MZ22511525	402.8333333	2.0	19.19682665	0.001	0.0	10	0.0	1.1949	0	6	0.50785	2.91552	0.17419	26	0.0	0.3157894736842105	1.0
MZ22511527	503.2142857	3.857142857	43.0	0.0	0.24743583	6	0.076923077	1.3206	1	7	1.46016	8.95439	0.16307	29	0.0	0.6842105263157895	1.0769230769230769
MZ22511529	396.7777778	2.888888889	43.0	0.82	0.0	1	0.0	0.9482	0	7	0.53123	9.03926	0.05877	35	0.0	0.9473684210526316	1.0
MZ22511530	418.1578947	2.0	43.0	0.9565	0.0	0	0.0	0.8511	0	7	0.16560999999999998	7.23597	0.02289	36	0.102339181	1.0	1.0
MZ22511532	400.2307692	3.615384615	27.90365678	0.091	0.0	5	0.0	1.07	0	7	0.60397	6.2441	0.09673	31	0.0	0.6842105263157895	1.0
MZ22511534	492.0526316	4.631578947	43.0	0.9565	0.0	0	0.0	0.8658	0	7	0.17238	3.18638	0.0541	36	0.0	1.0	1.0
MZ22511536	459.8421053	6.210526316	43.0	0.887	0.217005559	1	0.055555556	1.2121	1	7	0.8061	7.9544	0.10134	34	0.0	0.9473684210526316	1.0555555555555556
MZ22511541	401.2105263	4.631578947	43.0	0.9565	0.0	0	0.0	0.8945	0	7	0.15992	6.019419999999998	0.02657	36	0.0	1.0	1.0
MZ22511545	398.7894737	2.0	43.0	0.9565	0.0	0	0.0	0.8935	0	7	0.26405	6.1853	0.04269	36	0.067251462	1.0	1.0
MZ22511547	431.0	1.0	1.979807516	0.123	0.0	6	0.0	0.9771	0	6	0.02711	0.27921	0.0971	30	0.0	0.2631578947368421	1.0
MZ22511548	428.5	3.0	43.0	0.0	0.0	9	0.0	1.1355	0	7	0.36006	3.28839	0.10949	27	0.0	0.21052631578947367	1.0
MZ22511549	472.61111110000013	1.888888889	43.0	0.338	0.222222222	2	0.05882352900000001	1.781	1	7	3.87526	15.7485	0.24607	33	0.0	0.8947368421052632	1.0588235294117647
MZ22511552	467.5263158	4.947368421	43.0	0.9565	0.0	0	0.0	0.888	0	7	0.29849000000000003	5.4894	0.05438	36	0.055555556	1.0	1.0
MZ22511557	477.2	6.8	43.0	0.0	0.0	11	0.0	0.8733	0	7	0.12075	2.43355	0.04962	25	0.0	0.2631578947368421	1.0
MZ22511558	421.0555556	1.0	43.0	0.82	0.0	1	0.0	1.2931	0	7	1.7637	8.59965	0.20509	35	0.0	0.9473684210526316	1.0
MZ22511559	392.9444444	4.666666667	43.0	0.851	0.0	1	0.0	1.1428	0	7	1.2688	5.7374	0.22115	35	0.0	0.9473684210526316	1.0
MZ22511560	464.2352941	1.882352941	43.0	0.62	0.0	2	0.0	0.9551	0	7	0.52759	6.32338	0.08342999999999999	34	0.1171875	0.8947368421052632	1.0
MZ22511563	426.85	6.9	43.0	0.6940000000000001	0.282842712	1	0.111111111	0.9545	2	7	0.5298	4.2626	0.12429	33	0.0	0.9473684210526316	1.1111111111111112
MZ22511564	733.6315789	5.684210526	43.0	0.9565	0.0	0	0.0	1.0642	0	7	0.57529	5.14466	0.11182	36	0.0	1.0	1.0
MZ22511566	414.2222222	1.111111111	43.0	0.851	0.0	1	0.0	0.9584	0	7	0.44732	8.31049	0.05383	35	0.0	0.9473684210526316	1.0
MZ22511567	380.55555560000005	5.1111111110000005	43.0	0.7975	0.0	1	0.0	0.9764	0	7	0.46128	5.5392199999999985	0.08327999999999999	35	0.0	0.9473684210526316	1.0
MZ22511568	465.88888889999987	1.222222222	43.0	0.82	0.0	1	0.0	1.0915	0	7	0.93937	7.7335	0.12147	35	0.107843137	0.9473684210526316	1.0
MZ22511571	417.1578947	2.0	43.0	0.9565	0.0	0	0.0	0.9374	0	7	0.56423	6.74723	0.08362	36	0.0	1.0	1.0
MZ22511573	293.4666667	4.0	43.0	0.213	0.0	4	0.0	1.4340000000000002	0	7	2.9216900000000003	12.58945	0.23207	32	0.0	0.7894736842105263	1.0
MZ22511574	431.8461538	1.923076923	43.0	0.022	0.0	6	0.0	1.1117	0	7	0.92593	10.4649	0.08847999999999999	30	0.0	0.6842105263157895	1.0
MZ22511575	437.8	2.8	43.0	0.0	0.212132034	0	0.052631579000000005	1.0325	1	7	0.82501	8.651019999999999	0.09537	35	0.078947368	1.0	1.0526315789473684
MZ22511578	439.11111110000013	2.055555556	43.0	0.7975	0.0	1	0.0	0.932	0	7	0.32145	6.32953	0.05079	35	0.221453287	0.9473684210526316	1.0
MZ22511585	477.5263158	1.368421053	43.0	0.9565	0.0	0	0.0	0.9785	0	7	0.41852	7.07493	0.05916	36	0.0	1.0	1.0
MZ22511586	591.8	6.2	9.663417743	0.061	0.0	6	0.0	1.1556	0	6	0.2842	1.2003700000000002	0.23676	30	0.0	0.2631578947368421	1.0
MZ22511587	418.4	5.0	43.0	0.0	0.0	9	0.0	0.9604	0	7	0.25947	3.9657	0.06543	27	0.0	0.2631578947368421	1.0
MZ22511588	450.65	7.3	43.0	0.95	0.212132034	0	0.052631579000000005	1.2796	1	7	0.9784	5.9706	0.16387000000000002	35	0.0	1.0	1.0526315789473684
MZ22511589	415.3888889	9.944444444	43.0	0.851	0.0	1	0.0	0.9432	0	7	0.1796	3.3686	0.053320000000000006	35	0.0	0.9473684210526316	1.0
MZ22511590	436.7894737	5.736842105	43.0	0.9565	0.0	0	0.0	0.8799	0	7	0.21183	4.06964	0.05205	36	0.0	1.0	1.0
MZ22511594	366.0	5.578947368	43.0	0.9565	0.0	0	0.0	0.8571	0	7	0.22033000000000005	6.33845	0.03476	36	0.0	1.0	1.0
MZ22511596	413.3846154	6.538461538	43.0	0.019	0.0	6	0.0	1.0376	0	7	0.52472	6.3697	0.08238	30	0.0	0.6842105263157895	1.0
MZ22511599	543.0555555999998	2.111111111	43.0	0.82	0.0	1	0.0	1.0747	0	7	0.78865	9.06879	0.08696	35	0.166666667	0.9473684210526316	1.0
MZ22511601	448.2222222	4.1111111110000005	43.0	0.465	0.222222222	2	0.05882352900000001	0.9189	1	7	0.34317	7.53543	0.04554	33	0.036764706	0.8947368421052632	1.0588235294117647
MZ22511604	405.4444444	2.666666667	43.0	0.0	0.293972368	8	0.125	1.4688	1	7	1.6799099999999998	10.36264	0.16211	27	0.0	0.42105263157894735	1.125
MZ22511606	796.5333333	3.6	43.0	0.599	0.0	2	0.0	1.3348	0	7	1.83555	4.2176800000000005	0.4352	34	0.0	0.7894736842105263	1.0
MZ22511608	439.4117647	2.176470588	43.0	0.383	0.440194987	3	0.066666667	1.2131	1	7	1.4475	10.51633	0.13764	32	0.0	0.7894736842105263	1.1333333333333333
MZ22511610	412.8888889	4.722222222	43.0	0.8109999999999999	0.0	1	0.0	0.8453	0	7	0.12627	4.25476	0.02968	35	0.0	0.9473684210526316	1.0
MZ22511611	402.6666667	5.055555556	43.0	0.0	0.4513354670000001	4	0.307692308	1.1385	4	7	0.446	6.0758	0.07341	28	0.0	0.6842105263157895	1.3846153846153846
MZ22511612	463.9	2.3	43.0	0.888	0.212132034	0	0.052631579000000005	0.8959	1	7	0.20826	5.73313	0.03633	35	0.090643275	1.0	1.0526315789473684
MZ22511614	470.75	1.375	27.90365678	0.0	0.0	9	0.0	1.1111	0	7	0.32227	3.44881	0.09344	27	0.0	0.42105263157894735	1.0
MZ22511615	500.5789474	3.736842105	43.0	0.9565	0.0	0	0.0	1.1903	0	7	1.53971	9.80029	0.15711	36	0.0	1.0	1.0
MZ22511617	483.2777778	5.944444444	43.0	0.82	0.0	1	0.0	1.2494	0	7	0.64405	6.718189999999999	0.09587	35	0.218954248	0.9473684210526316	1.0
MZ22511618	381.8947368	6.315789474	43.0	0.318	0.28827503	2	0.117647059	0.8918	2	7	0.06916	2.76088	0.02505	32	0.0	0.8947368421052632	1.1176470588235294
MZ22511622	443.25	4.0	27.90365678	0.002	0.0	8	0.0	1.8542	0	7	1.12278	4.77546	0.23511	28	0.0	0.21052631578947367	1.0
MZ22511624	395.2105263	5.894736842	43.0	0.9565	0.0	0	0.0	0.9013	0	7	0.6410899999999999	14.84034	0.0432	36	0.0	1.0	1.0
MZ22511627	359.05	6.5	43.0	0.29100000000000004	0.435889894	2	0.117647059	0.9095	2	7	1.2893	4.8368	0.26656	32	0.0	0.8947368421052632	1.1764705882352942
MZ22511628	486.88888889999987	6.277777778	43.0	0.825	0.0	1	0.0	1.2604	0	7	1.11076	6.31305	0.17595	35	0.0	0.9473684210526316	1.0
MZ22511630	605.3333332999998	5.888888889	43.0	0.82	0.0	1	0.0	1.0713	0	7	0.32758000000000004	3.04873	0.10745	35	0.0	0.9473684210526316	1.0
MZ22511633	417.7692308	4.923076923	43.0	0.003	0.255124984	7	0.083333333	0.9121	1	7	0.40193	5.0471	0.07964	28	0.0	0.631578947368421	1.0833333333333333
MZ22511634	446.35	4.9	43.0	0.476	0.324037035	2	0.176470588	0.9105	2	7	1.03176	14.37185	0.07178999999999999	32	0.06640625	0.8947368421052632	1.1764705882352942
MZ22511635	491.7368421	4.947368421	43.0	0.9565	0.0	0	0.0	0.8276	0	7	0.0506	5.5449199999999985	0.00913	36	0.0	1.0	1.0
MZ22511637	554.3157894999998	5.947368421	43.0	0.9565	0.0	0	0.0	1.0606	0	7	0.6846	6.6601	0.10279	36	0.0	1.0	1.0
MZ22511640	403.2105263	2.0526315790000003	43.0	0.9565	0.0	0	0.0	0.8514	0	7	0.01444	6.948	0.0020800000000000003	36	0.0	1.0	1.0
MZ22511642	457.4444444	1.888888889	43.0	0.7975	0.0	1	0.0	1.0794	0	7	0.79395	6.33772	0.12527	35	0.107843137	0.9473684210526316	1.0
MZ22511646	476.8235294	2.1176470590000003	43.0	0.655	0.0	2	0.0	1.0482	0	7	0.7541800000000001	7.611969999999999	0.09908	34	0.0	0.8947368421052632	1.0
MZ22511647	482.8947368	2.0	43.0	0.9565	0.0	0	0.0	0.9856	0	7	0.40495	7.464339999999999	0.05425	36	0.122807018	1.0	1.0
MZ22511648	356.6666667	4.1111111110000005	43.0	0.8245	0.0	1	0.0	1.0547	0	7	0.93873	8.402660000000001	0.11172	35	0.091503268	0.9473684210526316	1.0
MZ22511649	669.2666667000002	4.066666667	43.0	0.08199999999999999	0.0	4	0.0	1.5083	0	7	1.9402	8.90292	0.21793	32	0.0	0.7894736842105263	1.0
MZ22511652	353.7777778	5.888888889	43.0	0.82	0.0	1	0.0	0.9613	0	7	0.23555	5.56331	0.04234	35	0.0	0.9473684210526316	1.0
MZ22511654	394.55555560000005	7.388888888999999	43.0	0.82	0.0	1	0.0	0.8268	0	7	0.41052	7.48615	0.05484	35	0.0	0.9473684210526316	1.0
MZ22511655	408.7368421	5.526315789	43.0	0.9565	0.0	0	0.0	1.1274	0	7	0.93313	6.18591	0.15085	36	0.0	1.0	1.0
MZ22511657	403.8333333	3.944444444	43.0	0.7975	0.0	1	0.0	0.8573	0	7	0.19839	5.3367	0.03717	35	0.13725490199999998	0.9473684210526316	1.0
MZ22511658	433.8947368	2.0	43.0	0.9565	0.0	0	0.0	0.9667	0	7	0.41684	7.17472	0.0581	36	0.105263158	1.0	1.0
MZ22511660	503.6	2.0	1.979807516	0.123	0.0	6	0.0	1.146	0	6	0.27061	0.38	0.71213	30	0.0	0.2631578947368421	1.0
MZ22511662	532.6153846	5.615384615	43.0	0.0	0.326356976	7	0.181818182	1.1817	2	7	1.75457	7.48083	0.23454	27	0.0	0.5789473684210527	1.181818181818182
MZ22511663	397.2631579	2.894736842	43.0	0.9565	0.0	0	0.0	0.8447	0	7	0.14743	4.76761	0.03092	36	0.0	1.0	1.0
MZ22511667	361.0	6.166666667	43.0	0.0	0.222222222	2	0.05882352900000001	1.0398	1	7	0.6667	7.3393	0.09084	33	0.0	0.8947368421052632	1.0588235294117647
MZ22511668	510.4444444	5.333333333	43.0	0.825	0.0	1	0.0	0.8627	0	7	0.19509	4.21992	0.04623	35	0.0	0.9473684210526316	1.0
MZ22511670	507.0	3.8	1.979807516	0.012	0.346410162	7	0.25	1.4077	1	6	0.21065	0.27337	0.77057	28	0.0	0.21052631578947367	1.25
MZ22511671	630.85	7.8	43.0	0.4920000000000001	0.282842712	1	0.111111111	0.9366	2	7	0.25	5.5066	0.0454	33	0.0	0.9473684210526316	1.1111111111111112
MZ22511673	400.9473684	7.157894737	43.0	0.723	0.217005559	1	0.055555556	0.9173	1	7	0.26428	4.45795	0.059279999999999985	34	0.078431373	0.9473684210526316	1.0555555555555556
MZ22511674	444.1052632	6.421052632	43.0	0.725	0.217005559	1	0.055555556	0.914	1	7	0.3344	4.72808	0.07073	34	0.0	0.9473684210526316	1.0555555555555556
MZ22511678	385.05555560000005	4.055555556	43.0	0.82	0.0	1	0.0	0.943	0	7	0.60396	4.88784	0.12356	35	0.0	0.9473684210526316	1.0
MZ22511679	428.33333330000005	3.0	19.19682665	0.001	0.0	9	0.0	1.0156	0	6	0.14065999999999998	1.69888	0.0828	27	0.0	0.15789473684210525	1.0
MZ22511680	489.83333330000005	2.0	43.0	0.825	0.0	1	0.0	1.0104	0	7	0.50371	7.47233	0.06741	35	0.0	0.9473684210526316	1.0
MZ22511683	358.3125	5.125	43.0	0.28	0.0	3	0.0	1.2085	0	7	0.8661399999999999	7.9477600000000015	0.10898	33	0.097777778	0.8421052631578947	1.0
MZ22511684	358.5	7.3	43.0	0.957	0.212132034	0	0.052631579000000005	0.9079	1	7	0.3425	4.3242	0.07921	35	0.086419753	1.0	1.0526315789473684
MZ22511687	512.8888889	3.333333333	43.0	0.825	0.0	1	0.0	1.4407	0	7	1.07805	8.107669999999999	0.13297	35	0.06862745099999999	0.9473684210526316	1.0
MZ22511688	516.0	2.0	8.294786931	0.212	0.0	5	0.0	1.2618	0	6	0.21773	0.97257	0.22387	31	0.0	0.15789473684210525	1.0
MZ22511691	558.2352941	2.529411765	43.0	0.68	0.0	2	0.0	0.9961	0	7	0.43365	5.557919999999998	0.07802	34	0.0	0.8947368421052632	1.0
MZ22511693	591.7368421	4.736842105	43.0	0.9565	0.0	0	0.0	0.9191	0	7	0.33839	5.8342800000000015	0.058	36	0.087719298	1.0	1.0
MZ22511700	403.7894737	2.789473684	43.0	0.9565	0.0	0	0.0	0.8809999999999999	0	7	0.22627	6.42807	0.0352	36	0.049707602	1.0	1.0
