orthogroup	PDN
MZ22510039	0.29634
MZ22510041	1.0583799999999999
MZ22510042	0.55024
MZ22510047	1.41391
MZ22510049	0.1007
MZ22510054	0.48258999999999996
MZ22510057	0.0211
MZ22510059	0.42835
MZ22510060	0.12947
MZ22510061	0.14322000000000001
MZ22510063	0.50388
MZ22510064	0.59468
MZ22510067	1.8090000000000002
MZ22510068	1.08951
MZ22510069	0.262
MZ22510071	0.36129
MZ22510072	1.111
MZ22510073	2.5321
MZ22510076	1.6571
MZ22510078	0.57121
MZ22510081	1.01944
MZ22510083	0.55252
MZ22510085	0.9628
MZ22510086	1.63503
MZ22510088	0.05108
MZ22510089	1.2566
MZ22510092	1.25407
MZ22510098	0.22951
MZ22510104	0.20692
MZ22510107	1.3356
MZ22510110	0.08785
MZ22510111	0.032889999999999996
MZ22510112	0.40776999999999997
MZ22510113	1.04849
MZ22510115	0.60851
MZ22510117	0.10782
MZ22510119	0.15822999999999998
MZ22510122	0.9685
MZ22510123	1.44116
MZ22510125	1.61435
MZ22510127	5.04884
MZ22510128	0.27025
MZ22510129	2.77369
MZ22510133	0.7922100000000001
MZ22510134	0.51663
MZ22510136	0.54981
MZ22510140	0.9066200000000001
MZ22510145	0.883
MZ22510146	1.02857
MZ22510148	0.53933
MZ22510151	0.49316000000000004
MZ22510154	0.30430999999999997
MZ22510155	0.92491
MZ22510156	0.14833
MZ22510157	2.69108
MZ22510160	2.1450299999999998
MZ22510161	0.06319
MZ22510163	1.2100600000000001
MZ22510165	1.11378
MZ22510168	0.2098
MZ22510169	2.0997
MZ22510171	0.98756
MZ22510172	0.1929
MZ22510173	0.99185
MZ22510174	0.7545
MZ22510175	0.38816
MZ22510178	0.32166999999999996
MZ22510179	0.41728999999999994
MZ22510181	0.05917000000000001
MZ22510184	0.34471999999999997
MZ22510185	1.26396
MZ22510187	0.16573
MZ22510188	0.9072899999999999
MZ22510193	0.51455
MZ22510194	0.50594
MZ22510196	0.28343
MZ22510197	0.69581
MZ22510198	0.1487
MZ22510199	0.22546999999999998
MZ22510200	0.80477
MZ22510201	1.09746
MZ22510203	0.51622
MZ22510205	1.55375
MZ22510208	2.75292
MZ22510210	0.0528
MZ22510216	0.6804100000000001
MZ22510220	0.84703
MZ22510222	4.03085
MZ22510225	0.72542
MZ22510227	0.42168
MZ22510231	2.01613
MZ22510234	0.45766999999999997
MZ22510235	0.54984
MZ22510240	0.11564
MZ22510241	0.25569000000000003
MZ22510243	2.46926
MZ22510244	0.13366
MZ22510249	0.42668
MZ22510250	0.9688200000000001
MZ22510251	1.02312
MZ22510252	1.4791299999999998
MZ22510254	0.08065
MZ22510257	0.5326
MZ22510260	0.24301999999999999
MZ22510261	0.28548
MZ22510262	0.27139
MZ22510264	1.61496
MZ22510265	0.40223000000000003
MZ22510268	0.04288
MZ22510271	0.07426
MZ22510272	3.1632700000000002
MZ22510274	0.84665
MZ22510277	0.04395
MZ22510279	1.3919
MZ22510281	1.2044
MZ22510283	1.07597
MZ22510286	0.30356
MZ22510288	0.31044
MZ22510291	3.62108
MZ22510292	0.30726
MZ22510293	0.67181
MZ22510294	2.4186
MZ22510295	0.9039799999999999
MZ22510296	0.17026
MZ22510298	1.15733
MZ22510299	0.52136
MZ22510300	0.26406999999999997
MZ22510301	9.3825
MZ22510302	0.8991899999999999
MZ22510303	7.437410000000001
MZ22510305	1.44109
MZ22510306	0.1413
MZ22510307	1.93094
MZ22510308	1.0293299999999999
MZ22510313	0.77066
MZ22510316	0.03186
MZ22510317	0.5021100000000001
MZ22510319	0.36426
MZ22510320	0.54766
MZ22510321	0.42533999999999994
MZ22510322	0.04919
MZ22510326	0.02024
MZ22510328	0.5707300000000001
MZ22510331	0.56143
MZ22510333	0.67643
MZ22510334	0.2848
MZ22510337	0.7893899999999999
MZ22510339	0.64755
MZ22510343	1.40432
MZ22510345	0.73249
MZ22510346	0.9081299999999999
MZ22510347	1.28867
MZ22510349	5.0269
MZ22510351	0.05628
MZ22510353	1.05482
MZ22510354	0.57586
MZ22510356	0.76757
MZ22510359	0.02905
MZ22510360	0.26973
MZ22510362	1.16036
MZ22510365	0.4131
MZ22510366	1.07182
MZ22510369	0.58814
MZ22510379	1.7260900000000001
MZ22510382	0.09637000000000001
MZ22510385	1.52515
MZ22510387	0.20851999999999998
MZ22510390	0.56352
MZ22510391	0.04867
MZ22510392	1.1285399999999999
MZ22510394	0.16288
MZ22510396	1.5106700000000002
MZ22510397	0.19746
MZ22510398	1.67745
MZ22510401	0.16376
MZ22510403	0.6042
MZ22510404	0.46971
MZ22510405	0.72709
MZ22510406	2.40005
MZ22510408	1.14842
MZ22510411	0.36978
MZ22510414	0.1799
MZ22510417	0.41058
MZ22510419	0.1566
MZ22510423	0.4693
MZ22510424	1.87527
MZ22510426	0.36651999999999996
MZ22510427	0.30576
MZ22510428	0.15125999999999998
MZ22510429	0.53962
MZ22510435	1.8355
MZ22510437	0.67024
MZ22510438	0.32424000000000003
MZ22510440	0.32316999999999996
MZ22510443	0.49176000000000003
MZ22510444	1.48114
MZ22510445	1.5017
MZ22510446	2.04466
MZ22510447	0.48458999999999997
MZ22510450	0.20961999999999997
MZ22510451	0.20781999999999998
MZ22510452	0.29305
MZ22510453	1.31778
MZ22510454	0.15754
MZ22510455	0.18547
MZ22510457	0.31831
MZ22510460	0.28776
MZ22510463	1.2593
MZ22510465	2.3866099999999997
MZ22510466	1.75335
MZ22510469	0.37981
MZ22510472	0.50215
MZ22510473	0.93873
MZ22510477	0.76915
MZ22510478	2.13214
MZ22510480	0.1547
MZ22510482	0.53379
MZ22510483	0.66961
MZ22510484	0.1615
MZ22510487	1.88663
MZ22510489	0.59929
MZ22510492	1.2317799999999999
MZ22510493	3.5219099999999997
MZ22510495	0.30056
MZ22510496	1.0417
MZ22510498	0.35247
MZ22510499	1.59055
MZ22510508	0.6833199999999999
MZ22510511	0.58498
MZ22510515	0.05989
MZ22510516	0.8992600000000001
MZ22510519	0.3957
MZ22510529	0.48336
MZ22510530	0.51139
MZ22510533	0.33524
MZ22510534	0.34513
MZ22510535	0.97544
MZ22510537	0.46426999999999996
MZ22510538	0.82258
MZ22510539	1.4682
MZ22510540	0.36567
MZ22510542	0.35823
MZ22510543	0.6744899999999999
MZ22510544	0.33637
MZ22510548	3.2386
MZ22510550	0.99745
MZ22510556	0.75244
MZ22510560	0.9731700000000001
MZ22510561	0.18984
MZ22510562	0.41522
MZ22510566	0.8973
MZ22510567	0.77725
MZ22510568	0.14536
MZ22510569	0.2117
MZ22510570	1.45597
MZ22510572	0.9501
MZ22510573	0.43951
MZ22510574	0.68391
MZ22510575	1.03548
MZ22510583	0.54115
MZ22510585	0.37412
MZ22510586	7.00623
MZ22510589	1.34681
MZ22510591	2.18197
MZ22510592	0.43592
MZ22510593	0.053470000000000004
MZ22510594	0.62102
MZ22510595	0.47222
MZ22510596	0.36472
MZ22510599	0.30748000000000003
MZ22510604	0.65681
MZ22510610	0.77904
MZ22510612	2.95838
MZ22510617	0.16389
MZ22510619	0.24531
MZ22510624	0.45066999999999996
MZ22510625	0.19366
MZ22510626	1.00177
MZ22510629	1.38221
MZ22510630	0.89143
MZ22510631	0.9738899999999999
MZ22510632	0.9725299999999999
MZ22510633	0.5053
MZ22510635	0.15115
MZ22510642	0.47868
MZ22510643	1.30789
MZ22510644	0.6065
MZ22510647	1.8539900000000002
MZ22510649	0.42625
MZ22510653	0.41601000000000005
MZ22510657	0.49599
MZ22510658	0.31861999999999996
MZ22510659	0.14592
MZ22510662	2.02786
MZ22510664	0.8097300000000001
MZ22510668	0.04937
MZ22510669	1.02271
MZ22510671	0.1543
MZ22510675	0.39281
MZ22510677	0.3045
MZ22510680	0.31258
MZ22510682	1.93953
MZ22510684	0.28065999999999997
MZ22510687	0.5899399999999999
MZ22510688	0.0
MZ22510689	0.27724
MZ22510691	0.01286
MZ22510694	0.25621
MZ22510695	0.4506
MZ22510699	1.6557
MZ22510700	1.01787
MZ22510701	0.19808
MZ22510704	1.54835
MZ22510706	0.25675
MZ22510707	0.17798
MZ22510709	1.45015
MZ22510713	1.02132
MZ22510716	0.40954
MZ22510721	2.01943
MZ22510732	0.05019
MZ22510734	0.22054
MZ22510738	0.28451
MZ22510740	0.4199
MZ22510742	0.7931600000000001
MZ22510743	1.19261
MZ22510744	0.15052000000000001
MZ22510745	0.23255
MZ22510748	0.15775999999999998
MZ22510751	0.5277
MZ22510753	0.52374
MZ22510755	0.66257
MZ22510756	0.4495
MZ22510759	0.19454000000000002
MZ22510761	0.42438000000000003
MZ22510763	0.81842
MZ22510764	0.95701
MZ22510765	0.51426
MZ22510766	1.9441
MZ22510768	0.16442
MZ22510769	0.69752
MZ22510771	0.95431
MZ22510773	0.45358999999999994
MZ22510775	0.80848
MZ22510778	0.56071
MZ22510782	0.0576
MZ22510784	10.9643
MZ22510786	1.10845
MZ22510787	0.94216
MZ22510789	0.29366
MZ22510790	0.35086
MZ22510791	0.15733
MZ22510793	0.22546999999999998
MZ22510794	0.21339
MZ22510795	0.32288
MZ22510798	0.02252
MZ22510799	0.42548
MZ22510801	0.22174000000000002
MZ22510802	0.28903
MZ22510804	0.44878
MZ22510805	0.88781
MZ22510807	0.32156999999999997
MZ22510808	0.14539000000000002
MZ22510812	0.6148600000000001
MZ22510816	0.5565899999999999
MZ22510817	0.8577100000000001
MZ22510820	0.0777
MZ22510822	0.70367
MZ22510827	0.03358
MZ22510828	0.07694
MZ22510830	1.36801
MZ22510832	0.37419
MZ22510833	0.32488
MZ22510834	0.74887
MZ22510836	0.3529
MZ22510837	1.32181
MZ22510840	0.80797
MZ22510841	0.70965
MZ22510845	0.6637
MZ22510847	0.1183
MZ22510850	0.31201
MZ22510852	1.1926700000000001
MZ22510854	0.00193
MZ22510855	0.17232999999999998
MZ22510856	0.8334799999999999
MZ22510857	0.28183
MZ22510859	0.54682
MZ22510860	1.2226
MZ22510861	0.78665
MZ22510862	0.1476
MZ22510863	2.58048
MZ22510864	0.26955999999999997
MZ22510865	0.14519
MZ22510870	0.33015
MZ22510872	3.03207
MZ22510879	0.4407
MZ22510881	0.6632
MZ22510883	0.12877
MZ22510885	0.08219
MZ22510887	1.2804799999999998
MZ22510890	0.5979899999999999
MZ22510891	0.74902
MZ22510894	1.3469799999999998
MZ22510895	0.5424899999999999
MZ22510900	0.31940999999999997
MZ22510902	0.29503
MZ22510906	0.42898000000000003
MZ22510907	2.30254
MZ22510908	0.31659
MZ22510912	0.43815
MZ22510913	0.19091
MZ22510915	0.32082
MZ22510916	0.22265
MZ22510917	2.2839
MZ22510919	0.39739
MZ22510921	0.15725
MZ22510924	2.23278
MZ22510925	0.11179000000000001
MZ22510926	0.54477
MZ22510927	0.58817
MZ22510930	0.06914
MZ22510933	0.30308
MZ22510934	0.12254000000000001
MZ22510935	1.65304
MZ22510937	0.2187
MZ22510939	2.34309
MZ22510940	0.8770100000000001
MZ22510942	0.11774000000000001
MZ22510946	1.28776
MZ22510955	0.6375
MZ22510956	0.0257
MZ22510958	0.055470000000000005
MZ22510959	1.24256
MZ22510961	1.03436
MZ22510964	1.7762900000000001
MZ22510966	1.7231
MZ22510968	0.7659999999999999
MZ22510969	0.2533
MZ22510970	0.06539
MZ22510971	0.79187
MZ22510972	0.25067
MZ22510973	0.18678
MZ22510974	0.2419
MZ22510975	0.1621
MZ22510978	1.8903400000000001
MZ22510979	0.14907
MZ22510981	0.03279
MZ22510982	0.59016
MZ22510984	0.50289
MZ22510986	0.25779
MZ22510987	0.08277000000000001
MZ22510990	1.0508600000000001
MZ22510991	0.5282399999999999
MZ22510992	0.48712
MZ22510994	0.41831999999999997
MZ22510999	0.26156
MZ22511002	0.6572600000000001
MZ22511003	0.1836
MZ22511004	0.26329
MZ22511008	0.943
MZ22511009	0.67213
MZ22511010	0.15849000000000002
MZ22511011	0.21704
MZ22511014	0.49635
MZ22511016	0.31945
MZ22511017	0.86364
MZ22511020	0.22705999999999998
MZ22511023	0.5825100000000001
MZ22511024	0.66274
MZ22511025	0.09175
MZ22511027	1.14075
MZ22511029	0.6677
MZ22511030	1.33639
MZ22511039	0.44509
MZ22511041	0.06622
MZ22511043	1.5349
MZ22511044	0.8430799999999999
MZ22511047	1.93375
MZ22511049	0.13978
MZ22511052	0.82084
MZ22511054	1.1513200000000001
MZ22511055	0.30318
MZ22511056	0.52477
MZ22511057	0.42635
MZ22511061	0.18738
MZ22511062	0.26237
MZ22511063	0.40181999999999995
MZ22511065	0.4371
MZ22511066	0.3513
MZ22511067	0.035289999999999995
MZ22511068	1.2204700000000002
MZ22511071	1.05013
MZ22511073	0.12521
MZ22511078	0.48078000000000004
MZ22511079	0.59025
MZ22511080	1.2445
MZ22511081	1.1567100000000001
MZ22511082	0.16543
MZ22511083	0.36186999999999997
MZ22511085	0.64464
MZ22511088	1.1463
MZ22511090	0.40302
MZ22511091	0.28865999999999997
MZ22511093	0.90004
MZ22511094	0.78098
MZ22511096	0.4386
MZ22511098	0.55248
MZ22511099	0.33057
MZ22511101	0.10238
MZ22511102	0.11354000000000002
MZ22511105	0.8206600000000001
MZ22511106	0.8618
MZ22511109	0.35246
MZ22511113	0.9459200000000001
MZ22511114	0.41803999999999997
MZ22511116	0.24336
MZ22511117	0.86711
MZ22511118	0.19564
MZ22511120	0.27681
MZ22511122	0.61549
MZ22511124	0.23331
MZ22511125	0.38174
MZ22511126	0.36495
MZ22511127	0.03263
MZ22511128	0.43838
MZ22511129	1.01616
MZ22511139	0.15577
MZ22511140	0.62028
MZ22511145	0.47112
MZ22511146	0.53778
MZ22511150	2.94362
MZ22511153	0.07622000000000001
MZ22511155	0.20483
MZ22511156	0.2557
MZ22511159	0.86146
MZ22511160	1.90516
MZ22511163	0.21231999999999998
MZ22511164	0.035660000000000004
MZ22511165	0.738
MZ22511167	0.8161
MZ22511168	1.59394
MZ22511170	0.4122
MZ22511173	0.10618
MZ22511176	0.43423999999999996
MZ22511177	0.8097
MZ22511178	0.32895
MZ22511180	0.27603
MZ22511182	0.40851
MZ22511183	0.10397
MZ22511185	0.8950299999999999
MZ22511190	1.3686
MZ22511198	0.41383000000000003
MZ22511199	0.2251
MZ22511203	2.38567
MZ22511206	0.32924000000000003
MZ22511207	0.6815
MZ22511209	0.22764
MZ22511211	0.06652999999999999
MZ22511212	0.15220999999999998
MZ22511219	0.6924
MZ22511221	0.02001
MZ22511224	1.3258299999999998
MZ22511229	0.39676999999999996
MZ22511234	0.2025
MZ22511236	0.4784
MZ22511237	0.46978000000000003
MZ22511238	0.06994
MZ22511239	0.03822
MZ22511242	0.38145999999999997
MZ22511244	0.79215
MZ22511245	0.16255999999999998
MZ22511247	2.27888
MZ22511248	1.10012
MZ22511249	1.1857799999999998
MZ22511251	0.03598
MZ22511252	0.0227
MZ22511256	0.0351
MZ22511257	0.1955
MZ22511261	0.19884000000000002
MZ22511263	0.63125
MZ22511264	0.25005
MZ22511265	1.63234
MZ22511266	0.8251
MZ22511268	0.2964
MZ22511273	0.43186
MZ22511274	0.77718
MZ22511275	0.08215
MZ22511276	1.07483
MZ22511277	0.6238
MZ22511278	1.58823
MZ22511280	1.41319
MZ22511282	2.0085
MZ22511283	0.38691
MZ22511284	0.43842
MZ22511285	1.80417
MZ22511287	1.11196
MZ22511292	0.21565
MZ22511293	0.16013
MZ22511295	0.30501999999999996
MZ22511297	3.01743
MZ22511298	0.56776
MZ22511299	0.583
MZ22511304	0.74319
MZ22511305	1.4489299999999998
MZ22511307	1.56857
MZ22511308	1.11842
MZ22511309	1.19367
MZ22511310	0.18894
MZ22511312	0.14217
MZ22511316	0.47625
MZ22511317	2.1406
MZ22511320	0.11039000000000002
MZ22511323	0.13524
MZ22511324	1.73891
MZ22511328	0.5481199999999999
MZ22511331	0.3676
MZ22511332	0.19484
MZ22511334	0.6332
MZ22511335	0.4659
MZ22511337	0.23953000000000002
MZ22511339	0.26155
MZ22511340	1.5928200000000001
MZ22511343	1.8058
MZ22511344	0.8400799999999999
MZ22511346	1.96223
MZ22511349	0.49859
MZ22511351	2.78376
MZ22511353	2.10823
MZ22511354	0.36988000000000004
MZ22511355	0.24888000000000002
MZ22511358	0.21222
MZ22511360	1.11643
MZ22511362	2.38349
MZ22511363	5.27072
MZ22511364	0.11599000000000001
MZ22511365	1.14847
MZ22511373	1.03013
MZ22511375	0.24846999999999997
MZ22511377	0.05362000000000001
MZ22511378	0.34165999999999996
MZ22511379	0.335
MZ22511380	0.11122
MZ22511381	0.13731
MZ22511384	1.81267
MZ22511388	0.00702
MZ22511390	0.15045
MZ22511393	2.9454
MZ22511397	0.71563
MZ22511398	0.66183
MZ22511399	0.4418
MZ22511400	0.79298
MZ22511401	0.05697000000000001
MZ22511403	0.80225
MZ22511404	0.16222
MZ22511405	0.24341999999999997
MZ22511406	0.27874
MZ22511407	0.24344000000000002
MZ22511409	0.8132
MZ22511410	1.1068200000000001
MZ22511412	0.83185
MZ22511417	0.24308000000000002
MZ22511420	0.2796
MZ22511426	0.97016
MZ22511430	0.4468
MZ22511432	0.2745
MZ22511438	0.63559
MZ22511441	0.36277
MZ22511442	0.12054000000000001
MZ22511443	0.57725
MZ22511444	0.35406
MZ22511447	0.5041899999999999
MZ22511448	1.0009
MZ22511450	0.8900100000000001
MZ22511454	1.7674599999999998
MZ22511455	0.11130999999999999
MZ22511456	0.3665
MZ22511460	0.80758
MZ22511462	0.10893
MZ22511465	0.29246
MZ22511468	3.05658
MZ22511469	0.26578
MZ22511470	0.13285
MZ22511471	0.76722
MZ22511472	0.8982
MZ22511479	0.59182
MZ22511480	2.57214
MZ22511481	1.15014
MZ22511482	1.12526
MZ22511484	0.29508
MZ22511485	0.012209999999999999
MZ22511487	0.56984
MZ22511489	0.82696
MZ22511490	3.4432699999999996
MZ22511491	0.35767
MZ22511496	0.53918
MZ22511499	0.38481
MZ22511503	0.541
MZ22511504	0.73964
MZ22511505	0.25353000000000003
MZ22511506	2.71
MZ22511507	0.12399
MZ22511508	1.05237
MZ22511510	0.07977999999999999
MZ22511512	0.79013
MZ22511517	0.62524
MZ22511518	0.42431
MZ22511521	0.37754
MZ22511522	0.52999
MZ22511524	0.56729
MZ22511525	0.50785
MZ22511527	1.4601600000000001
MZ22511529	0.53123
MZ22511530	0.16560999999999998
MZ22511532	0.60397
MZ22511534	0.17238
MZ22511536	0.8061
MZ22511541	0.15992
MZ22511545	0.26405
MZ22511547	0.027110000000000002
MZ22511548	0.36006
MZ22511549	3.87526
MZ22511552	0.29849000000000003
MZ22511557	0.12075
MZ22511558	1.7637
MZ22511559	1.2688
MZ22511560	0.52759
MZ22511563	0.5298
MZ22511564	0.57529
MZ22511566	0.44732
MZ22511567	0.46128
MZ22511568	0.93937
MZ22511571	0.56423
MZ22511573	2.9216900000000003
MZ22511574	0.9259299999999999
MZ22511575	0.82501
MZ22511578	0.32145
MZ22511585	0.41852
MZ22511586	0.2842
MZ22511587	0.25947
MZ22511588	0.9784
MZ22511589	0.1796
MZ22511590	0.21183000000000002
MZ22511594	0.22033000000000003
MZ22511596	0.52472
MZ22511599	0.78865
MZ22511601	0.34317
MZ22511604	1.6799099999999998
MZ22511606	1.83555
MZ22511608	1.4475
MZ22511610	0.12627
MZ22511611	0.446
MZ22511612	0.20826
MZ22511614	0.32227
MZ22511615	1.5397100000000001
MZ22511617	0.64405
MZ22511618	0.06916
MZ22511622	1.12278
MZ22511624	0.6410899999999999
MZ22511627	1.2893
MZ22511628	1.11076
MZ22511630	0.32758000000000004
MZ22511633	0.40193
MZ22511634	1.03176
MZ22511635	0.0506
MZ22511637	0.6846
MZ22511640	0.01444
MZ22511642	0.79395
MZ22511646	0.7541800000000001
MZ22511647	0.40495
MZ22511648	0.93873
MZ22511649	1.9402
MZ22511652	0.23555
MZ22511654	0.41052
MZ22511655	0.9331299999999999
MZ22511657	0.19839
MZ22511658	0.41684
MZ22511660	0.27061
MZ22511662	1.75457
MZ22511663	0.14743
MZ22511667	0.6667
MZ22511668	0.19509
MZ22511670	0.21065
MZ22511671	0.25
MZ22511673	0.26428
MZ22511674	0.3344
MZ22511678	0.60396
MZ22511679	0.14065999999999998
MZ22511680	0.50371
MZ22511683	0.8661399999999999
MZ22511684	0.3425
MZ22511687	1.07805
MZ22511688	0.21773
MZ22511691	0.43365
MZ22511693	0.33839
MZ22511700	0.22626999999999997
MZ22511701	0.09418
MZ22511703	0.18846
MZ22511706	0.08854
MZ22511712	0.6303
MZ22511714	0.46931999999999996
MZ22511718	0.8211
MZ22511720	0.98069
MZ22511721	1.1728
MZ22511723	0.06361
MZ22511724	0.11217
MZ22511729	1.10379
MZ22511730	0.17986
MZ22511731	0.81475
MZ22511732	0.044000000000000004
MZ22511734	0.71191
MZ22511736	0.41138
MZ22511737	0.68701
MZ22511741	0.34591
MZ22511745	0.22368000000000002
MZ22511746	0.4286
MZ22511750	0.1566
MZ22511752	1.9978
MZ22511756	0.85029
MZ22511757	1.13526
MZ22511759	1.51894
MZ22511760	0.14447000000000002
MZ22511762	0.30055
MZ22511763	0.5065
MZ22511764	1.2430700000000001
MZ22511766	0.8279700000000001
MZ22511767	0.6400100000000001
MZ22511770	0.22575
MZ22511772	0.66799
MZ22511776	1.86385
MZ22511778	0.53977
MZ22511782	0.38808000000000004
MZ22511783	0.54655
MZ22511784	0.06433
MZ22511785	0.08732999999999999
MZ22511789	0.79295
MZ22511790	0.013019999999999999
MZ22511791	0.55887
MZ22511792	0.64048
MZ22511795	0.6856399999999999
MZ22511799	1.25858
MZ22511804	0.9659200000000001
MZ22511806	0.91369
MZ22511807	2.3789
MZ22511809	2.80654
MZ22511810	0.61326
MZ22511812	0.39000999999999997
MZ22511815	0.0446
MZ22511816	1.03116
MZ22511820	1.29939
MZ22511822	1.32671
MZ22511824	1.13624
MZ22511826	1.63157
MZ22511829	0.5261
MZ22511833	0.9466700000000001
MZ22511836	0.6975
MZ22511838	0.51012
MZ22511839	1.71617
MZ22511841	0.4878
MZ22511842	0.06903
MZ22511843	0.9097700000000001
MZ22511847	1.30619
MZ22511848	0.32369000000000003
MZ22511849	0.1866
MZ22511854	0.60774
MZ22511855	0.43454
MZ22511856	1.0290000000000001
MZ22511858	0.47441000000000005
MZ22511862	4.412
MZ22511864	0.87155
MZ22511865	0.7861199999999999
MZ22511866	0.1023
MZ22511867	0.8778799999999999
MZ22511868	1.05824
MZ22511869	0.3502
MZ22511871	0.06921000000000001
MZ22511872	0.53875
MZ22511873	0.11737
MZ22511874	0.87172
MZ22511875	0.1728
MZ22511877	0.42100000000000004
MZ22511880	0.26347
MZ22511885	0.71511
MZ22511892	0.3784
MZ22511896	0.22595
MZ22511898	0.6173
MZ22511899	0.46318000000000004
MZ22511902	0.09547
MZ22511905	0.40185
MZ22511907	1.9826
MZ22511908	0.7618
MZ22511913	1.96829
MZ22511915	0.59085
MZ22511918	0.70245
MZ22511919	0.47888000000000003
MZ22511922	0.63962
MZ22511925	0.9870399999999999
MZ22511926	0.66383
MZ22511929	0.59277
MZ22511931	0.41536999999999996
MZ22511934	0.19058
MZ22511936	1.36653
MZ22511940	0.58432
MZ22511941	0.11367000000000001
MZ22511943	0.19325
MZ22511946	0.2771
MZ22511948	0.27397
MZ22511950	0.035660000000000004
MZ22511952	1.4919
MZ22511953	0.2617
MZ22511954	0.5845899999999999
MZ22511959	0.01245
MZ22511961	0.12566
MZ22511962	0.23504
MZ22511963	0.39932
MZ22511964	0.44509
MZ22511967	0.0773
MZ22511969	0.3688
MZ22511972	0.68811
MZ22511974	0.32079
MZ22511977	0.65146
MZ22511978	0.52909
MZ22511979	0.38979
MZ22511980	0.94724
MZ22511983	0.4635
MZ22511985	0.98182
MZ22511986	1.20973
MZ22511989	0.31966
MZ22511990	0.6115
MZ22511993	0.53214
MZ22511994	0.16731
MZ22511999	0.8878299999999999
MZ22512000	0.6071300000000001
MZ22512001	0.11059000000000001
MZ22512002	0.28089000000000003
MZ22512004	1.16882
MZ22512005	0.77447
MZ22512008	0.52658
MZ22512010	0.1017
MZ22512011	0.68162
MZ22512015	0.12688
MZ22512017	1.29367
MZ22512019	0.43146999999999996
MZ22512020	0.42283999999999994
MZ22512022	0.2929
MZ22512025	0.60293
MZ22512028	0.08372
MZ22512030	0.47973000000000005
MZ22512031	1.92612
MZ22512032	0.30983
MZ22512033	0.02802
MZ22512035	0.3813
MZ22512036	0.1986
MZ22512038	1.44115
MZ22512039	0.41168999999999994
MZ22512040	1.46316
MZ22512041	0.26193
MZ22512042	0.06757
MZ22512045	0.5722
MZ22512046	0.90135
MZ22512047	0.16316
MZ22512051	0.26492
MZ22512052	1.0285600000000001
MZ22512053	0.9746799999999999
MZ22512054	0.18702
MZ22512055	2.20149
MZ22512057	0.99393
MZ22512060	0.1456
MZ22512061	0.07374
MZ22512062	0.22726999999999997
MZ22512063	0.96385
MZ22512064	0.25992
MZ22512065	3.1247599999999998
MZ22512066	0.90941
MZ22512067	0.69738
MZ22512069	0.79896
MZ22512071	0.03445
MZ22512073	1.17756
MZ22512075	0.08241
MZ22512079	1.7006599999999998
MZ22512080	1.54116
MZ22512083	0.54889
MZ22512089	0.03905
MZ22512090	0.87398
MZ22512091	0.16824
MZ22512093	0.16874
MZ22512097	0.802
MZ22512100	0.13615
MZ22512101	1.3794
MZ22512102	0.84326
MZ22512103	0.14587
MZ22512105	0.12087
MZ22512108	0.71834
MZ22512110	0.6984199999999999
MZ22512111	1.05365
MZ22512114	0.07377
MZ22512115	0.33455
MZ22512117	0.37995
MZ22512121	0.34843
MZ22512122	0.37471
MZ22512124	0.24781
MZ22512130	0.04162
MZ22512131	1.1682299999999999
MZ22512133	1.44976
MZ22512134	0.17084000000000002
MZ22512135	0.29978
MZ22512138	2.71958
MZ22512139	0.48965
MZ22512141	1.33762
MZ22512144	0.0549
MZ22512146	0.7783
MZ22512148	1.38645
MZ22512150	0.81262
