orthogroup	CON
MZ22511093	1
MZ22511094	1
MZ22511096	0
MZ22511098	6
MZ22511099	10
MZ22511101	1
MZ22511102	0
MZ22511105	3
MZ22511106	2
MZ22511109	0
MZ22511113	0
MZ22511114	0
MZ22511116	11
MZ22511117	1
MZ22511118	0
MZ22511120	1
MZ22511122	2
MZ22511124	2
MZ22511125	4
MZ22511126	0
MZ22511127	1
MZ22511128	2
MZ22511129	0
MZ22511139	9
MZ22511140	2
MZ22511145	1
MZ22511146	1
MZ22511150	0
MZ22511153	0
MZ22511155	0
MZ22511156	1
MZ22511159	4
MZ22511160	1
MZ22511163	0
MZ22511164	1
MZ22511165	0
MZ22511167	0
MZ22511168	9
MZ22511170	2
MZ22511173	5
MZ22511176	0
MZ22511177	1
MZ22511178	0
MZ22511180	3
MZ22511182	1
MZ22511183	0
MZ22511185	7
MZ22511190	1
MZ22511198	8
MZ22511199	0
MZ22511203	2
MZ22511206	0
MZ22511207	0
MZ22511209	5
MZ22511211	0
MZ22511212	0
MZ22511219	9
MZ22511221	11
MZ22511224	3
MZ22511229	0
MZ22511234	2
MZ22511236	0
MZ22511237	10
MZ22511238	0
MZ22511239	9
MZ22511242	1
MZ22511244	0
MZ22511245	2
MZ22511247	2
MZ22511248	2
MZ22511249	5
MZ22511251	0
MZ22511252	5
MZ22511256	3
MZ22511257	1
MZ22511261	0
MZ22511263	5
MZ22511264	1
MZ22511265	0
MZ22511266	1
MZ22511268	0
MZ22511273	0
MZ22511274	0
MZ22511275	0
MZ22511276	3
MZ22511277	0
MZ22511278	9
MZ22511280	2
MZ22511282	0
MZ22511283	0
MZ22511284	0
MZ22511285	5
MZ22511287	0
MZ22511292	10
MZ22511293	0
MZ22511295	1
MZ22511297	3
MZ22511298	1
MZ22511299	1
MZ22511304	1
MZ22511305	0
MZ22511307	2
MZ22511308	0
MZ22511309	1
MZ22511310	0
MZ22511312	3
MZ22511316	1
MZ22511317	0
MZ22511320	0
MZ22511323	2
MZ22511324	6
MZ22511328	3
MZ22511331	1
MZ22511332	1
MZ22511334	0
MZ22511335	0
MZ22511337	0
MZ22511339	11
MZ22511340	4
MZ22511343	0
MZ22511344	7
MZ22511346	0
MZ22511349	3
MZ22511351	0
MZ22511353	5
MZ22511354	3
MZ22511355	0
MZ22511358	0
MZ22511360	2
MZ22511362	1
MZ22511363	10
MZ22511364	1
MZ22511365	1
MZ22511373	1
MZ22511375	7
MZ22511377	0
MZ22511378	0
MZ22511379	0
MZ22511380	1
MZ22511381	1
MZ22511384	11
MZ22511388	4
MZ22511390	0
MZ22511393	0
MZ22511397	2
MZ22511398	0
MZ22511399	0
MZ22511400	1
MZ22511401	0
MZ22511403	3
MZ22511404	0
MZ22511405	0
MZ22511406	0
MZ22511407	0
MZ22511409	2
MZ22511410	1
MZ22511412	3
MZ22511417	5
MZ22511420	0
MZ22511426	0
MZ22511430	0
MZ22511432	0
MZ22511438	0
MZ22511441	1
MZ22511442	0
MZ22511443	0
MZ22511444	0
MZ22511447	0
MZ22511448	9
MZ22511450	4
MZ22511454	0
MZ22511455	2
MZ22511456	0
MZ22511460	2
MZ22511462	0
MZ22511465	1
MZ22511468	3
MZ22511469	0
MZ22511470	1
MZ22511471	1
MZ22511472	2
MZ22511479	0
MZ22511480	1
MZ22511481	0
MZ22511482	0
MZ22511484	1
MZ22511485	0
MZ22511487	0
MZ22511489	3
MZ22511490	2
MZ22511491	11
MZ22511496	0
MZ22511499	0
MZ22511503	2
MZ22511504	0
MZ22511505	0
MZ22511506	2
MZ22511507	1
MZ22511508	1
MZ22511510	2
MZ22511512	0
MZ22511517	4
MZ22511518	0
MZ22511521	0
MZ22511522	0
MZ22511524	8
MZ22511525	10
MZ22511527	6
MZ22511529	1
MZ22511530	0
MZ22511532	5
MZ22511534	0
MZ22511536	1
MZ22511541	0
MZ22511545	0
MZ22511547	6
MZ22511548	9
MZ22511549	2
MZ22511552	0
MZ22511557	11
MZ22511558	1
MZ22511559	1
MZ22511560	2
MZ22511563	1
MZ22511564	0
MZ22511566	1
MZ22511567	1
MZ22511568	1
MZ22511571	0
MZ22511573	4
MZ22511574	6
MZ22511575	0
MZ22511578	1
MZ22511585	0
MZ22511586	6
MZ22511587	9
MZ22511588	0
MZ22511589	1
MZ22511590	0
MZ22511594	0
MZ22511596	6
MZ22511599	1
MZ22511601	2
MZ22511604	8
MZ22511606	2
MZ22511608	3
MZ22511610	1
MZ22511611	4
MZ22511612	0
MZ22511614	9
MZ22511615	0
MZ22511617	1
MZ22511618	2
MZ22511622	8
MZ22511624	0
MZ22511627	2
MZ22511628	1
MZ22511630	1
MZ22511633	7
MZ22511634	2
MZ22511635	0
MZ22511637	0
MZ22511640	0
MZ22511642	1
MZ22511646	2
MZ22511647	0
MZ22511648	1
MZ22511649	4
MZ22511652	1
MZ22511654	1
MZ22511655	0
MZ22511657	1
MZ22511658	0
MZ22511660	6
MZ22511662	7
MZ22511663	0
MZ22511667	2
MZ22511668	1
MZ22511670	7
MZ22511671	1
MZ22511673	1
MZ22511674	1
MZ22511678	1
MZ22511679	9
MZ22511680	1
MZ22511683	3
MZ22511684	0
MZ22511687	1
MZ22511688	5
MZ22511691	2
MZ22511693	0
MZ22511700	0
MZ22511701	1
MZ22511703	10
MZ22511706	1
MZ22511712	0
MZ22511714	11
MZ22511718	6
MZ22511720	5
MZ22511721	0
MZ22511723	1
MZ22511724	0
MZ22511729	2
MZ22511730	1
MZ22511731	6
MZ22511732	3
MZ22511734	1
MZ22511736	1
MZ22511737	0
MZ22511741	1
MZ22511745	0
MZ22511746	0
MZ22511750	0
MZ22511752	10
MZ22511756	0
MZ22511757	5
MZ22511759	10
MZ22511760	2
MZ22511762	1
MZ22511763	1
MZ22511764	1
MZ22511766	0
MZ22511767	9
MZ22511770	9
MZ22511772	3
MZ22511776	3
MZ22511778	0
MZ22511782	8
MZ22511783	1
MZ22511784	0
MZ22511785	12
MZ22511789	0
MZ22511790	0
MZ22511791	6
MZ22511792	6
MZ22511795	0
MZ22511799	1
MZ22511804	6
MZ22511806	3
MZ22511807	0
MZ22511809	3
MZ22511810	0
MZ22511812	1
MZ22511815	6
MZ22511816	4
MZ22511820	2
MZ22511822	3
MZ22511824	0
MZ22511826	10
MZ22511829	0
MZ22511833	3
MZ22511836	0
MZ22511838	0
MZ22511839	3
MZ22511841	2
MZ22511842	10
MZ22511843	0
MZ22511847	0
MZ22511848	8
MZ22511849	0
MZ22511854	1
MZ22511855	0
MZ22511856	8
MZ22511858	0
MZ22511862	0
MZ22511864	0
MZ22511865	1
MZ22511866	12
MZ22511867	0
MZ22511868	1
MZ22511869	1
MZ22511871	1
MZ22511872	4
MZ22511873	2
MZ22511874	1
MZ22511875	0
MZ22511877	5
MZ22511880	4
MZ22511885	0
MZ22511892	9
MZ22511896	1
MZ22511898	2
MZ22511899	2
MZ22511902	9
MZ22511905	0
MZ22511907	1
MZ22511908	0
MZ22511913	0
MZ22511915	0
MZ22511918	2
MZ22511919	0
MZ22511922	0
MZ22511925	1
MZ22511926	1
MZ22511929	1
MZ22511931	1
MZ22511934	0
MZ22511936	1
MZ22511940	1
MZ22511941	0
MZ22511943	0
MZ22511946	0
MZ22511948	8
MZ22511950	0
MZ22511952	1
MZ22511953	0
MZ22511954	2
MZ22511959	8
MZ22511961	10
MZ22511962	8
MZ22511963	0
MZ22511964	10
MZ22511967	0
MZ22511969	0
MZ22511972	1
MZ22511974	2
MZ22511977	10
MZ22511978	1
MZ22511979	0
MZ22511980	9
MZ22511983	0
MZ22511985	2
MZ22511986	0
MZ22511989	1
MZ22511990	0
MZ22511993	4
MZ22511994	1
MZ22511999	9
MZ22512000	2
MZ22512001	1
MZ22512002	2
MZ22512004	7
MZ22512005	0
MZ22512008	0
MZ22512010	0
MZ22512011	0
MZ22512015	2
MZ22512017	1
MZ22512019	0
MZ22512020	9
MZ22512022	2
MZ22512025	0
MZ22512028	0
MZ22512030	0
MZ22512031	2
MZ22512032	1
MZ22512033	1
MZ22512035	0
MZ22512036	11
MZ22512038	2
MZ22512039	0
MZ22512040	9
MZ22512041	1
MZ22512042	2
MZ22512045	2
MZ22512046	2
MZ22512047	8
MZ22512051	2
MZ22512052	1
MZ22512053	0
MZ22512054	0
MZ22512055	0
MZ22512057	1
MZ22512060	2
MZ22512061	10
MZ22512062	0
MZ22512063	0
MZ22512064	0
MZ22512065	0
MZ22512066	3
MZ22512067	3
MZ22512069	5
MZ22512071	0
MZ22512073	2
MZ22512075	0
MZ22512079	2
MZ22512080	0
MZ22512083	1
MZ22512089	0
MZ22512090	1
MZ22512091	7
MZ22512093	0
MZ22512097	0
MZ22512100	0
MZ22512101	2
MZ22512102	0
MZ22512103	9
MZ22512105	1
MZ22512108	1
MZ22512110	0
MZ22512111	1
MZ22512114	0
MZ22512115	1
MZ22512117	5
MZ22512121	8
MZ22512122	0
MZ22512124	0
MZ22512130	3
MZ22512131	0
MZ22512133	6
MZ22512134	0
MZ22512135	0
MZ22512138	1
MZ22512139	1
MZ22512141	1
MZ22512144	9
MZ22512146	1
MZ22512148	4
MZ22512150	0
MZ22512151	0
MZ22512152	5
MZ22512153	1
MZ22512156	0
MZ22512157	2
MZ22512159	0
MZ22512160	7
MZ22512162	1
MZ22512163	0
MZ22512164	1
MZ22512166	0
MZ22512168	1
MZ22512173	1
MZ22512175	9
MZ22512176	2
MZ22512179	2
MZ22512180	2
MZ22512182	1
MZ22512183	0
MZ22512184	10
MZ22512186	2
MZ22512187	2
MZ22512193	3
MZ22512195	3
MZ22512197	1
MZ22512200	0
MZ22512203	4
MZ22512204	4
MZ22512205	1
MZ22512206	1
MZ22512207	7
MZ22512210	0
MZ22512214	3
MZ22512215	3
MZ22512217	7
MZ22512218	1
MZ22512219	7
MZ22512222	0
MZ22512223	0
MZ22512227	0
MZ22512228	1
MZ22512232	1
MZ22512233	1
MZ22512234	1
MZ22512235	3
MZ22512237	1
MZ22512238	0
MZ22512241	0
MZ22512242	8
MZ22512248	1
MZ22512250	3
MZ22512252	10
MZ22512253	1
MZ22512254	0
MZ22512255	0
MZ22512260	0
MZ22512261	6
MZ22512266	0
MZ22512272	8
MZ22512273	3
MZ22512274	0
MZ22512276	1
MZ22512284	0
MZ22512286	2
MZ22512287	1
MZ22512289	0
MZ22512290	2
MZ22512292	2
MZ22512297	1
MZ22512298	0
MZ22512301	1
MZ22512303	1
MZ22512304	5
MZ22512306	0
MZ22512310	11
MZ22512314	4
MZ22512317	2
MZ22512320	0
MZ22512321	0
MZ22512322	1
MZ22512324	0
MZ22512325	0
MZ22512326	0
MZ22512329	0
MZ22512331	7
MZ22512333	1
MZ22512338	10
MZ22512340	1
MZ22512341	10
MZ22512343	1
MZ22512344	0
MZ22512346	1
MZ22512347	1
MZ22512352	0
MZ22512359	2
MZ22512361	0
MZ22512363	0
MZ22512367	1
MZ22512370	0
MZ22512374	2
MZ22512375	0
MZ22512376	1
MZ22512377	1
MZ22512378	4
MZ22512380	1
MZ22512381	0
MZ22512384	0
MZ22512386	0
MZ22512390	1
MZ22512391	6
MZ22512392	9
MZ22512394	6
MZ22512397	0
MZ22512398	0
MZ22512399	1
MZ22512400	0
MZ22512402	2
MZ22512403	1
MZ22512404	0
MZ22512407	2
MZ22512408	1
MZ22512410	8
MZ22512412	0
MZ22512414	0
MZ22512415	2
MZ22512416	0
MZ22512417	0
MZ22512419	1
MZ22512420	4
MZ22512421	0
MZ22512423	2
MZ22512425	0
MZ22512427	4
MZ22512429	12
MZ22512431	8
MZ22512432	4
MZ22512433	2
MZ22512438	0
MZ22512439	3
MZ22512440	10
MZ22512441	2
MZ22512442	7
MZ22512444	8
MZ22512449	3
MZ22512450	1
MZ22512452	2
MZ22512454	2
MZ22512455	0
MZ22512457	1
MZ22512459	1
MZ22512461	5
MZ22512462	0
MZ22512463	0
MZ22512464	1
MZ22512465	1
MZ22512467	5
MZ22512468	9
MZ22512470	1
MZ22512473	0
MZ22512478	0
MZ22512480	0
MZ22512483	1
MZ22512486	11
MZ22512491	2
MZ22512495	0
MZ22512496	10
MZ22512497	0
MZ22512498	1
MZ22512500	0
MZ22512502	8
MZ22512503	1
MZ22512507	0
MZ22512509	1
MZ22512512	2
MZ22512513	5
MZ22512514	0
MZ22512517	9
MZ22512518	0
MZ22512520	6
MZ22512521	1
MZ22512522	11
MZ22512523	1
MZ22512526	8
MZ22512527	5
MZ22512535	0
MZ22512538	0
MZ22512539	1
MZ22512542	6
MZ22512546	2
MZ22512552	0
MZ22512553	1
MZ22512554	2
MZ22512555	1
MZ22512562	3
MZ22512563	2
MZ22512565	8
MZ22512567	1
MZ22512568	0
MZ22512569	0
MZ22512571	1
MZ22512573	1
MZ22512574	1
MZ22512576	1
MZ22512577	8
MZ22512578	0
MZ22512581	7
MZ22512584	1
MZ22512592	1
MZ22512593	0
MZ22512594	1
MZ22512597	3
MZ22512599	8
MZ22512600	8
MZ22512601	0
MZ22512602	3
MZ22512603	0
MZ22512606	0
MZ22512607	10
MZ22512609	7
MZ22512610	0
MZ22512611	1
MZ22512615	2
MZ22512618	3
MZ22512619	4
MZ22512620	1
MZ22512625	2
MZ22512626	1
MZ22512627	0
MZ22512631	0
MZ22512632	1
MZ22512634	0
MZ22512635	9
MZ22512637	0
MZ22512638	1
MZ22512640	9
MZ22512643	10
MZ22512645	7
MZ22512647	3
MZ22512652	8
MZ22512653	2
MZ22512654	1
MZ22512656	1
MZ22512658	0
MZ22512660	0
MZ22512661	8
MZ22512663	4
MZ22512664	4
MZ22512668	3
MZ22512669	6
MZ22512670	1
MZ22512671	8
MZ22512672	0
MZ22512674	10
MZ22512679	10
MZ22512681	2
MZ22512683	0
MZ22512684	1
MZ22512685	1
MZ22512689	0
MZ22512690	1
MZ22512691	0
MZ22512692	1
MZ22512693	9
MZ22512694	0
MZ22512698	0
MZ22512699	6
MZ22512703	2
MZ22512704	0
MZ22512706	4
MZ22512707	3
MZ22512708	0
MZ22512710	0
MZ22512711	2
MZ22512712	2
MZ22512713	2
MZ22512714	4
MZ22512717	0
MZ22512723	8
MZ22512726	8
MZ22512728	9
MZ22512730	1
MZ22512731	11
MZ22512733	4
MZ22512735	2
MZ22512737	3
MZ22512739	5
MZ22512740	1
MZ22512741	2
MZ22512742	0
MZ22512743	1
MZ22512744	0
MZ22512745	0
MZ22512746	0
MZ22512748	3
MZ22512750	0
MZ22512751	1
MZ22512752	0
MZ22512753	2
MZ22512755	1
MZ22512757	1
MZ22512763	0
MZ22512764	5
MZ22512768	6
MZ22512771	0
MZ22512773	1
MZ22512775	1
MZ22512776	11
MZ22512778	0
MZ22512780	9
MZ22512782	2
MZ22512783	4
MZ22512784	0
MZ22512786	2
MZ22512788	1
MZ22512789	9
MZ22512791	2
MZ22512792	0
MZ22512794	0
MZ22512795	0
MZ22512797	1
MZ22512799	7
MZ22512800	2
MZ22512801	0
MZ22512802	2
MZ22512803	0
MZ22512805	0
MZ22512807	0
MZ22512808	1
MZ22512809	4
MZ22512811	1
MZ22512812	1
MZ22512814	1
MZ22512816	0
MZ22512819	1
MZ22512822	11
MZ22512826	0
MZ22512828	2
MZ22512829	1
MZ22512830	0
MZ22512831	1
MZ22512836	0
MZ22512837	8
MZ22512839	1
MZ22512842	7
MZ22512845	9
MZ22512847	5
MZ22512848	2
MZ22512853	1
MZ22512854	1
MZ22512855	2
MZ22512860	2
MZ22512862	2
MZ22512863	0
MZ22512864	1
MZ22512865	6
MZ22512867	1
MZ22512869	1
MZ22512872	0
MZ22512874	3
MZ22512875	11
MZ22512876	1
MZ22512877	8
MZ22512878	1
MZ22512881	0
MZ22512882	0
MZ22512883	7
MZ22512884	1
MZ22512887	7
MZ22512888	0
MZ22512890	1
MZ22512891	9
MZ22512892	5
MZ22512897	1
MZ22512900	3
MZ22512903	6
MZ22512905	0
MZ22512907	6
MZ22512910	2
MZ22512912	1
MZ22512913	0
MZ22512914	1
MZ22512915	7
MZ22512917	0
MZ22512918	8
MZ22512921	0
MZ22512924	0
MZ22512925	7
MZ22512928	0
MZ22512929	8
MZ22512932	0
MZ22512934	0
MZ22512937	7
MZ22512938	0
MZ22512940	2
MZ22512942	6
MZ22512943	1
MZ22512944	1
MZ22512945	2
MZ22512946	5
MZ22512947	0
MZ22512948	10
MZ22512950	1
MZ22512952	1
MZ22512954	1
MZ22512956	2
MZ22512959	0
MZ22512960	2
MZ22512961	3
MZ22512963	4
MZ22512964	0
MZ22512965	1
MZ22512966	9
MZ22512969	5
MZ22512971	1
MZ22512973	4
MZ22512975	1
MZ22512976	1
MZ22512978	3
MZ22512981	1
MZ22512983	9
MZ22512985	0
MZ22512989	0
MZ22512991	9
MZ22512993	1
MZ22512998	10
MZ22512999	1
MZ22513002	0
MZ22513006	5
MZ22513009	1
MZ22513010	1
MZ22513011	2
MZ22513012	0
MZ22513014	3
MZ22513017	8
MZ22513019	0
MZ22513021	0
MZ22513022	1
MZ22513024	1
MZ22513025	1
MZ22513028	2
MZ22513030	6
MZ22513031	1
MZ22513033	2
MZ22513034	1
MZ22513037	8
MZ22513038	4
MZ22513040	1
MZ22513042	2
MZ22513043	0
MZ22513044	0
MZ22513047	1
MZ22513051	7
MZ22513052	1
MZ22513054	5
MZ22513055	0
MZ22513056	3
MZ22513057	0
MZ22513058	5
MZ22513060	0
MZ22513061	0
MZ22513062	8
MZ22513065	0
MZ22513066	2
MZ22513067	2
MZ22513068	9
MZ22513070	0
MZ22513073	10
MZ22513075	1
MZ22513077	2
MZ22513078	10
MZ22513079	6
MZ22513080	0
MZ22513081	0
MZ22513082	7
MZ22513083	1
MZ22513088	0
MZ22513089	4
MZ22513094	0
MZ22513095	4
MZ22513096	1
MZ22513100	6
MZ22513102	1
MZ22513104	7
MZ22513105	0
MZ22513107	4
MZ22513109	1
MZ22513111	1
MZ22513112	0
MZ22513114	10
MZ22513116	1
MZ22513117	6
MZ22513123	9
MZ22513124	1
MZ22513127	2
MZ22513131	0
MZ22513133	3
MZ22513135	1
MZ22513137	8
MZ22513139	6
MZ22513140	1
MZ22513141	0
MZ22513142	1
MZ22513143	3
MZ22513144	1
MZ22513146	3
MZ22513147	0
MZ22513151	2
MZ22513152	1
MZ22513154	0
MZ22513157	6
MZ22513158	4
MZ22513163	0
MZ22513164	0
MZ22513166	2
MZ22513168	0
MZ22513169	0
MZ22513172	1
MZ22513173	0
MZ22513174	0
MZ22513177	6
MZ22513178	7
MZ22513182	1
MZ22513183	0
MZ22513184	3
MZ22513185	0
MZ22513189	1
MZ22513190	2
MZ22513193	1
MZ22513194	4
MZ22513195	1
MZ22513196	2
MZ22513198	3
MZ22513199	1
MZ22513203	2
MZ22513205	1
MZ22513206	1
MZ22513208	0
MZ22513209	1
MZ22513210	2
MZ22513211	2
MZ22513215	0
MZ22513217	1
MZ22513219	2
MZ22513220	8
MZ22513221	0
MZ22513226	2
MZ22513227	0
MZ22513228	1
MZ22513229	6
MZ22513232	8
MZ22513234	0
MZ22513237	0
MZ22513238	2
MZ22513240	11
MZ22513243	0
MZ22513245	6
MZ22513253	1
MZ22513254	0
MZ22513257	1
MZ22513258	6
MZ22513259	1
MZ22513261	9
MZ22513264	0
MZ22513268	1
MZ22513269	0
MZ22513270	0
MZ22513274	8
MZ22513276	0
MZ22513277	1
MZ22513279	0
MZ22513280	1
MZ22513281	12
MZ22513282	9
MZ22513283	1
MZ22513284	7
MZ22513285	2
MZ22513286	0
MZ22513293	1
MZ22513295	0
MZ22513296	0
MZ22513299	0
MZ22513300	0
MZ22513302	5
MZ22513305	7
MZ22513306	9
MZ22513309	1
MZ22513312	1
MZ22513314	4
MZ22513315	0
MZ22513316	0
MZ22513317	9
MZ22513323	0
MZ22513324	3
MZ22513326	8
MZ22513334	2
MZ22513335	0
MZ22513337	0
MZ22513340	1
MZ22513347	0
MZ22513348	9
MZ22513349	6
MZ22513350	0
MZ22513351	2
MZ22513352	1
MZ22513353	1
MZ22513354	0
MZ22513359	1
MZ22513360	0
MZ22513364	1
MZ22513365	0
MZ22513366	8
MZ22513367	0
MZ22513368	1
MZ22513370	0
MZ22513378	1
MZ22513381	0
MZ22513382	1
MZ22513383	0
MZ22513384	11
MZ22513388	1
MZ22513389	2
MZ22513390	0
MZ22513391	0
MZ22513392	0
MZ22513395	7
MZ22513396	1
MZ22513400	1
MZ22513401	8
MZ22513406	0
MZ22513407	0
MZ22513408	5
MZ22513410	2
MZ22513411	10
MZ22513413	0
MZ22513414	0
MZ22513415	3
MZ22513418	0
MZ22513424	1
MZ22513425	9
MZ22513426	3
MZ22513427	5
MZ22513435	1
MZ22513438	2
MZ22513440	0
MZ22513442	0
MZ22513443	1
MZ22513447	2
MZ22513448	0
MZ22513449	8
MZ22513453	3
MZ22513454	0
MZ22513455	1
MZ22513457	1
MZ22513458	0
MZ22513466	1
MZ22513470	0
MZ22513471	0
MZ22513475	3
MZ22513476	3
MZ22513478	3
MZ22513480	1
MZ22513485	2
MZ22513486	1
MZ22513491	0
MZ22513492	9
MZ22513493	5
MZ22513495	4
MZ22513496	0
MZ22513497	9
MZ22513498	1
MZ22513501	10
MZ22513502	2
MZ22513505	1
MZ22513506	5
MZ22513512	0
MZ22513520	0
MZ22513521	1
MZ22513522	2
MZ22513525	2
MZ22513528	7
MZ22513529	10
MZ22513530	1
MZ22513533	1
MZ22513535	0
MZ22513537	8
MZ22513542	1
MZ22513543	0
MZ22513545	1
MZ22513546	1
MZ22513550	1
MZ22513551	3
MZ22513552	5
MZ22513553	5
MZ22513554	0
MZ22513557	1
MZ22513558	2
MZ22513562	0
MZ22513564	0
MZ22513566	1
MZ22513567	0
MZ22513569	5
MZ22513570	0
MZ22513572	3
MZ22513573	0
MZ22513576	2
MZ22513577	1
MZ22513579	0
MZ22513580	1
MZ22513581	1
MZ22513587	2
MZ22513589	2
MZ22513590	2
MZ22513591	3
MZ22513592	4
MZ22513593	0
MZ22513594	0
MZ22513595	0
MZ22513597	0
MZ22513598	1
MZ22513599	4
MZ22513601	0
MZ22513602	9
MZ22513603	5
MZ22513605	8
MZ22513607	2
MZ22513608	0
MZ22513612	1
MZ22513619	1
MZ22513620	2
MZ22513621	8
MZ22513624	2
MZ22513628	2
MZ22513630	10
MZ22513632	7
MZ22513634	1
MZ22513635	2
MZ22513636	1
MZ22513637	3
MZ22513641	2
MZ22513642	5
MZ22513644	1
MZ22513648	0
MZ22513649	8
MZ22513650	3
MZ22513655	0
MZ22513656	0
MZ22513657	2
MZ22513658	0
MZ22513659	2
MZ22513662	2
MZ22513663	2
MZ22513664	7
MZ22513665	1
MZ22513666	8
MZ22513668	3
MZ22513672	1
MZ22513674	1
MZ22513675	0
MZ22513677	1
MZ22513679	0
MZ22513680	9
MZ22513682	2
MZ22513688	8
MZ22513691	7
MZ22513694	1
MZ22513696	3
MZ22513697	0
MZ22513698	2
MZ22513702	0
MZ22513705	10
MZ22513706	0
MZ22513707	4
MZ22513709	5
MZ22513711	0
MZ22513712	2
MZ22513714	1
MZ22513715	0
MZ22513716	0
MZ22513717	1
MZ22513718	0
MZ22513719	1
MZ22513721	1
MZ22513724	3
MZ22513729	0
MZ22513730	3
MZ22513731	1
MZ22513733	1
MZ22513739	1
MZ22513741	8
MZ22513742	0
MZ22513749	0
MZ22513751	2
MZ22513753	0
MZ22513754	11
MZ22513756	11
MZ22513757	9
MZ22513758	5
MZ22513761	1
MZ22513768	3
MZ22513771	1
MZ22513772	1
MZ22513776	3
MZ22513779	1
MZ22513781	5
MZ22513782	4
MZ22513783	0
MZ22513785	7
MZ22513787	0
MZ22513788	3
MZ22513791	0
MZ22513792	0
MZ22513797	7
MZ22513798	0
MZ22513803	1
MZ22513805	0
MZ22513807	0
MZ22513809	0
MZ22513811	6
MZ22513812	9
MZ22513813	6
MZ22513814	9
MZ22513816	2
MZ22513817	0
MZ22513820	5
MZ22513821	1
MZ22513822	7
MZ22513823	2
MZ22513824	2
MZ22513827	0
MZ22513828	2
MZ22513829	3
MZ22513831	4
MZ22513833	0
MZ22513834	10
MZ22513835	2
MZ22513839	2
MZ22513841	0
MZ22513843	2
MZ22513846	4
MZ22513847	3
MZ22513848	3
MZ22513855	0
MZ22513856	1
MZ22513857	0
MZ22513860	12
MZ22513861	2
MZ22513862	1
MZ22513866	4
MZ22513867	3
MZ22513872	2
MZ22513874	1
MZ22513876	3
MZ22513877	2
MZ22513878	1
MZ22513883	1
MZ22513888	4
MZ22513895	1
MZ22513898	2
MZ22513899	0
MZ22513901	1
MZ22513903	0
MZ22513906	3
MZ22513908	0
MZ22513910	4
MZ22513914	3
MZ22513915	9
MZ22513919	3
MZ22513921	9
MZ22513922	1
MZ22513924	0
MZ22513925	12
MZ22513926	0
MZ22513933	0
MZ22513934	3
MZ22513937	0
MZ22513939	0
MZ22513943	4
MZ22513944	1
MZ22513945	1
MZ22513947	0
MZ22513948	1
MZ22513949	0
MZ22513952	7
MZ22513953	2
MZ22513954	2
MZ22513955	2
MZ22513956	7
MZ22513957	1
MZ22513958	0
MZ22513966	0
MZ22513969	1
MZ22513970	10
MZ22513971	0
MZ22513972	0
MZ22513973	0
MZ22513974	0
MZ22513976	10
MZ22513979	2
MZ22513982	0
MZ22513984	0
MZ22513985	2
MZ22513986	9
MZ22513989	1
MZ22513990	0
MZ22513993	0
MZ22513998	3
MZ22513999	4
MZ22514000	1
MZ22514001	1
MZ22514006	0
MZ22514007	0
MZ22514008	2
MZ22514012	2
MZ22514014	5
MZ22514016	2
MZ22514017	2
MZ22514023	0
MZ22514027	1
MZ22514028	8
MZ22514030	2
MZ22514033	1
MZ22514034	9
MZ22514035	5
MZ22514036	0
MZ22514037	8
MZ22514040	3
MZ22514043	0
MZ22514044	7
MZ22514045	1
MZ22514046	1
MZ22514048	1
MZ22514049	11
MZ22514050	10
MZ22514053	2
MZ22514054	0
MZ22514055	0
MZ22514057	2
MZ22514060	0
MZ22514062	6
MZ22514063	0
MZ22514065	9
MZ22514066	3
MZ22514067	0
MZ22514068	2
MZ22514069	8
MZ22514075	9
MZ22514077	0
MZ22514079	9
MZ22514083	0
MZ22514085	1
MZ22514088	2
MZ22514089	10
MZ22514092	4
MZ22514094	9
MZ22514097	1
MZ22514099	12
MZ22514100	2
MZ22514101	2
MZ22514104	0
MZ22514105	1
MZ22514107	1
MZ22514108	12
MZ22514109	0
MZ22514111	1
MZ22514112	0
MZ22514117	6
MZ22514119	0
MZ22514121	7
MZ22514123	2
MZ22514124	3
MZ22514126	1
MZ22514127	9
MZ22514128	0
MZ22514129	1
MZ22514130	0
MZ22514131	2
MZ22514132	0
MZ22514135	5
MZ22514136	0
MZ22514137	3
MZ22514143	0
MZ22514144	10
MZ22514145	9
MZ22514146	0
MZ22514148	3
MZ22514149	0
MZ22514153	1
MZ22514154	6
MZ22514159	2
MZ22514161	10
MZ22514162	1
MZ22514164	2
MZ22514165	0
MZ22514168	1
MZ22514169	4
MZ22514170	10
MZ22514171	9
MZ22514174	5
MZ22514175	1
MZ22514178	1
MZ22514182	0
MZ22514183	1
MZ22514184	1
MZ22514186	2
MZ22514187	6
MZ22514190	0
MZ22514191	2
MZ22514192	1
MZ22514194	1
MZ22514196	1
MZ22514201	6
MZ22514202	0
MZ22514204	0
MZ22514207	0
MZ22514209	5
MZ22514211	1
MZ22514217	0
MZ22514218	10
MZ22514220	4
MZ22514221	2
MZ22514222	0
MZ22514224	2
MZ22514226	3
MZ22514227	6
MZ22514229	1
MZ22514231	9
MZ22514236	0
MZ22514238	4
MZ22514240	1
MZ22514241	1
MZ22514242	0
MZ22514244	0
MZ22514246	1
MZ22514247	0
MZ22514248	2
MZ22514249	1
MZ22514250	1
MZ22514251	2
MZ22514252	1
MZ22514253	4
MZ22514255	1
MZ22514259	7
MZ22514260	0
MZ22514261	0
MZ22514262	10
