orthogroup	PDS
MZ22507360	5.3242199999999995
MZ22507362	23.23988
MZ22507366	8.091619999999999
MZ22507367	6.69632
MZ22507369	5.226319999999999
MZ22507372	5.256
MZ22507373	7.27578
MZ22507375	19.95405
MZ22507378	6.759469999999999
MZ22507379	6.7689
MZ22507380	7.7012
MZ22507383	5.3595
MZ22507385	8.643930000000001
MZ22507386	5.48389
MZ22507388	7.538880000000001
MZ22507391	4.10876
MZ22507394	6.34164
MZ22507396	6.3541
MZ22507399	3.95105
MZ22507401	3.6386300000000005
MZ22507403	11.54521
MZ22507404	6.96095
MZ22507405	11.48348
MZ22507406	6.65955
MZ22507407	6.26452
MZ22507408	7.868189999999999
MZ22507409	6.85792
MZ22507412	6.25365
MZ22507413	6.76709
MZ22507417	3.319
MZ22507421	7.47642
MZ22507422	7.617000000000001
MZ22507425	10.68833
MZ22507427	8.5019
MZ22507431	67.56232
MZ22507435	0.76865
MZ22507442	4.45109
MZ22507447	5.59739
MZ22507448	2.50576
MZ22507450	5.029780000000001
MZ22507452	8.1751
MZ22507455	4.454619999999999
MZ22507456	4.28274
MZ22507457	8.765360000000001
MZ22507460	16.71345
MZ22507461	8.238480000000001
MZ22507463	5.596419999999999
MZ22507464	6.81827
MZ22507465	8.2891
MZ22507468	5.05328
MZ22507470	2.51804
MZ22507471	19.90015
MZ22507472	6.43864
MZ22507474	3.73222
MZ22507475	10.5507
MZ22507476	5.61411
MZ22507478	4.74519
MZ22507480	7.26907
MZ22507485	2.91065
MZ22507486	6.96265
MZ22507492	4.6884
MZ22507494	8.403039999999999
MZ22507495	9.51047
MZ22507496	3.1524799999999997
MZ22507498	6.9207600000000005
MZ22507500	7.2966
MZ22507501	5.70164
MZ22507502	7.83763
MZ22507506	5.4732
MZ22507508	6.42935
MZ22507509	5.26968
MZ22507512	6.467230000000001
MZ22507514	7.07458
MZ22507516	6.91995
MZ22507518	8.03797
MZ22507519	11.74151
MZ22507522	4.65459
MZ22507524	1.9124299999999999
MZ22507529	6.0822
MZ22507530	5.98492
MZ22507532	8.35113
MZ22507535	9.2469
MZ22507537	10.95646
MZ22507538	9.02051
MZ22507539	5.5176
MZ22507540	1.81256
MZ22507541	9.08018
MZ22507544	7.047510000000001
MZ22507548	7.0296899999999996
MZ22507549	5.40091
MZ22507550	6.25173
MZ22507551	8.60847
MZ22507553	6.5094199999999995
MZ22507554	4.97275
MZ22507555	12.43812
MZ22507559	6.45507
MZ22507566	6.03742
MZ22507567	6.039619999999999
MZ22507569	5.30906
MZ22507570	8.899460000000001
MZ22507571	7.3921
MZ22507573	8.38533
MZ22507575	13.562560000000001
MZ22507578	7.53614
MZ22507579	9.40502
MZ22507581	3.4692300000000005
MZ22507582	4.88666
MZ22507583	9.07446
MZ22507584	6.55163
MZ22507585	3.33794
MZ22507593	5.59521
MZ22507596	4.5341
MZ22507597	4.26008
MZ22507598	5.87746
MZ22507601	7.27256
MZ22507605	7.437410000000001
MZ22507606	6.34019
MZ22507607	6.67001
MZ22507608	5.352519999999999
MZ22507610	3.7956199999999995
MZ22507613	7.57552
MZ22507614	6.77854
MZ22507617	13.052760000000001
MZ22507618	8.80357
MZ22507622	5.4638599999999995
MZ22507623	8.49938
MZ22507624	6.821219999999999
MZ22507625	7.686939999999999
MZ22507629	7.0163199999999994
MZ22507631	5.43341
MZ22507632	6.47691
MZ22507635	27.23645
MZ22507636	8.10493
MZ22507637	7.8292
MZ22507638	3.5205300000000004
MZ22507639	4.07075
MZ22507642	6.675489999999999
MZ22507648	1.01147
MZ22507653	6.37049
MZ22507656	6.565180000000001
MZ22507657	6.7416
MZ22507659	7.827999999999999
MZ22507660	10.05706
MZ22507661	7.44348
MZ22507662	2.19591
MZ22507663	10.35325
MZ22507664	8.04257
MZ22507666	6.686780000000001
MZ22507669	7.2689
MZ22507673	0.0
MZ22507674	11.23514
MZ22507675	4.1765
MZ22507679	7.81075
MZ22507681	7.077719999999999
MZ22507682	NA
MZ22507686	6.45962
MZ22507688	6.874619999999999
MZ22507689	5.69025
MZ22507690	7.7399
MZ22507694	6.201230000000001
MZ22507696	8.436639999999999
MZ22507697	6.65158
MZ22507700	19.8223
MZ22507702	7.64585
MZ22507705	6.4082300000000005
MZ22507708	11.08267
MZ22507715	3.38341
MZ22507717	5.6387
MZ22507718	5.10124
MZ22507726	4.783180000000001
MZ22507728	6.21086
MZ22507729	1.63155
MZ22507730	6.46743
MZ22507734	8.5708
MZ22507735	7.81084
MZ22507737	11.92665
MZ22507739	10.72503
MZ22507741	7.39975
MZ22507742	7.136239999999999
MZ22507744	10.96326
MZ22507746	5.2568
MZ22507747	6.2933699999999995
MZ22507748	7.492999999999999
MZ22507750	7.530060000000001
MZ22507751	3.02693
MZ22507753	2.9734599999999998
MZ22507754	7.45412
MZ22507757	8.061
MZ22507760	7.895980000000001
MZ22507761	6.955019999999999
MZ22507764	9.187330000000001
MZ22507765	6.84865
MZ22507768	3.8134099999999997
MZ22507769	14.89069
MZ22507770	13.4081
MZ22507772	4.86834
MZ22507784	7.09753
MZ22507786	6.2063
MZ22507789	7.563
MZ22507791	8.55963
MZ22507792	12.74525
MZ22507793	5.6514
MZ22507795	6.35065
MZ22507798	5.2333099999999995
MZ22507799	8.364180000000001
MZ22507800	5.45027
MZ22507801	5.41751
MZ22507802	5.95367
MZ22507807	4.45942
MZ22507810	6.16657
MZ22507811	7.13201
MZ22507813	7.39695
MZ22507817	7.46655
MZ22507819	8.02534
MZ22507820	8.25107
MZ22507821	6.600280000000001
MZ22507822	5.38969
MZ22507824	7.9710399999999995
MZ22507826	8.019969999999999
MZ22507830	19.53331
MZ22507834	4.6378
MZ22507837	5.7260800000000005
MZ22507838	7.13209
MZ22507843	10.06915
MZ22507845	7.831
MZ22507846	9.1247
MZ22507847	6.65526
MZ22507850	8.85369
MZ22507851	5.5151900000000005
MZ22507852	8.0647
MZ22507855	7.32873
MZ22507856	6.15988
MZ22507857	17.625999999999998
MZ22507858	5.60049
MZ22507860	5.92331
MZ22507861	1.70861
MZ22507862	7.44844
MZ22507868	8.61392
MZ22507869	5.5460400000000005
MZ22507874	4.74089
MZ22507875	6.947489999999999
MZ22507876	6.394880000000001
MZ22507878	5.56303
MZ22507880	7.8218
MZ22507882	5.87059
MZ22507883	5.69952
MZ22507885	8.93635
MZ22507887	6.50929
MZ22507890	152.3633
MZ22507893	6.12869
MZ22507894	4.7452
MZ22507896	6.96575
MZ22507898	3.71562
MZ22507899	60.123819999999995
MZ22507903	8.26783
MZ22507905	1.57961
MZ22507906	2.81732
MZ22507908	8.8044
MZ22507911	7.982489999999999
MZ22507912	9.53415
MZ22507914	4.49555
MZ22507919	7.77055
MZ22507920	3.4584
MZ22507922	3.12463
MZ22507926	2.6010400000000002
MZ22507927	5.8757
MZ22507930	4.66068
MZ22507937	13.588460000000001
MZ22507939	7.0825
MZ22507940	5.75657
MZ22507941	21.5356
MZ22507942	6.59438
MZ22507945	7.47853
MZ22507947	7.60561
MZ22507948	5.31251
MZ22507949	6.33129
MZ22507953	5.81775
MZ22507954	6.609789999999999
MZ22507956	6.5050300000000005
MZ22507960	9.61169
MZ22507961	6.78477
MZ22507963	8.35287
MZ22507966	5.36085
MZ22507967	4.56873
MZ22507968	6.977360000000001
MZ22507969	7.75594
MZ22507970	7.47059
MZ22507972	6.2969800000000005
MZ22507976	9.937619999999999
MZ22507977	55.9994
MZ22507980	6.679689999999999
MZ22507981	6.20592
MZ22507984	5.02827
MZ22507987	7.04882
MZ22507988	6.1513800000000005
MZ22507989	5.4376
MZ22507992	5.24905
MZ22507995	8.19293
MZ22507996	4.17617
MZ22508000	4.31933
MZ22508001	4.5048699999999995
MZ22508003	5.67557
MZ22508004	7.9013100000000005
MZ22508005	4.31249
MZ22508006	7.54673
MZ22508014	6.9619
MZ22508018	4.81985
MZ22508020	7.087860000000001
MZ22508022	1.66717
MZ22508023	7.46857
MZ22508027	7.088080000000001
MZ22508029	6.4328
MZ22508033	3.50389
MZ22508034	61.93655
MZ22508039	3.62784
MZ22508040	2.97915
MZ22508041	7.9305
MZ22508042	6.55923
MZ22508046	3.69642
MZ22508048	6.6431
MZ22508049	10.7944
MZ22508051	16.18589
MZ22508055	6.32355
MZ22508056	3.6386199999999995
MZ22508057	8.45855
MZ22508059	3.7255599999999998
MZ22508063	8.277439999999999
MZ22508065	5.90425
MZ22508066	54.2539
MZ22508068	7.9827
MZ22508069	10.17902
MZ22508073	9.35936
MZ22508074	7.879630000000001
MZ22508080	4.29774
MZ22508081	6.37394
MZ22508091	4.55459
MZ22508093	8.5766
MZ22508094	4.18461
MZ22508098	9.5259
MZ22508099	4.56384
MZ22508106	23.97427
MZ22508108	6.9355199999999995
MZ22508113	7.13895
MZ22508120	16.676
MZ22508123	6.707139999999999
MZ22508124	6.49603
MZ22508127	8.5587
MZ22508131	8.01871
MZ22508134	14.91044
MZ22508136	7.898569999999999
MZ22508137	4.4404900000000005
MZ22508138	9.041310000000001
MZ22508143	6.39648
MZ22508145	16.80569
MZ22508146	5.01627
MZ22508151	5.26259
MZ22508156	8.269689999999999
MZ22508165	1.50705
MZ22508166	6.975289999999999
MZ22508170	7.7053
MZ22508173	12.4884
MZ22508176	6.063280000000001
MZ22508177	8.07671
MZ22508178	13.4994
MZ22508179	17.239
MZ22508180	4.03065
MZ22508181	2.99199
MZ22508182	5.11608
MZ22508184	4.64446
MZ22508185	9.49613
MZ22508186	5.33258
MZ22508188	6.00964
MZ22508189	4.67655
MZ22508192	3.16249
MZ22508193	4.26056
MZ22508194	2.99415
MZ22508197	8.31564
MZ22508198	7.8703199999999995
MZ22508201	7.68155
MZ22508208	5.75319
MZ22508209	8.26168
MZ22508210	7.9533
MZ22508211	8.46345
MZ22508212	6.2811699999999995
MZ22508213	6.800860000000001
MZ22508214	7.01888
MZ22508216	17.30956
MZ22508217	4.59394
MZ22508219	8.44716
MZ22508220	4.23965
MZ22508224	6.87047
MZ22508227	6.3453800000000005
MZ22508229	6.15189
MZ22508231	6.86445
MZ22508234	6.141380000000001
MZ22508237	4.77278
MZ22508238	7.19377
MZ22508240	6.54253
MZ22508242	6.19686
MZ22508244	6.74613
MZ22508246	5.80799
MZ22508248	6.12866
MZ22508251	10.97151
MZ22508252	5.90192
MZ22508253	5.1894599999999995
MZ22508254	2.60698
MZ22508255	8.505139999999999
MZ22508257	9.2365
MZ22508258	19.489
MZ22508260	7.0047
MZ22508262	6.45545
MZ22508266	10.75227
MZ22508271	49.90315
MZ22508272	10.7174
MZ22508275	6.2531300000000005
MZ22508276	7.01987
MZ22508279	4.34336
MZ22508280	4.93604
MZ22508282	7.294239999999999
MZ22508283	5.43151
MZ22508284	7.25638
MZ22508285	2.71862
MZ22508286	8.69727
MZ22508287	5.81234
MZ22508289	5.1197099999999995
MZ22508290	4.76622
MZ22508291	9.27223
MZ22508292	10.82739
MZ22508293	3.5542800000000003
MZ22508295	12.00732
MZ22508297	6.87558
MZ22508299	6.6692100000000005
MZ22508300	6.73031
MZ22508304	25.82185
MZ22508305	5.24282
MZ22508307	10.84924
MZ22508308	4.942819999999999
MZ22508310	2.79698
MZ22508311	7.323519999999999
MZ22508315	11.3546
MZ22508316	7.41529
MZ22508317	6.47726
MZ22508318	8.613489999999999
MZ22508320	5.9937
MZ22508321	6.7545
MZ22508325	4.79156
MZ22508330	9.673169999999999
MZ22508331	7.82883
MZ22508333	5.65471
MZ22508335	7.61033
MZ22508337	7.4644699999999995
MZ22508343	6.01872
MZ22508344	5.777
MZ22508349	6.36524
MZ22508350	6.5366800000000005
MZ22508352	6.224480000000001
MZ22508354	5.05411
MZ22508357	7.756189999999999
MZ22508358	9.4805
MZ22508361	7.4835
MZ22508363	6.76475
MZ22508364	6.37975
MZ22508367	8.2144
MZ22508369	6.3199
MZ22508371	9.61032
MZ22508373	2.4836099999999997
MZ22508375	5.73568
MZ22508376	21.1172
MZ22508379	5.92429
MZ22508390	2.5789400000000002
MZ22508393	55.3681
MZ22508395	19.398529999999997
MZ22508397	10.9348
MZ22508398	8.30441
MZ22508399	7.40672
MZ22508400	0.23256
MZ22508402	7.8086
MZ22508404	6.89116
MZ22508407	7.5056199999999995
MZ22508411	5.16061
MZ22508412	4.65489
MZ22508420	6.38398
MZ22508423	7.83005
MZ22508426	7.61845
MZ22508427	4.02894
MZ22508428	3.01104
MZ22508430	8.07955
MZ22508432	12.32762
MZ22508437	6.7746
MZ22508440	7.09288
MZ22508442	4.2869
MZ22508443	6.42592
MZ22508444	5.5089
MZ22508449	6.80523
MZ22508453	9.3224
MZ22508455	7.5582199999999995
MZ22508456	4.215269999999999
MZ22508458	8.74796
MZ22508459	6.663360000000001
MZ22508461	2.51917
MZ22508463	7.19373
MZ22508464	6.32711
MZ22508465	4.91204
MZ22508470	9.07
MZ22508471	5.25988
MZ22508473	6.04901
MZ22508475	5.315580000000001
MZ22508477	9.49945
MZ22508478	7.428660000000001
MZ22508479	1.9158400000000002
MZ22508480	2.01075
MZ22508487	5.81497
MZ22508488	8.05829
MZ22508491	7.26905
MZ22508502	11.27512
MZ22508507	8.37004
MZ22508508	7.9835
MZ22508509	6.90407
MZ22508510	5.8602300000000005
MZ22508512	7.15343
MZ22508513	3.15965
MZ22508514	2.71179
MZ22508515	5.65003
MZ22508516	6.33855
MZ22508517	9.00808
MZ22508518	8.253919999999999
MZ22508519	9.6517
MZ22508524	15.170960000000001
MZ22508525	4.86992
MZ22508526	7.50865
MZ22508532	7.2742
MZ22508537	6.0847
MZ22508540	8.39855
MZ22508544	5.14329
MZ22508545	4.41031
MZ22508547	8.67489
MZ22508548	8.21972
MZ22508550	6.567410000000001
MZ22508553	8.70467
MZ22508554	4.99759
MZ22508558	5.25669
MZ22508562	8.07483
MZ22508564	9.40129
MZ22508565	2.9647200000000002
MZ22508566	16.538829999999997
MZ22508567	6.288880000000001
MZ22508570	4.21696
MZ22508571	5.48418
MZ22508572	8.57585
MZ22508575	7.95953
MZ22508576	5.799869999999999
MZ22508577	7.498660000000001
MZ22508580	3.4125099999999997
MZ22508585	8.29198
MZ22508588	2.8881
MZ22508590	5.41465
MZ22508592	128.6428
MZ22508594	4.91383
MZ22508597	6.14752
MZ22508599	25.81728
MZ22508600	5.7764
MZ22508603	5.77396
MZ22508604	8.28722
MZ22508606	5.68346
MZ22508610	7.0920000000000005
MZ22508612	6.503830000000001
MZ22508613	4.55978
MZ22508614	7.32366
MZ22508615	5.34623
MZ22508618	7.42772
MZ22508619	5.7163699999999995
MZ22508620	4.0347599999999995
MZ22508621	8.08362
MZ22508622	2.7001
MZ22508624	5.33204
MZ22508625	7.28406
MZ22508627	4.26242
MZ22508628	6.49046
MZ22508629	5.14425
MZ22508630	8.7129
MZ22508633	9.79533
MZ22508638	13.556220000000001
MZ22508640	6.51074
MZ22508641	7.289960000000001
MZ22508643	8.586789999999999
MZ22508645	6.0374300000000005
MZ22508646	6.22555
MZ22508647	7.956119999999999
MZ22508648	5.30848
MZ22508650	5.748880000000001
MZ22508657	5.23906
MZ22508658	4.9916
MZ22508660	3.94081
MZ22508661	6.08374
MZ22508663	7.73187
MZ22508665	6.624569999999999
MZ22508666	3.56869
MZ22508669	9.38124
MZ22508671	3.9966699999999995
MZ22508672	4.85044
MZ22508674	6.09136
MZ22508675	7.29709
MZ22508678	7.53856
MZ22508679	7.076280000000001
MZ22508682	7.99065
MZ22508684	4.86596
MZ22508688	6.830489999999999
MZ22508689	4.89152
MZ22508693	8.44542
MZ22508696	6.23402
MZ22508697	0.0
MZ22508700	4.131130000000001
MZ22508701	7.874
MZ22508704	6.25474
MZ22508705	6.80784
MZ22508707	6.831810000000001
MZ22508709	15.99068
MZ22508710	5.5996
MZ22508712	6.77208
MZ22508715	6.02609
MZ22508718	5.26087
MZ22508722	7.29815
MZ22508723	5.76633
MZ22508726	3.4460300000000004
MZ22508732	6.0225
MZ22508733	7.8083
MZ22508734	5.78099
MZ22508735	4.756
MZ22508736	33.589909999999996
MZ22508737	6.49369
MZ22508739	2.76578
MZ22508740	10.55543
MZ22508742	6.91631
MZ22508743	4.95221
MZ22508744	5.8804300000000005
MZ22508746	3.6970400000000003
MZ22508750	7.087280000000001
MZ22508751	5.19107
MZ22508752	22.89088
MZ22508753	6.679889999999999
MZ22508754	7.0353699999999995
MZ22508755	9.01797
MZ22508756	3.94244
MZ22508757	6.83684
MZ22508759	7.914960000000001
MZ22508761	7.7840300000000004
MZ22508765	5.07595
MZ22508768	6.5265699999999995
MZ22508770	6.139069999999999
MZ22508771	11.86688
MZ22508772	8.07597
MZ22508774	5.4968900000000005
MZ22508777	7.58677
MZ22508779	11.54187
MZ22508784	7.48897
MZ22508785	8.71438
MZ22508788	8.371369999999999
MZ22508790	7.47439
MZ22508792	5.47463
MZ22508793	14.796439999999999
MZ22508796	2.65095
MZ22508798	6.841
MZ22508801	8.53214
MZ22508805	8.57889
MZ22508808	6.972860000000001
MZ22508809	5.9001
MZ22508810	7.31895
MZ22508812	5.69256
MZ22508817	3.7819199999999995
MZ22508818	9.04354
MZ22508823	9.5601
MZ22508824	2.3740099999999997
MZ22508826	1.56045
MZ22508828	6.03531
MZ22508829	7.45856
MZ22508830	6.8667
MZ22508831	6.00378
MZ22508832	5.03014
MZ22508835	5.7409300000000005
MZ22508836	8.07492
MZ22508838	10.5098
MZ22508840	10.25308
MZ22508842	13.358310000000001
MZ22508843	4.67548
MZ22508844	7.07555
MZ22508845	6.1869
MZ22508849	6.12108
MZ22508850	7.599310000000001
MZ22508851	6.32669
MZ22508852	8.304160000000001
MZ22508854	1.6408099999999999
MZ22508856	6.335380000000001
MZ22508858	6.06465
MZ22508859	6.867039999999999
MZ22508860	15.9294
MZ22508861	7.6791
MZ22508867	5.69624
MZ22508868	4.46408
MZ22508870	6.22807
MZ22508876	6.565919999999999
MZ22508877	10.023810000000001
MZ22508878	7.271739999999999
MZ22508881	1.49347
MZ22508885	4.49469
MZ22508887	5.01513
MZ22508888	5.06988
MZ22508891	5.74153
MZ22508893	6.53509
MZ22508895	9.36924
MZ22508898	8.18865
MZ22508899	6.72443
MZ22508901	0.0
MZ22508902	6.45629
MZ22508903	6.30044
MZ22508904	6.12651
MZ22508905	16.935470000000002
MZ22508906	9.3073
MZ22508907	7.80883
MZ22508908	9.34914
MZ22508911	0.11304000000000002
MZ22508913	9.48296
MZ22508914	5.82383
MZ22508916	4.96773
MZ22508917	20.884320000000002
MZ22508918	5.56056
MZ22508920	6.13689
MZ22508921	6.4959
MZ22508926	5.36978
MZ22508927	5.76331
MZ22508928	6.02531
MZ22508930	8.278089999999999
MZ22508931	7.296819999999999
MZ22508933	7.360989999999999
MZ22508935	7.136660000000001
MZ22508939	8.66375
MZ22508945	6.38667
MZ22508946	5.71709
MZ22508948	7.203869999999999
MZ22508950	8.35685
MZ22508951	9.345460000000001
MZ22508956	5.73789
MZ22508957	6.68526
MZ22508960	4.8886400000000005
MZ22508962	13.06355
MZ22508966	4.9705699999999995
MZ22508972	12.42154
MZ22508974	9.6548
MZ22508977	10.46698
MZ22508978	7.061039999999999
MZ22508984	7.639310000000001
MZ22508985	7.86872
MZ22508987	7.62091
MZ22508990	7.9135800000000005
MZ22508992	7.63391
MZ22508994	9.06195
MZ22508996	3.56851
MZ22508998	5.46557
MZ22508999	9.401710000000001
MZ22509000	7.21502
MZ22509001	0.70343
MZ22509005	0.205
MZ22509012	4.80017
MZ22509017	5.14725
MZ22509018	6.94337
MZ22509019	5.839230000000001
MZ22509021	6.36343
MZ22509022	6.48109
MZ22509024	5.492000000000001
MZ22509025	6.2544
MZ22509027	8.9427
MZ22509029	5.66552
MZ22509033	7.87985
MZ22509034	6.24907
MZ22509035	8.34759
MZ22509039	10.42885
MZ22509041	13.84675
MZ22509046	6.424259999999999
MZ22509048	8.052589999999999
MZ22509051	12.991389999999999
MZ22509052	5.1675699999999996
MZ22509053	7.773619999999999
MZ22509054	5.80871
MZ22509055	5.94484
MZ22509060	8.51269
MZ22509062	7.6462
MZ22509067	10.06795
MZ22509074	3.92812
MZ22509077	3.9451199999999997
MZ22509078	4.40182
MZ22509079	5.8335300000000005
MZ22509082	5.44509
MZ22509083	5.56958
MZ22509084	2.8005299999999997
MZ22509089	7.19757
MZ22509091	6.7255
MZ22509094	8.88074
MZ22509097	5.88376
MZ22509103	3.86049
MZ22509105	5.29379
MZ22509107	7.97875
MZ22509111	5.2306099999999995
MZ22509112	5.6641900000000005
MZ22509113	6.06597
MZ22509115	5.4461699999999995
MZ22509118	1.21789
MZ22509120	7.69185
MZ22509126	3.6013
MZ22509128	5.06588
MZ22509130	9.771519999999999
MZ22509134	7.41985
MZ22509135	9.18985
MZ22509136	4.73274
MZ22509138	4.652080000000001
MZ22509140	5.89379
MZ22509141	3.4644699999999995
MZ22509144	5.781569999999999
MZ22509145	8.3159
MZ22509146	50.5532
MZ22509148	6.78485
MZ22509149	4.33905
MZ22509152	7.050619999999999
MZ22509153	9.5069
MZ22509154	6.6629
MZ22509160	6.54272
MZ22509161	6.67144
MZ22509162	7.432
MZ22509166	7.12052
MZ22509167	8.74291
MZ22509168	6.2998400000000006
MZ22509169	7.778519999999999
MZ22509174	6.08225
MZ22509175	6.51165
MZ22509176	16.77587
MZ22509177	7.201789999999999
MZ22509178	7.29731
MZ22509180	6.33931
MZ22509181	15.662429999999999
MZ22509182	5.57661
MZ22509185	12.5114
MZ22509188	8.43388
MZ22509190	5.997999999999999
MZ22509191	6.73527
MZ22509192	6.31573
MZ22509194	51.84219
MZ22509195	14.2799
MZ22509196	1.43274
MZ22509200	6.8805
MZ22509201	7.2946
MZ22509202	7.42143
MZ22509208	7.69
MZ22509209	7.78343
MZ22509210	5.46773
MZ22509211	6.08269
MZ22509215	7.372560000000001
MZ22509216	7.028630000000001
MZ22509217	5.4136
MZ22509219	6.73608
MZ22509221	7.668069999999999
MZ22509222	7.47668
MZ22509223	3.6208199999999997
MZ22509224	0.28576999999999997
MZ22509225	7.95039
MZ22509227	2.11673
MZ22509229	4.5494699999999995
MZ22509232	5.59626
MZ22509234	7.542730000000001
MZ22509235	22.15525
MZ22509237	8.85458
MZ22509239	9.70443
MZ22509241	7.95995
MZ22509243	9.943660000000001
MZ22509246	23.119
MZ22509248	4.00826
MZ22509249	4.805969999999999
MZ22509252	4.74085
MZ22509255	6.3086
MZ22509257	4.47196
MZ22509264	4.12547
MZ22509266	8.26568
MZ22509270	7.27434
MZ22509273	5.872269999999999
MZ22509274	7.349589999999999
MZ22509276	5.7628900000000005
MZ22509280	5.72012
MZ22509282	4.7974
MZ22509283	5.6382
MZ22509286	6.86503
MZ22509291	6.32814
MZ22509293	10.789660000000001
MZ22509294	6.58075
MZ22509295	3.03556
MZ22509298	7.92174
MZ22509299	5.756530000000001
MZ22509302	4.30545
MZ22509303	16.611079999999998
MZ22509305	6.26063
MZ22509306	8.53079
MZ22509307	6.60803
MZ22509310	7.1005899999999995
MZ22509311	9.5973
MZ22509312	7.81433
MZ22509314	5.86165
MZ22509316	5.06283
MZ22509318	5.42887
MZ22509319	7.88431
MZ22509320	7.743469999999999
MZ22509321	6.23329
MZ22509322	7.7622800000000005
MZ22509323	8.04555
MZ22509324	7.922510000000001
MZ22509326	5.37472
MZ22509327	4.02126
MZ22509330	5.89737
MZ22509333	8.7415
MZ22509336	3.8388699999999996
MZ22509337	8.5275
MZ22509338	8.29659
MZ22509342	7.482469999999999
MZ22509345	5.58175
MZ22509347	10.63782
MZ22509350	8.13991
MZ22509354	9.190380000000001
MZ22509356	6.857539999999999
MZ22509357	4.18008
MZ22509358	4.77427
MZ22509364	7.83735
MZ22509365	6.71358
MZ22509368	6.44728
MZ22509372	7.1859
MZ22509373	1.4517200000000001
MZ22509375	4.97438
MZ22509376	5.86139
MZ22509377	5.114269999999999
MZ22509379	6.829289999999999
MZ22509381	9.8205
MZ22509382	5.21077
MZ22509383	15.1893
MZ22509384	22.425720000000002
MZ22509388	6.2287300000000005
MZ22509389	5.196000000000001
MZ22509392	8.92108
MZ22509393	6.96444
MZ22509394	8.37503
MZ22509397	7.43036
MZ22509401	5.79967
MZ22509403	4.91435
MZ22509405	14.766879999999999
MZ22509408	5.89147
MZ22509412	5.76567
MZ22509416	5.59514
MZ22509417	6.85058
MZ22509421	7.0212
MZ22509422	9.197289999999999
MZ22509423	5.53317
MZ22509424	7.44263
MZ22509427	8.2263
MZ22509429	7.11837
MZ22509430	6.620430000000001
MZ22509432	2.65082
MZ22509434	3.86922
MZ22509435	5.80445
MZ22509436	5.538209999999999
MZ22509437	5.2670699999999995
MZ22509440	8.544089999999999
MZ22509441	8.343160000000001
MZ22509444	5.65342
MZ22509447	3.08641
MZ22509448	4.4
MZ22509450	5.48376
MZ22509451	6.93612
MZ22509453	6.876460000000001
MZ22509454	1.9363400000000002
MZ22509456	7.893389999999999
MZ22509462	3.92961
MZ22509466	4.67582
MZ22509468	5.450069999999999
MZ22509469	4.10813
MZ22509470	6.71747
MZ22509473	3.4496900000000004
MZ22509478	2.98949
MZ22509483	7.57879
MZ22509485	5.41397
MZ22509486	6.15474
MZ22509487	7.30152
MZ22509488	6.20286
MZ22509492	10.176960000000001
MZ22509494	5.70033
MZ22509495	7.2724899999999995
MZ22509496	6.10358
MZ22509497	5.826280000000001
MZ22509498	38.60027
MZ22509502	5.97623
MZ22509503	5.6543
MZ22509506	5.99472
MZ22509507	10.45118
MZ22509508	7.973160000000001
