orthogroup	WGA
24124at7399	0.95
24126at7399	0.88
24135at7399	0.86
24137at7399	0.25
24140at7399	0.76
24142at7399	0.8
24147at7399	0.72
24148at7399	0.9
24149at7399	0.62
24155at7399	0.79
24157at7399	0.89
24158at7399	0.86
24160at7399	0.95
24166at7399	0.96
24169at7399	0.73
24171at7399	0.44
24172at7399	0.52
24184at7399	1.0
24186at7399	0.95
24190at7399	0.61
24193at7399	0.64
24196at7399	0.91
24200at7399	0.99
24202at7399	0.85
24204at7399	0.86
24231at7399	0.88
24232at7399	0.72
24233at7399	0.75
24234at7399	0.84
24237at7399	0.64
24242at7399	0.85
24249at7399	0.0
24252at7399	0.93
24254at7399	0.14
24255at7399	0.68
24257at7399	0.74
24263at7399	0.46
24264at7399	0.73
24266at7399	0.68
24267at7399	0.87
24272at7399	0.71
24277at7399	0.92
24278at7399	0.93
24279at7399	0.87
24280at7399	0.81
24282at7399	0.89
24287at7399	0.91
24289at7399	0.51
24290at7399	0.77
24292at7399	0.92
24295at7399	0.8
24298at7399	0.83
24300at7399	0.77
24304at7399	0.94
24310at7399	0.9
24312at7399	0.67
24318at7399	0.65
24325at7399	0.83
24327at7399	0.88
24333at7399	0.81
24334at7399	0.92
24348at7399	0.83
24355at7399	0.25
24356at7399	0.72
24357at7399	0.94
24358at7399	0.83
24362at7399	0.83
24369at7399	0.9
24370at7399	0.88
24372at7399	0.66
24373at7399	0.67
24374at7399	0.77
24375at7399	0.01
24378at7399	0.5
24380at7399	0.74
24383at7399	0.81
24391at7399	0.8
24396at7399	0.93
24398at7399	0.87
24399at7399	0.87
24401at7399	0.91
24407at7399	0.9
24408at7399	0.78
24410at7399	0.92
24413at7399	0.87
24415at7399	0.72
24417at7399	0.91
24419at7399	0.7
24421at7399	0.81
24423at7399	0.76
24426at7399	0.99
24429at7399	0.79
24432at7399	0.66
24434at7399	0.9
24439at7399	0.6
24446at7399	0.51
24447at7399	0.81
24448at7399	0.94
24449at7399	0.77
24455at7399	0.81
24458at7399	0.91
24462at7399	0.69
24465at7399	0.52
24476at7399	0.81
24481at7399	0.88
24482at7399	0.89
24484at7399	0.35
24501at7399	0.45
24504at7399	0.76
24513at7399	0.93
24520at7399	0.4
24522at7399	0.77
24528at7399	0.73
24532at7399	0.88
24534at7399	0.54
24535at7399	0.77
24537at7399	0.81
24545at7399	0.87
24551at7399	0.9
24553at7399	0.65
24556at7399	0.84
24558at7399	0.24
24560at7399	0.81
24563at7399	0.88
24565at7399	0.77
24566at7399	0.74
24569at7399	0.9
24573at7399	0.97
24574at7399	0.675
24576at7399	0.56
24588at7399	0.65
24589at7399	0.68
24594at7399	0.88
24597at7399	0.96
24605at7399	0.9
24606at7399	0.86
24608at7399	0.56
24615at7399	0.55
24618at7399	0.9
24621at7399	0.63
24624at7399	0.74
24627at7399	0.51
24631at7399	0.97
24637at7399	0.61
24639at7399	0.93
24641at7399	0.78
24645at7399	0.97
24646at7399	0.78
24664at7399	0.62
24665at7399	0.84
24666at7399	0.82
24671at7399	0.93
24677at7399	0.97
24680at7399	0.6
24686at7399	0.91
24688at7399	0.95
24693at7399	0.67
24694at7399	0.69
24696at7399	0.81
24701at7399	0.72
24703at7399	0.95
24706at7399	0.86
24710at7399	0.79
24712at7399	0.97
24720at7399	0.56
24729at7399	0.96
24730at7399	0.95
24731at7399	0.18
24736at7399	0.85
24738at7399	0.75
24757at7399	0.6
24758at7399	0.68
24762at7399	0.81
24765at7399	0.73
24769at7399	0.56
24771at7399	0.87
24779at7399	0.93
24781at7399	0.61
24783at7399	0.97
24786at7399	0.92
24787at7399	0.88
24788at7399	0.49
24793at7399	1.0
24794at7399	0.85
24795at7399	0.61
24799at7399	0.91
24813at7399	0.91
24818at7399	0.82
24820at7399	0.89
24834at7399	0.68
24835at7399	0.41
24836at7399	0.27
24841at7399	0.48
24850at7399	0.95
24861at7399	0.76
24865at7399	0.74
24867at7399	0.87
24871at7399	0.84
24872at7399	0.52
24876at7399	0.35
24877at7399	0.84
24878at7399	0.76
24880at7399	0.77
24883at7399	0.57
24886at7399	1.0
24888at7399	0.6
24897at7399	0.9
24900at7399	0.85
24902at7399	0.88
24904at7399	0.93
24905at7399	0.91
24906at7399	0.61
24912at7399	0.73
24913at7399	0.85
24919at7399	0.84
24923at7399	0.02
24929at7399	0.82
24931at7399	0.9
24933at7399	0.555
24934at7399	0.99
24935at7399	0.89
24941at7399	0.78
24942at7399	0.97
24947at7399	0.6
24948at7399	0.89
24953at7399	0.9
24954at7399	0.69
24963at7399	0.88
24968at7399	0.94
24969at7399	0.63
24970at7399	0.74
24971at7399	0.86
24976at7399	0.88
24979at7399	0.46
24983at7399	0.81
24987at7399	0.93
24994at7399	0.95
24999at7399	0.87
25000at7399	0.95
25001at7399	0.62
25004at7399	0.56
25005at7399	0.68
25007at7399	1.0
25011at7399	0.84
25012at7399	0.78
25016at7399	0.95
25021at7399	0.88
25022at7399	0.64
25027at7399	0.86
25036at7399	0.24
25039at7399	0.96
25041at7399	0.76
25042at7399	0.91
25050at7399	0.56
25052at7399	0.77
25054at7399	0.79
25062at7399	0.94
25067at7399	0.12
25073at7399	0.78
25078at7399	0.82
25087at7399	0.9
25090at7399	0.9
25094at7399	0.45
25095at7399	0.9
25101at7399	0.9
25104at7399	0.89
25105at7399	0.7
25107at7399	0.85
25109at7399	0.88
25112at7399	0.65
25117at7399	0.7
25121at7399	0.92
25125at7399	0.88
25128at7399	0.82
25129at7399	0.29
25131at7399	0.76
25133at7399	0.85
25134at7399	0.68
25137at7399	0.51
25146at7399	0.15
25153at7399	0.61
25157at7399	0.72
25158at7399	0.62
25161at7399	0.94
25163at7399	0.9
25166at7399	0.96
25167at7399	0.82
25173at7399	0.74
25177at7399	0.85
25184at7399	0.71
25185at7399	0.91
25188at7399	0.82
25189at7399	0.47
25191at7399	0.74
25194at7399	0.54
25195at7399	0.6
25197at7399	0.74
25200at7399	0.98
25205at7399	0.89
25207at7399	1.0
25211at7399	0.48
25214at7399	0.94
25216at7399	0.9
25222at7399	0.53
25224at7399	0.91
25227at7399	0.8
25236at7399	0.84
25243at7399	0.76
25262at7399	0.82
25263at7399	0.46
25265at7399	0.89
25269at7399	0.92
25271at7399	0.95
25275at7399	0.43
25282at7399	0.86
25283at7399	0.83
25285at7399	0.93
25286at7399	0.58
25287at7399	0.93
25291at7399	0.57
25293at7399	0.85
25299at7399	0.87
25303at7399	0.93
25305at7399	0.09
25310at7399	0.67
25317at7399	0.95
25318at7399	0.96
25320at7399	0.88
25325at7399	0.9
25327at7399	0.9
25328at7399	0.91
25331at7399	0.74
25333at7399	0.81
25337at7399	0.92
25339at7399	0.95
25352at7399	0.93
25353at7399	0.9
25356at7399	0.92
25358at7399	0.89
25359at7399	0.72
25363at7399	0.64
25365at7399	0.89
25366at7399	0.79
25374at7399	0.85
25376at7399	0.705
25379at7399	0.74
25384at7399	0.91
25385at7399	0.7
25389at7399	0.77
25391at7399	0.96
25394at7399	0.91
25395at7399	0.96
25396at7399	0.49
25397at7399	0.81
25407at7399	0.75
25410at7399	0.96
25413at7399	0.75
25417at7399	0.8
25423at7399	0.89
25427at7399	0.71
25428at7399	0.41
25432at7399	0.87
25433at7399	0.24
25434at7399	0.85
25435at7399	0.98
25437at7399	0.78
25445at7399	0.78
25453at7399	0.83
25462at7399	0.82
25465at7399	0.8
25467at7399	0.87
25472at7399	0.89
25477at7399	0.85
25482at7399	0.41
25483at7399	0.66
25486at7399	0.8
25493at7399	0.76
25502at7399	0.59
25503at7399	0.9
25505at7399	0.65
25513at7399	0.96
25514at7399	0.99
25515at7399	0.29
25516at7399	0.73
25520at7399	0.96
25530at7399	0.92
25536at7399	0.7
25538at7399	0.95
25543at7399	0.48
25550at7399	0.69
25556at7399	0.72
25557at7399	0.85
25562at7399	0.99
25563at7399	0.46
25566at7399	0.93
25572at7399	0.79
25574at7399	1.0
25576at7399	0.97
25593at7399	0.82
25597at7399	0.81
25603at7399	0.88
25608at7399	0.88
25610at7399	0.86
25613at7399	0.92
25614at7399	0.97
25616at7399	0.72
25626at7399	0.6
25629at7399	0.93
25635at7399	0.975
25650at7399	0.89
25656at7399	0.81
25657at7399	0.94
25659at7399	0.92
25677at7399	0.41
25680at7399	0.78
25681at7399	0.86
25686at7399	0.75
25693at7399	0.78
25698at7399	0.9
25700at7399	0.86
25701at7399	0.88
25708at7399	0.69
25710at7399	0.88
25713at7399	0.63
25716at7399	0.76
25717at7399	0.54
25719at7399	0.92
25729at7399	0.96
25730at7399	0.87
25735at7399	0.6
25737at7399	0.26
25738at7399	0.56
25742at7399	0.6
25743at7399	0.89
25744at7399	0.95
25747at7399	0.89
25748at7399	0.85
25750at7399	0.58
25751at7399	0.9
25754at7399	0.91
25756at7399	0.93
25760at7399	0.89
25761at7399	0.86
25763at7399	0.76
25765at7399	0.8
25766at7399	0.61
25772at7399	0.9
25777at7399	0.76
25779at7399	0.57
25784at7399	0.88
25787at7399	0.77
25788at7399	0.42
25794at7399	1.0
25797at7399	0.86
25801at7399	0.69
25805at7399	0.82
25807at7399	0.95
25812at7399	0.93
25813at7399	0.41
25817at7399	0.68
25823at7399	0.68
25824at7399	0.85
25825at7399	0.46
25828at7399	0.85
25832at7399	0.84
25835at7399	0.81
25836at7399	0.91
25842at7399	0.86
25843at7399	0.7
25845at7399	0.73
25847at7399	0.92
25848at7399	0.93
25862at7399	0.78
25866at7399	0.88
25871at7399	0.55
25872at7399	0.06
25874at7399	0.92
25875at7399	0.85
25879at7399	0.75
25884at7399	0.7
25894at7399	0.82
25901at7399	0.92
25902at7399	0.78
25918at7399	0.54
25919at7399	0.8
25921at7399	0.24
25922at7399	0.48
25923at7399	0.73
25930at7399	0.89
25931at7399	0.89
25935at7399	0.92
25936at7399	0.42
25938at7399	0.88
25939at7399	0.89
25946at7399	0.98
25954at7399	0.91
25961at7399	0.37
25964at7399	0.76
25969at7399	0.86
25984at7399	0.0
25986at7399	0.82
25987at7399	0.84
25988at7399	0.92
25991at7399	0.69
25994at7399	0.89
26010at7399	0.91
26011at7399	0.95
26014at7399	0.79
26015at7399	1.0
26021at7399	0.99
26028at7399	0.21
26034at7399	0.94
26040at7399	0.89
26041at7399	0.89
26047at7399	0.89
26055at7399	0.89
26056at7399	0.68
26059at7399	0.63
26068at7399	0.88
26080at7399	0.66
26081at7399	0.06
26089at7399	0.14
26091at7399	0.67
26099at7399	0.74
26106at7399	0.5
26116at7399	0.83
26136at7399	0.86
26140at7399	0.77
26141at7399	0.78
26142at7399	0.45
26143at7399	0.3
26145at7399	0.59
26161at7399	0.82
26165at7399	0.84
26167at7399	0.62
26169at7399	0.5
26170at7399	0.93
26173at7399	0.85
26179at7399	0.72
26180at7399	0.61
26181at7399	0.89
26182at7399	0.79
26183at7399	0.73
26190at7399	0.94
26191at7399	0.9
26195at7399	0.88
26201at7399	0.61
26202at7399	0.88
26205at7399	0.69
26210at7399	0.94
26212at7399	0.93
26214at7399	0.4
26226at7399	0.86
26229at7399	0.87
26233at7399	0.94
26236at7399	0.93
26241at7399	0.44
26244at7399	0.92
26251at7399	0.91
26254at7399	0.85
26259at7399	0.68
26261at7399	0.91
26262at7399	0.87
26263at7399	0.88
26264at7399	0.84
26265at7399	0.95
26273at7399	0.64
26275at7399	0.79
26278at7399	0.92
26279at7399	0.75
26280at7399	0.93
26281at7399	0.64
26285at7399	0.82
26288at7399	0.9
26289at7399	0.51
26290at7399	0.74
26292at7399	0.81
26294at7399	0.89
26295at7399	0.82
26296at7399	0.82
26297at7399	0.89
26298at7399	0.64
26299at7399	0.07
26307at7399	0.97
26309at7399	0.68
26312at7399	0.78
26315at7399	0.945
26316at7399	0.9
26319at7399	0.7
26320at7399	0.82
26334at7399	0.85
26336at7399	0.93
26339at7399	0.87
26344at7399	0.84
26347at7399	0.76
26357at7399	0.89
26358at7399	0.89
26362at7399	0.86
26364at7399	0.81
26371at7399	0.9
26373at7399	0.86
26374at7399	0.56
26377at7399	0.98
26381at7399	0.79
26386at7399	0.88
26389at7399	0.47
26396at7399	0.61
26405at7399	0.73
26408at7399	0.79
26417at7399	0.96
26418at7399	0.52
26420at7399	0.69
26422at7399	0.73
26432at7399	0.81
26441at7399	0.42
26449at7399	0.87
26457at7399	0.84
26458at7399	0.9
26461at7399	0.67
26463at7399	0.97
26464at7399	0.95
26469at7399	0.283333333
26470at7399	0.68
26474at7399	0.87
26479at7399	0.52
26482at7399	0.91
26483at7399	0.72
26488at7399	0.83
26491at7399	0.87
26494at7399	0.59
26495at7399	0.31
26498at7399	0.9
26509at7399	0.82
26510at7399	0.94
26513at7399	0.85
26521at7399	0.88
26524at7399	0.773333333
26529at7399	0.99
26535at7399	0.58
26538at7399	0.85
26541at7399	0.94
26543at7399	0.88
26561at7399	0.95
26564at7399	0.89
26571at7399	0.85
26580at7399	0.66
26582at7399	0.83
26585at7399	0.85
26593at7399	0.47
26597at7399	0.91
26598at7399	0.74
26600at7399	0.47
26613at7399	0.8
26614at7399	0.84
26616at7399	0.71
26618at7399	0.93
26622at7399	0.45
26625at7399	0.71
26631at7399	0.88
26635at7399	0.46
26637at7399	0.75
26639at7399	0.68
26649at7399	0.81
26654at7399	0.5
26655at7399	0.84
26664at7399	0.57
26667at7399	0.8
26669at7399	0.91
26670at7399	0.06
26673at7399	0.96
26674at7399	0.76
26677at7399	0.87
26679at7399	0.87
26680at7399	0.57
26681at7399	0.61
26685at7399	0.96
26686at7399	0.47
26697at7399	0.83
26703at7399	0.85
26707at7399	0.61
26712at7399	0.87
26718at7399	0.89
26721at7399	0.32
26725at7399	0.92
26730at7399	0.9
26734at7399	0.76
26738at7399	0.36
26743at7399	0.79
26745at7399	0.99
26746at7399	1.0
26750at7399	0.81
26752at7399	0.95
26755at7399	0.82
26756at7399	1.0
26757at7399	0.61
26758at7399	0.84
26765at7399	0.95
26767at7399	0.91
26769at7399	0.95
26771at7399	0.78
26775at7399	0.96
26789at7399	0.84
26794at7399	0.74
26798at7399	0.97
26800at7399	0.64
26803at7399	0.84
26812at7399	0.12
26814at7399	0.89
26816at7399	0.92
26821at7399	0.6
26824at7399	0.92
26827at7399	0.74
26834at7399	0.98
26837at7399	0.97
26841at7399	0.92
26843at7399	0.76
26845at7399	0.67
26848at7399	0.51
26852at7399	0.81
26854at7399	0.0
26859at7399	0.88
26860at7399	0.39
26875at7399	0.65
26876at7399	0.93
26885at7399	0.62
26886at7399	0.86
26890at7399	0.84
26892at7399	0.57
26895at7399	0.83
26896at7399	0.76
26897at7399	0.93
26899at7399	0.94
26900at7399	0.83
26903at7399	0.54
26905at7399	0.88
26908at7399	0.77
26910at7399	0.55
26913at7399	0.74
26927at7399	0.73
26931at7399	0.83
26933at7399	0.79
26935at7399	0.43
26936at7399	0.37
26938at7399	0.9
26939at7399	0.45
26945at7399	0.85
26947at7399	0.88
26949at7399	0.6875
26951at7399	0.69
26960at7399	0.76
26964at7399	0.87
26966at7399	0.54
26968at7399	0.7
26970at7399	0.57
26971at7399	0.85
26982at7399	0.55
26989at7399	0.6
26998at7399	0.58
26999at7399	0.91
27002at7399	0.99
27005at7399	0.71
27006at7399	0.74
27007at7399	1.0
27009at7399	0.65
27014at7399	0.91
27015at7399	0.42
27023at7399	0.38
27026at7399	0.38
27030at7399	0.89
27033at7399	0.87
27034at7399	0.75
27035at7399	0.97
27037at7399	0.87
27039at7399	0.5
27044at7399	0.6
27056at7399	0.85
27060at7399	0.56
27069at7399	0.36
27070at7399	0.82
27075at7399	0.95
27076at7399	0.85
27077at7399	0.86
27082at7399	0.97
27095at7399	1.0
27105at7399	0.84
27106at7399	0.93
27112at7399	0.74
27113at7399	0.91
27119at7399	0.52
27123at7399	0.93
27129at7399	0.92
27136at7399	0.75
27147at7399	0.92
27148at7399	0.89
27149at7399	0.69
27150at7399	0.89
27151at7399	0.9
27152at7399	0.71
27153at7399	0.84
27156at7399	0.75
27158at7399	0.84
27159at7399	0.52
27166at7399	0.6
27168at7399	0.82
27170at7399	0.9
27175at7399	0.47
27176at7399	0.88
27178at7399	0.57
27182at7399	0.81
27183at7399	0.83
27186at7399	0.88
27188at7399	0.53
27207at7399	0.84
27211at7399	0.62
27218at7399	0.86
27222at7399	0.87
27225at7399	0.95
27236at7399	0.72
27237at7399	0.9
27240at7399	0.68
27244at7399	0.91
27245at7399	0.94
27248at7399	0.9
27249at7399	0.73
27254at7399	0.63
27258at7399	0.87
27259at7399	0.65
27261at7399	0.69
27262at7399	0.53
27263at7399	0.92
27264at7399	0.13
27273at7399	0.9
27290at7399	0.72
27293at7399	0.52
27301at7399	0.73
27305at7399	0.49
27309at7399	0.76
27312at7399	0.65
27313at7399	0.94
27314at7399	0.9
27315at7399	0.87
27316at7399	0.96
27320at7399	0.78
27322at7399	0.88
27323at7399	0.56
27335at7399	0.36
27338at7399	0.55
27340at7399	0.92
27342at7399	0.9
27345at7399	0.9
27346at7399	0.755
27347at7399	0.83
27350at7399	0.92
27352at7399	0.9
27354at7399	0.89
27357at7399	0.88
27358at7399	0.86
27378at7399	0.86
27380at7399	0.84
27381at7399	0.59
27391at7399	1.0
27402at7399	0.86
27411at7399	0.94
27417at7399	0.67
27418at7399	0.86
27424at7399	0.9
27434at7399	0.65
27436at7399	0.8
27440at7399	0.81
27441at7399	0.43
27445at7399	0.83
27446at7399	0.7
27449at7399	0.92
27451at7399	0.84
27453at7399	0.44
27458at7399	0.68
27469at7399	0.69
27477at7399	0.54
27479at7399	0.8
27481at7399	0.91
27488at7399	0.69
27493at7399	0.09
27499at7399	0.76
27502at7399	0.98
27504at7399	0.91
27509at7399	0.84
27516at7399	0.61
27517at7399	0.87
27524at7399	0.88
27528at7399	0.91
27532at7399	0.95
27533at7399	0.76
27534at7399	0.63
27552at7399	0.2
27554at7399	0.42
27557at7399	0.17
27567at7399	0.94
27571at7399	0.66
27572at7399	0.49
27577at7399	0.86
27581at7399	0.64
27587at7399	0.9
27588at7399	0.6275
27592at7399	0.85
27593at7399	0.9
27595at7399	0.99
27597at7399	0.92
27598at7399	0.91
27599at7399	0.76
27603at7399	0.67
27609at7399	0.76
27612at7399	0.37
27624at7399	0.85
27635at7399	0.82
27638at7399	0.91
27640at7399	0.53
27647at7399	0.85
27648at7399	0.9
27649at7399	0.44
27652at7399	0.56
27656at7399	0.67
27658at7399	0.68
27665at7399	0.75
27668at7399	0.81
27677at7399	0.69
27683at7399	0.74
27686at7399	0.79
27692at7399	0.13
27696at7399	0.85
27699at7399	0.6
27700at7399	0.96
27702at7399	1.0
27713at7399	0.89
27724at7399	0.74
27726at7399	0.87
27728at7399	0.86
27730at7399	0.52
27735at7399	0.8
27736at7399	0.87
27740at7399	0.44
27743at7399	0.451428571
27745at7399	0.94
27751at7399	0.93
27755at7399	0.89
27756at7399	0.94
27761at7399	0.69
27762at7399	0.59
27768at7399	0.86
27769at7399	0.35
27772at7399	0.96
27775at7399	0.93
27777at7399	0.97
27780at7399	0.52
27781at7399	0.89
27790at7399	0.92
27798at7399	0.55
27805at7399	0.8
27806at7399	0.86
27807at7399	0.87
27810at7399	0.97
27813at7399	0.69
27814at7399	0.63
27815at7399	0.85
27816at7399	0.51
27817at7399	0.91
27819at7399	0.98
27823at7399	0.74
27826at7399	0.0
27833at7399	0.64
27835at7399	0.59
27837at7399	0.73
27838at7399	0.82
27840at7399	0.94
27843at7399	0.83
27845at7399	0.94
27847at7399	0.76
27849at7399	0.69
27850at7399	0.8
27852at7399	0.5
27859at7399	0.62
27869at7399	0.66
27875at7399	0.93
27883at7399	0.35
27890at7399	0.94
27891at7399	0.91
27895at7399	0.77
27898at7399	0.7
27902at7399	0.54
27903at7399	0.94
27904at7399	0.9
27909at7399	0.88
27920at7399	0.84
27925at7399	0.71
27927at7399	0.71
27931at7399	0.62
27939at7399	0.89
27941at7399	0.99
27942at7399	0.44
27945at7399	0.94
27953at7399	0.88
27954at7399	0.81
27960at7399	0.81
27962at7399	0.95
27963at7399	0.98
27965at7399	0.45
27976at7399	0.87
27979at7399	0.91
27981at7399	0.86
27982at7399	0.92
27987at7399	0.94
27988at7399	0.86
27995at7399	0.33
28000at7399	0.79
28004at7399	0.53
28006at7399	0.91
28009at7399	0.75
28010at7399	0.69
28012at7399	0.86
28014at7399	0.74
28015at7399	0.2
28016at7399	0.85
28017at7399	0.96
28020at7399	0.2
28026at7399	0.49
28029at7399	0.17
28034at7399	0.5
28035at7399	0.77
28038at7399	0.64
28039at7399	0.89
28050at7399	0.76
28054at7399	0.97
28055at7399	0.89
28058at7399	0.86
28077at7399	0.7
28090at7399	0.59
28098at7399	0.7
28100at7399	0.94
28105at7399	0.81
28111at7399	0.66
28114at7399	0.78
28115at7399	0.84
28119at7399	0.87
28121at7399	0.36
28127at7399	0.93
28130at7399	0.93
28132at7399	0.85
28134at7399	0.97
28137at7399	0.92
28143at7399	0.93
28150at7399	0.51
28153at7399	0.95
28158at7399	0.96
28164at7399	0.87
28166at7399	0.61
28171at7399	0.81
28173at7399	0.91
28176at7399	0.75
28179at7399	0.7
28180at7399	0.84
28187at7399	0.96
28189at7399	0.91
28191at7399	0.89
28193at7399	0.84
28204at7399	0.7
28205at7399	0.73
28206at7399	0.87
28208at7399	0.91
28212at7399	0.77
28219at7399	0.96
28220at7399	0.69
28221at7399	0.44
28225at7399	0.42
28230at7399	0.42
28233at7399	0.91
28235at7399	0.39
28236at7399	0.81
28238at7399	0.91
28239at7399	0.72
28243at7399	0.82
28244at7399	0.9
28247at7399	0.71
28249at7399	0.88
28256at7399	0.86
28257at7399	0.96
28266at7399	0.88
28271at7399	0.75
28273at7399	0.73
28275at7399	0.76
28282at7399	0.49
28284at7399	0.93
28297at7399	0.07
28301at7399	0.72
28302at7399	0.42
28303at7399	0.88
28304at7399	0.53
28306at7399	1.0
28311at7399	0.685
28317at7399	0.96
28319at7399	0.93
28326at7399	0.64
28327at7399	0.7
28330at7399	0.2
28334at7399	0.88
28335at7399	0.92
28340at7399	0.17
28344at7399	0.85
28350at7399	0.63
28353at7399	0.81
28357at7399	0.6
28360at7399	0.86
28362at7399	0.29
28363at7399	0.92
28366at7399	0.63
28392at7399	0.58
28396at7399	0.8
28399at7399	0.69
28401at7399	0.43
28402at7399	0.79
28410at7399	0.78
28412at7399	0.88
28417at7399	0.95
28425at7399	0.81
28430at7399	0.94
28432at7399	0.08
28433at7399	0.9
28439at7399	0.7
28443at7399	0.8
28444at7399	0.74
28454at7399	0.61
28459at7399	0.89
28464at7399	0.88
28468at7399	0.87
28472at7399	0.45
28474at7399	0.9
28479at7399	0.7
28483at7399	0.64
28485at7399	0.88
28490at7399	0.77
28495at7399	0.9
28497at7399	0.75
28501at7399	0.74
28508at7399	0.97
28517at7399	0.87
28520at7399	0.62
28521at7399	0.88
28526at7399	0.16
28528at7399	0.79
28534at7399	0.88
28536at7399	0.84
28537at7399	0.92
28540at7399	0.72
28541at7399	0.11
28548at7399	0.84
28551at7399	0.28
28565at7399	0.68
28570at7399	0.97
28577at7399	0.44
28579at7399	0.92
28580at7399	0.92
28587at7399	0.96
28589at7399	0.38
28590at7399	0.9
28597at7399	0.91
28598at7399	0.87
28604at7399	0.85
28607at7399	0.84
28609at7399	0.74
28611at7399	0.88
28613at7399	0.63
28616at7399	0.88
28620at7399	0.87
28628at7399	0.98
28632at7399	0.55
28634at7399	0.94
28636at7399	0.43
28640at7399	0.79
28644at7399	0.95
28646at7399	0.62
28648at7399	0.91
28653at7399	0.71
28665at7399	0.43
28671at7399	0.9
28673at7399	0.52
28676at7399	0.56
28681at7399	0.88
28688at7399	0.84
28691at7399	0.9
28699at7399	0.87
28704at7399	0.74
28707at7399	0.22
28736at7399	0.91
28737at7399	0.65
28739at7399	0.56
28741at7399	0.91
28744at7399	0.92
28746at7399	0.67
28748at7399	0.87
28753at7399	0.92
28754at7399	0.85
28765at7399	0.59
28768at7399	0.74
28772at7399	1.0
28774at7399	0.85
28781at7399	0.93
28783at7399	0.74
28788at7399	0.63
28789at7399	0.42
28796at7399	0.88
28803at7399	0.53
28805at7399	0.73
28806at7399	0.79
28807at7399	0.74
28816at7399	0.94
28817at7399	0.28
28820at7399	0.69
28822at7399	0.84
28828at7399	0.58
28831at7399	0.89
28837at7399	0.59
28838at7399	0.57
28840at7399	0.93
28843at7399	0.88
28845at7399	0.73
28847at7399	0.87
28848at7399	0.76
28850at7399	0.85
28852at7399	0.76
28856at7399	0.88
28865at7399	0.76
28868at7399	0.94
28871at7399	0.98
28878at7399	0.26
28879at7399	0.66
28886at7399	0.28
28890at7399	0.67
28892at7399	0.9
28898at7399	0.89
28903at7399	0.76
28904at7399	0.15
28916at7399	1.0
28918at7399	0.93
28923at7399	0.81
28924at7399	0.86
28932at7399	0.72
28935at7399	0.28
28937at7399	0.74
28940at7399	0.8
28943at7399	0.92
28948at7399	0.67
28949at7399	0.63
28950at7399	0.78
28958at7399	0.75
28960at7399	0.33
28967at7399	0.09
28968at7399	0.34
28979at7399	0.91
28981at7399	0.78
28982at7399	0.9
28985at7399	0.98
28990at7399	0.98
28992at7399	0.57
28994at7399	0.53
29000at7399	0.52
29001at7399	0.09
29004at7399	0.62
29007at7399	0.58
29010at7399	0.62
29018at7399	0.94
29022at7399	0.5
29032at7399	1.0
29033at7399	0.93
29070at7399	0.36
29072at7399	0.66
29073at7399	0.32
29074at7399	0.9
29077at7399	0.95
29078at7399	0.69
29079at7399	0.59
29080at7399	0.98
29081at7399	0.92
29085at7399	0.85
29087at7399	0.24
29089at7399	0.79
29090at7399	0.68
29094at7399	0.75
29095at7399	0.86
29099at7399	0.79
29103at7399	0.81
29110at7399	0.96
29112at7399	0.96
29115at7399	0.79
29119at7399	0.26
29123at7399	0.79
29133at7399	0.77
29134at7399	0.89
29143at7399	0.47
29147at7399	0.27
29151at7399	0.76
29158at7399	0.71
29159at7399	0.9
29162at7399	0.88
29175at7399	0.88
29186at7399	0.84
29190at7399	0.71
29194at7399	0.82
29195at7399	0.785
29201at7399	0.53
29203at7399	0.32
29205at7399	0.72
29212at7399	0.88
29214at7399	0.92
29217at7399	0.86
29218at7399	1.0
29219at7399	0.78
29223at7399	0.93
29224at7399	0.93
29231at7399	0.45
29232at7399	0.92
29233at7399	0.88
29242at7399	0.89
29244at7399	0.91
29249at7399	0.74
29266at7399	0.7
29290at7399	0.96
29292at7399	1.0
29293at7399	0.93
29294at7399	0.61
29296at7399	0.85
29301at7399	0.88
29303at7399	0.87
29304at7399	0.83
29305at7399	0.84
29306at7399	0.83
29309at7399	0.87
29314at7399	0.44
29315at7399	0.91
29318at7399	0.39
29321at7399	0.82
29335at7399	0.9
29338at7399	0.53
29346at7399	0.53
29350at7399	0.61
29363at7399	0.76
29365at7399	0.81
29380at7399	0.88
29381at7399	0.77
29383at7399	0.89
29385at7399	0.84
29390at7399	0.94
29395at7399	0.75
29396at7399	0.86
29397at7399	0.7
29401at7399	0.78
29403at7399	0.82
29406at7399	0.64
29414at7399	0.85
29417at7399	0.85
29424at7399	0.81
29435at7399	0.69
29439at7399	0.73
29441at7399	0.31
29442at7399	0.62
29455at7399	0.79
29459at7399	0.37
29463at7399	0.83
29468at7399	0.87
29471at7399	0.44
29478at7399	0.77
29480at7399	0.84
29483at7399	0.75
29491at7399	0.77
29495at7399	0.85
29496at7399	0.9
29497at7399	0.8959999999999999
29502at7399	0.81
29517at7399	0.87
29518at7399	0.67
29520at7399	0.57
29523at7399	0.92
29525at7399	0.11
29529at7399	0.89
29532at7399	0.46
29538at7399	0.98
29542at7399	0.62
29551at7399	0.56
29553at7399	0.92
29554at7399	0.61
29555at7399	0.76
29567at7399	0.72
29568at7399	0.65
29573at7399	0.71
29574at7399	0.64
29577at7399	0.88
29579at7399	0.47
29585at7399	0.99
29587at7399	0.94
29589at7399	0.82
