orthogroup	STA
31185at7399	79
31192at7399	74
31195at7399	79
31204at7399	78
31205at7399	68
31208at7399	76
31214at7399	70
31218at7399	79
31223at7399	64
31229at7399	74
31234at7399	79
31237at7399	70
31243at7399	76
31257at7399	66
31263at7399	71
31272at7399	77
31274at7399	75
31286at7399	80
31298at7399	80
31300at7399	69
31305at7399	69
31307at7399	65
31315at7399	78
31316at7399	79
31318at7399	59
31321at7399	76
31323at7399	65
31327at7399	78
31328at7399	74
31338at7399	64
31343at7399	74
31346at7399	55
31364at7399	69
31368at7399	71
31371at7399	77
31375at7399	79
31377at7399	75
31378at7399	69
31380at7399	75
31401at7399	75
31407at7399	61
31412at7399	78
31423at7399	71
31424at7399	72
31441at7399	74
31448at7399	71
31456at7399	76
31462at7399	66
31463at7399	72
31466at7399	75
31467at7399	72
31480at7399	78
31483at7399	77
31491at7399	60
31492at7399	62
31498at7399	69
31512at7399	76
31516at7399	67
31526at7399	75
31537at7399	76
31540at7399	64
31550at7399	74
31553at7399	78
31555at7399	71
31560at7399	74
31570at7399	74
31573at7399	79
31591at7399	74
31592at7399	78
31596at7399	72
31598at7399	71
31600at7399	67
31601at7399	74
31605at7399	71
31606at7399	59
31611at7399	76
31613at7399	71
31614at7399	76
31621at7399	70
31627at7399	69
31634at7399	78
31640at7399	79
31641at7399	77
31647at7399	62
31655at7399	68
31656at7399	72
31662at7399	74
31663at7399	62
31666at7399	76
31670at7399	74
31672at7399	55
31673at7399	74
31685at7399	75
31700at7399	66
31703at7399	78
31705at7399	73
31714at7399	77
31717at7399	69
31725at7399	63
31727at7399	75
31728at7399	67
31733at7399	73
31737at7399	76
31739at7399	66
31740at7399	69
31743at7399	75
31747at7399	70
31749at7399	77
31761at7399	74
31769at7399	77
31770at7399	78
31771at7399	63
31781at7399	73
31782at7399	61
31783at7399	71
31784at7399	57
31785at7399	56
31798at7399	52
31800at7399	70
31809at7399	62
31816at7399	74
31839at7399	68
31841at7399	57
31842at7399	74
31849at7399	75
31851at7399	77
31856at7399	65
31866at7399	45
31877at7399	60
31883at7399	70
31889at7399	78
31902at7399	67
31913at7399	59
31921at7399	70
31931at7399	78
31936at7399	57
31944at7399	74
31951at7399	68
31972at7399	68
31977at7399	76
31982at7399	73
31983at7399	68
31991at7399	61
31998at7399	74
32011at7399	66
32013at7399	69
32017at7399	69
32020at7399	68
32021at7399	73
32030at7399	75
32033at7399	62
32040at7399	70
32041at7399	60
32047at7399	73
32048at7399	69
32056at7399	60
32063at7399	71
32074at7399	73
32084at7399	62
32086at7399	75
32088at7399	77
32091at7399	67
32096at7399	61
32114at7399	72
32115at7399	70
32123at7399	77
32127at7399	68
32140at7399	71
32167at7399	77
32177at7399	72
32189at7399	59
32196at7399	58
32203at7399	59
32212at7399	61
32214at7399	76
32220at7399	56
32221at7399	64
32225at7399	74
32231at7399	65
32232at7399	77
32234at7399	65
32246at7399	68
32252at7399	66
32254at7399	65
32260at7399	72
32282at7399	77
32285at7399	62
32295at7399	64
32297at7399	72
32307at7399	68
32309at7399	70
32312at7399	77
32315at7399	71
32316at7399	74
32318at7399	69
32320at7399	77
32321at7399	75
32328at7399	58
32352at7399	73
32365at7399	59
32397at7399	58
32402at7399	63
32422at7399	65
32428at7399	70
32436at7399	61
32437at7399	64
32454at7399	75
32467at7399	68
32473at7399	74
32474at7399	73
32478at7399	67
32482at7399	73
32487at7399	67
32491at7399	73
32504at7399	67
32505at7399	67
32508at7399	66
32510at7399	72
32513at7399	57
32524at7399	70
32529at7399	74
32532at7399	69
32533at7399	71
32534at7399	75
32535at7399	51
32540at7399	59
32543at7399	77
32545at7399	71
32566at7399	62
32571at7399	58
32580at7399	70
32596at7399	72
32606at7399	69
32626at7399	71
32629at7399	68
32640at7399	73
32649at7399	69
32668at7399	71
32674at7399	62
32675at7399	66
32677at7399	62
32683at7399	69
32696at7399	72
32698at7399	74
32707at7399	70
32713at7399	68
32719at7399	71
32723at7399	71
32742at7399	71
32750at7399	70
32763at7399	55
32779at7399	72
32781at7399	67
32792at7399	64
32816at7399	66
32819at7399	69
32830at7399	72
32840at7399	70
32845at7399	73
32853at7399	59
32876at7399	72
32878at7399	70
32879at7399	73
32894at7399	73
33040at7399	64
33225at7399	68
33468at7399	60
33492at7399	68
33609at7399	69
33663at7399	69
33786at7399	67
33841at7399	58
33911at7399	68
34059at7399	69
34127at7399	64
34151at7399	69
34159at7399	63
34192at7399	67
34345at7399	69
34347at7399	69
34354at7399	69
34458at7399	69
34483at7399	69
34536at7399	68
34537at7399	69
34547at7399	68
34571at7399	62
34615at7399	69
34708at7399	69
34748at7399	69
34828at7399	69
34900at7399	67
35000at7399	69
35027at7399	69
35117at7399	64
35125at7399	62
35131at7399	60
35145at7399	69
35152at7399	69
35193at7399	68
35228at7399	56
35230at7399	64
35319at7399	68
35347at7399	60
35350at7399	64
35378at7399	69
35473at7399	60
35496at7399	64
35520at7399	70
35670at7399	69
35714at7399	69
35716at7399	67
35767at7399	60
35816at7399	68
35831at7399	71
35850at7399	58
35885at7399	69
35943at7399	69
35953at7399	65
35962at7399	69
35990at7399	70
36013at7399	69
36014at7399	68
36045at7399	70
36079at7399	69
36081at7399	69
36092at7399	69
36167at7399	64
36195at7399	69
36228at7399	60
36279at7399	69
36296at7399	60
36460at7399	60
36471at7399	56
36491at7399	62
36493at7399	64
36573at7399	65
36593at7399	59
36626at7399	67
36629at7399	62
36740at7399	69
36754at7399	60
36756at7399	67
36793at7399	60
36927at7399	69
36946at7399	54
37036at7399	64
37040at7399	69
37081at7399	58
37106at7399	67
37135at7399	69
37146at7399	69
37200at7399	70
37214at7399	71
37234at7399	60
37235at7399	69
37283at7399	69
37326at7399	64
37343at7399	69
37380at7399	69
37386at7399	70
37405at7399	70
37438at7399	68
37483at7399	69
37527at7399	67
37529at7399	60
37554at7399	67
37598at7399	69
37619at7399	68
37668at7399	69
37706at7399	70
37721at7399	67
37736at7399	69
37746at7399	66
37756at7399	69
37818at7399	68
37915at7399	69
37939at7399	69
38240at7399	62
38279at7399	71
38280at7399	69
38303at7399	69
38320at7399	69
38349at7399	69
38420at7399	69
38525at7399	67
38528at7399	67
38544at7399	63
38561at7399	69
38651at7399	69
38748at7399	70
38796at7399	70
38803at7399	69
38805at7399	68
38807at7399	69
38909at7399	68
38913at7399	60
38922at7399	69
38994at7399	69
