orthogroup	PHC
24126at7399	0.37
24135at7399	0.47
24137at7399	0.13
24140at7399	0.46
24142at7399	0.27
24147at7399	0.1
24148at7399	0.45
24149at7399	0.22
24155at7399	0.35
24157at7399	0.54
24158at7399	0.37
24160at7399	0.59
24166at7399	0.62
24169at7399	0.33
24171at7399	0.11
24172at7399	0.19
24184at7399	0.98
24186at7399	0.72
24190at7399	0.26
24193at7399	0.39
24196at7399	0.45
24200at7399	0.52
24202at7399	0.46
24204at7399	0.26
24231at7399	0.47
24232at7399	0.4
24233at7399	0.23
24234at7399	0.2
24237at7399	0.16
24242at7399	0.51
24249at7399	0.0
24252at7399	0.6
24254at7399	0.06
24255at7399	0.23
24257at7399	0.31
24263at7399	0.13
24264at7399	0.37
24266at7399	0.33
24267at7399	0.47
24272at7399	0.22
24277at7399	0.62
24278at7399	0.68
24279at7399	0.42
24280at7399	0.52
24282at7399	0.35
24287at7399	0.45
24289at7399	0.11
24290at7399	0.41
24292at7399	0.35
24295at7399	0.39
24298at7399	0.32
24300at7399	0.3
24304at7399	0.56
24310at7399	0.56
24312at7399	0.05
24318at7399	0.09
24325at7399	0.36
24327at7399	0.11
24333at7399	0.23
24334at7399	0.59
24348at7399	0.6
24355at7399	0.07
24356at7399	0.25
24357at7399	0.55
24358at7399	0.53
24362at7399	0.38
24369at7399	0.26
24370at7399	0.23
24372at7399	0.39
24373at7399	0.21
24374at7399	0.55
24375at7399	0.0
24378at7399	0.24
24380at7399	0.11
24383at7399	0.36
24391at7399	0.15
24396at7399	0.55
24398at7399	0.38
24399at7399	0.5
24401at7399	0.57
24407at7399	0.57
24408at7399	0.42
24410at7399	0.62
24413at7399	0.36
24415at7399	0.19
24417at7399	0.43
24419at7399	0.2
24421at7399	0.27
24423at7399	0.09
24426at7399	0.44
24429at7399	0.39
24432at7399	0.17
24434at7399	0.55
24439at7399	0.15
24446at7399	0.25
24447at7399	0.4
24448at7399	0.62
24449at7399	0.42
24455at7399	0.27
24458at7399	0.55
24462at7399	0.4
24465at7399	0.21
24476at7399	0.34
24481at7399	0.34
24482at7399	0.58
24484at7399	0.11
24501at7399	0.18
24504at7399	0.15
24513at7399	0.59
24520at7399	0.09
24522at7399	0.25
24528at7399	0.47
24532at7399	0.42
24534at7399	0.16
24535at7399	0.48
24537at7399	0.38
24545at7399	0.44
24551at7399	0.53
24553at7399	0.41
24556at7399	0.46
24558at7399	0.06
24560at7399	0.29
24563at7399	0.45
24565at7399	0.28
24566at7399	0.41
24569at7399	0.46
24573at7399	0.73
24574at7399	0.485
24576at7399	0.34
24588at7399	0.02
24589at7399	0.37
24594at7399	0.59
24597at7399	0.73
24605at7399	0.44
24606at7399	0.37
24608at7399	0.25
24615at7399	0.23
24618at7399	0.3
24621at7399	0.03
24624at7399	0.47
24627at7399	0.2
24631at7399	0.57
24637at7399	0.11
24639at7399	0.1
24641at7399	0.23
24645at7399	0.73
24646at7399	0.27
24664at7399	0.07
24665at7399	0.27
24666at7399	0.34
24671at7399	0.57
24677at7399	0.44
24680at7399	0.26
24686at7399	0.53
24688at7399	0.53
24693at7399	0.24
24694at7399	0.16
24696at7399	0.4
24701at7399	0.3
24703at7399	0.74
24706at7399	0.52
24710at7399	0.22
24712at7399	0.52
24720at7399	0.25
24729at7399	0.46
24730at7399	0.45
24731at7399	0.07
24736at7399	0.38
24738at7399	0.23
24757at7399	0.28
24758at7399	0.29
24762at7399	0.39
24765at7399	0.26
24769at7399	0.32
24771at7399	0.26
24779at7399	0.75
24781at7399	0.34
24783at7399	0.67
24786at7399	0.41
24787at7399	0.47
24788at7399	0.22
24793at7399	0.58
24794at7399	0.58
24795at7399	0.14
24799at7399	0.58
24813at7399	0.56
24818at7399	0.23
24820at7399	0.38
24834at7399	0.2
24835at7399	0.18
24836at7399	0.1
24841at7399	0.24
24850at7399	0.47
24861at7399	0.22
24865at7399	0.49
24867at7399	0.33
24871at7399	0.58
24872at7399	0.14
24876at7399	0.06
24877at7399	0.14
24878at7399	0.22
24880at7399	0.45
24883at7399	0.35
24886at7399	0.61
24888at7399	0.1
24897at7399	0.6
24900at7399	0.57
24902at7399	0.59
24904at7399	0.57
24905at7399	0.59
24906at7399	0.12
24912at7399	0.23
24913at7399	0.17
24919at7399	0.28
24923at7399	0.0
24929at7399	0.43
24931at7399	0.49
24933at7399	0.3
24934at7399	0.84
24935at7399	0.31
24941at7399	0.29
24942at7399	0.73
24947at7399	0.14
24948at7399	0.4
24953at7399	0.28
24954at7399	0.22
24963at7399	0.46
24968at7399	0.44
24969at7399	0.16
24970at7399	0.36
24971at7399	0.29
24976at7399	0.53
24979at7399	0.13
24983at7399	0.37
24987at7399	0.46
24994at7399	0.67
24999at7399	0.2
25000at7399	0.43
25001at7399	0.23
25004at7399	0.31
25005at7399	0.43
25007at7399	0.73
25011at7399	0.44
25012at7399	0.38
25016at7399	0.63
25021at7399	0.36
25022at7399	0.09
25027at7399	0.39
25036at7399	0.06
25039at7399	0.52
25041at7399	0.42
25042at7399	0.29
25050at7399	0.14
25052at7399	0.31
25054at7399	0.13
25062at7399	0.59
25067at7399	0.02
25073at7399	0.19
25078at7399	0.36
25087at7399	0.26
25090at7399	0.26
25094at7399	0.24
25095at7399	0.24
25101at7399	0.68
25104at7399	0.455
25105at7399	0.2
25107at7399	0.47
25109at7399	0.38
25112at7399	0.27
25117at7399	0.18
25121at7399	0.47
25125at7399	0.47
25128at7399	0.42
25129at7399	0.14
25131at7399	0.42
25133at7399	0.45
25134at7399	0.34
25137at7399	0.31
25146at7399	0.01
25153at7399	0.35
25157at7399	0.39
25158at7399	0.13
25161at7399	0.69
25163at7399	0.66
25166at7399	0.73
25167at7399	0.32
25173at7399	0.46
25177at7399	0.31
25184at7399	0.08
25185at7399	0.55
25188at7399	0.06
25189at7399	0.18
25191at7399	0.15
25194at7399	0.1
25195at7399	0.36
25197at7399	0.39
25200at7399	0.76
25205at7399	0.43
25207at7399	0.62
25211at7399	0.166666667
25214at7399	0.41
25216at7399	0.64
25222at7399	0.13
25224at7399	0.12
25227at7399	0.26
25236at7399	0.35
25243at7399	0.44
25262at7399	0.32
25263at7399	0.19
25265at7399	0.46
25269at7399	0.45
25271at7399	0.51
25275at7399	0.2
25282at7399	0.45
25283at7399	0.23
25285at7399	0.36
25286at7399	0.25
25287at7399	0.46
25291at7399	0.08
25293at7399	0.03
25299at7399	0.16
25303at7399	0.53
25305at7399	0.0
25310at7399	0.31
25317at7399	0.62
25318at7399	0.99
25320at7399	0.57
25325at7399	0.45
25327at7399	0.37
25328at7399	0.48
25331at7399	0.39
25333at7399	0.21
25337at7399	0.62
25339at7399	0.39
25352at7399	0.1
25353at7399	0.17
25356at7399	0.58
25358at7399	0.44
25359at7399	0.29
25363at7399	0.31
25365at7399	0.55
25366at7399	0.26
25374at7399	0.25
25376at7399	0.27
25379at7399	0.08
25384at7399	0.41
25385at7399	0.27
25389at7399	0.13
25391at7399	0.63
25394at7399	0.57
25395at7399	0.56
25396at7399	0.07
25397at7399	0.36
25407at7399	0.31
25410at7399	0.65
25413at7399	0.23
25417at7399	0.05
25423at7399	0.39
25427at7399	0.27
25428at7399	0.27
25432at7399	0.28
25433at7399	0.01
25434at7399	0.51
25435at7399	0.74
25437at7399	0.4
25445at7399	0.38
25453at7399	0.25
25462at7399	0.36
25465at7399	0.28
25467at7399	0.57
25472at7399	0.52
25477at7399	0.53
25482at7399	0.1
25483at7399	0.35
25486at7399	0.22
25493at7399	0.38
25502at7399	0.2
25503at7399	0.43
25505at7399	0.24
25513at7399	0.37
25514at7399	0.66
25515at7399	0.12
25516at7399	0.26
25520at7399	0.45
25530at7399	0.6
25536at7399	0.21
25538at7399	0.18
25543at7399	0.11
25550at7399	0.4
25556at7399	0.32
25557at7399	0.32
25562at7399	0.65
25563at7399	0.08
25566at7399	0.59
25572at7399	0.36
25574at7399	1.0
25576at7399	0.58
25593at7399	0.15
25597at7399	0.51
25603at7399	0.34
25608at7399	0.4
25610at7399	0.22
25613at7399	0.09
25614at7399	0.72
25616at7399	0.48
25626at7399	0.11
25629at7399	0.51
25635at7399	0.47
25650at7399	0.46
25656at7399	0.4
25657at7399	0.8
25659at7399	0.41
25677at7399	0.036666667
25680at7399	0.32
25681at7399	0.25
25686at7399	0.39
25693at7399	0.16
25698at7399	0.53
25700at7399	0.48
25701at7399	0.43
25708at7399	0.3
25710at7399	0.31
25713at7399	0.22
25716at7399	0.36
25717at7399	0.04
25719at7399	0.54
25729at7399	0.66
25730at7399	0.7
25735at7399	0.2
25737at7399	0.01
25738at7399	0.19
25742at7399	0.15
25743at7399	0.57
25744at7399	0.72
25747at7399	0.24
25748at7399	0.44
25750at7399	0.21
25751at7399	0.34
25754at7399	0.58
25756at7399	0.39
25760at7399	0.4
25761at7399	0.43
25763at7399	0.46
25765at7399	0.31
25766at7399	0.32
25772at7399	0.6
25777at7399	0.25
25779at7399	0.12
25784at7399	0.34
25787at7399	0.41
25788at7399	0.1
25794at7399	0.65
25797at7399	0.47
25801at7399	0.3
25805at7399	0.34
25807at7399	0.77
25812at7399	0.59
25813at7399	0.17
25817at7399	0.2
25823at7399	0.44
25824at7399	0.34
25825at7399	0.25
25828at7399	0.32
25832at7399	0.21
25835at7399	0.41
25836at7399	0.46
25842at7399	0.22
25843at7399	0.37
25845at7399	0.33
25847at7399	0.6
25848at7399	0.6
25862at7399	0.09
25866at7399	0.44
25871at7399	0.01
25872at7399	0.02
25874at7399	0.65
25875at7399	0.42
25879at7399	0.35
25884at7399	0.27
25894at7399	0.33
25901at7399	0.44
25902at7399	0.23
25918at7399	0.13
25919at7399	0.42
25921at7399	0.08
25922at7399	0.27
25923at7399	0.36
25930at7399	0.55
25931at7399	0.54
25935at7399	0.57
25936at7399	0.3
25938at7399	0.45
25939at7399	0.26
25946at7399	0.67
25954at7399	0.33
25961at7399	0.03
25964at7399	0.31
25969at7399	0.3
25984at7399	0.0
25986at7399	0.26
25987at7399	0.34
25988at7399	0.28
25991at7399	0.38
25994at7399	0.33
26010at7399	0.38
26011at7399	0.77
26014at7399	0.14
26015at7399	0.67
26021at7399	0.8
26028at7399	0.11
26034at7399	0.73
26040at7399	0.48
26041at7399	0.46
26047at7399	0.43
26055at7399	0.5
26056at7399	0.19
26059at7399	0.01
26068at7399	0.21
26080at7399	0.45
26081at7399	0.0
26089at7399	0.04
26091at7399	0.28
26099at7399	0.25
26106at7399	0.16
26116at7399	0.39
26136at7399	0.37
26140at7399	0.29
26141at7399	0.37
26142at7399	0.21
26143at7399	0.09
26145at7399	0.32
26161at7399	0.25
26165at7399	0.19
26167at7399	0.22
26169at7399	0.08
26170at7399	0.61
26173at7399	0.49
26179at7399	0.21
26180at7399	0.13
26181at7399	0.22
26182at7399	0.38
26183at7399	0.17
26190at7399	0.59
26191at7399	0.47
26195at7399	0.34
26201at7399	0.08
26202at7399	0.38
26205at7399	0.17
26210at7399	0.45
26212at7399	0.68
26214at7399	0.04
26226at7399	0.39
26229at7399	0.24
26233at7399	0.55
26236at7399	0.66
26241at7399	0.1
26244at7399	0.42
26251at7399	0.38
26254at7399	0.23
26259at7399	0.38
26261at7399	0.38
26262at7399	0.51
26263at7399	0.52
26264at7399	0.44
26265at7399	0.32
26273at7399	0.39
26275at7399	0.22
26278at7399	0.09
26279at7399	0.27
26280at7399	0.49
26281at7399	0.31
26285at7399	0.51
26288at7399	0.26
26289at7399	0.2
26290at7399	0.27
26292at7399	0.45
26294at7399	0.29
26295at7399	0.07
26296at7399	0.19
26297at7399	0.36
26298at7399	0.33
26299at7399	0.02
26307at7399	0.63
26309at7399	0.03
26312at7399	0.36
26315at7399	0.55
26316at7399	0.34
26319at7399	0.21
26320at7399	0.37
26334at7399	0.6
26336at7399	0.41
26339at7399	0.7
26344at7399	0.08
26347at7399	0.07
26357at7399	0.24
26358at7399	0.5
26362at7399	0.35
26364at7399	0.54
26371at7399	0.59
26373at7399	0.03
26374at7399	0.2
26377at7399	0.52
26381at7399	0.2
26386at7399	0.5
26389at7399	0.07
26396at7399	0.23
26405at7399	0.07
26408at7399	0.27
26417at7399	0.53
26418at7399	0.11
26420at7399	0.15
26422at7399	0.52
26432at7399	0.13
26441at7399	0.12
26449at7399	0.55
26457at7399	0.24
26458at7399	0.63
26461at7399	0.24
26463at7399	0.84
26464at7399	0.42
26469at7399	0.01
26470at7399	0.34
26474at7399	0.43
26479at7399	0.1
26482at7399	0.4
26483at7399	0.28
26488at7399	0.35
26491at7399	0.23
26494at7399	0.02
26495at7399	0.11
26498at7399	0.17
26509at7399	0.15
26510at7399	0.65
26513at7399	0.39
26521at7399	0.73
26524at7399	0.036666667
26529at7399	0.64
26535at7399	0.28
26538at7399	0.28
26541at7399	0.52
26543at7399	0.35
26561at7399	0.6
26564at7399	0.6
26571at7399	0.4
26580at7399	0.25
26582at7399	0.31
26585at7399	0.37
26593at7399	0.31
26597at7399	0.49
26598at7399	0.12
26600at7399	0.09
26613at7399	0.36
26614at7399	0.4
26616at7399	0.19
26618at7399	0.6
26622at7399	0.14
26625at7399	0.33
26631at7399	0.55
26635at7399	0.14
26637at7399	0.43
26639at7399	0.23
26649at7399	0.28
26654at7399	0.09
26655at7399	0.28
26664at7399	0.23
26667at7399	0.39
26669at7399	0.56
26670at7399	0.03
26673at7399	0.69
26674at7399	0.43
26677at7399	0.17
26679at7399	0.29
26680at7399	0.07
26681at7399	0.2
26685at7399	0.62
26686at7399	0.11
26697at7399	0.44
26703at7399	0.22
26707at7399	0.08
26712at7399	0.57
26718at7399	0.66
26721at7399	0.07
26725at7399	0.51
26730at7399	0.43
26734at7399	0.03
26738at7399	0.07
26743at7399	0.31
26745at7399	0.8
26746at7399	0.92
26750at7399	0.14
26752at7399	0.0
26755at7399	0.14
26756at7399	0.54
26757at7399	0.3
26758at7399	0.49
26765at7399	0.25
26767at7399	0.28
26769at7399	0.58
26771at7399	0.16
26775at7399	0.64
26789at7399	0.27
26794at7399	0.48
26798at7399	0.75
26800at7399	0.06
26803at7399	0.11
26812at7399	0.14
26814at7399	0.59
26816at7399	0.45
26821at7399	0.27
26824at7399	0.33
26827at7399	0.38
26834at7399	0.52
26837at7399	0.47
26841at7399	0.57
26843at7399	0.22
26845at7399	0.18
26848at7399	0.18
26852at7399	0.07
26854at7399	0.0
26859at7399	0.26
26860at7399	0.16
26875at7399	0.13
26876at7399	0.65
26885at7399	0.17
26886at7399	0.27
26890at7399	0.09
26892at7399	0.1
26895at7399	0.34
26896at7399	0.33
26897at7399	0.42
26899at7399	0.5
26900at7399	0.29
26903at7399	0.07
26905at7399	0.41
26908at7399	0.03
26910at7399	0.05
26913at7399	0.36
26927at7399	0.41
26931at7399	0.32
26933at7399	0.38
26935at7399	0.24
26936at7399	0.13
26938at7399	0.65
26939at7399	0.15
26945at7399	0.31
26947at7399	0.21
26949at7399	0.115
26951at7399	0.3
26960at7399	0.32
26964at7399	0.64
26966at7399	0.11
26968at7399	0.33
26970at7399	0.16
26971at7399	0.49
26982at7399	0.0
26989at7399	0.33
26998at7399	0.13
26999at7399	0.6
27002at7399	0.76
27005at7399	0.33
27006at7399	0.22
27007at7399	0.82
27009at7399	0.22
27014at7399	0.49
27015at7399	0.1
27023at7399	0.06
27026at7399	0.05
27030at7399	0.48
27033at7399	0.48
27034at7399	0.25
27035at7399	0.58
27037at7399	0.54
27039at7399	0.21
27044at7399	0.27
27056at7399	0.46
27060at7399	0.17
27069at7399	0.07
27070at7399	0.3
27075at7399	0.53
27076at7399	0.39
27077at7399	0.26
27082at7399	0.19
27095at7399	0.94
27105at7399	0.2
27106at7399	0.42
27112at7399	0.12
27113at7399	0.44
27119at7399	0.19
27123at7399	0.38
27129at7399	0.69
27136at7399	0.5
27147at7399	0.49
27148at7399	0.24
27149at7399	0.35
27150at7399	0.62
27151at7399	0.19
27152at7399	0.19
27153at7399	0.39
27156at7399	0.47
27158at7399	0.4
27159at7399	0.306666667
27166at7399	0.28
27168at7399	0.26
27170at7399	0.36
27175at7399	0.19
27176at7399	0.58
27178at7399	0.3
27182at7399	0.22
27183at7399	0.38
27186at7399	0.1
27188at7399	0.19
27207at7399	0.39
27211at7399	0.24
27218at7399	0.53
27222at7399	0.33
27225at7399	0.37
27236at7399	0.32
27237at7399	0.19
27240at7399	0.37
27244at7399	0.45
27245at7399	0.56
27248at7399	0.43
27249at7399	0.16
27254at7399	0.18
27258at7399	0.45
27259at7399	0.09
27261at7399	0.07
27262at7399	0.14
27263at7399	0.67
27264at7399	0.04
27273at7399	0.3
27290at7399	0.23
27293at7399	0.22
27301at7399	0.05
27305at7399	0.25
27309at7399	0.25
27312at7399	0.1
27313at7399	0.51
27314at7399	0.57
27315at7399	0.51
27316at7399	0.57
27320at7399	0.24
27322at7399	0.45
27323at7399	0.16
27335at7399	0.15
27338at7399	0.24
27340at7399	0.33
27342at7399	0.35
27345at7399	0.39
27346at7399	0.38
27347at7399	0.3
27350at7399	0.93
27352at7399	0.33
27354at7399	0.55
27357at7399	0.37
27358at7399	0.28
27378at7399	0.39
27380at7399	0.37
27381at7399	0.08
27391at7399	0.57
27402at7399	0.26
27411at7399	0.44
27417at7399	0.2
27418at7399	0.43
27424at7399	0.47
27434at7399	0.2
27436at7399	0.32
27440at7399	0.33
27441at7399	0.06
27445at7399	0.31
27446at7399	0.21
27449at7399	0.14
27451at7399	0.36
27453at7399	0.17
27458at7399	0.31
27469at7399	0.18
27477at7399	0.08
27479at7399	0.34
27481at7399	0.27
27488at7399	0.34
27493at7399	0.0
27499at7399	0.29
27502at7399	0.75
27504at7399	0.62
27509at7399	0.16
27516at7399	0.15
27517at7399	0.4
27524at7399	0.28
27528at7399	0.71
27532at7399	0.27
27533at7399	0.13
27534at7399	0.23
27552at7399	0.1
27554at7399	0.21
27557at7399	0.02
27567at7399	0.41
27571at7399	0.13
27572at7399	0.24
27577at7399	0.17
27581at7399	0.3
27587at7399	0.32
27588at7399	0.1475
27592at7399	0.37
27593at7399	0.52
27595at7399	0.73
27597at7399	0.43
27598at7399	0.15
27599at7399	0.12
27603at7399	0.09
27609at7399	0.4
27612at7399	0.04
27624at7399	0.47
27635at7399	0.43
27638at7399	0.48
27640at7399	0.2
27647at7399	0.48
27648at7399	0.39
27649at7399	0.16
27652at7399	0.14
27656at7399	0.08
27658at7399	0.23
27665at7399	0.2
27668at7399	0.34
27677at7399	0.19
27683at7399	0.28
27686at7399	0.5
27692at7399	0.08
27696at7399	0.2
27699at7399	0.01
27700at7399	0.66
27702at7399	0.5
27713at7399	0.28
27724at7399	0.25
27726at7399	0.43
27728at7399	0.36
27730at7399	0.16
27735at7399	0.33
27736at7399	0.34
27740at7399	0.17
27743at7399	0.024285714
27745at7399	0.56
27751at7399	0.43
27755at7399	0.56
27756at7399	0.59
27761at7399	0.17
27762at7399	0.25
27768at7399	0.3
27769at7399	0.15
27772at7399	0.29
27775at7399	0.45
27777at7399	0.55
27780at7399	0.14
27781at7399	0.58
27790at7399	0.28
27798at7399	0.03
27805at7399	0.19
27806at7399	0.42
27807at7399	0.36
27810at7399	0.56
27813at7399	0.17
27814at7399	0.17
27815at7399	0.39
27816at7399	0.36
27817at7399	0.0
27819at7399	0.83
27823at7399	0.28
27826at7399	0.0
27833at7399	0.14
27835at7399	0.15
27837at7399	0.23
27838at7399	0.13
27840at7399	0.8
27843at7399	0.41
27845at7399	0.44
27847at7399	0.41
27849at7399	0.34
27850at7399	0.24
27852at7399	0.12
27859at7399	0.14
27869at7399	0.25
27875at7399	0.41
27883at7399	0.09
27890at7399	0.64
27891at7399	0.56
27895at7399	0.39
27898at7399	0.23
27902at7399	0.21
27903at7399	0.57
27904at7399	0.42
27909at7399	0.43
27920at7399	0.6
27925at7399	0.37
27927at7399	0.17
27931at7399	0.2
27939at7399	0.09
27941at7399	0.38
27942at7399	0.12
27945at7399	0.59
27953at7399	0.28
27954at7399	0.28
27960at7399	0.26
27962at7399	0.35
27963at7399	0.71
27965at7399	0.08
27976at7399	0.5
27979at7399	0.66
27981at7399	0.19
27982at7399	0.53
27987at7399	0.34
27988at7399	0.5
27995at7399	0.0
28000at7399	0.29
28004at7399	0.26
28006at7399	0.53
28009at7399	0.35
28010at7399	0.41
28012at7399	0.4
28014at7399	0.16
28015at7399	0.03
28016at7399	0.34
28017at7399	0.7
28020at7399	0.01
28026at7399	0.21
28029at7399	0.1
28034at7399	0.33
28035at7399	0.16
28038at7399	0.01
28039at7399	0.3
28050at7399	0.35
28054at7399	0.6
28055at7399	0.41
28058at7399	0.31
28077at7399	0.26
28090at7399	0.23
28098at7399	0.15
28100at7399	0.32
28105at7399	0.16
28111at7399	0.03
28114at7399	0.33
28115at7399	0.3
28119at7399	0.3
28121at7399	0.04
28127at7399	0.41
28130at7399	0.56
28132at7399	0.045
28134at7399	0.72
28137at7399	0.55
28143at7399	0.49
28150at7399	0.1
28153at7399	0.6
28158at7399	0.6
28164at7399	0.41
28166at7399	0.26
28171at7399	0.33
28173at7399	0.61
28176at7399	0.11
28179at7399	0.26
28180at7399	0.32
28187at7399	0.54
28189at7399	0.46
28191at7399	0.18
28193at7399	0.65
28204at7399	0.07
28205at7399	0.12
28206at7399	0.4
28208at7399	0.22
28212at7399	0.27
28219at7399	0.67
28220at7399	0.16
28221at7399	0.14
28225at7399	0.13
28230at7399	0.03
28233at7399	0.33
28235at7399	0.08
28236at7399	0.14
28238at7399	0.5
28239at7399	0.2
28243at7399	0.3
28244at7399	0.69
28247at7399	0.13
28249at7399	0.4
28256at7399	0.31
28257at7399	0.61
28266at7399	0.43
28271at7399	0.32
28273at7399	0.17
28275at7399	0.16
28282at7399	0.13
28284at7399	0.58
28297at7399	0.04
28301at7399	0.31
28302at7399	0.13
28303at7399	0.48
28304at7399	0.13
28306at7399	0.68
28311at7399	0.325
28317at7399	0.6
28319at7399	0.47
28326at7399	0.22
28327at7399	0.05
28330at7399	0.09
28334at7399	0.53
28335at7399	0.64
28340at7399	0.1
28344at7399	0.18
28350at7399	0.22
28353at7399	0.18
28357at7399	0.32
28360at7399	0.33
28362at7399	0.08
28363at7399	0.54
28366at7399	0.34
28392at7399	0.25
28396at7399	0.33
28399at7399	0.29
28401at7399	0.15
28402at7399	0.21
28410at7399	0.31
28412at7399	0.61
28417at7399	0.61
28425at7399	0.47
28430at7399	0.4
28432at7399	0.02
28433at7399	0.45
28439at7399	0.26
28443at7399	0.29
28444at7399	0.21
28454at7399	0.29
28459at7399	0.18
28464at7399	0.55
28468at7399	0.43
28472at7399	0.14
28474at7399	0.52
28479at7399	0.12
28483at7399	0.09
28485at7399	0.36
28490at7399	0.01
28495at7399	0.55
28497at7399	0.5
28501at7399	0.1
28508at7399	0.7
28517at7399	0.37
28520at7399	0.01
28521at7399	0.36
28526at7399	0.01
28528at7399	0.05
28534at7399	0.33
28536at7399	0.32
28537at7399	0.66
28540at7399	0.32
28541at7399	0.08
28548at7399	0.63
28551at7399	0.04
28565at7399	0.2
28570at7399	0.7
28577at7399	0.01
28579at7399	0.61
28580at7399	0.53
28587at7399	0.67
28589at7399	0.15
28590at7399	0.21
28597at7399	0.6
28598at7399	0.19
28604at7399	0.54
28607at7399	0.37
28609at7399	0.28
28611at7399	0.46
28613at7399	0.31
28616at7399	0.6
28620at7399	0.48
28628at7399	0.55
28632at7399	0.18
28634at7399	0.43
28636at7399	0.2
28640at7399	0.28
28644at7399	0.31
28646at7399	0.24
28648at7399	0.6
28653at7399	0.19
28665at7399	0.05
28671at7399	0.36
28673at7399	0.2
28676at7399	0.3
28681at7399	0.4
28688at7399	0.24
28691at7399	0.49
28699at7399	0.17
28704at7399	0.34
28707at7399	0.06
28736at7399	0.5
28737at7399	0.19
28739at7399	0.21
28741at7399	0.54
28744at7399	0.64
28746at7399	0.33
28748at7399	0.39
28753at7399	0.29
28754at7399	0.3
28765at7399	0.28
28768at7399	0.18
28772at7399	0.67
28774at7399	0.31
28781at7399	0.55
28783at7399	0.24
28788at7399	0.19
28789at7399	0.14
28796at7399	0.4
28803at7399	0.32
28805at7399	0.34
28806at7399	0.48
28807at7399	0.26
28816at7399	0.44
28817at7399	0.06
28820at7399	0.12
28822at7399	0.19
28828at7399	0.19
28831at7399	0.24
28837at7399	0.14
28838at7399	0.22
28840at7399	0.54
28843at7399	0.29
28845at7399	0.21
28847at7399	0.54
28848at7399	0.18
28850at7399	0.3
28852at7399	0.07
28856at7399	0.53
28865at7399	0.38
28868at7399	0.22
28871at7399	0.86
28878at7399	0.01
28879at7399	0.14
28886at7399	0.06
28890at7399	0.16
28892at7399	0.37
28898at7399	0.29
28903at7399	0.2
28904at7399	0.03
28916at7399	0.74
28918at7399	0.66
28923at7399	0.3
28924at7399	0.24
28932at7399	0.1
28935at7399	0.12
28937at7399	0.07
28940at7399	0.32
28943at7399	0.37
28948at7399	0.21
28949at7399	0.16
28950at7399	0.26
28958at7399	0.12
28960at7399	0.07
28967at7399	0.01
28968at7399	0.06
28979at7399	0.51
28981at7399	0.11
28982at7399	0.38
28985at7399	0.86
28990at7399	0.61
28992at7399	0.11
28994at7399	0.28
29000at7399	0.16
29001at7399	0.0
29004at7399	0.16
29007at7399	0.26
29010at7399	0.14
29018at7399	0.84
29022at7399	0.15
29032at7399	0.85
29033at7399	0.52
29070at7399	0.15
29072at7399	0.16
29073at7399	0.14
29074at7399	0.46
29077at7399	0.67
29078at7399	0.24
29079at7399	0.1
29080at7399	0.41
29081at7399	0.47
29085at7399	0.53
29087at7399	0.0
29089at7399	0.39
29090at7399	0.24
29094at7399	0.18
29095at7399	0.5
29099at7399	0.25
29103at7399	0.49
29110at7399	0.67
29112at7399	0.64
29115at7399	0.33
29119at7399	0.0
29123at7399	0.27
29133at7399	0.22
29134at7399	0.36
29143at7399	0.01
29147at7399	0.035
29151at7399	0.47
29158at7399	0.04
29159at7399	0.33
29162at7399	0.25
29175at7399	0.51
29186at7399	0.23
29190at7399	0.37
29194at7399	0.45
29195at7399	0.55
29201at7399	0.26
29203at7399	0.08
29205at7399	0.19
29212at7399	0.23
29214at7399	0.27
29217at7399	0.41
29218at7399	0.75
29219at7399	0.27
29223at7399	0.32
29224at7399	0.65
29231at7399	0.13
29232at7399	0.5
29233at7399	0.41
29242at7399	0.52
29244at7399	0.46
29249at7399	0.32
29266at7399	0.31
29290at7399	0.81
29292at7399	0.47
29293at7399	0.53
29294at7399	0.32
29296at7399	0.45
29301at7399	0.28
29303at7399	0.13
29304at7399	0.26
29305at7399	0.28
29306at7399	0.49
29309at7399	0.38
29314at7399	0.01
29315at7399	0.38
29318at7399	0.2
29321at7399	0.2
29335at7399	0.55
29338at7399	0.12
29346at7399	0.1
29350at7399	0.16
29363at7399	0.27
29365at7399	0.41
29380at7399	0.45
29381at7399	0.21
29383at7399	0.45
29385at7399	0.4
29390at7399	0.77
29395at7399	0.32
29396at7399	0.29
29397at7399	0.21
29401at7399	0.4
29403at7399	0.34
29406at7399	0.03
29414at7399	0.15
29417at7399	0.3
29424at7399	0.05
29435at7399	0.12
29439at7399	0.27
29441at7399	0.11
29442at7399	0.33
29455at7399	0.32
29459at7399	0.15
29463at7399	0.42
29468at7399	0.04
29471at7399	0.11
29478at7399	0.11
29480at7399	0.29
29483at7399	0.17
29491at7399	0.0
29495at7399	0.41
29496at7399	0.39
29497at7399	0.624
29502at7399	0.2
29517at7399	0.53
29518at7399	0.3
29520at7399	0.11
29523at7399	0.43
29525at7399	0.0
29529at7399	0.39
29532at7399	0.17
29538at7399	0.58
29542at7399	0.1
29551at7399	0.22
29553at7399	0.3
29554at7399	0.12
29555at7399	0.03
29567at7399	0.25
29568at7399	0.11
29573at7399	0.2
29574at7399	0.35
29577at7399	0.28
29579at7399	0.15
29585at7399	0.76
29587at7399	0.74
29589at7399	0.18
29599at7399	0.66
