orthogroup	EVR
MZ22513066	1.0139
MZ22513067	1.2028
MZ22513068	1.402
MZ22513070	0.9176
MZ22513073	0.8555
MZ22513075	0.8394
MZ22513077	0.8763
MZ22513078	0.8611
MZ22513079	1.4404
MZ22513080	0.9305
MZ22513081	0.9625
MZ22513082	1.2135
MZ22513083	1.3753
MZ22513088	1.0358
MZ22513089	1.7206
MZ22513094	0.8704
MZ22513095	1.0356
MZ22513096	1.0991
MZ22513100	1.6215
MZ22513102	0.978
MZ22513104	0.7995
MZ22513105	0.9973
MZ22513107	1.2582
MZ22513109	1.0705
MZ22513111	0.9440000000000001
MZ22513112	1.1262
MZ22513114	1.0894
MZ22513116	1.1494
MZ22513117	1.2765
MZ22513123	0.8865
MZ22513124	1.3844
MZ22513127	1.3781
MZ22513131	1.065
MZ22513133	1.0727
MZ22513135	0.8864
MZ22513137	0.935
MZ22513139	1.1674
MZ22513140	1.2852
MZ22513141	0.8476
MZ22513142	0.9196
MZ22513143	1.541
MZ22513144	1.1594
MZ22513146	1.5615
MZ22513147	0.8345
MZ22513151	1.403
MZ22513152	0.9031
MZ22513154	0.862
MZ22513157	1.1667
MZ22513158	1.3772
MZ22513163	0.8585
MZ22513164	1.0614
MZ22513166	1.166
MZ22513168	0.9075
MZ22513169	0.8346
MZ22513172	1.0736
MZ22513173	0.8239
MZ22513174	0.9278
MZ22513177	1.1785
MZ22513178	1.2888
MZ22513182	0.8794
MZ22513183	0.8963
MZ22513184	1.0604
MZ22513185	1.0983
MZ22513189	0.8112
MZ22513190	1.354
MZ22513193	0.9076
MZ22513194	0.8806
MZ22513195	1.5261
MZ22513196	1.0219
MZ22513198	0.8956
MZ22513199	1.074
MZ22513203	0.9133
MZ22513205	1.2055
MZ22513206	0.9524
MZ22513208	1.2525
MZ22513209	1.2379
MZ22513210	0.8481
MZ22513211	0.9119
MZ22513215	1.4066
MZ22513217	0.9085
MZ22513219	1.2957
MZ22513220	1.2031
MZ22513221	1.2066
MZ22513226	0.9987
MZ22513227	0.9691
MZ22513228	1.1635
MZ22513229	1.8338
MZ22513232	1.075
MZ22513234	0.8388
MZ22513237	0.9308
MZ22513238	0.8445
MZ22513240	0.9787
MZ22513243	0.8331
MZ22513245	1.7042
MZ22513253	1.0521
MZ22513254	0.8206
MZ22513257	0.9506
MZ22513258	1.5693
MZ22513259	1.381
MZ22513261	0.8291
MZ22513264	0.8746
MZ22513268	1.1073
MZ22513269	1.0657
MZ22513270	1.1092
MZ22513274	1.1536
MZ22513276	0.8307
MZ22513277	0.8637
MZ22513279	0.9517
MZ22513280	1.203
MZ22513281	1.0209
MZ22513282	1.3128
MZ22513283	1.2393
MZ22513284	0.8368
MZ22513285	1.1552
MZ22513286	0.9349
MZ22513293	1.1821
MZ22513295	0.889
MZ22513296	0.8369
MZ22513299	0.9854
MZ22513300	0.9567
MZ22513302	0.8734
MZ22513305	0.9632
MZ22513306	1.3219999999999998
MZ22513309	1.2753
MZ22513312	0.9706
MZ22513314	1.1045
MZ22513315	0.9541
MZ22513316	0.9263
MZ22513317	1.0116
MZ22513323	0.9192
MZ22513324	0.9359
MZ22513326	1.1095
MZ22513334	1.1985
MZ22513335	1.2194
MZ22513337	0.9746
MZ22513340	0.9093
MZ22513347	1.2414
MZ22513348	1.1324
MZ22513349	1.3745
MZ22513350	1.3466
MZ22513351	1.5488
MZ22513352	0.9633
MZ22513353	0.9831
MZ22513354	0.9359
MZ22513359	1.1386
MZ22513360	1.0823
MZ22513364	0.8666
MZ22513365	0.9904
MZ22513366	1.6636
MZ22513367	1.1215
MZ22513368	0.8656
MZ22513370	0.9606
MZ22513378	1.0002
MZ22513381	1.5435
MZ22513382	0.9607
MZ22513383	1.0551
MZ22513384	0.8463
MZ22513388	0.821
MZ22513389	1.1522
MZ22513390	0.8783
MZ22513391	0.9512
MZ22513392	0.884
MZ22513395	1.2601
MZ22513396	0.8954
MZ22513400	0.82
MZ22513401	1.0647
MZ22513406	0.9071
MZ22513407	0.9953
MZ22513408	1.2229
MZ22513410	0.9109999999999999
MZ22513411	1.0149
MZ22513413	0.8604
MZ22513414	0.9364
MZ22513415	0.9502
MZ22513418	1.2532
MZ22513424	0.8637
MZ22513425	1.3840000000000001
MZ22513426	0.8707
MZ22513427	1.3697
MZ22513435	1.0743
MZ22513438	0.9299
MZ22513440	0.8717
MZ22513442	0.935
MZ22513443	0.8625
MZ22513447	0.9172
MZ22513448	1.3443
MZ22513449	1.4559
MZ22513453	0.9735
MZ22513454	0.9148
MZ22513455	0.8435
MZ22513457	1.1468
MZ22513458	1.3652
MZ22513466	1.3024
MZ22513470	0.9096
MZ22513471	0.8921
MZ22513475	1.0181
MZ22513476	1.4807
MZ22513478	0.9698
MZ22513480	1.5233
MZ22513485	2.0544
MZ22513486	0.8370000000000001
MZ22513491	1.4580000000000002
MZ22513492	0.9696
MZ22513493	1.39
MZ22513495	1.2012
MZ22513496	0.9739
MZ22513497	1.5341
MZ22513498	1.1324
MZ22513501	1.1724
MZ22513502	1.0071
MZ22513505	0.9283
MZ22513506	0.9031
MZ22513512	0.9389
MZ22513520	0.9387
MZ22513521	1.1951
MZ22513522	1.2949
MZ22513525	1.3056
MZ22513528	1.2409
MZ22513529	1.1365
MZ22513530	0.8553
MZ22513533	1.054
MZ22513535	0.9855
MZ22513537	1.0169
MZ22513542	1.0837
MZ22513543	0.8603
MZ22513545	1.6431
MZ22513546	1.4286
MZ22513550	0.9304
MZ22513551	0.909
MZ22513552	1.3712
MZ22513553	1.4904
MZ22513554	1.0814
MZ22513557	1.1705
MZ22513558	0.9675
MZ22513562	0.9158
MZ22513564	1.0892
MZ22513566	0.9259
MZ22513567	1.2049
MZ22513569	0.8511
MZ22513570	0.8402
MZ22513572	0.9565
MZ22513573	0.8453
MZ22513576	0.9601
MZ22513577	0.9469
MZ22513579	1.2582
MZ22513580	0.8776
MZ22513581	1.1557
MZ22513587	0.9813
MZ22513589	0.9661
MZ22513590	1.2162
MZ22513591	1.2354
MZ22513592	1.0864
MZ22513593	1.0117
MZ22513594	1.0571
MZ22513595	1.0897
MZ22513597	1.3251
MZ22513598	0.9484
MZ22513599	0.9225
MZ22513601	0.9221
MZ22513602	1.1542
MZ22513603	1.2739
MZ22513605	0.8997
MZ22513607	1.7089
MZ22513608	0.8816
MZ22513612	0.8841
MZ22513619	1.0553
MZ22513620	1.1711
MZ22513621	0.8699
MZ22513624	0.8771
MZ22513628	0.9740000000000001
MZ22513630	1.9971
MZ22513632	1.2131
MZ22513634	0.9044
MZ22513635	1.0154
MZ22513636	0.8349
MZ22513637	0.8499
MZ22513641	1.178
MZ22513642	1.2497
MZ22513644	0.9632
MZ22513648	0.9432
MZ22513649	1.179
MZ22513650	1.7154
MZ22513655	0.899
MZ22513656	1.0844
MZ22513657	1.0878
MZ22513658	0.953
MZ22513659	0.8916
MZ22513662	1.1272
MZ22513663	1.284
MZ22513664	2.2733
MZ22513665	0.9608
MZ22513666	1.216
MZ22513668	0.9325
MZ22513672	0.9696
MZ22513674	1.1738
MZ22513675	0.9483
MZ22513677	1.0936
MZ22513679	0.9336
MZ22513680	1.1836
MZ22513682	1.6223
MZ22513688	0.9214
MZ22513691	1.3232
MZ22513694	1.2949
MZ22513696	1.0102
MZ22513697	0.9913
MZ22513698	1.0309
MZ22513702	0.9408
MZ22513705	1.3227
MZ22513706	0.8662
MZ22513707	1.1939
MZ22513709	1.2849
MZ22513711	0.8319
MZ22513712	1.1021
MZ22513714	0.9249
MZ22513715	1.0331
MZ22513716	0.9221
MZ22513717	0.9869
MZ22513718	0.8234
MZ22513719	0.9968
MZ22513721	0.893
MZ22513724	1.6921
MZ22513729	0.8534
MZ22513730	1.023
MZ22513731	0.9021
MZ22513733	1.0226
MZ22513739	1.126
MZ22513741	1.4525
MZ22513742	0.9066
MZ22513749	0.885
MZ22513751	1.0343
MZ22513753	0.9396
MZ22513754	0.9076
MZ22513756	1.6431
MZ22513757	1.2471
MZ22513758	1.2906
MZ22513761	0.8433
MZ22513768	0.8777
MZ22513771	0.9357
MZ22513772	1.0064
MZ22513776	1.1844
MZ22513779	0.8938
MZ22513781	1.0302
MZ22513782	0.8092
MZ22513783	0.8555
MZ22513785	1.3091
MZ22513787	0.873
MZ22513788	0.9062
MZ22513791	0.9321
MZ22513792	1.1332
MZ22513797	1.702
MZ22513798	1.1640000000000001
MZ22513803	0.9677
MZ22513805	0.8667
MZ22513807	0.9305
MZ22513809	0.8397
MZ22513811	1.4808
MZ22513812	1.1343
MZ22513813	0.7866
MZ22513814	0.9648
MZ22513816	0.8791
MZ22513817	0.8492
MZ22513820	0.9686
MZ22513821	1.0643
MZ22513822	1.0441
MZ22513823	0.8266
MZ22513824	1.1487
MZ22513827	0.9334
MZ22513828	0.8553
MZ22513829	0.9776
MZ22513831	1.2671
MZ22513833	0.8302
MZ22513834	1.084
MZ22513835	1.082
MZ22513839	1.2716
MZ22513841	1.6975
MZ22513843	0.9666
MZ22513846	0.889
MZ22513847	0.8677
MZ22513848	1.1299
MZ22513855	1.0501
MZ22513856	1.1847
MZ22513857	1.1168
MZ22513860	1.0411
MZ22513861	1.6596
MZ22513862	0.9554
MZ22513866	1.5643
MZ22513867	1.1146
MZ22513872	1.3236
MZ22513874	0.9002
MZ22513876	0.8945
MZ22513877	0.8878
MZ22513878	1.0139
MZ22513883	0.8954
MZ22513888	1.0047
MZ22513895	0.9589
MZ22513898	0.9925
MZ22513899	0.9411
MZ22513901	0.9663
MZ22513903	0.9292
MZ22513906	1.5229
MZ22513908	1.2359
MZ22513910	0.858
MZ22513914	0.9637
MZ22513915	1.6399
MZ22513919	0.8908
MZ22513921	1.1609
MZ22513922	1.0742
MZ22513924	0.9648
MZ22513925	1.2621
MZ22513926	0.8341
MZ22513933	1.1433
MZ22513934	0.9838
MZ22513937	0.8679
MZ22513939	0.858
MZ22513943	1.0865
MZ22513944	1.0004
MZ22513945	0.9636
MZ22513947	0.9814
MZ22513948	1.6904
MZ22513949	0.8598
MZ22513952	0.9083
MZ22513953	0.9518
MZ22513954	1.2288
MZ22513955	0.8546
MZ22513956	1.0142
MZ22513957	1.0581
MZ22513958	1.026
MZ22513966	1.4849
MZ22513969	0.9773
MZ22513970	0.9863
MZ22513971	1.0528
MZ22513972	0.8842
MZ22513973	0.9719
MZ22513974	0.9721
MZ22513976	1.4861
MZ22513979	0.8729
MZ22513982	1.0348
MZ22513984	1.3263
MZ22513985	0.8535
MZ22513986	0.9366
MZ22513989	0.8394
MZ22513990	0.9665
MZ22513993	1.1058
MZ22513998	0.8979
MZ22513999	1.6041
MZ22514000	1.0061
MZ22514001	1.0239
MZ22514006	1.0004
MZ22514007	0.8585
MZ22514008	1.0172
MZ22514012	1.1919
MZ22514014	1.1078
MZ22514016	1.1482
MZ22514017	1.1971
MZ22514023	0.9699
MZ22514027	0.9095
MZ22514028	0.9034
MZ22514030	1.3773
MZ22514033	1.2072
MZ22514034	1.7322
MZ22514035	0.8273
MZ22514036	0.9443
MZ22514037	0.9148
MZ22514040	1.3608
MZ22514043	1.0006
MZ22514044	1.0442
MZ22514045	1.1591
MZ22514046	0.8772
MZ22514048	0.8511
MZ22514049	2.0517
MZ22514050	1.2543
MZ22514053	0.8235
MZ22514054	0.8408
MZ22514055	1.1822
MZ22514057	1.1743
MZ22514060	1.189
MZ22514062	1.0604
MZ22514063	0.8199
MZ22514065	1.1786
MZ22514066	1.0878
MZ22514067	0.9206
MZ22514068	1.8218
MZ22514069	1.3921
MZ22514075	1.0712
MZ22514077	1.0286
MZ22514079	0.9317
MZ22514083	1.1293
MZ22514085	1.0018
MZ22514088	1.1484
MZ22514089	1.5786
MZ22514092	1.0823
MZ22514094	1.9002
MZ22514097	0.8575
MZ22514099	0.8893
MZ22514100	0.9655
MZ22514101	1.2145
MZ22514104	0.9315
MZ22514105	0.8638
MZ22514107	1.4585
MZ22514108	0.9412
MZ22514109	0.8425
MZ22514111	1.0106
MZ22514112	0.8202
MZ22514117	1.3497
MZ22514119	0.9028
MZ22514121	0.8635
MZ22514123	1.1179
MZ22514124	1.2764
MZ22514126	0.8905
MZ22514127	1.1159999999999999
MZ22514128	0.8779
MZ22514129	0.8825
MZ22514130	1.0449
MZ22514131	1.0507
MZ22514132	0.9411
MZ22514135	1.1476
MZ22514136	0.9674
MZ22514137	1.848
MZ22514143	0.9718
MZ22514144	1.137
MZ22514145	0.9387
MZ22514146	0.8625
MZ22514148	0.9221
MZ22514149	0.8477
MZ22514153	0.8902
MZ22514154	1.281
MZ22514159	1.0023
MZ22514161	0.912
MZ22514162	1.0317
MZ22514164	0.8816
MZ22514165	1.0137
MZ22514168	1.1762
MZ22514169	1.9699
MZ22514170	0.9625
MZ22514171	1.1645
MZ22514174	0.8177
MZ22514175	1.1383
MZ22514178	1.0375
MZ22514182	0.8651
MZ22514183	0.9345
MZ22514184	0.9442
MZ22514186	1.2572
MZ22514187	1.0494
MZ22514190	0.8853
MZ22514191	1.2885
MZ22514192	1.0267
MZ22514194	0.968
MZ22514196	1.2625
MZ22514201	1.0764
MZ22514202	0.9457
MZ22514204	0.8094
MZ22514207	0.8447
MZ22514209	1.5132
MZ22514211	1.3468
MZ22514217	0.9642
MZ22514218	0.9134
MZ22514220	1.0035
MZ22514221	1.0443
MZ22514222	0.9457
MZ22514224	1.2098
MZ22514226	0.8456
MZ22514227	0.9861
MZ22514229	0.8339
MZ22514231	1.5034
MZ22514236	0.8894
MZ22514238	1.8755
MZ22514240	1.0505
MZ22514241	1.3447
MZ22514242	1.2361
MZ22514244	1.0304
MZ22514246	1.0966
MZ22514247	0.8601
MZ22514248	0.8941
MZ22514249	1.0114
MZ22514250	1.0555
MZ22514251	1.0702
MZ22514252	0.8299
MZ22514253	0.9515
MZ22514255	1.6519
MZ22514259	1.0774
MZ22514260	0.9194
MZ22514261	0.9728
MZ22514262	1.1406
MZ22514266	1.3628
MZ22514267	0.8145
MZ22514268	1.4374
MZ22514269	0.9705
MZ22514272	0.9059
MZ22514273	0.9878
MZ22514276	1.8961
MZ22514277	0.9187
MZ22514278	1.166
MZ22514279	1.0719
MZ22514283	0.9761
MZ22514284	0.8184
MZ22514285	1.0117
MZ22514289	0.914
MZ22514293	0.9493
MZ22514295	0.8878
MZ22514296	0.9819
MZ22514299	0.9440000000000001
MZ22514301	1.1844
MZ22514305	0.8845
MZ22514306	0.9301
MZ22514308	1.9503
MZ22514310	0.8134
MZ22514313	0.9494
MZ22514314	0.9571
MZ22514320	1.0004
MZ22514321	0.8725
MZ22514324	1.1745
MZ22514326	1.795
MZ22514330	0.8809999999999999
MZ22514331	0.9308
MZ22514334	1.1005
MZ22514335	0.812
MZ22514336	0.8522
MZ22514337	0.8751
MZ22514344	1.1742
MZ22514348	0.9426
MZ22514352	0.9435
MZ22514353	0.9989
MZ22514354	0.8387
MZ22514356	1.1094
MZ22514358	1.1107
MZ22514359	0.9492
MZ22514360	1.7721
MZ22514361	1.3185
MZ22514366	0.8913
MZ22514367	0.9263
MZ22514370	0.9409
MZ22514371	0.8976
MZ22514373	1.4995
MZ22514375	0.8807
MZ22514378	0.8087
MZ22514380	1.1867
MZ22514385	0.9628
MZ22514386	0.88
MZ22514391	1.0213
MZ22514394	1.2591
MZ22514396	1.3219999999999998
MZ22514398	0.9083
MZ22514400	0.8184
MZ22514402	1.2231
MZ22514406	1.0223
MZ22514408	1.2214
MZ22514409	1.1075
MZ22514410	1.2022
MZ22514411	0.8394
MZ22514414	1.128
MZ22514418	1.2046
MZ22514420	1.3545
MZ22514422	1.3511
MZ22514423	0.8732
MZ22514425	1.4909
MZ22514428	0.991
MZ22514429	0.9863
MZ22514442	0.8895
MZ22514444	1.4822
MZ22514451	1.0487
MZ22514452	1.1122
MZ22514454	0.8114
MZ22514457	1.0287
MZ22514458	0.9411
MZ22514460	1.3037
MZ22514463	0.8435
MZ22514465	1.4905
MZ22514466	2.0224
MZ22514467	1.4241
MZ22514468	0.8151
MZ22514469	0.8493
MZ22514470	0.898
MZ22514472	0.8693
MZ22514476	0.9673
MZ22514477	1.0755
MZ22514479	0.9304
MZ22514482	1.0775
MZ22514484	0.9977
MZ22514486	0.9291
MZ22514489	0.8822
MZ22514491	0.9679
MZ22514492	0.8394
MZ22514493	0.935
MZ22514494	0.9234
MZ22514495	1.8077
MZ22514497	1.1033
MZ22514498	1.2123
MZ22514499	1.3213
MZ22514504	1.0377
MZ22514508	0.8593
MZ22514511	0.8451
MZ22514515	0.8291
MZ22514519	0.9991
MZ22514521	1.0698
MZ22514522	1.3923
MZ22514523	0.9584
MZ22514524	0.9988
MZ22514525	0.9119
MZ22514526	0.8806
MZ22514527	0.9114
MZ22514529	0.8492
MZ22514530	0.8262
MZ22514533	1.0335
MZ22514540	0.8245
MZ22514542	0.9862
MZ22514543	1.0942
MZ22514545	1.1806
MZ22514547	0.9911
MZ22514551	0.8381
MZ22514554	1.0455
MZ22514555	0.9146
MZ22514556	0.8618
MZ22514562	0.9217
MZ22514563	0.8171
MZ22514564	1.0714
MZ22514569	0.8946
MZ22514570	0.8640000000000001
MZ22514574	1.2364
MZ22514577	1.3662
MZ22514578	1.6173
MZ22514582	0.8397
MZ22514584	0.9053
MZ22514585	0.8879
MZ22514586	1.7245
MZ22514588	1.1113
MZ22514589	1.3473
MZ22514590	1.2099
MZ22514592	1.2106
MZ22514599	0.9143
MZ22514600	0.9908
MZ22514604	0.9986
MZ22514608	1.0645
MZ22514609	1.2773
MZ22514611	1.0215
MZ22514612	0.8707
MZ22514613	0.8757
MZ22514618	1.3029
MZ22514620	0.8547
MZ22514626	1.9428
MZ22514628	0.9369
MZ22514635	1.2039
MZ22514636	0.888
MZ22514639	0.9067
MZ22514640	1.1106
MZ22514641	1.0224
MZ22514642	1.1117
MZ22514645	1.18
MZ22514646	0.8384
MZ22514648	0.8475
MZ22514649	0.8669
MZ22514651	0.9083
MZ22514654	0.9193
MZ22514656	0.9075
MZ22514658	0.8578
MZ22514659	0.9056
MZ22514661	1.4464
MZ22514664	0.9738
MZ22514667	0.9632
MZ22514670	1.1307
MZ22514671	1.7467
MZ22514672	1.3102
MZ22514674	0.9548
MZ22514676	1.4124
MZ22514677	0.8489
MZ22514679	0.9558
MZ22514680	1.3594
MZ22514684	1.2514
MZ22514686	1.0042
MZ22514687	0.8806
MZ22514688	1.2602
MZ22514692	0.8903
MZ22514693	0.8391
MZ22514694	0.9464
MZ22514696	1.5393
MZ22514702	0.8574
MZ22514705	0.9415
MZ22514706	0.8771
MZ22514711	1.1857
MZ22514712	1.4115
MZ22514713	1.8556
MZ22514714	1.5326
MZ22514715	0.9557
MZ22514716	0.9191
MZ22514717	0.9597
MZ22514720	0.8451
MZ22514723	0.925
MZ22514724	0.9213
MZ22514725	0.9549
MZ22514726	0.9013
MZ22514729	0.9095
MZ22514731	1.1631
MZ22514732	1.1206
MZ22514739	0.856
MZ22514741	0.9361
MZ22514743	0.8609
MZ22514744	0.9077
MZ22514747	0.8382
MZ22514750	1.0305
MZ22514751	1.22
MZ22514755	0.8211
MZ22514756	1.0669
MZ22514757	0.9783
MZ22514760	0.9444
MZ22514761	0.9557
MZ22514764	1.0229
MZ22514765	0.8448
MZ22514769	0.8673
MZ22514772	1.4335
MZ22514774	0.8863
MZ22514778	0.9804
MZ22514779	0.8644
MZ22514781	0.9099
MZ22514783	1.9347
MZ22514784	1.5186
MZ22514785	1.0763
MZ22514787	0.9815
MZ22514788	1.4521
MZ22514789	1.1542
MZ22514790	0.8178
MZ22514795	1.2846
MZ22514796	1.1459
MZ22514797	0.9808
MZ22514800	0.9009999999999999
MZ22514802	1.1215
MZ22514803	1.0657
MZ22514807	0.899
MZ22514808	0.8865
MZ22514810	1.1659
MZ22514812	0.9057
MZ22514813	0.9786
MZ22514815	1.1158
MZ22514816	0.9377
MZ22514820	0.9344
MZ22514822	1.041
MZ22514823	0.9207
MZ22514825	0.8571
MZ22514826	1.4744
MZ22514828	1.1799
MZ22514831	1.0601
MZ22514832	1.1782
MZ22514833	1.4580000000000002
MZ22514835	0.8084
MZ22514838	0.8578
MZ22514844	0.9328
MZ22514847	1.9226
MZ22514849	1.5607
MZ22514850	0.9183
MZ22514852	1.0577
MZ22514855	0.9873
MZ22514856	1.0732
MZ22514857	1.261
MZ22514859	0.9864
MZ22514860	0.9802
MZ22514862	0.9293
MZ22514863	1.0071
MZ22514864	1.1014
MZ22514865	1.2747
MZ22514871	0.9862
MZ22514872	0.9676
MZ22514873	1.1933
MZ22514874	0.8132
MZ22514876	0.9376
MZ22514878	1.0006
MZ22514879	1.5905
MZ22514880	0.8173
MZ22514882	0.9176
MZ22514884	1.1637
MZ22514886	1.4198
MZ22514887	1.0327
MZ22514888	1.0249
MZ22514890	1.031
MZ22514891	0.9926
MZ22514894	1.5398
MZ22514896	0.8903
MZ22514897	0.8428
MZ22514898	0.8648
MZ22514902	0.8906
MZ22514903	1.1937
MZ22514904	1.2066
MZ22514905	0.9129
MZ22514907	0.8866
MZ22514908	1.0291
MZ22514920	1.0104
MZ22514924	0.958
MZ22514929	0.9217
MZ22514930	1.2521
MZ22514931	0.8319
MZ22514932	0.9215
MZ22514933	1.6631
MZ22514935	1.4315
MZ22514938	0.8822
MZ22514939	0.9261
MZ22514941	0.9121
MZ22514943	1.4481
MZ22514944	1.0414
MZ22514945	0.9423
MZ22514946	1.2837
MZ22514952	1.4881
MZ22514954	0.8698
MZ22514957	0.9673
MZ22514958	0.9934
MZ22514960	1.0601
MZ22514961	0.9596
MZ22514962	1.0763
MZ22514964	0.835
MZ22514967	0.9418
MZ22514968	0.9855
MZ22514970	1.0838
MZ22514971	0.8884
MZ22514972	1.0157
MZ22514973	1.0912
MZ22514976	0.945
MZ22514979	0.9889
MZ22514981	1.3977
MZ22514983	0.9995
MZ22514984	0.818
MZ22514988	0.8693
MZ22514990	0.943
MZ22514991	0.9099
MZ22514993	0.9291
MZ22514997	1.3285
MZ22514998	0.8542
MZ22514999	0.8845
MZ22515000	0.8425
MZ22515002	0.9105
MZ22515003	0.8188
MZ22515007	1.2374
MZ22515008	1.0088
MZ22515009	0.9386
MZ22515012	0.9654
MZ22515014	0.9588
MZ22515015	0.9641
MZ22515016	0.925
MZ22515019	0.9609
MZ22515020	1.0012
MZ22515021	0.9761
MZ22515022	0.8939
MZ22515024	0.9215
MZ22515028	1.0659999999999998
MZ22515029	0.8155
MZ22515031	1.138
MZ22515032	1.3005
MZ22515037	1.0806
MZ22515038	0.9084
MZ22515039	0.9549
MZ22515041	1.1708
MZ22515043	0.9911
MZ22515046	0.8706
MZ22515053	0.8692
MZ22515054	0.9014
MZ22515055	0.9752
MZ22515058	0.82
MZ22515062	0.9827
MZ22515063	0.9556
MZ22515069	0.8842
MZ22515071	0.9821
MZ22515072	1.0802
MZ22515073	0.8855
MZ22515075	0.9516
MZ22515076	1.5993
MZ22515080	0.8758
MZ22515081	0.8636
MZ22515083	1.3288
MZ22515085	1.2329999999999999
MZ22515086	0.9442
MZ22515087	1.5431
MZ22515089	0.9275
MZ22515091	1.5124
MZ22515092	0.9282
MZ22515094	0.9488
MZ22515096	0.9075
MZ22515097	0.902
MZ22515098	0.9251
MZ22515099	0.9464
MZ22515102	0.9946
MZ22515106	0.9606
MZ22515107	1.0638
MZ22515108	0.9213
MZ22515109	1.0555
MZ22515110	1.04
MZ22515111	0.978
MZ22515112	1.1176
MZ22515113	0.8362
MZ22515118	1.1583
MZ22515124	1.0566
MZ22515126	0.9105
MZ22515129	1.2968
MZ22515131	0.9017
MZ22515133	0.8511
MZ22515134	1.1047
MZ22515136	1.1231
MZ22515137	1.361
MZ22515138	0.8409
MZ22515143	1.2717
MZ22515149	1.0587
MZ22515151	0.9355
MZ22515153	1.6178
MZ22515154	1.4808
MZ22515157	1.0961
MZ22515158	0.919
MZ22515160	0.8617
MZ22515162	0.9757
MZ22515164	1.5308
MZ22515165	0.8725
MZ22515167	0.9773
MZ22515168	0.9757
MZ22515169	0.9449
MZ22515171	0.9909
MZ22515172	0.8963
MZ22515176	0.9405
MZ22515178	0.8967
MZ22515180	0.8695
MZ22515181	1.3155
MZ22515182	1.0905
MZ22515184	0.8143
MZ22515185	0.8967
MZ22515191	1.2963
MZ22515192	0.8333
MZ22515193	0.8995
MZ22515195	0.8242
MZ22515196	0.8383
MZ22515198	1.0388
MZ22515203	0.8698
MZ22515204	1.1635
MZ22515205	0.9928
MZ22515206	0.8425
MZ22515207	0.9487
MZ22515208	1.409
MZ22515215	0.9255
MZ22515218	1.3007
MZ22515219	0.8704
MZ22515221	0.8489
MZ22515223	0.9516
MZ22515226	0.9775
MZ22515227	0.9392
MZ22515232	1.6708
MZ22515233	0.9038
MZ22515235	1.3047
MZ22515236	0.899
MZ22515237	1.2156
MZ22515239	0.9903
MZ22515241	0.8427
MZ22515244	1.4943
MZ22515245	1.4980000000000002
MZ22515248	1.349
MZ22515249	0.9016
MZ22515250	1.0629
MZ22515251	0.9447
MZ22515253	0.8879
MZ22515256	0.8802
MZ22515257	0.9743
MZ22515259	1.0051
MZ22515260	0.9049
MZ22515265	1.1079999999999999
MZ22515266	1.271
MZ22515268	0.8735
MZ22515270	1.5581
MZ22515271	1.1208
MZ22515272	0.8813
MZ22515277	1.0984
MZ22515279	1.0712
MZ22515280	0.9324
MZ22515281	0.8645
MZ22515284	0.9931
MZ22515286	0.8590000000000001
MZ22515288	0.9577
MZ22515291	1.0021
MZ22515292	0.9209999999999999
MZ22515294	1.1438
MZ22515295	1.2054
MZ22515296	1.2393
MZ22515302	1.0270000000000001
MZ22515303	1.425
MZ22515305	1.2375
MZ22515306	1.1408
MZ22515307	1.6677
MZ22515308	1.7783
MZ22515309	0.878
MZ22515310	1.5604
MZ22515311	1.6836
MZ22515312	0.8906
MZ22515315	1.0782
MZ22515320	0.7981
MZ22515323	0.9437
MZ22515324	0.9061
MZ22515327	0.9418
MZ22515330	0.8668
MZ22515332	1.2034
MZ22515333	1.1222
MZ22515335	2.3419
MZ22515339	0.8144
MZ22515341	0.8726
MZ22515343	1.6712
MZ22515346	0.8399
MZ22515347	0.9125
MZ22515350	0.8729
MZ22515351	0.9172
MZ22515354	1.0686
MZ22515355	0.895
MZ22515357	0.8704
MZ22515359	0.9156
MZ22515360	1.0786
MZ22515362	1.8338
MZ22515364	0.9229
MZ22515367	0.8872
MZ22515369	0.9351
MZ22515370	0.9489
MZ22515371	0.8736
MZ22515375	1.2567
MZ22515376	1.1543
MZ22515377	0.8607
MZ22515378	0.9899
MZ22515381	0.8814
MZ22515383	0.9416
MZ22515384	1.3429
MZ22515386	0.9069
MZ22515388	0.8747
MZ22515389	1.2872
MZ22515395	1.5388
MZ22515398	0.8141
MZ22515399	1.1981
MZ22515402	1.6778
MZ22515406	1.1188
MZ22515408	1.1236
MZ22515412	1.615
MZ22515413	1.1069
MZ22515414	0.9065
MZ22515416	1.0377
MZ22515417	1.4207
MZ22515418	1.0567
MZ22515419	1.0993
MZ22515420	1.1096
MZ22515422	0.9790000000000001
MZ22515423	0.8391
MZ22515424	1.032
MZ22515426	1.0192
MZ22515428	0.8784
MZ22515429	1.6175
MZ22515430	1.2335
MZ22515432	0.8367
MZ22515438	1.2677
MZ22515440	1.2246
MZ22515441	1.6616
MZ22515443	0.8154
MZ22515445	1.2202
MZ22515447	0.9774
MZ22515448	1.0738
MZ22515449	1.0566
MZ22515450	0.8304
MZ22515453	1.1365
MZ22515454	1.0734
MZ22515457	0.8418
MZ22515459	0.9815
MZ22515461	0.8713
MZ22515464	1.1057
MZ22515465	1.3241
MZ22515467	0.8769
MZ22515469	0.8392
MZ22515470	0.8567
MZ22515472	0.9740000000000001
MZ22515475	0.9024
MZ22515477	1.11
MZ22515478	1.3517
MZ22515479	1.1089
MZ22515480	0.9129
