gene	UNI
GB46277	0.9024390240000001
GB48220	0.975609756
GB52186	0.8292682929999999
GB52115	0.926829268
GB41392	0.975609756
GB52912	1.0
GB40872	1.0
GB53221	0.731707317
GB53081	0.975609756
GB47954	0.804878049
GB48763,GB48760	1.0
GB46944,GB46932	0.926829268
GB47723	0.292682927
GB40429	0.975609756
GB52419	0.975609756
GB50131	0.951219512
GB49370	1.0
GB44230	0.731707317
GB53853	1.0
GB43485	0.975609756
GB50993	1.0
GB54519	0.731707317
GB49359	1.0
GB53880	0.731707317
GB50532	1.0
GB48349	1.0
GB50519	1.0
GB41522	1.0
GB44705	1.0
GB47143	0.7560975609999999
GB43417	0.975609756
GB51627	0.975609756
GB49984	0.975609756
GB45730	0.975609756
GB49101	1.0
GB50680	1.0
GB49829	0.9024390240000001
GB40700	0.926829268
GB41452,GB41453	0.975609756
GB43791	0.853658537
GB56001	0.975609756
GB51272	0.804878049
GB41779	0.804878049
GB55250	1.0
GB45944	1.0
GB49471	1.0
GB41134	0.951219512
GB48111	1.0
GB52516	0.975609756
GB51279	1.0
GB45764	0.926829268
GB52749	0.951219512
GB41770	0.951219512
GB46364	0.43902439
GB49443	0.975609756
GB49918	0.926829268
GB51838	0.926829268
GB48636	1.0
GB49536	0.975609756
GB52152	0.926829268
GB44461	0.926829268
GB42019	0.951219512
GB52842,GB54500	1.0
GB45877	0.975609756
GB42266	1.0
GB49948	1.0
GB42931	0.8292682929999999
GB54796	1.0
GB52819	0.9024390240000001
GB50889	0.975609756
GB54317	0.5365853660000001
GB52568	0.951219512
GB53395	1.0
GB48908	0.5121951220000001
GB55431	0.975609756
GB53235	0.975609756
GB49830	0.951219512
GB55602	0.39024390200000003
GB55269	1.0
GB42667	0.975609756
GB46785	0.951219512
GB46844	0.975609756
GB53360	0.975609756
GB47283	0.463414634
GB49640	0.975609756
GB51753	0.585365854
GB40218	0.926829268
GB54047	1.0
GB55542	1.0
GB41334	0.951219512
GB55773	0.780487805
GB41131	0.926829268
GB45822	0.682926829
GB50216	0.87804878
GB52802	0.951219512
GB42677	0.926829268
GB45099	0.951219512
GB51994	0.975609756
GB50624	0.951219512
GB42800	1.0
GB55795	0.853658537
GB47212	0.975609756
GB41877	0.975609756
GB42970	1.0
GB49083	0.926829268
GB52053	0.9024390240000001
GB52695	0.951219512
GB45334	0.975609756
GB50275	0.926829268
GB55705	0.585365854
GB52757	0.9024390240000001
GB41133	0.9024390240000001
GB42049	1.0
GB43544,GB54618	1.0
GB49614	0.8292682929999999
GB53774	0.707317073
GB53728	0.243902439
GB48258	0.658536585
GB50761	0.975609756
GB48388	0.853658537
GB47617	0.951219512
GB50268	1.0
GB55004	0.926829268
GB52578	0.975609756
GB49866	0.975609756
GB51463	0.951219512
GB45477	0.975609756
GB52694	0.975609756
GB44612	0.926829268
GB52489	0.8292682929999999
GB54350	0.9024390240000001
GB54993	0.585365854
GB49706	0.804878049
GB50968	0.926829268
GB44734	1.0
GB42419	1.0
GB50480	0.951219512
GB45279	0.87804878
GB51757	1.0
GB54976	0.926829268
GB48128	1.0
GB40146	0.9024390240000001
GB54653	1.0
GB44080	0.951219512
GB52990	0.926829268
GB55116	0.31707317100000004
GB51941	0.804878049
GB42769	0.780487805
GB55322	0.975609756
GB44120,GB48510	0.926829268
GB46077	0.951219512
GB48233	0.975609756
GB51543	0.975609756
GB42753	1.0
GB53270	1.0
GB51701	1.0
GB55566	1.0
GB48965	0.87804878
GB43872	0.975609756
GB46437	0.975609756
GB55372	1.0
GB40344	0.9024390240000001
GB55103	1.0
GB42816	0.365853659
GB46975	0.9024390240000001
GB42628	0.87804878
GB45303	0.487804878
GB47392	0.975609756
GB44973	0.87804878
GB53184	1.0
GB55220	0.926829268
GB43011	0.804878049
GB42556,GB42556	0.804878049
GB47951	0.853658537
GB48048	0.609756098
GB44435	0.341463415
GB42878	0.9024390240000001
GB52814	0.243902439
GB40395	1.0
GB43937	0.853658537
GB51703	0.8292682929999999
GB43089	0.951219512
GB41120	0.926829268
GB40012	1.0
GB48697	0.853658537
GB45546	0.975609756
GB45263	1.0
GB52420	0.975609756
GB41737	1.0
GB42704	0.975609756
GB52525	0.804878049
GB46644	0.853658537
GB51200	0.926829268
GB51675	0.951219512
GB43574	1.0
GB45984	0.365853659
GB53027	1.0
GB53925	1.0
GB42637	0.8292682929999999
GB53381	0.926829268
GB50737	0.707317073
GB46747	0.926829268
GB42880	0.951219512
GB43300	0.487804878
GB43778	0.9024390240000001
GB42881	0.975609756
GB50607	0.951219512
GB47472	0.951219512
GB41097,GB48081	0.853658537
GB49934	0.951219512
GB40490	1.0
GB55613	0.975609756
GB44576	1.0
GB49661	0.975609756
GB48147	0.853658537
GB51214	1.0
GB52894	0.87804878
GB52782	1.0
GB42600	0.975609756
GB50513	1.0
GB43859,GB52657	0.926829268
GB50333	1.0
GB45157	1.0
GB50981	0.7560975609999999
GB51691	0.951219512
GB40707	0.87804878
GB46276,GB46318	0.87804878
GB43630	0.975609756
GB47327	0.87804878
GB51740	1.0
GB46528,GB46528	0.926829268
GB47747	0.926829268
GB44298	0.951219512
GB55816	0.87804878
GB47332	1.0
GB40607	0.17073170699999998
GB53826	1.0
GB47431	0.975609756
GB55469	0.804878049
GB44990	1.0
GB54525	0.780487805
GB41295	0.975609756
GB55533	0.975609756
GB41664	1.0
GB53827	0.975609756
GB41762	1.0
GB49364	1.0
GB46979,GB41279	1.0
GB46882	0.951219512
GB44693	1.0
GB45227	1.0
GB46182	1.0
GB47402	0.731707317
GB48277	0.487804878
GB55360	1.0
GB46626	0.951219512
GB46771	0.853658537
GB46460	0.926829268
GB42324	1.0
GB51408	0.975609756
GB46462	1.0
GB50555	0.975609756
GB47802	0.975609756
GB42798	0.9024390240000001
GB46142	0.585365854
GB51540	1.0
GB40279,GB42570	0.7560975609999999
GB47837	0.707317073
GB44583	0.975609756
GB53769	0.780487805
GB48155	0.9024390240000001
GB40723	1.0
GB49771	1.0
GB44989	0.219512195
GB45636	1.0
GB44096	0.926829268
GB52250	0.341463415
GB48373,GB48374	1.0
GB50252	1.0
GB43472	0.780487805
GB51287	0.975609756
GB42772	0.975609756
GB53696	0.975609756
GB50450	1.0
GB42795	0.975609756
GB53490	0.5121951220000001
GB40955,GB40955	1.0
GB45159	0.87804878
GB47538	0.926829268
GB44631	0.975609756
GB45020	1.0
GB55988	0.634146341
GB43402	1.0
GB40727	0.975609756
GB48432	0.9024390240000001
GB55595	0.073170732
GB54837	0.975609756
GB51553	0.975609756
GB50994	0.951219512
GB46787	1.0
GB44967	0.951219512
GB54385	1.0
GB49308	0.926829268
GB40032	0.975609756
GB41627	0.7560975609999999
GB50558	1.0
GB41916	0.87804878
GB45558	1.0
GB55397,GB54901	0.9024390240000001
GB47012	1.0
GB42432	0.951219512
GB44101	0.853658537
GB55395	0.951219512
GB40243,GB43677,GB40330,GB49010	0.975609756
GB45393	0.951219512
GB45143	0.975609756
GB41743	0.146341463
GB54266	0.951219512
GB43759	0.43902439
GB47345	0.975609756
GB53247	0.926829268
GB40969	0.853658537
GB49189	0.975609756
GB44492	1.0
GB41093	0.463414634
GB41848	0.926829268
GB43307	0.926829268
GB40663	0.26829268300000003
GB50834	0.073170732
GB48356	1.0
GB44756	0.975609756
GB54860,GB42572	0.731707317
GB42227	0.951219512
GB55933	0.951219512
GB49594	0.951219512
GB47952,GB47953,GB47953	0.707317073
GB42944	0.975609756
GB41115	0.9024390240000001
GB42746	0.951219512
GB52762	1.0
GB46496	0.682926829
GB42871	1.0
GB44803,GB51243	1.0
GB42820	0.975609756
GB48627	0.341463415
GB53648	0.073170732
GB43147	1.0
GB55987	1.0
GB50578	0.951219512
GB48535	0.951219512
GB46014	1.0
GB55420	0.975609756
GB49299	0.951219512
GB40776	1.0
GB52506	0.951219512
GB47008	1.0
GB40715	0.707317073
GB45933	0.975609756
GB42940	0.975609756
GB55768	0.975609756
GB40454	0.975609756
GB44367,GB48228	0.780487805
GB40489	0.975609756
GB44755	0.9024390240000001
GB49519	0.951219512
GB45158	0.975609756
GB51106	1.0
GB49611	0.975609756
GB47726	0.9024390240000001
GB50734	0.975609756
GB55712	0.341463415
GB41801	0.975609756
GB44203	0.853658537
GB41658	0.9024390240000001
GB40560	1.0
GB43846	0.975609756
GB43826	0.951219512
GB48656	0.9024390240000001
GB50677	0.975609756
GB40120	0.975609756
GB53085	0.9024390240000001
GB48698	0.926829268
GB40861	0.951219512
GB49352	0.9024390240000001
GB41316	0.243902439
GB45075	1.0
GB50633	0.975609756
GB46387	0.975609756
GB46153,GB46153	0.731707317
GB45537	0.853658537
GB54253	0.951219512
GB46219,GB46219	0.87804878
GB51761	0.951219512
GB44093	0.56097561
GB42109	0.87804878
GB49666	0.975609756
GB46986	0.951219512
GB53091	1.0
GB49021	1.0
GB50423	0.585365854
GB50479	0.87804878
GB51690	0.951219512
GB48622	0.26829268300000003
GB44895	0.951219512
GB51648	0.951219512
GB41470	0.975609756
GB45657	0.951219512
GB40232	1.0
GB40514	0.951219512
GB54776	0.87804878
GB41917	0.951219512
GB44192	0.707317073
GB51584	0.951219512
GB46268	1.0
GB52630	0.853658537
GB54719	0.5121951220000001
GB53435	1.0
GB50413	0.951219512
GB44560	0.926829268
GB55477	1.0
GB47905	0.7560975609999999
GB41858	0.975609756
GB54484	0.975609756
GB41180,GB41180	0.951219512
GB41152	0.975609756
GB53019	1.0
GB40611	0.951219512
GB40595	0.8292682929999999
GB54577,GB54577	0.19512195100000002
GB48924	0.87804878
GB54829	0.975609756
GB51482	0.951219512
GB42193	0.975609756
GB42330	0.975609756
GB48874	0.926829268
GB44443	0.975609756
GB45949	0.707317073
GB42823	0.292682927
GB41946	0.926829268
GB42175	0.951219512
GB51251	0.975609756
GB47767	0.5365853660000001
GB40095	1.0
GB48944	0.926829268
GB49831	0.975609756
GB40309	1.0
GB51889	1.0
GB55605	1.0
GB45824	1.0
GB49735	0.682926829
GB43129	0.853658537
GB46876	0.975609756
GB46259	0.975609756
GB50732	0.975609756
GB54831	0.975609756
GB41025	0.975609756
GB44726	1.0
GB46156	0.87804878
GB50522	0.853658537
GB49705	0.7560975609999999
GB42697	0.951219512
GB44329	0.853658537
GB46645	1.0
GB51208	0.926829268
GB49487	0.926829268
GB54451	0.975609756
GB54419	0.463414634
GB43902	0.975609756
GB43877	0.853658537
GB48926	1.0
GB44672	0.926829268
GB48255	0.87804878
GB49999	0.951219512
GB50073	1.0
GB50004	1.0
GB46245	0.975609756
GB50766	0.682926829
GB54997,GB54997	0.9024390240000001
GB53229	1.0
GB41337	0.5121951220000001
GB52911	0.682926829
GB48225	0.975609756
GB52620	0.951219512
GB45859	1.0
GB51551	0.975609756
GB50661	1.0
GB48063	0.365853659
GB40472	0.634146341
GB51192	1.0
GB40494	0.926829268
GB50562,GB50562	1.0
GB47803	0.926829268
GB45039	1.0
GB44692	1.0
GB42641	0.9024390240000001
GB47040	0.219512195
GB53222	0.951219512
GB53664	0.487804878
GB46761	0.56097561
GB54341	1.0
GB46141	0.975609756
GB40876	0.951219512
GB53152	0.975609756
GB47995	0.951219512
GB44281	1.0
GB50172	0.43902439
GB42799	0.926829268
GB55562	0.682926829
GB54673,GB54673	0.951219512
GB44166	0.804878049
GB40084	0.975609756
GB41977	0.9024390240000001
GB51707	0.853658537
GB41525	1.0
GB50136	0.951219512
GB55977	0.951219512
GB54192	0.975609756
GB50092	0.365853659
GB47734	0.951219512
GB55564	0.975609756
GB45763	0.975609756
GB46720	0.951219512
GB50112	0.975609756
GB47469	0.975609756
GB50740	0.951219512
GB44681	0.951219512
GB55760	0.951219512
GB53792	0.5121951220000001
GB49024	0.975609756
GB49424	0.780487805
GB40139	0.975609756
GB50572	1.0
GB46051	1.0
GB55303	1.0
GB50886	1.0
GB47028	0.951219512
GB54211	0.975609756
GB46911	1.0
GB49828	0.975609756
GB44413	0.975609756
GB53402	1.0
GB40467	1.0
GB49079	0.951219512
GB47603	0.853658537
GB51534	0.975609756
GB54697	0.975609756
GB52284	0.951219512
GB45841,GB52088	1.0
GB53355	0.682926829
GB46064	0.39024390200000003
GB45617	1.0
GB44749	0.951219512
GB55581	0.975609756
GB47590	1.0
GB42858	1.0
GB49588	1.0
GB48322	0.7560975609999999
GB40681	0.8292682929999999
GB53401	0.975609756
GB44609	0.951219512
GB52511	1.0
GB50549	0.463414634
GB54327	0.26829268300000003
GB46702	0.780487805
GB50552	1.0
GB49165	0.975609756
GB43956	0.87804878
GB42679	1.0
GB41973	0.951219512
GB43176	0.975609756
GB48845	1.0
GB42913	0.609756098
GB46764	0.951219512
GB48163	0.975609756
GB43924	0.56097561
GB51722	0.9024390240000001
GB45656	1.0
GB52033	0.951219512
GB48414	0.926829268
GB48646	0.951219512
GB55062	0.926829268
GB46052	1.0
GB48543	0.975609756
GB43117	1.0
GB48265	1.0
GB42104	0.146341463
GB48538	1.0
GB43232	0.975609756
GB44297	0.853658537
GB53258	0.9024390240000001
GB49795	0.31707317100000004
GB51666,GB51666	1.0
GB49914	0.975609756
GB49655	0.341463415
GB47247	1.0
GB53707	1.0
GB54330	0.975609756
GB40399	0.975609756
GB51565	0.975609756
GB44831	0.87804878
GB43694	0.926829268
GB49244	0.975609756
GB50832	0.975609756
GB51564	1.0
GB54749	0.804878049
GB54298	1.0
GB41711	0.9024390240000001
GB43116	0.975609756
GB43034	0.926829268
GB52689	0.951219512
GB53246	0.9024390240000001
GB40170	0.39024390200000003
GB45076	0.975609756
GB53317	0.975609756
GB49597	0.975609756
GB46654	0.975609756
GB50815	0.926829268
GB47881	0.975609756
GB53945	1.0
GB41148	0.926829268
GB50425	0.146341463
GB45844	1.0
GB42961	0.804878049
GB45167	0.853658537
GB43301	1.0
GB51996	1.0
GB51123	1.0
GB45431	0.975609756
GB48065	0.7560975609999999
GB55529	0.975609756
GB49095	0.975609756
GB48631	0.975609756
GB54191	0.87804878
GB42952	0.975609756
GB54817,GB40253	0.9024390240000001
GB44108	0.8292682929999999
GB54741	0.975609756
GB47103	0.951219512
GB44345	1.0
GB51914	0.951219512
GB42902	0.707317073
GB42381	0.975609756
GB46707	0.926829268
GB54186	0.926829268
GB46313	0.926829268
GB46652	0.975609756
GB51781	0.7560975609999999
GB47577	1.0
GB41296	0.8292682929999999
GB45088	0.5121951220000001
GB50728	1.0
GB53047	0.8292682929999999
GB45122	1.0
GB51044	0.87804878
GB49332	1.0
GB52036,GB52036	1.0
GB50620	0.8292682929999999
GB46544	0.951219512
GB40108	0.975609756
GB53151	0.951219512
GB41697	0.975609756
GB43731	0.975609756
GB47781	0.926829268
GB55983	0.975609756
GB46149	0.853658537
GB41720	0.975609756
GB53663	0.975609756
GB42787	0.5121951220000001
GB41202,GB41202	1.0
GB43809	0.26829268300000003
GB55472	0.951219512
GB48634	0.87804878
GB42111	0.87804878
GB53950	0.975609756
GB54345	0.292682927
GB55608	0.853658537
GB52962	0.146341463
GB45352	0.975609756
GB43223	0.951219512
GB50455,GB51663	1.0
GB42431	0.975609756
GB47433	0.951219512
GB40590	0.926829268
GB50651	0.975609756
GB42953	0.682926829
GB55522	0.975609756
GB44131	0.87804878
GB40073	1.0
GB48268	1.0
GB55692	1.0
GB46881	0.951219512
GB47441	0.975609756
GB48127	1.0
GB45264	0.975609756
GB42288	0.341463415
GB51011	0.951219512
GB50654	0.5121951220000001
GB55885	0.975609756
GB54677	1.0
GB55800	0.951219512
GB48047	0.975609756
GB50255	0.951219512
GB43806	0.5365853660000001
GB45513	0.243902439
GB41231	0.975609756
GB40800	0.926829268
GB46581	0.951219512
GB43875	0.87804878
GB48699	0.975609756
GB44464	0.804878049
GB43429	0.975609756
GB48369	0.975609756
GB53513	0.951219512
GB41878	0.926829268
GB43761,GB53593,GB50540	1.0
GB54846	0.926829268
GB47629	1.0
GB41543	0.951219512
GB43540	0.975609756
GB45945	0.926829268
GB43481	0.926829268
GB50363	0.951219512
GB45449	0.9024390240000001
GB54448	0.975609756
GB44294	0.9024390240000001
GB40558	0.073170732
GB52648	0.951219512
GB50817	0.975609756
GB53549	1.0
GB50355	0.975609756
GB52730	0.951219512
GB53015	0.975609756
GB52977	0.926829268
GB49607	0.341463415
GB45432	0.243902439
GB48267	0.7560975609999999
GB44170	1.0
GB47157	0.56097561
GB54701	1.0
GB52513	0.975609756
GB44204	1.0
GB51623	1.0
GB46962	0.975609756
GB42698	0.9024390240000001
GB55014	0.975609756
GB54587	1.0
GB41915	0.41463414600000004
GB52059	1.0
GB41905	0.951219512
GB44701,GB44701	0.951219512
GB50079	0.341463415
GB44085	0.975609756
GB48250	0.975609756
GB52514	0.951219512
GB49580	0.634146341
GB40745	0.975609756
GB44452	0.804878049
GB55393,GB55392	0.975609756
GB47467	0.8292682929999999
GB40493	1.0
GB54439,GB54439	1.0
GB49773	0.951219512
GB48402	1.0
GB42276	0.804878049
GB50147	0.87804878
GB48459	0.487804878
GB46604	0.804878049
GB48465	0.975609756
GB49028	0.975609756
GB52986	1.0
GB47191	0.8292682929999999
GB54421	0.975609756
GB51839,GB55468	1.0
GB47186	0.9024390240000001
GB41970	1.0
GB54108	0.853658537
GB41806	0.975609756
GB42562	0.9024390240000001
GB46243	0.975609756
GB41317	0.951219512
GB55873	1.0
GB42852	0.87804878
GB40879	0.975609756
GB45493	0.975609756
GB49110,GB49110	0.975609756
GB42897	0.951219512
GB45181	1.0
GB48659	1.0
GB54517	0.56097561
GB44708	0.804878049
GB54761	0.87804878
GB48333	1.0
GB44903	1.0
GB51427	0.975609756
GB47178	0.951219512
GB40890	0.951219512
GB55642	0.975609756
GB46194	0.975609756
GB48602	0.926829268
GB46639	0.804878049
GB45450	0.26829268300000003
GB49341	0.951219512
GB52773	0.9024390240000001
GB42302	0.9024390240000001
GB47093	0.975609756
GB48299	0.780487805
GB49119	1.0
GB51076	0.9024390240000001
GB45940	0.9024390240000001
GB54447	0.951219512
GB43735	1.0
GB55005	0.853658537
GB41703	0.951219512
GB54221	0.951219512
GB52009	0.975609756
GB48400	0.926829268
GB55947	0.56097561
GB43858	0.975609756
GB47310	0.951219512
GB50007	0.487804878
GB45171	0.804878049
GB45909,GB45913	0.951219512
GB50833	0.853658537
GB40426	0.780487805
GB54521	0.87804878
GB45674	0.951219512
GB55927,GB55924,GB43802,GB55924,GB42602,GB48735,GB48735,GB48735,GB48735	0.39024390200000003
GB49417	0.951219512
GB54258	0.975609756
GB44460	0.975609756
GB43208	0.26829268300000003
GB42809	1.0
GB42449	0.87804878
GB49516	0.975609756
GB47023	0.975609756
GB55643	1.0
GB41335	0.975609756
GB47994	0.731707317
GB48694	0.634146341
GB46978	0.975609756
GB53548	0.951219512
GB48082	0.951219512
GB51014	1.0
GB49809	0.43902439
GB51244	0.8292682929999999
GB46443	1.0
GB42860	0.975609756
GB43482	1.0
GB47238	1.0
GB50507,GB50507	0.951219512
GB46060	0.87804878
GB53415	0.975609756
GB41903	0.926829268
GB45908	0.926829268
GB49585	0.975609756
GB52258	0.951219512
GB50123	1.0
GB45635	0.975609756
GB46215	0.926829268
GB53228	0.975609756
GB47943	0.682926829
GB49226	0.975609756
GB53190	0.975609756
GB40219	0.9024390240000001
GB50938	1.0
GB45358	0.975609756
GB52674	0.5365853660000001
GB54223	0.804878049
GB54254	0.951219512
GB53082	0.951219512
GB52796	0.975609756
GB43624	0.926829268
GB52531	1.0
GB46476	0.804878049
GB42625	0.8292682929999999
GB54326	0.9024390240000001
GB53186	0.975609756
GB44237	1.0
GB41039	0.975609756
GB51498	1.0
GB49641	0.707317073
GB45560	0.975609756
GB53699	1.0
GB55748	0.975609756
GB50550	0.780487805
GB48366	0.975609756
GB41018,GB41018	1.0
GB51005	0.951219512
GB42736	0.975609756
GB50600	0.951219512
GB44147	0.975609756
GB46334,GB41275	1.0
GB44490	0.975609756
GB51046	0.951219512
GB53418	0.951219512
GB46985	0.975609756
GB49013	0.975609756
GB40789	0.17073170699999998
GB47401	1.0
GB44960	0.951219512
GB55081	0.975609756
GB50634	1.0
GB49305	0.951219512
GB46945	0.8292682929999999
GB47304	0.951219512
GB42998	0.951219512
GB40833	0.292682927
GB47983	0.12195122
GB48205	0.8292682929999999
GB53811	0.926829268
GB53652	0.9024390240000001
GB46475	0.9024390240000001
GB44938	0.87804878
GB43990	0.951219512
GB42635	0.975609756
GB49629	0.975609756
GB50784	1.0
GB51590	0.926829268
GB51741	0.975609756
GB53410	1.0
GB50067	0.975609756
GB40634	0.7560975609999999
GB50095	0.975609756
GB50731	1.0
GB55139	0.975609756
GB54433	0.975609756
GB55318	1.0
GB55989	0.951219512
GB40686	0.804878049
GB50597	0.243902439
GB55082	0.975609756
GB55944	0.951219512
GB44704	1.0
GB44077	0.9024390240000001
GB46013	0.975609756
GB46084	0.146341463
GB43632	0.975609756
GB45446	0.5121951220000001
GB46395	0.951219512
GB52596	0.975609756
GB41376	1.0
GB45192	0.975609756
GB49029	0.975609756
GB40103	0.41463414600000004
GB53885	0.5365853660000001
GB43900	0.926829268
GB47136	1.0
GB45444	0.853658537
GB47733	0.707317073
GB45865	0.951219512
GB42552	0.9024390240000001
GB46534	0.951219512
GB44789	0.146341463
GB52666	0.951219512
GB55835	0.951219512
GB49463	1.0
GB40949	0.9024390240000001
GB48079	0.609756098
GB46074	1.0
GB53483	0.39024390200000003
GB40355	0.975609756
GB46909	1.0
GB52889	0.926829268
GB49903	0.853658537
GB44695	0.951219512
GB42691	0.951219512
GB53717	0.926829268
GB51732	0.682926829
GB53348	0.780487805
GB40749	0.975609756
GB54480	1.0
GB50251	0.8292682929999999
GB40655	0.975609756
GB53668	0.926829268
GB47834	1.0
GB54730	0.731707317
GB42490	0.487804878
GB47649	0.975609756
GB51342	0.951219512
GB44102	0.804878049
GB47107	0.8292682929999999
GB45257	1.0
GB42643	1.0
GB48404	0.975609756
GB43999	0.8292682929999999
GB43619	0.975609756
GB52919	0.731707317
GB44491	0.804878049
GB42999	0.951219512
GB51001	0.8292682929999999
GB42376	0.975609756
GB53079	1.0
GB40887	0.975609756
GB45317	0.951219512
GB48359	1.0
GB45817	0.365853659
GB43161	1.0
GB55226,GB42571	0.951219512
GB47475	0.804878049
GB42877	0.975609756
GB53674	0.951219512
GB50565	0.951219512
GB42238	0.9024390240000001
GB50574	0.975609756
GB51963	0.975609756
GB52163	0.243902439
GB43016	0.87804878
GB53615	0.707317073
GB49838	0.951219512
GB50580	0.951219512
GB44063	0.926829268
GB42168	0.975609756
GB48252	1.0
GB55296	0.951219512
GB51118	0.975609756
GB54752	0.951219512
GB54634	0.87804878
GB53636	0.26829268300000003
GB48797	0.975609756
GB49545	0.487804878
GB46187	0.487804878
GB41313	0.926829268
GB51909	0.975609756
GB51714	0.926829268
GB47445	0.585365854
GB56017	0.951219512
GB45344	0.780487805
GB50564	0.975609756
GB50736	0.341463415
GB48771	0.926829268
GB54162	0.9024390240000001
GB42404,GB51456,GB51456	0.341463415
GB54175	0.975609756
GB47606	0.951219512
GB47906	0.804878049
GB49429	0.87804878
GB53881	0.975609756
GB40221	0.926829268
GB55679,GB55684	0.975609756
GB42703	0.926829268
GB41181	0.975609756
GB49437	0.7560975609999999
GB52159	0.585365854
GB54760	0.9024390240000001
GB40444	0.951219512
GB49598	0.951219512
GB43688,GB43689,GB51436	0.56097561
GB50428	0.8292682929999999
GB42332	0.12195122
GB45836	0.951219512
GB54979	0.975609756
GB45376	0.975609756
GB49287	0.853658537
GB46893	0.926829268
GB51433	0.951219512
GB50438	0.853658537
GB49573	1.0
GB42631	0.951219512
GB49178	0.951219512
GB50050	1.0
GB43780	0.9024390240000001
GB52671	0.975609756
GB45569	1.0
GB52058	0.926829268
GB55617,GB55617	0.951219512
GB48104	0.975609756
GB47928	0.853658537
GB45670	0.975609756
GB42480	0.975609756
GB48860	1.0
GB50439	0.975609756
GB42057	1.0
GB40716	0.341463415
GB47104	0.975609756
GB51260	0.682926829
GB52447	0.926829268
GB43412	0.292682927
GB44054	1.0
GB49115	0.951219512
GB48219,GB48219	1.0
GB42957	0.097560976
GB51884	0.975609756
GB47321	0.634146341
GB51220	0.951219512
GB42972	0.463414634
GB53824	1.0
GB52465	0.8292682929999999
GB46887	0.951219512
GB45961	0.9024390240000001
GB40261	0.17073170699999998
GB50563	0.951219512
GB46375	0.975609756
GB48974	0.951219512
GB46793	0.9024390240000001
GB50831	0.975609756
GB40546	0.585365854
GB42825	0.243902439
GB50414	1.0
GB53024	1.0
GB51307	0.975609756
GB44600	0.780487805
GB55891	1.0
GB42745	0.951219512
GB55541	0.926829268
GB56028	0.926829268
GB49421	0.853658537
GB54469	0.975609756
GB53197	0.9024390240000001
GB43124	1.0
GB53796	0.487804878
GB52780	1.0
GB41027	0.975609756
GB42912	0.780487805
GB53960	0.975609756
GB42797	1.0
GB43639	0.853658537
GB54632	0.12195122
GB51484	0.926829268
GB42705	1.0
GB42640	0.87804878
GB52710	0.975609756
GB53069	0.926829268
GB42173	0.975609756
GB51552	0.951219512
GB43063,GB43063	0.951219512
GB40882	0.975609756
GB44723	0.951219512
GB55612	0.975609756
GB45906	0.56097561
GB42939,GB42939	0.585365854
GB54746	0.975609756
GB53420	0.487804878
GB53141	0.951219512
GB40516	0.975609756
GB48259	0.975609756
GB46602	0.780487805
GB46388	0.26829268300000003
GB47022,GB47020,GB47022	0.926829268
GB40801	0.951219512
GB50936	0.951219512
GB56036	0.951219512
GB48244	0.951219512
GB40501	0.804878049
GB49639	0.951219512
GB40877	0.87804878
GB54387	0.951219512
GB40377	0.7560975609999999
GB50000	0.975609756
GB52442	0.926829268
GB40438	0.9024390240000001
GB54966	0.5365853660000001
GB48052,GB48052	0.707317073
GB51900	1.0
GB42780	1.0
GB55080	0.87804878
GB46912	0.951219512
GB46920	1.0
GB50825,GB48699,GB42590,GB44714	0.975609756
GB44988	1.0
GB41518	0.951219512
GB49451	1.0
GB44893	0.9024390240000001
GB50277	1.0
GB43572	0.365853659
GB54518,GB54518	0.926829268
GB45312	0.853658537
GB55556	0.8292682929999999
GB55938	1.0
GB42859	0.853658537
GB51228	0.951219512
GB49775	0.731707317
GB49392	1.0
GB49555	0.9024390240000001
GB52184	0.26829268300000003
GB54973	0.975609756
GB55683	0.951219512
GB47705	0.31707317100000004
GB54964	0.975609756
GB55368	1.0
GB44781	0.682926829
GB46008	0.951219512
GB45074	0.463414634
GB41623	0.804878049
GB45035	0.9024390240000001
GB42582	0.804878049
GB46750	0.951219512
GB44684	0.975609756
GB48796	0.951219512
GB44586	0.975609756
GB55656	0.56097561
GB51581	0.87804878
GB52220	1.0
GB52119	0.682926829
GB46011	1.0
GB49825	0.341463415
GB48424	0.87804878
GB46438	0.585365854
GB45374	0.975609756
GB52446	1.0
GB44877	1.0
GB41756	0.951219512
GB44528	0.853658537
GB49703	0.658536585
GB40240	0.975609756
GB40417	0.926829268
GB44066	0.7560975609999999
GB50735	0.804878049
GB40307	0.926829268
GB49959	0.975609756
GB49410,GB48275,GB48274	1.0
GB48076	0.219512195
GB51793	0.926829268
GB48293	0.926829268
GB47728	0.853658537
GB48552	1.0
GB42851	0.975609756
GB44451	0.731707317
GB48843	0.341463415
GB41896	0.951219512
GB44985	0.975609756
GB51201	1.0
GB46425	0.975609756
GB55789	0.975609756
GB44012	0.7560975609999999
GB53874	0.43902439
GB51132	0.975609756
GB43376	1.0
GB55219	0.87804878
GB41492	1.0
GB44725	0.951219512
GB54660	1.0
GB51913	1.0
GB52591	0.975609756
GB44374	0.926829268
GB41545	0.9024390240000001
GB51127	0.219512195
GB42723	0.951219512
GB43478	0.951219512
GB52753	0.926829268
GB43708	1.0
GB44626	0.926829268
GB40080	0.926829268
GB47965	0.975609756
GB51957	0.951219512
GB42025	0.219512195
GB55417	0.975609756
GB52470	1.0
GB55013	1.0
GB48171	1.0
