gene	EVR
GB46644	0.9188
GB51200	0.9849
GB51675	1.1571
GB43574	1.0276
GB45984	1.7496
GB53027	0.813
GB53925	1.315
GB42637	1.0766
GB53381	1.0435
GB50737	1.2872
GB46747	1.1387
GB42880	1.1307
GB43300	0.7821
GB43778	0.7848
GB42881	0.7243
GB50607	0.9829
GB47472	1.0128
GB41097,GB48081	1.2535
GB49934	0.9386
GB40490	0.8069
GB55613	1.5014
GB44576	1.1508
GB49661	1.3937
GB48147	1.5895
GB51214	0.7935
GB52894	1.462
GB52782	0.8172
GB42600	0.9578
GB50513	0.919
GB43859,GB52657	1.1227
GB50333	0.7942
GB45157	0.938
GB50981	1.2167
GB51691	1.3159
GB40707	1.3757
GB46276,GB46318	0.9417
GB43630	1.0132
GB47327	1.3021
GB51740	1.0057
GB46528,GB46528	1.2702
GB47747	0.8859
GB44298	1.1735
GB55816	0.9684
GB47332	1.1764
GB40607	1.6969999999999998
GB53826	0.9655
GB47431	0.7098
GB55469	0.7959
GB44990	0.7257
GB54525	1.0419
GB41295	1.4203
GB55533	0.8259
GB41664	0.8863
GB53827	0.9339
GB41762	0.8535
GB49364	0.6891
GB46979,GB41279	0.9218
GB46882	0.9563
GB44693	1.0143
GB45227	0.8771
GB46182	1.5411
GB47402	1.1843
GB48277	1.0361
GB55360	1.0932
GB46626	0.7634
GB46771	0.7946
GB46460	1.4246
GB42324	1.1239
GB51408	1.0212
GB46462	1.0568
GB50555	0.8874
GB47802	1.0074
GB42798	1.2031
GB46142	0.953
GB51540	1.4743
GB40279,GB42570	1.2757
GB47837	0.8272
GB44583	0.7290000000000001
GB53769	1.3448
GB48155	0.9966
GB40723	0.836
GB49771	1.0392
GB44989	1.2604
GB45636	1.344
GB44096	1.5326
GB52250	1.2063
GB48373,GB48374	1.2369
GB50252	0.774
GB43472	1.3381
GB51287	0.7602
GB42772	0.8638
GB53696	1.1464
GB50450	1.3908
GB42795	1.0031
GB53490	1.1501
GB40955,GB40955	1.1036
GB45159	1.0331
GB47538	1.0803
GB44631	1.3748
GB45020	0.9345
GB55988	1.5278
GB43402	1.2514
GB40727	0.8466
GB48432	1.7546
GB55595	1.1011
GB54837	0.8643
GB51553	1.3221
GB50994	0.8341
GB46787	0.9669
GB44967	1.0331
GB54385	1.0161
GB49308	1.1998
GB40032	1.095
GB41627	1.0728
GB50558	1.0351
GB41916	1.16
GB45558	0.6961
GB55397,GB54901	0.857
GB47012	1.0881
GB42432	1.3796
GB44101	0.758
GB55395	0.8424
GB40243,GB43677,GB40330,GB49010	1.1305
GB45393	1.2987
GB45143	1.381
GB41743	1.4671
GB54266	0.6851
GB43759	0.83
GB47345	0.7219
GB53247	0.915
GB40969	0.7564
GB49189	0.9944
GB44492	1.0975
GB41093	1.3516
GB41848	1.0874
GB43307	0.9107
GB40663	0.9079
GB50834	0.958
GB48356	0.8286
GB44756	1.1824
GB54860,GB42572	1.4021
GB42227	0.9432
GB55933	0.6935
GB49594	1.2198
GB47952,GB47953,GB47953	1.5076
GB42944	0.7204
GB41115	0.7887
GB42746	0.6904
GB52762	0.9024
GB46496	0.877
GB42871	0.826
GB44803,GB51243	1.0576
GB42820	0.8946
GB48627	1.2571
GB53648	1.3219
GB43147	0.8173
GB55987	0.8357
GB50578	0.9358
GB48535	1.0259
GB46014	0.7644
GB55420	0.8013
GB49299	0.7442
GB40776	0.7223
GB52506	1.4727
GB47008	1.0521
GB40715	1.1869
GB45933	1.4111
GB42940	1.0227
GB55768	0.7061
GB40454	1.0725
GB44367,GB48228	1.1962
GB40489	1.56
GB44755	0.9396
GB49519	0.8543
GB45158	1.0115
GB51106	1.0489
GB49611	0.9811
GB47726	1.0111
GB50734	0.8708
GB55712	1.2207
GB41801	1.2207
GB44203	1.4383
GB41658	1.1865
GB40560	0.7826
GB43846	0.7267
GB43826	1.0785
GB48656	1.1918
GB50677	0.879
GB40120	0.9813
GB53085	1.1683
GB48698	1.123
GB40861	1.0628
GB49352	1.2357
GB41316	1.2904
GB45075	0.9415
GB50633	0.7226
GB46387	1.2787
GB46153,GB46153	0.716
GB45537	0.7937
GB54253	0.9673
GB46219,GB46219	0.996
GB51761	1.3522
GB44093	0.8754
GB42109	1.5388
GB49666	0.8045
GB46986	1.3362
GB53091	1.0084
GB49021	1.0086
GB50423	1.2897
GB50479	1.6481
GB51690	1.1576
GB48622	1.3133
GB44895	1.4793
GB51648	1.4296
GB41470	1.0009
GB45657	0.7146
GB40232	0.7839
GB40514	0.8839
GB54776	1.2817
GB41917	1.33
GB44192	1.4158
GB51584	0.9099
GB46268	0.9893
GB52630	1.071
GB54719	1.1975
GB53435	0.9795
GB50413	1.8338
GB44560	1.229
GB55477	1.1096
GB47905	1.145
GB41858	1.0815
GB54484	1.349
GB41180,GB41180	1.3286
GB41152	0.9975
GB53019	0.9575
GB40611	0.8487
GB40595	1.1219
GB54577,GB54577	1.1801
GB48924	1.2009999999999998
GB54829	1.0913
GB51482	1.7185
GB42193	0.7454
GB42330	1.0143
GB48874	1.0181
GB44443	0.8316
GB45949	0.9159
GB42823	0.9251
GB41946	0.8826
GB42175	0.7494
GB51251	0.7086
GB47767	1.27
GB40095	0.7878
GB48944	0.998
GB49831	1.0622
GB40309	1.3257
GB51889	0.8095
GB55605	1.2139
GB45824	1.0181
GB49735	1.3899
GB43129	1.9624
GB46876	1.0656
GB46259	1.2008
GB50732	0.8517
GB54831	0.8132
GB41025	1.1839
GB44726	1.1618
GB46156	1.2985
GB50522	1.4808
GB49705	0.9536
GB42697	0.9088
GB44329	0.9243
GB46645	0.8353
GB51208	0.8757
GB49487	1.0112
GB54451	0.726
GB54419	1.2763
GB43902	1.1782
GB43877	1.2736
GB48926	0.721
GB44672	1.1785
GB48255	0.9852
GB49999	0.9309
GB50073	0.785
GB50004	0.9423
GB46245	0.8809
GB50766	1.492
GB54997,GB54997	1.4565
GB53229	1.1661
GB41337	2.1013
GB52911	0.8621
GB48225	0.7362
GB52620	0.7517
GB45859	0.7251
GB51551	0.7564
GB50661	0.9038
GB48063	1.0518
GB40472	1.2787
GB51192	1.1273
GB40494	1.5516
GB50562,GB50562	0.8801
GB47803	0.9647
GB45039	1.5742
GB44692	0.7408
GB42641	1.1364
GB47040	1.85
GB53222	0.8308
GB53664	1.0679
GB46761	1.078
GB54341	1.4675
GB46141	0.6913
GB40876	0.9354
GB53152	0.8265
GB47995	1.1657
GB44281	0.7623
GB50172	1.2751
GB42799	1.1389
GB55562	1.2337
GB54673,GB54673	1.2978
GB44166	1.2898
GB40084	1.5558
GB41977	1.1687
GB51707	1.4496
GB41525	1.0536
GB50136	0.9351
GB55977	0.8646
GB54192	0.8724
GB50092	1.179
GB47734	1.2267
GB55564	1.3988
GB45763	0.8819
GB46720	0.8853
GB50112	0.7814
GB47469	0.8125
GB50740	0.8009
GB44681	1.0121
GB55760	0.8113
GB53792	1.7455
GB49024	0.7137
GB49424	0.9374
GB40139	0.9666
GB50572	1.3391
GB46051	1.1772
GB55303	1.1706
GB50886	0.8514
GB47028	1.0979999999999999
GB54211	1.0748
GB46911	0.7591
GB49828	1.0809
GB44413	1.1171
GB53402	0.7321
GB40467	0.8492
GB49079	1.1198
GB47603	1.3329
GB51534	1.0495
GB54697	1.3543
GB52284	1.1154
GB45841,GB52088	0.9123
GB53355	1.32
GB46064	1.935
GB45617	1.3159
GB44749	0.743
GB55581	0.9982
GB47590	0.7692
GB42858	1.2205
GB49588	1.0656
GB48322	1.1373
GB40681	1.4672
GB53401	0.9407
GB44609	1.1157
GB52511	1.2809
GB50549	1.7118
GB54327	1.7637
GB46702	1.4135
GB50552	0.7909999999999999
GB49165	0.8273
GB43956	1.0584
GB42679	0.7587
GB41973	1.0281
GB43176	0.7111
GB48845	1.0387
GB42913	1.6711
GB46764	0.8276
GB48163	0.8748
GB43924	1.3966
GB51722	1.0415
GB45656	1.0162
GB52033	1.2082
GB48414	0.7509
GB48646	0.7742
GB55062	1.2308
GB46052	0.9864
GB48543	1.0829
GB43117	1.1640000000000001
GB48265	1.4793
GB42104	1.7013
GB48538	1.0544
GB43232	0.9293
GB44297	1.1105
GB53258	1.1015
GB49795	1.0535
GB51666,GB51666	1.0776
GB49914	0.7894
GB49655	1.5826
GB47247	0.7222
GB53707	0.8169
GB54330	0.7393
GB40399	0.8338
GB51565	1.2011
GB44831	0.7525
GB43694	1.3034
GB49244	0.7791
GB50832	0.8206
GB51564	0.8637
GB54749	1.0837
GB54298	1.0324
GB41711	1.2678
GB43116	0.8728
GB43034	0.7707
GB52689	0.7184
GB53246	0.8777
GB40170	1.5156
GB45076	0.9561
GB53317	1.6307
GB49597	1.194
GB46654	1.1589
GB50815	0.9622
GB47881	0.7511
GB53945	0.7383
GB41148	0.7684
GB50425	0.7398
GB45844	1.0889
GB42961	1.0938
GB45167	0.7218
GB43301	1.0356
GB51996	0.7182
GB51123	0.7618
GB45431	0.9211
GB48065	1.1087
GB55529	1.1099
GB49095	0.9159
GB48631	1.3396
GB54191	1.094
GB42952	0.7314
GB54817,GB40253	0.7998
GB44108	0.7868
GB54741	1.3047
GB47103	0.9879
GB44345	0.8516
GB51914	1.5646
GB42902	1.527
GB42381	1.1841
GB46707	0.8868
GB54186	1.1095
GB46313	1.0499
GB46652	0.8652
GB51781	1.2656
GB47577	0.9741
GB41296	1.4277
GB45088	1.4575
GB50728	0.7839
GB53047	1.2347
GB45122	1.2255
GB51044	1.1741
GB49332	0.8609
GB52036,GB52036	0.8812
GB50620	0.8732
GB46544	0.7225
GB40108	1.0247
GB53151	1.0862
GB41697	0.8509
GB43731	1.0754
GB47781	1.1151
GB55983	1.0904
GB46149	1.8192
GB41720	1.0438
GB53663	1.4314
GB42787	1.5130000000000001
GB41202,GB41202	1.2375
GB43809	2.0722
GB55472	0.7309
GB48634	1.0333
GB42111	1.6447
GB53950	1.0215
GB54345	1.7647
GB55608	1.858
GB52962	0.8248
GB45352	1.6485
GB43223	0.7728
GB50455,GB51663	0.7
GB42431	0.883
GB47433	0.7333
GB40590	1.1054
GB50651	0.9733
GB42953	1.4571
GB55522	0.9696
GB44131	0.8019
GB40073	1.1038
GB48268	0.7065
GB55692	0.7227
GB46881	1.1223
GB47441	0.9033
GB48127	0.8999
GB45264	1.0235
GB42288	0.8653
GB51011	1.5156
GB50654	1.5751
GB55885	0.7278
GB54677	0.8363
GB55800	1.0141
GB48047	0.8657
GB50255	0.8769
GB43806	1.6259
GB45513	1.8547
GB41231	0.7043
GB40800	0.8327
GB46581	0.7052
GB43875	1.1736
GB48699	0.7036
GB44464	0.8846
GB43429	0.9561
GB48369	1.0425
GB53513	0.9039
GB41878	1.0625
GB43761,GB53593,GB50540	1.0378
GB54846	1.3708
GB47629	0.7775
GB41543	0.9343
GB43540	1.5444
GB45945	1.0254
GB43481	0.9364
GB50363	1.2392
GB45449	1.0655
GB54448	0.9056
GB44294	1.4088
GB40558	0.9133
GB52648	0.9333
GB50817	0.7579
GB53549	0.7884
GB50355	1.1035
GB52730	1.5549
GB53015	1.2889
GB52977	1.0523
GB49607	1.4903
GB45432	1.9654
GB48267	1.4656
GB44170	1.1374
GB47157	1.1143
GB54701	1.075
GB52513	0.7129
GB44204	0.9491
GB51623	0.9617
GB46962	0.9796
GB42698	1.2834
GB55014	0.7201
GB54587	1.0328
GB41915	1.5774
GB52059	1.0504
GB41905	1.0757
GB44701,GB44701	1.8393
GB50079	1.5904
GB44085	0.8615
GB48250	1.0085
GB52514	1.0315
GB49580	1.2761
GB40745	1.0264
GB44452	1.8209
GB55393,GB55392	0.9457
GB47467	1.5485
GB40493	1.1425
GB54439,GB54439	1.0036
GB49773	1.8297
GB48402	0.8132
GB42276	0.9907
GB50147	1.0983
GB48459	1.3225
GB46604	1.1477
GB48465	1.4909999999999999
GB49028	0.7418
GB52986	1.0348
GB47191	1.6159
GB54421	1.1283
GB51839,GB55468	1.2414
GB47186	1.3596
GB41970	0.7557
GB54108	1.0587
GB41806	0.9307
GB42562	0.865
GB46243	0.8137
GB41317	1.0834
GB55873	1.4412
GB42852	1.1819
GB40879	1.2185
GB45493	0.851
GB49110,GB49110	0.853
GB42897	1.0597
GB45181	1.0455
GB48659	0.7866
GB54517	1.2976
GB44708	1.3218
GB54761	0.7905
GB48333	0.7176
GB44903	0.7064
GB51427	1.3427
GB47178	1.0181
GB40890	1.3997
GB55642	0.9658
GB46194	1.5403
GB48602	0.9715
GB46639	1.6323
GB45450	2.3296
GB49341	0.8083
GB52773	0.8932
GB42302	1.1647
GB47093	1.0053
GB48299	0.993
GB49119	1.2203
GB51076	1.0557
GB45940	1.0626
GB54447	0.7122
GB43735	1.1782
GB55005	1.8425
GB41703	1.0925
GB54221	0.8526
GB52009	0.9863
GB48400	1.2861
GB55947	1.1505
GB43858	0.8735
GB47310	0.8108
GB50007	1.7892
GB45171	0.6968
GB45909,GB45913	0.9977
GB50833	1.2207
GB40426	0.8552
GB54521	1.0441
GB45674	1.5665
GB55927,GB55924,GB43802,GB55924,GB42602,GB48735,GB48735,GB48735,GB48735	1.6440000000000001
GB49417	1.0821
GB54258	1.1419
GB44460	1.2398
GB43208	2.0702
GB42809	0.8273
GB42449	1.1966
GB49516	0.7656
GB47023	0.8082
GB55643	1.026
GB41335	1.0513
GB47994	1.2724
GB48694	1.2372
GB46978	0.8877
GB53548	1.0052
GB48082	1.0224
GB51014	0.7478
GB49809	0.8208
GB51244	1.3765
GB46443	0.8906
GB42860	1.1577
GB43482	1.165
GB47238	0.8062
GB50507,GB50507	1.5282
GB46060	1.3307
GB53415	0.9574
GB41903	1.5745
GB45908	0.8346
GB49585	0.7203
GB52258	0.7546
GB50123	0.7728
GB45635	1.0445
GB46215	1.1285
GB53228	1.0064
GB47943	1.4835
GB49226	1.168
GB53190	1.104
GB40219	1.1029
GB50938	1.0466
GB45358	0.7479
GB52674	0.988
GB54223	1.381
GB54254	1.0108
GB53082	1.2697
GB52796	1.0633
GB43624	1.3786
GB52531	0.7236
GB46476	0.7883
GB42625	1.2768
GB54326	1.3662
GB53186	1.3072
GB44237	0.7132
GB41039	0.7472
GB51498	1.2909
GB49641	1.0583
GB45560	1.1232
GB53699	0.7974
GB55748	1.0031
GB50550	1.6279
GB48366	1.3442
GB41018,GB41018	0.7731
GB51005	0.7701
GB42736	0.8044
GB50600	1.0128
GB44147	0.7389
GB46334,GB41275	1.2058
GB44490	0.9845
GB51046	0.9448
GB53418	0.9099
GB46985	0.7768
GB49013	0.7567
GB40789	0.96
GB47401	1.0144
GB44960	0.7581
GB55081	0.8978
GB50634	0.9694
GB49305	0.9196
GB46945	0.9083
GB47304	1.0637
GB42998	0.9636
GB40833	1.0796
GB47983	1.2207
GB48205	1.2821
GB53811	1.4645
GB53652	0.9216
GB46475	1.0119
GB44938	1.1517
GB43990	1.1663
GB42635	1.1655
GB49629	1.0996
GB50784	1.1891
GB51590	0.7776
GB51741	1.1334
GB53410	1.2159
GB50067	0.7848
GB40634	1.151
GB50095	0.7841
GB50731	0.8444
GB55139	0.7955
GB54433	0.7034
GB55318	0.8187
GB55989	1.0335
GB40686	1.9705
GB50597	1.6788
GB55082	0.8838
GB55944	0.8666
GB44704	1.0062
GB44077	0.8178
GB46013	1.1263
GB46084	1.5973
GB43632	0.8012
GB45446	0.8313
GB46395	1.0868
GB52596	1.1036
GB41376	0.8854
GB45192	0.9571
GB49029	0.9586
GB40103	1.4994
GB53885	1.4016
GB43900	1.0829
GB47136	1.0589
GB45444	1.1222
GB47733	1.5719999999999998
GB45865	1.138
GB42552	1.4688
GB46534	1.4788
GB44789	0.9698
GB52666	1.9154
GB55835	0.8313
GB49463	0.7959
GB40949	1.2374
GB48079	1.1907
GB46074	1.2738
GB53483	1.2482
GB40355	0.7833
GB46909	0.9084
GB52889	0.7311
GB49903	0.8541
GB44695	1.1766
GB42691	1.1994
GB53717	1.5213
GB51732	1.2204
GB53348	1.056
GB40749	1.1491
GB54480	1.4962
GB50251	0.8827
GB40655	0.8895
GB53668	1.0666
GB47834	0.7627
GB54730	1.0039
GB42490	1.1438
GB47649	0.7783
GB51342	1.1534
GB44102	1.8369
GB47107	0.7759999999999999
GB45257	0.7309
GB42643	1.0796
GB48404	0.7109
GB43999	0.9309999999999999
GB43619	0.8957
GB52919	1.4242
GB44491	1.2991
GB42999	0.9941
GB51001	1.4214
GB42376	1.7437
GB53079	0.9984
GB40887	0.8701
GB45317	1.3159
GB48359	1.137
GB45817	1.4664
GB43161	0.8423
GB55226,GB42571	0.7033
GB47475	1.1855
GB42877	1.5293
GB53674	0.9126
GB50565	0.8461
GB42238	1.0647
GB50574	0.8935
GB51963	1.5278
GB52163	2.0499
GB43016	1.1704
GB53615	0.9832
GB49838	1.0804
GB50580	0.9252
GB44063	0.7963
GB42168	0.9804
GB48252	1.0028
GB55296	1.2714
GB51118	1.1251
GB54752	0.8222
GB54634	1.1703
GB53636	1.84
GB48797	0.7979999999999999
GB49545	1.0584
GB46187	1.001
GB41313	1.1777
GB51909	0.8358
GB51714	1.3171
GB47445	0.8673
GB56017	1.0404
GB45344	1.2957
GB50564	1.1565
GB50736	1.444
GB48771	0.8241
GB54162	1.2856
GB42404,GB51456,GB51456	1.6566
GB54175	1.2074
GB47606	0.8144
GB47906	0.897
GB49429	0.9116
GB53881	0.7236
GB40221	0.9353
GB55679,GB55684	1.0117
GB42703	1.5827
GB41181	1.2966
GB49437	1.7357
GB52159	1.8957
GB54760	0.7170000000000001
GB40444	0.8997
GB49598	0.8528
GB43688,GB43689,GB51436	1.4354
GB50428	1.317
GB42332	0.9874
GB45836	1.8889
GB54979	0.7663
GB45376	0.7774
GB49287	1.2955
GB46893	0.8562
GB51433	1.1833
GB50438	0.9372
GB49573	0.9594
GB42631	1.1373
GB49178	1.0536
GB50050	0.7649
GB43780	1.5917
GB52671	0.7171
GB45569	0.7905
GB52058	0.8881
GB55617,GB55617	1.4205
GB48104	0.8506
GB47928	1.4313
GB45670	0.8072
GB42480	1.2464
GB48860	1.0541
GB50439	1.0519
GB42057	0.7395
GB40716	1.0823
GB47104	1.1392
GB51260	1.6663
GB52447	1.0207
GB43412	0.9715
GB44054	1.0149
GB49115	1.3856
GB48219,GB48219	1.1451
GB42957	1.0378
GB51884	1.1275
GB47321	0.9754
GB51220	1.2898
GB42972	1.6816
GB53824	1.2253
GB52465	1.3853
GB46887	0.7020000000000001
GB45961	1.2847
GB40261	1.2724
GB50563	1.1589
GB46375	0.713
GB48974	0.7669
GB46793	1.1604
GB50831	1.244
GB40546	1.6023
GB42825	1.4087
GB50414	0.6976
GB53024	0.8132
GB51307	0.8401
GB44600	1.2351
GB55891	0.8274
GB42745	1.7201
GB55541	1.5902
GB56028	0.88
GB49421	0.8207
GB54469	1.347
GB53197	1.6482
GB43124	1.2715
GB53796	1.656
GB52780	0.755
GB41027	0.9289
GB42912	1.456
GB53960	0.8268
GB42797	1.3524
GB43639	1.6802
GB54632	1.3313
GB51484	0.6919
GB42705	0.9234
GB42640	1.0787
GB52710	1.3632
GB53069	1.0674
GB42173	1.4535
GB51552	1.1923
GB43063,GB43063	0.7522
GB40882	0.7143
GB44723	0.9171
GB55612	1.1939
GB45906	1.1557
GB42939,GB42939	1.2323
GB54746	1.1971
GB53420	1.2746
GB53141	0.9314
GB40516	0.9006
GB48259	1.1640000000000001
GB46602	1.181
GB46388	1.6032
GB47022,GB47020,GB47022	1.3436
GB40801	0.6965
GB50936	0.8233
GB56036	0.8635
GB48244	0.8674
GB40501	1.213
GB49639	0.9995
GB40877	0.9272
GB54387	0.8363
GB40377	1.5472
GB50000	0.9341
GB52442	1.2326
GB40438	1.2766
GB54966	0.922
GB48052,GB48052	1.1646
GB51900	1.236
GB42780	0.7748
GB55080	0.8562
GB46912	1.3833
GB46920	0.8015
GB50825,GB48699,GB42590,GB44714	1.5341
GB44988	1.4936
GB41518	1.743
GB49451	0.9692
GB44893	1.2868
GB50277	1.0052
GB43572	1.1608
GB54518,GB54518	0.9642
GB45312	1.5583
GB55556	1.3745
GB55938	0.7929999999999999
GB42859	0.8958
GB51228	1.2779
GB49775	0.9857
GB49392	0.9086
GB49555	1.2696
GB52184	1.4142
GB54973	1.0678
GB55683	1.4743
GB47705	1.4539
GB54964	1.0092
GB55368	0.7071
GB44781	0.8501
GB46008	0.9817
GB45074	1.0387
GB41623	0.9744
GB45035	1.0828
GB42582	1.0683
GB46750	0.7218
GB44684	1.4641
GB48796	1.2435
GB44586	1.0334
GB55656	1.6813
GB51581	1.5461
GB52220	1.3448
GB52119	1.7349
GB46011	0.8555
GB49825	1.4635
GB48424	1.4767
GB46438	1.6989
GB45374	0.6896
GB52446	0.9517
GB44877	1.3713
GB41756	0.7709999999999999
GB44528	0.8402
GB49703	1.5093
GB40240	0.8401
GB40417	0.8221
GB44066	1.5267
GB50735	2.0202
GB40307	0.7144
GB49959	0.7744
GB49410,GB48275,GB48274	0.7125
GB48076	1.3315
GB51793	1.0759999999999998
GB48293	1.1308
GB47728	0.8827
GB48552	0.9236
GB42851	1.1084
GB44451	1.4197
GB48843	1.3076
GB41896	1.525
GB44985	1.0969
GB51201	0.7532
GB46425	0.9448
GB55789	0.8997
GB44012	1.3584
GB53874	1.3609
GB51132	0.8966
GB43376	1.0328
GB55219	1.17
GB41492	0.737
GB44725	1.1526
GB54660	1.0885
GB51913	1.2231
GB52591	1.224
GB44374	1.0379
GB41545	1.1815
GB51127	1.1589
GB42723	0.9997
GB43478	0.9693
GB52753	1.1238
GB43708	1.1733
GB44626	1.0634
GB40080	0.8351
GB47965	1.235
GB51957	1.6081
GB42025	2.2089
GB55417	1.8233
GB52470	1.1134
GB55013	0.8953
GB48171	0.7921
GB47725	1.0933
GB54981	0.7311
GB40821	1.3278
GB54355	0.8452
GB42155	1.0624
GB48309	1.0727
GB46449	1.2288
GB55416	0.9429
GB40618,GB40619	0.831
GB46170,GB46170	1.0451
GB50702	0.8328
GB55828	1.1126
GB51598	0.8341
GB47514	0.9590000000000001
GB49986	1.3341
GB47880	0.8563
GB47109	0.8105
GB44498	1.1479
GB53649	1.2028
GB55614	1.3911
GB50951	1.6093
GB50637	1.0344
GB49728	1.0307
GB51716	0.7603
GB43581	0.8684
GB49376	1.2409999999999999
GB46057	1.4593
GB48295	1.4131
GB49221	1.0544
GB45910	1.1178
GB54588	1.0616
GB47083	0.8352
GB49161	1.6801
GB47903	0.9988
GB51676	1.2943
GB43418	1.5508
GB44434	1.0268
GB52445	1.3153
GB49631	1.6872
GB53581	1.2171
GB42087	0.9665
GB55747	1.0809
GB40391	1.5712
GB53860	1.276
GB41283	1.0803
GB41633	1.2572
GB40434	0.8131
GB50738	1.3669
GB40708	1.4876
GB50516	0.8954
GB42205	1.3329
GB45154	1.0482
GB51635	0.9653
GB44053	1.5776
GB50641	1.4417
GB55306	0.9162
GB53658	1.7889
GB40005	1.0159
GB47181	1.0079
GB40770,GB40769,GB53986,GB53986	1.2594
GB51038	0.6906
GB51600	0.9490000000000001
GB50928	0.8692
GB54335	1.2271
GB51624	1.2318
GB50284	1.104
GB50919	1.6215
GB54733	1.0005
GB48405	1.1105
GB43279	0.83
GB47153	0.7037
GB48335,GB48335	0.737
GB51787	0.8797
GB50371	0.8262
GB47663	1.2375
GB47718	0.8268
GB45712	1.4347
GB54098	1.8949
GB54134	1.2726
GB52587	0.8152
GB45752	0.6947
GB43584	1.1895
GB47259	0.7941
GB42039	1.127
GB48743	1.4256
GB55590	1.1434
GB54043	1.4724
GB45058	0.9188
GB47694	1.2407
GB42017	1.3265
GB47508	0.75
GB51065	0.812
GB44453	1.5179
GB40566	0.8869
GB55769	1.248
GB47552	1.1093
GB49864	1.6504
GB43512,GB43508,GB43514,GB43510,GB43511,GB43509,GB45565	1.3887
GB49360	1.1587
GB52684	0.8627
GB45843	0.8468
GB43442	0.9640000000000001
GB40591	1.1161
GB42638	1.325
GB54882	1.1887
GB44547	1.6708
GB52783	1.4238
GB48248	1.0727
GB55593	1.1953
GB49069	0.7428
GB55752	1.5674
GB41932	2.0556
GB50604	1.528
GB41121	1.1725
GB44660	1.1581
GB55628	1.1621
GB47623	1.0538
GB48917	0.8611
GB42896	1.1462
GB51067	0.8707
GB41580	1.1805
GB50035	1.0156
GB47095	0.8427
GB48882	0.9398
GB53625	0.7936
GB46310	0.9311
GB50336	1.2595
GB54961	1.3921
GB44686	0.9176
GB42642	1.2974
GB49170	0.7085
GB49159	0.8198
GB49177	0.7537
GB44628	1.0634
GB48755	0.8021
GB50449	1.5844
GB52824	0.9749
GB49988	1.4471
GB42264	1.1546
GB43320	0.8666
GB52994	0.7834
GB49031	0.7063
GB44462	0.9903
GB44173	1.038
GB41968	0.8887
GB52672	1.2872
GB42177	0.9284
GB47487,GB54960	1.162
GB50008	1.6275
GB51537	1.2743
GB50100	1.15
GB45249	1.5111
GB48624	1.0878
GB42265	0.7772
GB52454	0.8565
GB43815	1.1816
GB42830	1.3765
GB41757	0.7568
GB48200	1.1846
GB44016	0.693
GB43523	0.9231
GB43962	1.3579
GB42537	0.7351
GB43629	1.1265
GB49523	1.0285
GB43354	1.4968
GB54955	1.4851
GB55396	1.1761
GB53702	0.7348
GB41831	0.961
GB42690	1.0078
GB47753	1.0241
GB54112	1.022
GB45187	1.4615
GB50724	1.1661
GB40600	1.0811
GB48783	1.1702
GB41011	0.9035
GB48008	1.1443
GB47305	0.721
GB54088	1.6901
GB55450	1.8279
GB54488	1.6147
GB43288	1.128
GB48835	1.3771
GB55852	0.8831
GB50028	1.5047
GB45211	0.7792
GB49261	1.4973
GB42456	1.4953
GB55968	1.6874
GB55365	1.6168
GB51032	1.9875
GB47227	0.7263
GB45947	0.9359
GB55572	0.7253
GB50208	1.1635
GB49798	1.2570000000000001
GB40978	1.1097
GB47986,GB47987	1.6487
GB41907	0.7627
GB49764	0.956
GB51204	1.2569
GB50780	1.0952
GB49812	0.7233
GB53000	0.6865
GB49802	1.2152
GB50778	0.975
GB45743	0.9565
GB45174	0.7603
GB49001	1.5674
GB51359	0.7642
GB45977	1.0467
GB48916	0.9790000000000001
GB53424	0.9109
GB47611	1.7087
GB50567	0.9299
GB50945	1.4533
GB40441	1.0529
GB42821	0.7304
GB54652	1.0589
GB41618	1.2196
GB50109	1.1307
GB54430	1.2751
GB54528	1.2814
GB49422	0.7251
GB54352	1.3099
GB55076	0.8640000000000001
GB45024	0.8298
GB46776	0.7434
GB54984	0.8209
GB43580	1.0304
GB51213	0.9778
GB43840	1.0003
GB43560	1.4691
GB53005	1.5087
GB46502	1.1067
GB40717	0.75
GB49757	0.8992
GB53943	0.8341
GB50280	0.9574
GB41139	1.183
GB44991	0.7761
GB41736	1.228
GB40389	0.7557
GB54690	0.9229
GB54104	0.9790000000000001
GB40713	1.3332
GB45704	1.3501
GB49271,GB54905	1.2664
GB54368	0.9979
GB55860	0.9014
GB52631	1.4551
GB43651	1.3629
GB53219	0.7562
GB42863	0.7121
GB44702	1.0981
GB50049	1.8033
GB46297	0.8548
GB53675	1.1558
GB42639	1.2199
GB45610	1.0094
GB41586,GB41586	0.7956
GB40881	0.9862
GB50343	1.3042
GB50466	1.1636
GB42755	1.2769
GB55106	1.469
GB51735	0.6906
GB44658	0.6921
GB45445	0.932
GB54154	1.0759999999999998
GB49660	1.0967
GB40535	1.3829
GB47396	0.7835
GB43368	1.0104
GB41198	0.9998
GB46314	0.8715
GB55598	0.8046
GB45912	1.1615
GB50183	0.8142
GB42459,GB42459	0.8563
GB46629	1.7924
GB51483	0.7334
GB55038	1.0778
GB42887	1.4180000000000001
GB51086	0.8628
GB53955	0.9490000000000001
GB50679	0.8475
GB41484	1.2323
GB52680	1.7469
GB53626	0.7617
GB46031	0.8016
GB51382	1.6858
GB51526	1.2699
GB55934	1.4233
GB45911	1.1481
