pub_og_id	AAL	ACN	AEN	AGE	CAF	CON	EXP	CNV	STA	PDN	SEL	PDS	DUP	EVR	LCA	SYN	UNI
MZ22506381	737.8421052631579	1.0	4.0	43.0	0.9565	0.0	0.0	0.0	36.0	0.14739	0.02627	5.61109	0.0	0.8704	7	0.07894736842105263	1.0
MZ22506384	610.4736842105264	1.0	1.894736842105263	43.0	0.9565	0.0	0.0	0.0	36.0	0.55482	0.0826	6.71712	0.0	0.989	7	0.0	1.0
MZ22506386	749.3684210526316	1.0	2.736842105263158	43.0	0.9565	0.0	0.0	0.0	36.0	0.27487	0.03946	6.96548	0.0	0.8717	7	0.0	1.0
MZ22506387	720.3333333333334	1.105263157894737	6.380952380952381	43.0	1.0	0.0	1.0	0.2776643759450143	35.0	3.67006	0.28389	12.92781	0.10526315789473684	1.7219	7	0.07894736842105263	1.0
MZ22506391	722.3333333333334	1.0	3.3333333333333335	15.683734722	0.0	11.0	0.0	0.0	25.0	0.09889	0.06259	1.58009	0.0	0.9583	6	0.0	0.15789473684210525
MZ22506392	1217.4	1.0	2.0	43.0	0.0	11.0	0.0	0.0	25.0	0.48656	0.09357	5.20023	0.0	1.2273	7	0.0	0.2631578947368421
MZ22506394	648.4117647058823	1.0	2.764705882352941	43.0	0.644	2.0	0.0	0.0	34.0	1.06712	0.15136	7.05034	0.0	1.1265	7	0.07720588235294118	0.8947368421052632
MZ22506396	599.0	1.0	2.8421052631578947	43.0	0.9565	0.0	0.0	0.0	36.0	0.23253	0.03335	6.97162	0.0	0.8668	7	0.0	1.0
MZ22506397	608.2631578947369	1.0	1.9473684210526316	43.0	0.9565	0.0	0.0	0.0	36.0	0.55364	0.06721	8.23709	0.0	0.9783	7	0.0	1.0
MZ22506399	625.4117647058823	1.0	2.8823529411764706	43.0	0.655	2.0	0.0	0.0	34.0	1.13625	0.13179	8.62196	0.0	1.4352	7	0.0	0.8947368421052632
MZ22506403	463.63157894736844	1.0	6.578947368421052	43.0	0.9565	0.0	0.0	0.0	36.0	0.09918	0.01904	5.20821	0.0	0.8899	7	0.0	1.0
MZ22506405	747.9473684210526	1.0	5.526315789473684	43.0	0.9565	0.0	0.0	0.0	36.0	0.30475	0.05393	5.65115	0.0	0.9101	7	0.0	1.0
MZ22506408	578.421052631579	1.0	3.0526315789473686	43.0	0.9565	0.0	0.0	0.0	36.0	2.23789	0.21045	10.63399	0.0	1.3743	7	0.038011695906432746	1.0
MZ22506414	658.4761904761905	1.105263157894737	2.5714285714285716	43.0	0.589	0.0	2.0	0.27766437594501425	34.0	1.93033	0.17229	11.20374	0.10526315789473684	1.3375	7	0.06140350877192982	1.0
MZ22506416	775.1666666666666	1.0	2.111111111111111	43.0	0.82	1.0	0.0	0.0	35.0	1.75313	0.18647	9.40166	0.0	1.4838	7	0.0	0.9473684210526315
MZ22506418	825.6315789473684	1.0	4.2105263157894735	43.0	0.9565	0.0	0.0	0.0	36.0	0.55769	0.08305	6.71532	0.0	1.0298	7	0.12280701754385966	1.0
MZ22506419	661.3684210526316	1.0	7.684210526315789	43.0	0.9565	0.0	0.0	0.0	36.0	0.47824	0.07395	6.46684	0.0	0.9935	7	0.0	1.0
MZ22506420	604.2777777777778	1.0	3.3333333333333335	43.0	0.691	1.0	0.0	0.0	35.0	0.55503	0.07629	7.27526	0.0	0.9761	7	0.0784313725490196	0.9473684210526315
MZ22506421	561.7619047619048	1.1666666666666667	4.523809523809524	43.0	0.331	1.0	3.0	0.3194382824999699	32.0	2.43119	0.21743	11.18129	0.16666666666666666	1.429	7	0.08496732026143791	0.9473684210526315
MZ22506423	584.0526315789474	1.0	3.9473684210526314	43.0	0.9565	0.0	0.0	0.0	36.0	0.18618	0.03267	5.6995	0.0	0.8594	7	0.0	1.0
MZ22506425	641.6923076923077	1.0	7.846153846153846	43.0	0.0	6.0	0.0	0.0	30.0	0.53012	0.06461	8.20548	0.0	1.0903	7	0.0	0.6842105263157895
MZ22506427	588.2941176470588	1.0	6.470588235294118	43.0	0.463	2.0	0.0	0.0	34.0	0.14851	0.03065	4.84527	0.0	0.8675	7	0.0	0.8947368421052632
MZ22506432	542.3157894736842	1.1176470588235294	1.894736842105263	27.90365678	0.589	1.0	2.0	0.28827503026587686	33.0	0.0887	0.0212	4.1833	0.11764705882352941	0.8593	7	0.0	0.8947368421052632
MZ22506436	739.6842105263158	1.0	3.0	43.0	0.9565	0.0	0.0	0.0	36.0	0.2678	0.03768	7.10751	0.0	0.9007	7	0.0	1.0
MZ22506437	618.2631578947369	1.0	5.473684210526316	43.0	0.9565	0.0	0.0	0.0	36.0	1.12879	0.15943	7.08021	0.0	1.0873	7	0.21052631578947367	1.0
MZ22506438	506.57894736842104	1.0	4.368421052631579	43.0	0.9565	0.0	0.0	0.0	36.0	0.66919	0.06041	11.07797	0.0	0.9426	7	0.0	1.0
MZ22506439	626.5263157894736	1.0	3.789473684210526	43.0	0.9565	0.0	0.0	0.0	36.0	0.1772	0.03222	5.49914	0.0	0.8487	7	0.06140350877192982	1.0
MZ22506443	598.4736842105264	1.0	4.7368421052631575	43.0	0.9565	0.0	0.0	0.0	36.0	0.02711	0.00865	3.133	0.0	0.8157	7	0.06140350877192982	1.0
MZ22506447	660.6666666666666	1.0	2.7777777777777777	43.0	0.825	1.0	0.0	0.0	35.0	0.44865	0.07593	5.90837	0.0	0.9418	7	0.0	0.9473684210526315
MZ22506448	455.7368421052632	1.0	3.4210526315789473	43.0	0.9565	0.0	0.0	0.0	36.0	0.28896	0.05314	5.43792	0.0	0.8926	7	0.0	1.0
MZ22506449	634.5308641975308	4.2631578947368425	2.950617283950617	43.0	0.0	0.0	15.0	0.2831443195353016	21.0	1.93071	0.02473	78.08418	0.8947368421052632	0.8499	7	0.07894736842105263	1.0
MZ22506450	642.1052631578947	1.0	2.0	43.0	0.9565	0.0	0.0	0.0	36.0	1.19765	0.09471	12.64533	0.0	1.1604	7	0.0	1.0
MZ22506451	559.3333333333334	1.0	3.4444444444444446	43.0	0.691	1.0	0.0	0.0	35.0	0.3059	0.04104	7.45437	0.0	0.8855	7	0.10784313725490197	0.9473684210526315
MZ22506452	473.2	1.0	6.1	27.90365678	0.0	8.0	0.0	0.0	28.0	0.62539	0.11437	5.46817	0.0	1.2779	7	0.1	0.5263157894736842
MZ22506454	659.3157894736842	1.0	3.8421052631578947	43.0	0.9565	0.0	0.0	0.0	36.0	0.23629	0.03633	6.5042	0.0	0.9048	7	0.0	1.0
MZ22506455	720.8421052631579	1.0	3.6315789473684212	43.0	0.9565	0.0	0.0	0.0	36.0	1.8059	0.19496	9.26307	0.0	1.3708	7	0.0	1.0
MZ22506457	639.5555555555555	1.0588235294117647	3.2777777777777777	27.90365678	0.8	1.0	1.0	0.22222222222222224	34.0	1.9731	0.10304	19.14868	0.058823529411764705	1.3264	7	0.0	0.8947368421052632
MZ22506463	415.53846153846155	1.625	7.0	43.0	0.0	3.0	7.0	0.5273580461846957	26.0	5.8301	0.20913	27.8774	0.4375	1.2216	7	0.0	0.8421052631578947
MZ22506467	663.6111111111111	1.0588235294117647	5.055555555555555	43.0	0.0	2.0	1.0	0.22222222222222224	33.0	0.12655	0.02138	5.91985	0.058823529411764705	0.8464	7	0.0	0.8947368421052632
MZ22506469	985.05	1.0526315789473684	3.5	43.0	0.0	0.0	1.0	0.21213203435596426	35.0	0.98499	0.13486	7.30403	0.05263157894736842	1.166	7	0.0	1.0
MZ22506470	728.4736842105264	1.0	2.4210526315789473	43.0	0.9565	0.0	0.0	0.0	36.0	0.43709	0.0679	6.43695	0.0	0.9559	7	0.0	1.0
MZ22506474	733.9473684210526	1.0	4.421052631578948	43.0	0.9565	0.0	0.0	0.0	36.0	0.50834	0.09362	5.42984	0.0	0.9012	7	0.06725146198830409	1.0
MZ22506475	620.0	1.0	7.2	43.0	0.0	11.0	0.0	0.0	25.0	0.10667	0.04683	2.2777	0.0	0.9146	7	0.0	0.2631578947368421
MZ22506476	640.55	1.0526315789473684	1.55	43.0	0.951	0.0	1.0	0.21213203435596426	35.0	0.5759	0.07276	7.9156	0.05263157894736842	1.181	7	0.06140350877192982	1.0
MZ22506480	858.65	1.0526315789473684	5.15	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.65114	0.10089	6.45365	0.05263157894736842	1.0274	7	0.06140350877192982	1.0
MZ22506482	691.6315789473684	1.0	7.631578947368421	43.0	0.9565	0.0	0.0	0.0	36.0	0.29141	0.04428	6.5811	0.0	0.8834	7	0.07894736842105263	1.0
MZ22506483	503.875	1.0	2.75	43.0	0.0	3.0	0.0	0.0	33.0	0.76327	0.09393	8.12602	0.0	1.1049	7	0.0	0.8421052631578947
MZ22506484	623.1052631578947	1.0	6.473684210526316	43.0	0.9565	0.0	0.0	0.0	36.0	0.41366	0.06038	6.85048	0.0	0.9154	7	0.0	1.0
MZ22506488	574.5454545454545	1.0	2.4545454545454546	43.0	0.0	8.0	0.0	0.0	28.0	0.8812	0.14479	6.08597	0.0	1.1612	7	0.0	0.5789473684210527
MZ22506490	629.4	1.0526315789473684	5.6	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.4187	0.06833	6.128	0.05263157894736842	0.9327	7	0.0	1.0
MZ22506493	632.8947368421053	1.0555555555555556	10.473684210526315	43.0	0.725	1.0	1.0	0.21700555924303477	34.0	0.13535	0.0265	5.10755	0.05555555555555555	0.9249	7	0.0	0.9473684210526315
MZ22506497	622.5555555555555	1.0	4.777777777777778	43.0	0.825	1.0	0.0	0.0	35.0	0.2015	0.03439	5.85933	0.0	0.8668	7	0.0	0.9473684210526315
MZ22506499	650.3684210526316	1.0	9.210526315789474	43.0	0.9565	0.0	0.0	0.0	36.0	0.17032	0.03312	5.14272	0.0	0.8866	7	0.0	1.0
MZ22506500	619.0	2.7777777777777777	2.2	15.683734722	0.0	7.0	3.0	0.6066300355241241	26.0	1.76702	0.3333	5.3016	0.5555555555555556	1.176	6	0.0	0.47368421052631576
MZ22506502	694.3157894736842	1.0	6.7368421052631575	43.0	0.9565	0.0	0.0	0.0	36.0	1.044	0.15689	6.65448	0.0	1.1581	7	0.0	1.0
MZ22506505	633.578947368421	1.0	6.2631578947368425	43.0	0.9565	0.0	0.0	0.0	36.0	0.37128	0.05817	6.38231	0.0	0.9982	7	0.030864197530864196	1.0
MZ22506506	650.0588235294117	1.0625	5.352941176470588	27.90365678	0.576	2.0	1.0	0.22782254977690689	33.0	2.06679	0.21918	9.42979	0.0625	1.5406	7	0.0	0.8421052631578947
MZ22506510	680.4444444444445	1.0	2.2777777777777777	43.0	0.7975	1.0	0.0	0.0	35.0	0.49584	0.07089	6.99403	0.0	0.9653	7	0.21453287197231835	0.9473684210526315
MZ22506511	672.5555555555555	1.0	1.1111111111111112	43.0	0.82	1.0	0.0	0.0	35.0	1.42261	0.1509	9.42765	0.0	1.3629	7	0.0	0.9473684210526315
MZ22506513	535.5882352941177	1.0	3.6470588235294117	43.0	0.667	2.0	0.0	0.0	34.0	0.76658	0.11589	6.61448	0.0	1.2512	7	0.0	0.8947368421052632
MZ22506515	802.2105263157895	1.0	4.947368421052632	43.0	0.9565	0.0	0.0	0.0	36.0	1.11844	0.13527	8.26805	0.0	1.1314	7	0.0	1.0
MZ22506518	679.7647058823529	1.0	2.823529411764706	43.0	0.655	2.0	0.0	0.0	34.0	1.34127	0.15584	8.60675	0.0	1.2236	7	0.0	0.8947368421052632
MZ22506519	731.7894736842105	1.0	7.0	43.0	0.9565	0.0	0.0	0.0	36.0	0.46969	0.07424	6.32664	0.0	0.9595	7	0.0	1.0
MZ22506522	723.1111111111111	1.0	2.4444444444444446	27.90365678	0.002	8.0	0.0	0.0	28.0	1.07804	0.18147	5.94056	0.0	1.4542	7	0.18055555555555555	0.47368421052631576
MZ22506526	912.3157894736842	1.0	8.421052631578947	43.0	0.9565	0.0	0.0	0.0	36.0	0.78632	0.13694	5.74202	0.0	1.0934	7	0.0	1.0
MZ22506528	619.4	1.0526315789473684	5.05	43.0	0.957	0.0	1.0	0.21213203435596426	35.0	0.0575	0.01729	3.32612	0.05263157894736842	0.8583	7	0.0	1.0
MZ22506529	393.22727272727275	1.1578947368421053	6.136363636363637	43.0	0.0	0.0	3.0	0.31491832864888675	33.0	0.5261	0.05231	10.0571	0.15789473684210525	0.8478	7	0.0	1.0
MZ22506530	575.8823529411765	1.0	8.705882352941176	43.0	0.493	2.0	0.0	0.0	34.0	1.53784	0.14911	10.31329	0.0	1.3433	7	0.0	0.8947368421052632
MZ22506531	460.1764705882353	1.0	3.5294117647058822	43.0	0.326	2.0	0.0	0.0	34.0	0.50844	0.07674	6.6259	0.0	0.9638	7	0.0	0.8947368421052632
MZ22506533	468.44444444444446	1.125	2.0	15.683734722	0.0	8.0	1.0	0.2939723678960656	27.0	1.581	0.10671	14.81648	0.125	1.6812	6	0.0	0.42105263157894735
MZ22506534	473.22727272727275	1.1578947368421053	7.818181818181818	43.0	0.537	0.0	3.0	0.31491832864888675	33.0	0.1791	0.03885	4.6106	0.15789473684210525	0.8575	7	0.0	1.0
MZ22506535	606.3684210526316	1.0	5.473684210526316	43.0	0.9565	0.0	0.0	0.0	36.0	0.30147	0.0396	7.61229	0.0	0.9248	7	0.0	1.0
MZ22506538	646.1578947368421	1.0	1.0526315789473684	43.0	0.9565	0.0	0.0	0.0	36.0	1.35902	0.15042	9.03481	0.0	1.2564	7	0.038011695906432746	1.0
MZ22506539	844.2105263157895	1.0	6.526315789473684	43.0	0.9565	0.0	0.0	0.0	36.0	0.37617	0.05517	6.81876	0.0	1.0773	7	0.023391812865497075	1.0
MZ22506540	570.5714285714286	1.0	8.428571428571429	43.0	0.003	7.0	0.0	0.0	29.0	0.49219	0.11463	4.29386	0.0	1.1635	7	0.0	0.3684210526315789
MZ22506541	923.1052631578947	1.0	7.0	43.0	0.9565	0.0	0.0	0.0	36.0	1.26094	0.12244	10.29876	0.0	1.1323	7	0.0	1.0
MZ22506543	693.6190476190476	1.1666666666666667	11.952380952380953	43.0	0.0	1.0	2.0	0.4285714285714285	33.0	0.212	0.04752	4.4612	0.1111111111111111	0.926	7	0.0	0.9473684210526315
MZ22506545	1189.2631578947369	1.0	5.0	43.0	0.9565	0.0	0.0	0.0	36.0	0.36568	0.07875	4.64344	0.0	0.9868	7	0.0	1.0
MZ22506550	598.7368421052631	1.0	2.9473684210526314	43.0	0.9565	0.0	0.0	0.0	36.0	1.58213	0.1794	8.81894	0.0	1.3677	7	0.0	1.0
MZ22506551	640.1052631578947	1.0	1.5263157894736843	43.0	0.9565	0.0	0.0	0.0	36.0	1.1135	0.1106	10.06768	0.0	1.1835	7	0.0	1.0
MZ22506552	611.7857142857143	1.0769230769230769	9.928571428571429	43.0	0.002	6.0	1.0	0.24743582965269675	29.0	0.3634	0.05219	6.9628	0.07692307692307693	1.0419	7	0.0	0.6842105263157895
MZ22506553	563.3181818181819	1.1578947368421053	6.5	43.0	0.715	0.0	3.0	0.31491832864888675	33.0	1.9154	0.17576	10.89755	0.15789473684210525	1.0934	7	0.20175438596491227	1.0
MZ22506554	595.8947368421053	1.0	6.631578947368421	43.0	0.9565	0.0	0.0	0.0	36.0	0.13231	0.02389	5.53944	0.0	0.8676	7	0.0	1.0
MZ22506555	639.2105263157895	1.0	4.947368421052632	43.0	0.9565	0.0	0.0	0.0	36.0	0.42846	0.06775	6.324	0.0	0.9368	7	0.0	1.0
MZ22506558	643.5714285714286	1.0	4.571428571428571	27.90365678	0.635	3.0	0.0	0.0	33.0	0.42709	0.07837	5.44949	0.0	1.0243	7	0.0	0.7368421052631579
MZ22506560	610.6923076923077	1.0	2.230769230769231	43.0	0.037	5.0	0.0	0.0	31.0	1.3947	0.21806	6.39599	0.0	1.3311	7	0.0	0.6842105263157895
MZ22506564	809.5	1.0526315789473684	4.05	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	1.2302	0.14437	8.52116	0.05263157894736842	1.1467	7	0.0	1.0
MZ22506565	623.8421052631579	1.0	7.7894736842105265	43.0	0.9565	0.0	0.0	0.0	36.0	0.26765	0.04658	5.74567	0.0	0.8902	7	0.0	1.0
MZ22506568	622.0	1.0	2.9375	43.0	0.0	3.0	0.0	0.0	33.0	0.68057	0.08695	7.82671	0.0	1.0716	7	0.13333333333333333	0.8421052631578947
MZ22506569	747.9444444444445	1.0	2.0	43.0	0.82	1.0	0.0	0.0	35.0	1.01815	0.09711	10.48398	0.0	1.2946	7	0.0	0.9473684210526315
MZ22506571	589.25	1.0526315789473684	2.7	43.0	0.951	0.0	1.0	0.21213203435596426	35.0	1.2861	0.17346	7.4142	0.05263157894736842	1.296	7	0.0	1.0
MZ22506572	720.1666666666666	1.0	2.3333333333333335	43.0	0.851	1.0	0.0	0.0	35.0	1.83162	0.21865	8.37711	0.0	1.4397	7	0.0718954248366013	0.9473684210526315
MZ22506574	522.7777777777778	1.0	1.2222222222222223	43.0	0.0	1.0	0.0	0.0	35.0	0.74194	0.10162	7.30114	0.0	0.9735	7	0.0	0.9473684210526315
MZ22506576	590.7647058823529	1.0	4.0	43.0	0.655	2.0	0.0	0.0	34.0	0.47313	0.06708	7.05336	0.0	0.9551	7	0.0	0.8947368421052632
MZ22506577	533.5555555555555	1.0588235294117647	8.666666666666666	43.0	0.637	2.0	1.0	0.22222222222222224	33.0	0.1591	0.0376	4.23178	0.058823529411764705	0.9586	7	0.0	0.8947368421052632
MZ22506579	552.421052631579	1.0	3.736842105263158	43.0	0.9565	0.0	0.0	0.0	36.0	3.72869	0.33024	11.29092	0.0	1.8319	7	0.09064327485380116	1.0
MZ22506583	593.35	1.0526315789473684	2.85	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.43733	0.05828	7.504	0.05263157894736842	0.9896	7	0.0	1.0
MZ22506584	662.421052631579	1.0	3.8947368421052633	43.0	0.9565	0.0	0.0	0.0	36.0	0.36893	0.04332	8.51604	0.0	0.9456	7	0.0	1.0
MZ22506585	699.4666666666667	1.0	3.8666666666666667	43.0	0.232	4.0	0.0	0.0	32.0	1.12067	0.1908	5.87338	0.0	1.1976	7	0.0	0.7894736842105263
MZ22506586	485.05263157894734	1.0	1.4736842105263157	43.0	0.9565	0.0	0.0	0.0	36.0	0.11342	0.01842	6.158	0.0	0.8414	7	0.0	1.0
MZ22506591	672.0	2.0	1.5	43.0	0.153	5.0	2.0	0.6123724356957945	29.0	0.07417	0.03945	1.88001	0.5	0.8542	7	0.0	0.21052631578947367
MZ22506596	665.6470588235294	1.1333333333333333	8.294117647058824	43.0	0.0	4.0	2.0	0.2999423243289873	30.0	0.8558	0.19175	4.4631	0.13333333333333333	1.0795	7	0.0	0.7894736842105263
MZ22506597	706.1052631578947	1.0	5.157894736842105	43.0	0.9565	0.0	0.0	0.0	36.0	0.18892	0.03829	4.9334	0.0	0.8341	7	0.10802469135802469	1.0
MZ22506599	528.0	1.0555555555555556	9.842105263157896	43.0	0.725	1.0	1.0	0.21700555924303477	34.0	0.05891	0.01775	3.31943	0.05555555555555555	0.8394	7	0.0	0.9473684210526315
MZ22506603	582.75	1.263157894736842	5.625	43.0	0.156	0.0	5.0	0.3486083443891982	31.0	0.0	0.0	0.0	0.2631578947368421	1.1913	7	0.07894736842105263	1.0
MZ22506604	676.9444444444445	1.0	8.777777777777779	43.0	0.825	1.0	0.0	0.0	35.0	0.39599	0.10584	3.74151	0.0	0.9995	7	0.0	0.9473684210526315
MZ22506605	557.5263157894736	1.0	5.2631578947368425	43.0	0.9565	0.0	0.0	0.0	36.0	0.37284	0.05298	7.03794	0.0	0.8901	7	0.07602339181286549	1.0
MZ22506607	751.9473684210526	1.0	3.8947368421052633	43.0	0.9565	0.0	0.0	0.0	36.0	0.75273	0.1066	7.06107	0.0	1.0516	7	0.0	1.0
MZ22506608	616.4736842105264	1.0555555555555556	2.8947368421052633	43.0	0.839	1.0	1.0	0.21700555924303477	34.0	0.9096	0.09764	9.3163	0.05555555555555555	1.0802	7	0.0	0.9473684210526315
MZ22506609	627.3	1.0526315789473684	4.2	43.0	0.951	0.0	1.0	0.21213203435596426	35.0	0.8263	0.12103	6.8275	0.05263157894736842	1.123	7	0.0	1.0
MZ22506611	597.5555555555555	1.0	9.5	43.0	0.82	1.0	0.0	0.0	35.0	0.78092	0.12353	6.32161	0.0	1.0923	7	0.042483660130718956	0.9473684210526315
MZ22506613	394.25	1.0	5.125	43.0	0.0	3.0	0.0	0.0	33.0	0.24453	0.05033	4.85838	0.0	0.9083	7	0.0	0.8421052631578947
MZ22506620	745.95	1.0526315789473684	5.4	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.98757	0.14942	6.60942	0.05263157894736842	1.2603	7	0.20760233918128654	1.0
MZ22506621	561.2222222222222	1.0	5.666666666666667	27.90365678	0.002	8.0	0.0	0.0	28.0	0.19794	0.06429	3.07871	0.0	1.0763	7	0.0	0.47368421052631576
MZ22506622	606.1052631578947	1.0	6.7894736842105265	43.0	0.9565	0.0	0.0	0.0	36.0	0.59351	0.0747	7.94486	0.0	1.0009	7	0.19135802469135801	1.0
MZ22506624	610.2608695652174	1.263157894736842	7.434782608695652	43.0	0.14	0.0	5.0	0.3486083443891982	31.0	0.104	0.01399	7.4327	0.2631578947368421	0.9479	7	0.0	1.0
MZ22506626	660.9473684210526	1.0	5.473684210526316	43.0	0.9565	0.0	0.0	0.0	36.0	0.0933	0.01946	4.7954	0.0	0.828	7	0.0	1.0
MZ22506628	627.4736842105264	1.0	2.473684210526316	43.0	0.9565	0.0	0.0	0.0	36.0	0.83874	0.07388	11.35249	0.0	0.9707	7	0.0	1.0
MZ22506630	670.25	1.0526315789473684	1.95	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.60776	0.08128	7.4774	0.05263157894736842	0.9972	7	0.0	1.0
MZ22506632	680.0	1.0	4.333333333333333	1.97980751599999	0.003	8.0	0.0	0.0	28.0	0.03039	0.32836	0.09255	0.0	1.025	6	0.0	0.15789473684210525
MZ22506634	667.9473684210526	1.0	6.894736842105263	43.0	0.9565	0.0	0.0	0.0	36.0	0.41394	0.05567	7.43572	0.0	0.9903	7	0.0	1.0
MZ22506640	649.0	1.105263157894737	6.857142857142857	43.0	0.806	0.0	2.0	0.2776643759450143	34.0	0.58775	0.12539	4.6875	0.10526315789473684	1.0698	7	0.06481481481481481	1.0
MZ22506643	506.7368421052632	1.0555555555555556	5.526315789473684	43.0	0.757	1.0	1.0	0.21700555924303477	34.0	0.189	0.02809	6.7275	0.05555555555555555	0.8836	7	0.0	0.9473684210526315
MZ22506644	661.0526315789474	1.0	3.9473684210526314	43.0	0.9565	0.0	0.0	0.0	36.0	0.40994	0.05401	7.58976	0.0	0.898	7	0.15789473684210525	1.0
MZ22506646	608.3157894736842	1.0	1.263157894736842	43.0	0.9565	0.0	0.0	0.0	36.0	0.48895	0.06217	7.86533	0.0	0.9374	7	0.0	1.0
MZ22506647	892.3333333333334	1.0	3.6666666666666665	19.196826645	0.001	9.0	0.0	0.0	27.0	0.2274	1.69285	0.13433	0.0	1.239	6	0.0	0.15789473684210525
MZ22506648	625.35	1.0526315789473684	2.45	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.28896	0.0426	6.78366	0.05263157894736842	0.89	7	0.0	1.0
MZ22506649	610.578947368421	1.0	5.2631578947368425	43.0	0.9565	0.0	0.0	0.0	36.0	0.06001	0.00971	6.18102	0.0	0.8287	7	0.06140350877192982	1.0
MZ22506650	639.8421052631579	1.0	2.1052631578947367	43.0	0.9565	0.0	0.0	0.0	36.0	1.02537	0.10977	9.34126	0.0	1.3352	7	0.038011695906432746	1.0
MZ22506651	724.6	1.0526315789473684	5.0	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.36792	0.07021	5.24023	0.05263157894736842	0.8473	7	0.0	1.0
MZ22506654	677.0	1.0	10.11111111111111	43.0	0.851	1.0	0.0	0.0	35.0	0.36215	0.08037	4.50618	0.0	1.023	7	0.07516339869281045	0.9473684210526315
MZ22506656	535.2222222222222	1.0	4.277777777777778	43.0	0.82	1.0	0.0	0.0	35.0	0.9624	0.13795	6.97654	0.0	1.1305	7	0.0	0.9473684210526315
MZ22506658	622.9411764705883	1.0625	2.0	43.0	0.0	3.0	1.0	0.22782254977690689	32.0	0.47582	0.0685	6.9459	0.0625	0.9779	7	0.0	0.8421052631578947
MZ22506659	1181.1764705882354	1.0	1.7647058823529411	43.0	0.629	2.0	0.0	0.0	34.0	0.6404	0.13097	4.88976	0.0	1.1081	7	0.0	0.8947368421052632
MZ22506660	677.1666666666666	1.0	1.5555555555555556	43.0	0.8355	1.0	0.0	0.0	35.0	0.55264	0.08122	6.80412	0.0	1.0381	7	0.0	0.9473684210526315
MZ22506664	571.7777777777778	1.0	2.0555555555555554	43.0	0.82	1.0	0.0	0.0	35.0	0.19916	0.03537	5.63114	0.0	0.864	7	0.0	0.9473684210526315
MZ22506665	533.0	1.0	4.714285714285714	15.683734722	0.0	7.0	0.0	0.0	29.0	1.09359	0.34452	3.17428	0.0	1.8042	6	0.0	0.3684210526315789
MZ22506668	650.7368421052631	1.0	6.2105263157894735	43.0	0.9565	0.0	0.0	0.0	36.0	0.69952	0.08441	8.28724	0.0	1.0058	7	0.0	1.0
MZ22506669	639.6111111111111	1.0	6.0	43.0	0.82	1.0	0.0	0.0	35.0	0.89166	0.11428	7.80275	0.0	1.0384	7	0.0	0.9473684210526315
MZ22506670	641.6315789473684	1.0	2.3157894736842106	43.0	0.9565	0.0	0.0	0.0	36.0	0.63396	0.07599	8.34252	0.0	0.9657	7	0.0	1.0
MZ22506671	475.7692307692308	1.368421052631579	9.923076923076923	43.0	0.0	0.0	7.0	0.3525058226889108	29.0	2.663	0.01716	155.2093	0.3684210526315789	0.8611	7	0.0	1.0
MZ22506672	992.0526315789474	1.0	2.1052631578947367	43.0	0.9565	0.0	0.0	0.0	36.0	0.8251	0.10533	7.83349	0.0	1.135	7	0.0	1.0
MZ22506673	609.4615384615385	1.0	2.6153846153846154	19.196826645	0.285	4.0	0.0	0.0	32.0	0.73272	0.12729	5.7563	0.0	1.1949	6	0.0	0.6842105263157895
MZ22506675	495.42105263157896	1.0	5.368421052631579	43.0	0.9565	0.0	0.0	0.0	36.0	1.43484	0.17587	8.15875	0.0	1.2337	7	0.15789473684210525	1.0
MZ22506676	695.3157894736842	1.0	3.5789473684210527	43.0	0.9565	0.0	0.0	0.0	36.0	0.26124	0.03974	6.57442	0.0	0.898	7	0.0	1.0
MZ22506679	738.5263157894736	1.0	3.5789473684210527	43.0	0.9565	0.0	0.0	0.0	36.0	0.65745	0.07774	8.45686	0.0	0.9789	7	0.0	1.0
MZ22506680	735.0	1.0	8.526315789473685	43.0	0.9565	0.0	0.0	0.0	36.0	0.48264	0.07437	6.48989	0.0	0.8796	7	0.0	1.0
MZ22506681	693.7222222222222	1.0588235294117647	1.8888888888888888	43.0	0.338	2.0	1.0	0.22222222222222224	33.0	1.49854	0.13519	11.08507	0.058823529411764705	1.338	7	0.0	0.8947368421052632
MZ22506682	676.1	1.0526315789473684	2.1	43.0	0.95	0.0	1.0	0.21213203435596426	35.0	0.8647	0.1313	6.58553	0.05263157894736842	1.1903	7	0.0	1.0
MZ22506684	640.0434782608696	1.2105263157894737	4.086956521739131	43.0	0.386	0.0	4.0	0.33678116053977536	32.0	2.13074	0.07037	30.27964	0.21052631578947367	0.9915	7	0.0	1.0
MZ22506686	836.125	1.3333333333333333	9.125	43.0	0.0	9.0	1.0	0.5590169943749475	26.0	1.06755	0.06481	16.47135	0.16666666666666666	1.2005	7	0.0	0.3157894736842105
MZ22506687	623.0555555555555	1.0588235294117647	3.0	43.0	0.457	2.0	1.0	0.22222222222222224	33.0	0.23359	0.0299	7.81189	0.058823529411764705	0.8619	7	0.09926470588235294	0.8947368421052632
