orthogroup	gene	species
11080	000d18	156304
11081	g7986.t1	148810
11081	0018c4	132113
11081	001ddf	1507135
11082	001fb8	1507135
11082	2.00E+37	166423
11082	001be0	88501
11083	1041	1507135
11083	0015ca	88501
11084	0026d3	132113
11084	1144	156304
11085	0036d4	132113
11085	2035	143995
11085	2428	143995
11085	00243c	143995
11085	0027fe	143995
11085	0032b0	88501
11086	g3785.t1	148810
11086	000dc0	178035
11086	00247d	178035
11086	00261d	178035
11086	0022d2	597456
11087	0020c4	132113
11087	2819	1507135
11088	g10656.t1	148810
11088	0028ec	143995
11088	002eae	1507135
11089	0009b9	132113
11089	0012c0	132113
11089	1603	132113
11089	001b86	132113
11089	001fb6	132113
11089	002a40	132113
11089	0011a3	156304
11089	001ff2	156304
11089	0005f2	178035
11089	0010f3	88501
11089	1586	88501
11089	1609	88501
11089	002fd0	88501
11090	1.00E+61	132113
11090	2867	7460
11091	1.00E+79	156304
11091	0009c3	516756
11092	g1314.t1	148810
11092	0031b6	132113
11092	002cb2	166423
11093	0021ef	132113
11093	002b44	166423
11094	00244f	156304
11094	0012f7	88501
11095	2487	132113
11095	0028b0	7460
11096	g5959.t1	148810
11096	651	132113
11096	001ef7	1507135
11097	002ae6	132113
11097	2099	88501
11098	612	516756
11098	00062a	7460
11099	001b69	166423
11099	001e2c	88501
111	g5236.t1	148810
111	002f62	132113
111	1886	143995
111	471	1507135
111	395	156304
111	1251	166423
111	0015c0	178035
111	1233	516756
111	0019ab	597456
111	001cfb	7460
111	2896	88501
111	3388	88501
11100	416	597456
11100	000a65	7460
11102	001cf7	156304
11102	1066	88501
11102	00286c	88501
11103	234	143995
11103	0005f5	178035
11103	00242d	178035
11104	2580	166423
11104	00331e	88501
11105	1588	516756
11105	000b1d	88501
11106	0005f5	156304
11106	0014b2	178035
11107	549	132113
11107	0.00E+00	132113
11107	0036f2	132113
11107	000a84	143995
11107	000dd8	143995
11107	001a85	143995
11107	0032c8	1507135
11107	1534	597456
11107	001a93	597456
11107	00237c	597456
11108	002fc7	132113
11108	000ec6	1507135
11109	001c16	1507135
11109	0013c3	516756
1111	g12242.t1	148810
1111	3.60E+07	132113
1111	883	143995
1111	0017b2	1507135
1111	2398	156304
1111	214	166423
1111	2461	178035
1111	0011d4	516756
1111	0011dc	516756
1111	000b32	597456
1111	1522	7460
1111	1.00E+07	88501
11110	00080c	132113
11110	0010c3	1507135
11111	00095c	143995
11111	0021ac	1507135
11111	001d85	7460
11112	002af0	1507135
11112	820	88501
11113	2.50E+02	597456
11113	00034f	88501
11113	0003bc	88501
11113	001ba7	88501
11113	001f26	88501
11114	1605	132113
11114	1977	132113
11114	1064	88501
11115	3294	132113
11115	1.20E+04	1507135
11116	2.60E+02	143995
11116	0021fc	156304
11117	00031d	132113
11117	0017c4	166423
11118	g10842.t1	148810
11118	000d48	132113
11118	000fb8	1507135
11119	00298b	143995
11119	2354	156304
1112	g750.t1	148810
1112	003a9a	132113
1112	000e7a	143995
1112	0029c6	1507135
1112	0024a3	156304
1112	0.00E+00	166423
1112	001f53	178035
1112	001bb4	516756
1112	693	597456
1112	0011bc	7460
1112	0022cd	88501
11120	00240b	166423
11120	00248b	88501
11121	g2598.t1	148810
11121	2581	132113
11121	0014d9	1507135
11122	g9728.t1	148810
11122	475	156304
11122	0013c6	597456
11122	0026b6	7460
11123	g4937.t1	148810
11123	g4939.t1	148810
11123	2053	143995
11123	2317	597456
11123	0016f1	88501
11124	g4521.t1	148810
11124	003c1f	132113
11124	001c46	1507135
11125	0011ff	132113
11125	000b0f	597456
11126	003d8b	132113
11126	0036a1	166423
11127	3.70E+04	1507135
11127	604	88501
11127	3086	88501
11127	0033d1	88501
11128	3012	132113
11128	1470	88501
11129	00065b	132113
11129	000d2b	132113
11129	001a19	132113
11129	0021dd	132113
11129	2207	132113
11129	0027f1	143995
11129	1825	597456
1113	g1736.t1	148810
1113	2709	132113
1113	1.10E+10	143995
1113	2517	1507135
1113	0018be	156304
1113	000d41	166423
1113	000a4c	178035
1113	00091d	516756
1113	00103b	597456
1113	000fc0	7460
1113	000fe5	7460
1113	00156f	88501
11130	001d65	166423
11130	1631	516756
11131	001d07	1507135
11131	000d46	166423
11132	00180b	132113
11132	1298	1507135
11133	0036ed	132113
11133	2972	1507135
11134	002a59	1507135
11134	3337	166423
11135	002cd0	132113
11135	196	166423
11135	2782	7460
11135	1671	88501
11135	3227	88501
11135	00324f	88501
11135	3264	88501
11135	0032d0	88501
11136	g10598.t1	148810
11136	g4822.t1	148810
11136	1625	516756
11136	00261d	597456
11137	g8093.t1	148810
11137	3515	1507135
11137	0026be	516756
11138	0.00E+00	132113
11138	002bde	132113
11138	002ddb	88501
11139	g12017.t1	148810
11139	1325	132113
11139	00080f	166423
1114	g10889.t1	148810
1114	0014c5	132113
1114	0018ff	143995
1114	000e7f	1507135
1114	2420	156304
1114	2423	166423
1114	00177d	178035
1114	001d60	516756
1114	000a3e	597456
1114	301	7460
1114	0022ae	88501
11140	0018f3	132113
11140	003d15	1507135
11141	000adf	1507135
11141	2556	7460
11142	1439	156304
11142	0021c6	88501
11142	2685	88501
11143	0010ee	132113
11143	1.00E+90	516756
11144	001b85	156304
11144	001c3e	516756
11145	84	156304
11145	0000b3	156304
11145	00273e	156304
11145	2.60E+03	597456
11146	00359b	132113
11146	00198e	1507135
11147	1378	1507135
11147	639	88501
11148	g9270.t1	148810
11148	1158	1507135
11148	00014a	166423
11149	g4512.t1	148810
11149	0013bd	516756
11149	1.80E+09	88501
1115	g2899.t1	148810
1115	2467	132113
1115	0023b4	143995
1115	0009cd	1507135
1115	2666	156304
1115	1319	166423
1115	00095b	178035
1115	0014eb	516756
1115	0014f0	597456
1115	0.00E+00	7460
1115	001f6f	88501
11150	2751	1507135
11150	001fdc	516756
11151	0019dd	132113
11151	0000b0	7460
11152	g1065.t1	148810
11152	g3808.t1	148810
11152	g3836.t1	148810
11152	g8472.t1	148810
11152	g8482.t1	148810
11152	8	132113
11152	00022c	132113
11152	547	132113
11152	000a76	132113
11152	0011f5	132113
11152	001a01	132113
11152	001bc1	132113
11152	001d20	132113
11152	00234a	132113
11152	2426	132113
11152	00264d	132113
11152	2795	132113
11152	0027c2	132113
11152	0029c2	132113
11152	3534	132113
11152	00361c	132113
11152	003a25	132113
11152	003c5a	132113
11152	87	156304
11153	1177	132113
11153	0011a1	1507135
11154	1.00E+60	178035
11154	000d4d	516756
11154	000a47	597456
11155	0.00E+00	132113
11155	000c5d	1507135
11156	g6104.t1	148810
11156	000eef	132113
11156	000be3	7460
11157	0001f3	178035
11157	1.40E+10	88501
11158	0001f0	166423
11158	000d3b	516756
11159	00036d	132113
11159	0011c6	132113
11159	001f50	132113
11159	00268d	132113
11159	000aec	516756
11159	0017ef	516756
11159	00277d	516756
1116	g11185.t1	148810
1116	002fea	132113
1116	2.50E+09	143995
1116	000ef9	1507135
1116	0009ed	156304
1116	3760	166423
1116	001eaf	178035
1116	000d73	516756
1116	000a43	597456
1116	00038e	7460
1116	0024a7	88501
11160	00194d	1507135
11160	2.90E+10	7460
11161	0032bb	1507135
11161	0001fd	166423
11161	000dda	178035
11162	001dbb	132113
11162	00186d	1507135
11163	0030c8	132113
11163	2311	88501
11164	g10309.t1	148810
11164	3059	166423
11164	002fde	88501
11165	001cc5	143995
11165	001eb3	516756
11166	g13134.t1	148810
11166	002b6d	1507135
11166	3076	166423
11167	000d2e	1507135
11167	0008cc	516756
11168	g4527.t1	148810
11168	2144	178035
11168	000db6	88501
11169	002a3f	166423
11169	1316	88501
1117	001c21	132113
1117	0001ae	1507135
1117	0024a1	166423
1117	002cea	88501
11170	001c26	1507135
11170	0013a6	516756
11170	1.80E+08	88501
11171	000aaa	132113
11171	001fe8	516756
11172	g1145.t1	148810
11172	g5889.t1	148810
11172	g5893.t1	148810
11172	00130d	166423
11172	1642	516756
11173	2467	143995
11173	2150	178035
11174	3945	132113
11174	002a0e	7460
11175	001c47	1507135
11175	2626	88501
11176	0025eb	132113
11176	000bf4	166423
11177	200	597456
11177	0019ea	7460
11178	003cf6	1507135
11178	002b31	166423
11179	374	132113
11179	000bfe	1507135
1118	g12751.t1	148810
1118	0019c1	132113
1118	863	143995
1118	001b01	1507135
1118	000dd4	156304
1118	001b7f	166423
1118	1963	178035
1118	001f4f	516756
1118	000b75	597456
1118	00140e	7460
1118	000c06	88501
1118	0025da	88501
11180	g4533.t1	148810
11180	00209b	178035
11180	000afe	597456
11181	g4117.t1	148810
11181	000a53	166423
11181	001f98	88501
11182	0026ee	143995
11182	0006cd	88501
11182	1.20E+05	88501
11182	2463	88501
11182	002cd8	88501
11182	0030ee	88501
11182	3262	88501
11183	00331a	166423
11183	000f53	88501
11184	000c6a	132113
11184	847	156304
11185	g10514.t1	148810
11185	2355	156304
11185	3084	88501
11186	0030c1	132113
11186	0033a7	132113
11186	0027fd	143995
11187	3156	132113
11187	00280a	1507135
11188	00120d	132113
11188	0038b2	132113
11188	1777	143995
11188	001c8b	143995
11188	00266b	143995
11188	2680	143995
11188	0028f1	143995
11188	00036e	516756
11188	0002fd	597456
11188	00181d	597456
11188	2.10E+08	597456
11188	00237b	597456
11188	0026c0	597456
11189	2933	1507135
11189	00005b	166423
1119	g7480.t1	148810
1119	3255	132113
1119	00008e	143995
1119	00005f	1507135
1119	00068e	156304
1119	2527	166423
1119	0023dc	178035
1119	001ff5	516756
1119	001b75	597456
1119	001a34	7460
1119	002f10	88501
11190	000af3	132113
11190	0022fb	1507135
11191	2353	1507135
11191	00037e	7460
11191	2817	7460
11192	001c8a	143995
11192	001bf6	597456
11192	0001f8	7460
11193	2279	143995
11193	0006b8	178035
11193	0015b5	178035
11193	000c2b	88501
11194	1424	132113
11194	0025ee	1507135
11195	002a58	132113
11195	000c61	166423
11196	0013b0	143995
11196	00019a	178035
11197	001e4a	132113
11197	0026fa	597456
11198	g8867.t1	148810
11198	002b48	1507135
11198	001e7e	88501
11199	g9865.t1	148810
11199	000ada	132113
11199	001b23	143995
112	g3140.t1	148810
112	003b74	132113
112	000b9e	143995
112	001ed7	1507135
112	2612	156304
112	3251	166423
112	857	178035
112	730	516756
112	00183a	597456
112	000cc5	7460
112	2.80E+02	88501
1120	g13694.t1	148810
1120	003b8d	132113
1120	001dba	143995
1120	0027a9	1507135
1120	000ab0	156304
1120	0016ec	166423
1120	001f3c	178035
1120	001f0a	516756
1120	0002b2	597456
1120	654	597456
1120	00051f	7460
1120	0024c0	88501
11200	0028de	166423
11200	0007a9	7460
11201	g14122.t1	148810
11201	g14135.t1	148810
11201	g14140.t1	148810
11201	g14145.t1	148810
11201	g9223.t1	148810
11201	2893	132113
11201	002dc6	132113
11201	00048c	143995
11201	117	88501
11201	118	88501
11202	g12067.t1	148810
11202	000c58	1507135
11202	1.00E+72	7460
11203	765	132113
11203	429	1507135
11203	00042a	1507135
11203	00042b	1507135
11203	00043d	1507135
11203	00043f	1507135
11203	441	1507135
11203	0004b0	1507135
11203	0004d0	1507135
11203	0004d1	1507135
11203	0004d5	1507135
11203	2873	1507135
11203	2884	1507135
11204	001ef0	1507135
11204	00016f	166423
11205	3.50E+06	132113
11205	0021c4	516756
11206	001ffe	156304
11206	001fff	156304
11206	0016f0	166423
11207	0016b8	143995
11207	0039f4	1507135
11208	1435	166423
11208	001b75	166423
11208	001de4	166423
11208	3586	166423
11208	2345	597456
11208	2626	597456
11208	3271	88501
11209	2318	132113
11209	002c8f	132113
11209	000a6e	516756
1121	g9682.t1	148810
1121	000afb	132113
1121	0002af	143995
1121	0010d4	1507135
1121	001c00	156304
1121	001d40	166423
1121	2191	178035
1121	0007a7	516756
1121	00081e	597456
1121	00217e	7460
1121	000be8	88501
11210	000d14	178035
11210	812	88501
11210	000c1b	88501
11210	002d3c	88501
11211	g1617.t1	148810
11211	002a3d	132113
11211	000ac7	143995
11211	2106	516756
11211	0021fa	597456
11212	00248c	132113
11212	2.90E+04	7460
11214	g6516.t1	148810
11214	002c22	132113
11214	866	1507135
11215	0030d5	1507135
11215	0033ac	88501
11216	g10111.t1	148810
11216	1581	132113
11216	001a05	1507135
11218	g2713.t1	148810
11218	000dc2	166423
11218	00147d	88501
11219	932	166423
11219	002c22	88501
1122	g13346.t1	148810
1122	1.30E+10	132113
1122	0004df	143995
1122	001b9d	1507135
1122	2240	156304
1122	0029c3	166423
1122	1114	178035
1122	000d3f	516756
1122	00003f	597456
1122	0004f3	7460
1122	0026c0	88501
11220	2770	143995
11220	0028b2	88501
11221	1339	156304
11221	0011ac	88501
11222	521	132113
11222	0009ed	516756
11223	g12807.t1	148810
11223	1314	166423
11223	2787	7460
11224	000b5e	1507135
11224	001f15	88501
11225	001c18	1507135
11225	1391	516756
11226	00254b	143995
11226	001a65	7460
11227	275	1507135
11227	0020a4	166423
11228	0038fb	132113
11228	0028b5	7460
11229	00246d	132113
11229	1325	166423
1123	g11160.t1	148810
1123	002fdf	132113
1123	00262f	143995
1123	000eea	1507135
1123	2269	156304
1123	00377a	166423
1123	1.00E+97	178035
1123	000d6a	516756
1123	000a33	597456
1123	479	7460
1123	000d89	88501
11230	0016f1	1507135
11230	0.00E+00	156304
11231	00211c	166423
11231	1.00E+19	88501
11232	001a91	132113
11232	003abf	132113
11232	003b5f	132113
11232	2051	143995
11233	001c20	1507135
11233	1.80E+02	88501
11234	000cb4	166423
11234	2020	166423
11234	002df4	166423
11234	000a72	516756
11235	0008a0	132113
11235	0028b6	7460
11236	g3878.t1	148810
11236	00260b	178035
11236	2600	597456
11236	002a1f	7460
11237	00057a	178035
11237	000a7a	88501
11237	00117e	88501
11237	0023ca	88501
11237	002dce	88501
11238	001f8e	1507135
11238	0013ae	166423
11239	002ee9	132113
11239	2994	7460
1124	g7925.t1	148810
1124	00161a	132113
1124	998	143995
1124	001dcb	1507135
1124	2504	156304
1124	2237	166423
1124	0025c8	178035
1124	0021b2	516756
1124	1809	597456
1124	0022ac	7460
1124	0003f2	88501
11240	g9418.t1	148810
11240	0025c0	132113
11240	2037	1507135
11241	g4723.t1	148810
11241	0013d9	516756
11241	0020bd	516756
11241	0020c1	516756
11241	00343b	88501
11243	0037ba	1507135
11243	1025	88501
11244	g4530.t1	148810
11244	0013b8	516756
11244	0015f5	7460
11245	183	597456
11245	973	7460
11246	g6667.t1	148810
11246	0004cf	132113
11246	002e0f	166423
11247	3128	132113
11247	1.00E+73	1507135
11248	1.10E+10	132113
11248	001f52	132113
11248	2818	132113
11248	3816	1507135
11249	1087	132113
11249	0029a8	7460
1125	g13294.t1	148810
1125	0030c3	132113
1125	0004c0	143995
1125	00119f	1507135
1125	0009fd	156304
1125	0015d4	166423
1125	000ec6	178035
1125	2146	516756
1125	627	597456
1125	33	7460
1125	0009b2	88501
11250	001ba8	132113
11250	001a90	597456
11250	2354	597456
11250	0026be	597456
11251	g1005.t1	148810
11251	00333d	132113
11251	0016c3	166423
11252	1772	143995
11252	001a7a	143995
11252	0024f3	143995
11252	0024f6	143995
11252	2872	143995
11252	002dd4	88501
11254	g9643.t1	148810
11254	001d17	166423
11254	00268b	88501
11255	00108c	132113
11255	00169a	132113
11255	0028f0	7460
11256	0033c1	132113
11256	690	166423
11256	002da0	88501
11257	00346c	1507135
11257	0025ae	166423
11258	0026d6	132113
11258	2820	166423
11259	002f0e	1507135
11259	000b1b	156304
1126	g13243.t1	148810
1126	3865	132113
1126	693	143995
1126	0014fe	1507135
1126	0021c8	156304
1126	1594	166423
1126	1595	166423
1126	00136d	178035
1126	0016ed	516756
1126	0012c5	597456
1126	000f10	7460
1126	00179d	88501
11260	544	132113
11260	000d58	132113
11260	2774	132113
11260	001b12	88501
11261	2194	597456
11261	1657	7460
11262	003d88	132113
11262	000cf8	1507135
11263	0031cb	132113
11263	002ce6	166423
11263	002ae5	88501
11264	g4516.t1	148810
11264	001c25	1507135
11264	0018eb	88501
11265	0006c3	156304
11265	2201	178035
11265	00266a	88501
11265	002a95	88501
11265	3.00E+04	88501
11266	001d4a	178035
11266	7.00E+06	88501
11266	000a73	88501
11266	00311a	88501
11267	g12212.t1	148810
11267	g13324.t1	148810
11267	g1940.t1	148810
11267	g3885.t1	148810
11267	001d66	132113
11267	1380	88501
11267	00327f	88501
11268	003c8c	132113
11268	614	1507135
11269	g5449.t1	148810
11269	003d9d	132113
11269	0005b4	166423
1127	g986.t1	148810
1127	3344	132113
1127	000cb0	143995
1127	0013cb	1507135
1127	1818	156304
1127	0016ac	166423
1127	000ef9	178035
1127	00212d	516756
1127	1915	597456
1127	00124f	7460
1127	001edc	88501
11270	g9282.t1	148810
11270	438	132113
11270	00114c	1507135
11271	000b82	1507135
11271	0029df	7460
11272	1948	132113
11272	2.00E+03	7460
11273	001aab	132113
11273	003ae0	132113
11273	0022ae	156304
11274	001c4e	516756
11274	001aad	7460
11275	000c83	132113
11275	0029aa	7460
11276	g11504.t1	148810
11276	00352d	132113
11276	1635	1507135
11277	g10942.t1	148810
11277	g8463.t1	148810
11277	g8503.t1	148810
11277	2.00E+68	1507135
11277	2704	516756
11277	3187	88501
11278	00344f	1507135
11278	000fb8	516756
11279	003c19	132113
11279	2629	88501
1128	g12762.t1	148810
1128	0019ba	132113
1128	878	143995
1128	001b02	1507135
1128	000a79	156304
1128	001b8b	166423
1128	0010f8	178035
1128	000f65	516756
1128	000b74	597456
1128	1357	7460
1128	00023b	88501
11280	g266.t1	148810
11280	0032b1	132113
11280	0021da	1507135
11281	001ca6	132113
11281	001ce4	166423
11282	g4401.t1	148810
11282	002d96	1507135
11282	1937	88501
11283	g1482.t1	148810
11283	001cdd	143995
11283	001cde	143995
11283	001ce7	143995
11283	001d10	143995
11283	2783	156304
11283	002d8b	166423
11284	g9902.t1	148810
11284	001fb8	132113
11284	002f85	1507135
11285	002d73	166423
11285	1700	516756
11286	g10540.t1	148810
11286	g10654.t1	148810
11286	g13162.t1	148810
11286	g3864.t1	148810
11286	g8465.t1	148810
11286	001c43	143995
11286	001b58	88501
11287	000a81	143995
11287	0032c6	1507135
11288	0027f0	1507135
11288	0026dc	7460
11289	2670	143995
11289	149	166423
11289	00333a	166423
1129	g9132.t1	148810
1129	003d4e	132113
1129	0021a7	143995
1129	2590	1507135
1129	00168f	156304
1129	001c08	166423
1129	0004ae	178035
1129	2720	516756
1129	0001c2	597456
1129	1930	7460
1129	00042f	88501
11290	g11801.t1	148810
11290	0020dc	132113
11290	305	166423
11292	1547	178035
11292	0019a3	178035
11292	2473	88501
11293	6.00E+02	597456
11293	0009dd	7460
11294	0022f2	143995
11294	2920	1507135
11295	g6411.t1	148810
11295	003b5a	166423
11295	0029ee	88501
11296	3689	132113
11296	276	1507135
11298	2317	132113
11298	001cc0	88501
11299	g5083.t1	148810
11299	00378e	132113
11299	3311	88501
113	g5324.t1	148810
