GB_gene_id	ACN	AGE	CAF	CNV	CON	DUP	EVR	EXP	LCA	PHC	STA	UNI	WGA
GB42382	1	203	0.66	0	1	0	0.8014	0	16	0.59	79	0.975609756	0.91
GB40427	1	203	0.702	0	0	0	0.7683	0	16	0.47	80	1	0.91
GB45507	1.048780488	203	0.932	0.205389788	0	0.048780488	0.8521	2	16	0.64	78	1	0.94
GB42855	1	203	0.636	0	2	0	0.9367	0	16	0.5	78	0.951219512	0.89
GB55190	1	203	0.374	0	12	0	1.3016	0	16	0.6	68	0.585365854	0.87
GB46542	1	203	0.702	0	0	0	0.8289	0	16	0.79	80	1	0.98
GB40106	1	203	0.702	0	0	0	0.881	0	16	0.62	80	1	0.92
GB53665	1	203	0.638	0	2	0	0.9139	0	16	0.27	78	0.951219512	0.76
GB41730	1.024390244	203	0.949	0.15058465	0	0.024390244	0.8594	1	16	0.7	79	1	0.71
GB45361	1	203	0.647	0	1	0	0.8586	0	16	0.33	79	0.975609756	0.79
GB48298	1.102564103	203	0.809	0.275166502	1	0.102564103	0.7646	4	16	0.07	75	0.951219512	0.38
GB55259	1.048780488	203	0.997	0.294165364	0	0.024390244	0.8524	1	16	0.15	79	1	0.53
GB49883	1.024390244	203	0.956	0.15058465	0	0.024390244	1.0359	1	16	0.63	79	1	0.94
GB54957	1	203	0.664	0	1	0	0.8541	0	16	0.41	79	0.975609756	0.75
GB51148	1.027777778	183.0129637	0.942	0.159894048	2	0.027777778	0.7671	1	16	0.68	77	0.87804878	0.92
GB55369	1	203	0.7	0	1	0	1.1216	0	16	0.48	79	0.975609756	0.85
GB42516	1	203	0.702	0	0	0	0.8235	0	16	0.3	80	1	0.68
GB51818	1.076923077	203	0.878	0.24743583	2	0.076923077	0.8819	3	16	0.53	75	0.951219512	0.88
GB52244	1	203	0.605	0	4	0	1.9222	0	16	0.19	76	0.902439024	0.83
GB54101	1	177.3420531	0.773	0	2	0	1.432	0	16	0.39	78	0.804878049	0.95
GB54337	1	203	0.696	0	1	0	1.1117	0	16	0.61	79	0.975609756	0.95
GB52687	1.024390244	203	0.944	0.15058465	0	0.024390244	1.0222	1	16	0.66	79	1	0.93
GB43200	1	203	0.694	0	1	0	1.044	0	16	0.46	79	0.975609756	0.89
GB49285	1.025641026	203	0.916	0.15411035	2	0.025641026	0.8367	1	16	0.53	77	0.951219512	0.7
GB48623	1.048780488	203	0.912	0.205389788	0	0.048780488	0.9873	2	16	0.37	78	1	0.86
GB52979	1	203	0.683	0	1	0	1.2149	0	16	0.44	79	0.975609756	0.89
GB41164	1	203	0.702	0	0	0	0.894	0	16	0.52	80	1	0.9
GB42296	1	203	0.702	0	0	0	0.9316	0	16	0.52	80	1	0.86
GB48669	1.025	203	0.953	0.152317024	1	0.025	1.1659	1	16	0.5	78	0.975609756	0.9
GB51937	1	203	0.702	0	0	0	0.8376	0	16	0.54	80	1	0.81
GB49869	1.073170732	203	0.926	0.242660869	0	0.073170732	1.1443	3	16	0.18	77	1	0.68
GB45151	1.048780488	203	0.997	0.294165364	0	0.024390244	0.7444	1	16	0.45	79	1	0.6
GB49269,GB49269	1.058823529	183.0129637	0.928	0.222222222	3	0.058823529	0.9528	2	16	0.35	75	0.829268293	0.63
GB44078	1.025	203	0.94	0.152317024	1	0.025	1.1211	1	16	0.36	78	0.975609756	0.64
GB47411	1	203	0.683	0	1	0	0.8734	0	16	0.17	79	0.975609756	0.51
GB48262	1	203	0.73	0	1	0	1.3753	0	16	0.54	79	0.902439024	0.77
GB44791,GB44791,GB44791	1.05	203	0.993	0.297380857	1	0.025	1.0435	1	16	0.29	78	0.975609756	0.67
GB53033	1	203	0.66	0	1	0	1.0604	0	16	0.43	79	0.975609756	0.85
GB54674	1.045454545	183.0129637	0.783	0.199242422	11	0.045454545	1.1445	1	15	0.18	68	0.536585366	0.45
GB50973	1.064516129	203	0.698	0.230781003	9	0.064516129	1.282	1	16	0.4	70	0.756097561	0.68
GB44941	1	203	0.7	0	1	0	0.7788	0	16	0.55	79	0.975609756	0.84
GB44850	1.025	203	0.929	0.152317024	1	0.025	1.2159	1	16	0.26	78	0.975609756	0.75
GB47450	1.025641026	203	0.942	0.15411035	2	0.025641026	1.0996	1	16	0.53	77	0.951219512	0.94
GB42021	1	203	0.702	0	0	0	1.1778	0	16	0.8	80	1	0.96
GB42997	1	203	0.702	0	0	0	1.5428	0	16	0.46	80	1	0.91
GB53295	1	203	0.702	0	0	0	0.8284	0	16	0.33	80	1	0.61
GB52275	1	203	0.665	0	1	0	0.9557	0	16	0.03	79	0.951219512	0.38
GB43963	1	203	0.655	0	2	0	0.9696	0	16	0.18	78	0.951219512	0.53
GB55986	1.05	203	0.997	0.297380857	1	0.025	0.7829	1	16	0.04	78	0.975609756	0.27
GB55890	1.048780488	203	0.929	0.205389788	0	0.048780488	0.9671	2	16	0.87	78	1	0.95
GB45340	1	203	0.659	0	1	0	0.948	0	16	0.45	79	0.975609756	0.88
GB50626	1.024390244	203	0.955	0.15058465	0	0.024390244	0.9796	1	16	0.25	79	1	0.64
GB51608	1	183.0129637	0.713	0	2	0	1.3573	0	16	0.37	78	0.87804878	0.7
GB52751	1.025	203	0.934	0.152317024	1	0.025	0.7423	1	16	0.42	78	0.975609756	0.62
GB50474	1.073170732	203	0.992	0.318181818	0	0.048780488	0.9021	2	16	0.24	78	1	0.72
GB40925	1	203	0.718	0	3	0	0.9886	0	16	0.84	77	0.853658537	0.99
GB45189	1	203	0.702	0	0	0	0.8011	0	16	0.24	80	1	0.36
GB55575,GB43649	1.025	203	0.929	0.152317024	1	0.025	0.9393	1	16	0.545	78	0.975609756	0.805
GB40909	1.024390244	203	0.949	0.15058465	0	0.024390244	1.0287	1	16	0.52	79	1	0.84
GB49025	1	203	0.702	0	0	0	1.1606	0	16	0.49	80	1	0.87
GB44548	1.055555556	203	0.79	0.217005559	13	0.055555556	0.9791	1	16	0.24	66	0.43902439	0.55
GB55693,GB55693	1.125	203	0.829	0.293972368	1	0.125	1.0557	5	16	0.32	74	0.975609756	0.82
GB45152	1.024390244	203	0.944	0.15058465	0	0.024390244	0.774	1	16	0.29	79	1	0.66
GB47151	1	203	0.621	0	2	0	0.8201	0	16	0.4	78	0.951219512	0.78
GB55491	1	203	0.702	0	0	0	0.9515	0	16	0.41	80	1	0.87
GB53768	1	203	0.706	0	1	0	1.1223	0	16	0.29	79	0.975609756	0.76
GB54847	1.128205128	203	0.984	0.357909449	2	0.102564103	1.6348	4	16	0.21	74	0.951219512	0.73
GB48836	1	203	0.702	0	0	0	0.8929	0	16	0.53	80	1	0.72
GB51508	1.048780488	203	0.915	0.205389788	0	0.048780488	0.7805	2	16	0.53	78	1	0.87
GB50897	1.048780488	203	0.93	0.205389788	0	0.048780488	1.2002	2	16	0.19	78	1	0.74
GB50337	1	203	0.702	0	0	0	1.1537	0	16	0.53	80	1	0.9
GB43270	1.05	203	0.94	0.207566616	4	0.05	1.6505	1	16	0.12	75	0.487804878	0.78
GB40948	1.024390244	203	0.942	0.15058465	0	0.024390244	0.8998	1	16	0.42	79	1	0.88
GB46023	1.048780488	203	0.904	0.205389788	0	0.048780488	1.7721	2	16	0.37	78	1	0.78
GB40824	1.024390244	203	0.956	0.15058465	0	0.024390244	0.9277	1	16	0.64	79	1	0.91
GB50132,GB48490	1.025	203	0.929	0.152317024	1	0.025	0.7684	1	16	0.63	78	0.975609756	0.905
GB41651	1.073170732	203	0.998	0.318181818	0	0.048780488	0.7662	2	16	0.31	78	1	0.7
GB49714,GB49714	1.051282051	203	0.833	0.209812811	2	0.051282051	0.8489	2	16	0.26	76	0.951219512	0.45
GB53155	1	203	0.702	0	3	0	0.9792	0	16	0.5	77	0.926829268	0.85
GB42841	1	203	0.702	0	0	0	0.9511	0	16	0.02	80	1	0.19
GB54812	1.024390244	203	0.935	0.15058465	0	0.024390244	1.3494	1	16	0.42	79	1	0.87
GB42354	1	203	0.687	0	1	0	0.8219	0	16	0.5	79	0.975609756	0.88
GB52542	1.025	203	0.952	0.152317024	1	0.025	0.9948	1	16	0.39	78	0.975609756	0.74
GB48046,GB41540	2.108108108	203	0.493	1.851310462	11	0.27027027	1.5426	8	16	0.05	61	0.902439024	0.43
GB44271	1.05	203	0.904	0.207566616	1	0.05	1.0655	2	16	0.12	77	0.975609756	0.41
GB52510	1.048780488	203	0.942	0.205389788	0	0.048780488	0.9095	2	16	0.78	78	1	0.96
GB43805	2.535714286	183.0129637	0	1.52548931	14	0.25	1.6027	7	16	0.21	59	0.682926829	0.78
GB47845	1.05	203	0.893	0.207566616	1	0.05	0.7776	2	16	0.25	77	0.975609756	0.54
GB52992	1.027027027	203	0.9	0.157894737	4	0.027027027	0.7683	1	16	0.29	75	0.902439024	0.49
GB45492	1	203	0.683	0	1	0	1.0746	0	16	0.57	79	0.975609756	0.96
GB49749	1.024390244	203	0.942	0.15058465	0	0.024390244	0.8188	1	16	0.48	79	1	0.89
GB55459	1	203	0.702	0	0	0	0.8604	0	16	0.74	80	1	0.94
GB54918,GB54918	1.051282051	203	0.861	0.209812811	2	0.051282051	0.7759	2	16	0.53	76	0.951219512	0.89
GB53753	1.025	203	0.944	0.152317024	1	0.025	1.075	1	16	0.47	78	0.975609756	0.89
GB54347	1	203	0.702	0	3	0	1.0705	0	16	0.16	77	0.926829268	0.39
GB49943	1.1	203	0.995	0.340150672	1	0.075	0.7461	3	16	0.62	76	0.975609756	0.89
GB50257	1	203	0.702	0	0	0	0.8961	0	16	0.37	80	1	0.59
GB41811	1	203	0.706	0	2	0	0.8992	0	16	0.38	78	0.951219512	0.73
GB51211,GB51211	1.05	203	0.916	0.207566616	1	0.05	1.1104	2	16	0.25	77	0.975609756	0.54
GB55187	1	203	0.67	0	2	0	0.8653	0	16	0.74	78	0.951219512	0.97
GB47736	1.025641026	203	0.928	0.15411035	2	0.025641026	0.9655	1	16	0.19	77	0.951219512	0.57
GB49280	1	177.3420531	0.479	0	13	0	0.8363	0	16	0.35	67	0.219512195	0.68
GB45287	1.024390244	203	0.94	0.15058465	0	0.024390244	1.3737	1	16	0.54	79	1	0.9
GB53289	1.024390244	203	0.952	0.15058465	0	0.024390244	1.4758	1	16	0.18	79	1	0.85
GB55576	1	203	0.79	0	6	0	1.0611	0	16	0.29	74	0.365853659	0.51
GB54571	1	203	0.702	0	0	0	0.8041	0	16	0.44	80	1	0.77
GB49827	1	203	0.66	0	1	0	0.8589	0	16	0.37	79	0.975609756	0.66
GB44288	1	203	0.706	0	1	0	0.7855	0	16	0.77	79	0.975609756	0.94
GB54052	1	203	0.593	0	4	0	0.9595	0	16	0.48	76	0.902439024	0.88
GB48661	1.024390244	203	0.942	0.15058465	0	0.024390244	1.0596	1	16	0.32	79	1	0.87
GB55587	1	203	0.702	0	0	0	0.8975	0	16	0.78	80	1	0.97
GB51504	1.026315789	203	0.9	0.15596827	3	0.026315789	0.8623	1	16	0.25	76	0.926829268	0.75
GB54228	1	203	0.702	0	0	0	0.9274	0	16	0.55	80	1	0.93
GB46304,GB46308	1.225	203	0.766	0.340883532	1	0.225	1.2434	5	16	0.39	74	0.975609756	0.75
GB44848	1.12195122	203	0.829	0.291661041	0	0.12195122	1.0473	5	16	0.23	75	1	0.64
GB47499	1.025	203	0.904	0.152317024	1	0.025	0.9918	1	16	0.33	78	0.975609756	0.64
GB45408	1	203	0.638	0	2	0	1.011	0	16	0.58	78	0.951219512	0.79
GB54731	1.027027027	203	0.894	0.157894737	4	0.027027027	1.6255	1	16	0.34	75	0.902439024	0.89
GB54049	1	203	0.702	0	0	0	0.788	0	16	0.74	80	1	0.93
GB51441,GB51441	1.027777778	183.0129637	0.938	0.159894048	2	0.027777778	1.3218	1	16	0.12	77	0.87804878	0.5
GB49558	1.055555556	183.0129637	0.934	0.217005559	2	0.055555556	1.6754	2	16	0.26	76	0.87804878	0.62
GB55569	1.024390244	203	0.955	0.15058465	0	0.024390244	0.9697	1	16	0.59	79	1	0.92
GB51698	1.04	183.0129637	0.791	0.188422288	11	0.04	1.1249	1	16	0.21	68	0.609756098	0.72
GB55508	1	203	0.702	0	0	0	1.2041	0	16	0.43	80	1	0.9
GB45655	1	203	0.702	0	0	0	0.724	0	16	0.98	80	1	1
GB48811	1	203	0.702	0	0	0	0.8304	0	16	0.59	80	1	0.83
GB44048	1.024390244	203	0.942	0.15058465	0	0.024390244	1.013	1	16	0.4	79	1	0.72
GB49535,GB49535,GB46266	2.097560976	203	0.943	0.141459594	0	1	0.7964	4	16	0.246666667	76	1	0.566666667
GB46231	1.024390244	203	0.954	0.15058465	0	0.024390244	0.922	1	16	0.66	79	1	0.88
GB55400	1.048780488	203	0.915	0.205389788	0	0.048780488	0.8363	2	16	0.48	78	1	0.68
GB48521,GB48521	1.05	203	0.91	0.207566616	1	0.05	1.2614	2	16	0.19	77	0.975609756	0.53
GB40853	1.073170732	203	0.999	0.431219681	0	0.024390244	0.9219	1	16	0.13	79	1	0.53
GB41962	1.032258065	203	0.787	0.171163299	7	0.032258065	1.0653	1	16	0.19	72	0.756097561	0.42
GB52576	1.025	203	0.934	0.152317024	1	0.025	0.9814	1	16	0.17	78	0.975609756	0.72
GB43104	1.025641026	203	0.91	0.15411035	2	0.025641026	1.675	1	16	0.29	77	0.951219512	0.84
GB41701	1.024390244	203	0.942	0.15058465	0	0.024390244	1.2511	1	16	0.54	79	1	0.92
GB53331	1.052631579	203	0.887	0.212132034	3	0.052631579	0.9585	2	16	0.3	75	0.926829268	0.6
GB44880	1	203	0.683	0	1	0	1.0212	0	16	0.5	79	0.975609756	0.92
GB43217	1	203	0.702	0	0	0	1.333	0	16	0.5	80	1	0.9
GB55919	1	203	0.66	0	1	0	0.7664	0	16	0.57	79	0.975609756	0.9
GB50021	1	203	0.702	0	0	0	1.1077	0	16	0.47	80	1	0.84
GB44770	1.048780488	203	0.94	0.205389788	0	0.048780488	0.9388	1	16	0.11	79	1	0.5
GB40548	1	203	0.68	0	2	0	1.5682	0	16	0.23	78	0.951219512	0.64
GB42159	1.146341463	203	0.995	0.411469779	10	0.097560976	1.1261	3	16	0.3	67	1	0.93
GB50701	1.048780488	203	0.998	0.294165364	0	0.024390244	1.0479	1	16	0.55	79	1	0.93
GB48367	1.025	203	0.94	0.152317024	1	0.025	0.9029	1	16	0.6	78	0.975609756	0.85
GB53439	1	203	0.694	0	1	0	1.1799	0	16	0.53	79	0.975609756	0.96
GB43295	1	203	0.455	0	7	0	0.8637	0	16	0.69	73	0.829268293	0.86
GB53268	1	203	0.66	0	1	0	0.987	0	16	0.25	79	0.975609756	0.67
GB51817	1.052631579	203	0.877	0.212132034	3	0.052631579	0.8616	2	16	0.42	75	0.926829268	0.84
GB49284	1.025641026	203	0.907	0.15411035	2	0.025641026	0.9544	1	16	0.57	77	0.951219512	0.94
GB50526	1.025641026	203	0.883	0.15411035	2	0.025641026	0.9727	1	16	0.25	77	0.951219512	0.51
GB56009,GB56009,GB56009	1.075	203	0.992	0.321401743	1	0.05	0.9758	2	16	0.2	77	0.975609756	0.41
GB43676	1.024390244	203	0.956	0.15058465	0	0.024390244	0.9815	1	16	0.16	79	1	0.6
GB46910	1.024390244	203	0.942	0.15058465	0	0.024390244	1.0401	1	16	0.25	79	1	0.41
GB48326	1.025	203	0.931	0.152317024	1	0.025	1.0994	1	16	0.5	78	0.975609756	0.85
GB48028	1.024390244	203	0.942	0.15058465	0	0.024390244	1.0147	1	16	0.37	79	1	0.8
GB53936	1.027027027	203	0.755	0.157894737	4	0.027027027	1.6674	1	16	0.43	75	0.902439024	0.83
GB50066	1	183.0129637	0.728	0	10	0	1.8915	0	16	0.15	70	0.268292683	0.68
GB45952	1	183.0129637	0.706	0	3	0	0.9815	0	16	0.21	77	0.853658537	0.69
GB48462	1.125	203	0.848	0.293972368	2	0.125	1.4304	3	16	0.2	75	0.975609756	0.63
GB54574	1.175	203	0.982	0.499433813	2	0.1	1.3559	3	16	0.07	75	0.975609756	0.46
GB40541	1	203	0.702	0	0	0	0.8019	0	16	0.53	80	1	0.84
GB46320	1.097560976	203	0.876	0.270345001	0	0.097560976	1.5467	4	16	0.11	76	1	0.57
GB54050	1.076923077	203	0.932	0.24743583	3	0.076923077	1.1635	2	16	0.33	75	0.634146341	0.82
GB41710	1	203	0.7	0	1	0	1.2169	0	16	0.5	79	0.975609756	0.86
GB41032	1	203	0.694	0	1	0	1.1742	0	16	0.79	79	0.975609756	0.96
GB44909	1	203	0.66	0	1	0	1.05	0	16	0.45	79	0.975609756	0.89
GB53793	1.117647059	203	0.998	0.473684211	2	0.058823529	1.7778	2	16	0.57	76	0.829268293	0.95
GB52616	1	203	0.702	0	0	0	0.8014	0	16	0.72	80	1	0.93
GB55521	1.025	203	0.953	0.152317024	1	0.025	0.8181	1	16	0.49	78	0.975609756	0.9
GB41769	1.024390244	203	0.954	0.15058465	0	0.024390244	0.8606	1	16	0.6	79	1	0.91
GB48112	1	203	0.66	0	1	0	1.0891	0	16	0.33	79	0.975609756	0.57
GB49081	1.024390244	203	0.94	0.15058465	0	0.024390244	1.3458	1	16	0.48	79	1	0.93
GB43192	1	203	0.647	0	1	0	0.8399	0	16	0.53	79	0.975609756	0.86
GB40296	1.025	203	0.94	0.152317024	1	0.025	1.2677	1	16	0.29	78	0.975609756	0.74
GB55665	1	203	0.694	0	1	0	0.8119	0	16	0.98	79	0.975609756	1
GB48313	1	203	0.702	0	0	0	0.7768	0	16	0.55	80	1	0.92
GB42920	1	203	0.702	0	0	0	0.9104	0	16	0.57	80	1	0.86
GB41280	1.024390244	203	0.956	0.15058465	0	0.024390244	0.7645	1	16	0.14	79	1	0.33
GB52724	1.225	203	0.992	0.499479112	9	0.15	1.0997	4	16	0.17	67	0.975609756	0.5
GB42965	1	203	0.585	0	4	0	1.2243	0	16	0.38	76	0.902439024	0.79
GB50344	1.025641026	203	0.883	0.15411035	2	0.025641026	0.9704	1	16	0.33	77	0.951219512	0.72
GB51694	1	203	0.702	0	0	0	0.7633	0	16	0.34	80	1	0.82
GB44662	1	203	0.702	0	0	0	1.0917	0	16	0.58	80	1	0.92
GB42494	1	203	0.702	0	0	0	0.7991	0	16	0.7	80	1	0.85
GB54167	1	203	0.694	0	1	0	0.9003	0	16	0.53	79	0.975609756	0.89
GB40343	1	203	0.66	0	2	0	0.8964	0	16	0.36	78	0.951219512	0.77
GB49012	1	203	0.659	0	1	0	0.8832	0	16	0.39	79	0.975609756	0.66
GB55054,GB55054	1.026315789	203	0.94	0.15596827	2	0.026315789	1.0588	1	16	0.13	77	0.926829268	0.53
GB49076	1.048780488	203	0.949	0.205389788	0	0.048780488	1.0331	2	16	0.16	78	1	0.4
GB54867,GB53933	1.634146341	203	0.989	0.376403588	4	0.585365854	0.9082	4	16	0.255	72	1	0.725
GB51697	1.086956522	183.0129637	0.945	0.375233261	14	0.043478261	1.19	1	16	0.18	65	0.56097561	0.74
GB55929	1.225	203	0.771	0.340883532	1	0.225	0.8237	7	16	0.25	72	0.975609756	0.55
GB44517	1.048780488	203	0.949	0.205389788	0	0.048780488	1.2836	2	16	0.51	78	1	0.93
GB46709	1.024390244	203	0.954	0.15058465	0	0.024390244	0.8146	1	16	0.81	79	1	0.99
GB55494	1.048780488	203	0.93	0.205389788	0	0.048780488	0.878	2	16	0.33	78	1	0.49
GB47393	1	203	0.693	0	2	0	1.0075	0	16	0.78	78	0.951219512	1
GB44346	1	203	0.702	0	0	0	0.9135	0	16	0.79	80	1	0.96
GB50527	1.025	203	0.953	0.152317024	1	0.025	0.8809	1	16	0.22	78	0.975609756	0.44
GB51713	1	203	0.702	0	0	0	0.8834	0	16	0.47	80	1	0.83
GB42564	1	203	0.577	0	2	0	0.792	0	16	0.51	78	0.951219512	0.84
GB52763	1.024390244	203	0.94	0.15058465	0	0.024390244	1.4273	1	16	0.47	79	1	0.89
GB41182	1	203	0.702	0	0	0	0.9704	0	16	0.33	80	1	0.65
GB48750	1.024390244	203	0.949	0.15058465	0	0.024390244	0.7427	1	16	0.61	79	1	0.91
GB50877	1	203	0.647	0	1	0	0.8173	0	16	0.31	79	0.975609756	0.52
GB42850	1.024390244	203	0.952	0.15058465	0	0.024390244	0.8603	1	16	0.24	79	1	0.45
GB54927	1	203	0.702	0	0	0	0.9517	0	16	0.7	80	1	0.95
GB48816	1.025	203	0.942	0.152317024	1	0.025	0.8432	1	16	0.21	78	0.975609756	0.4
GB55622,GB55621	1.828571429	203	0.959	1.349008606	12	0.2	1.6246	8	16	0.075	60	0.853658537	0.325
GB44829	1	203	0.702	0	0	0	0.8565	0	16	0.52	80	1	0.89
GB48911	1	203	0.664	0	1	0	1.1862	0	16	0.32	79	0.975609756	0.72
GB52569	1	177.3420531	0.636	0	7	0	1.2125	0	16	0.23	73	0.585365854	0.82
GB48136	1.024390244	203	0.944	0.15058465	0	0.024390244	0.8735	1	16	0.35	79	1	0.66
GB49637	1	203	0.702	0	0	0	0.8298	0	16	0.5	80	1	0.84
GB43867	1.05	203	0.942	0.207566616	1	0.05	1.7802	2	16	0.16	77	0.975609756	0.93
GB42156	1.027027027	183.0129637	0.955	0.157894737	1	0.027027027	0.8728	1	16	0.13	78	0.902439024	0.31
GB52623	1.024390244	203	0.952	0.15058465	0	0.024390244	0.9198	1	16	0.35	79	1	0.71
GB40480	1	203	0.702	0	0	0	0.8521	0	16	0.3	80	1	0.74
GB44997	1	203	0.702	0	0	0	0.9198	0	16	0.7	80	1	0.9
GB55624	1	203	0.702	0	0	0	1.1067	0	16	0.47	80	1	0.78
GB52686	1	203	0.655	0	2	0	1.1696	0	16	0.62	78	0.951219512	0.95
GB45436	1.024390244	203	0.942	0.15058465	0	0.024390244	1.204	1	16	0.36	79	1	0.79
GB42840	1	203	0.702	0	0	0	0.9649	0	16	0.66	80	1	0.94
GB45879,GB47131	1.081081081	203	0.833	0.252487623	4	0.081081081	1.0198	3	16	0.525	73	0.902439024	0.82
GB55302	1.075	203	0.858	0.245015204	1	0.075	1.0231	3	16	0.31	76	0.975609756	0.75
GB52820,GB53324	1.804878049	203	0.787	0.219568606	5	0.804878049	1.1471	0	16	0.215	75	1	0.64
GB46641	1	203	0.665	0	1	0	1.0491	0	16	0.59	79	0.975609756	0.87
GB54599	1.025	203	0.949	0.152317024	1	0.025	1.1278	1	16	0.6	78	0.975609756	0.94
GB44575	1	203	0.694	0	4	0	1.1102	0	16	0.45	76	0.902439024	0.93
GB51995	1.105263158	203	0.96	0.346671899	3	0.078947368	0.9814	3	16	0.5	74	0.926829268	0.92
GB54971	1.073170732	203	0.866	0.242660869	0	0.073170732	0.9636	3	16	0.51	77	1	0.89
GB46788	1	203	0.634	0	11	0	1.5788	0	16	0.21	69	0.707317073	0.94
GB45498	1	203	0.683	0	1	0	1.0918	0	16	0.6	79	0.975609756	0.96
GB44898	1.024390244	203	0.949	0.15058465	0	0.024390244	1.1672	1	16	0.41	79	1	0.71
GB55158	1.048780488	203	0.912	0.205389788	0	0.048780488	1.0994	2	16	0.55	78	1	0.93
GB49004	1.516129032	183.0129637	0.281	1.338904913	6	0.064516129	1.5587	2	16	0.53	72	0.756097561	0.96
GB51495	1.048780488	203	0.921	0.205389788	0	0.048780488	0.9186	2	16	0.58	78	1	0.94
GB40637	1.095238095	183.0129637	0.593	0.268018	13	0.095238095	0.8315	2	15	0.62	65	0.512195122	0.92
GB50841	1	203	0.7	0	1	0	0.9501	0	16	0.07	79	0.975609756	0.19
GB53820	1	203	0.702	0	0	0	1.1543	0	16	0.71	80	1	0.95
GB50921,GB56021	1.125	203	0.771	0.293972368	1	0.125	1.2725	4	16	0.35	75	0.975609756	0.75
GB55112	1	203	0.702	0	0	0	1.0828	0	16	0.41	80	1	0.63
GB41617	1	203	0.702	0	0	0	0.9021	0	16	0.41	80	1	0.86
GB42606	1.058823529	183.0129637	0.938	0.222222222	3	0.058823529	0.9847	2	16	0.19	75	0.829268293	0.47
GB55530	1.3	203	0.941	0.648165367	2	0.125	1.8941	4	16	0.31	74	0.975609756	0.89
GB42249	1	203	0.702	0	0	0	0.724	0	16	0.23	80	1	0.48
GB54988,GB54988,GB51379	1.097560976	203	0.991	0.337016686	0	0.073170732	0.9782	3	16	0.303333333	77	1	0.546666667
GB43687	1.195121951	203	0.915	0.331593404	7	0.195121951	0.9766	0	16	0.11	73	1	0.4
GB40775	1	203	0.702	0	0	0	1.1431	0	16	0.5	80	1	0.89
GB41738	1.05	203	0.936	0.207566616	1	0.05	0.9301	2	16	0.59	77	0.975609756	0.95
GB49219	1	203	0.66	0	1	0	0.9335	0	16	0.22	79	0.975609756	0.76
GB41455	1	203	0.702	0	0	0	0.9301	0	16	0.47	80	1	0.87
GB54499	1.146341463	203	0.863	0.308327165	0	0.146341463	1.1472	3	16	0.54	77	1	0.93
GB45184	1	203	0.702	0	0	0	0.9249	0	16	0.29	80	1	0.7
GB41063	1	203	0.702	0	0	0	0.7413	0	16	0.72	80	1	0.92
GB40804	1	203	0.683	0	1	0	1.0047	0	16	0.44	79	0.975609756	0.85
GB42994,GB42994	1.048780488	203	0.935	0.205389788	0	0.048780488	0.8556	2	16	0.31	78	1	0.61
GB45654	1.048780488	203	0.949	0.205389788	0	0.048780488	1.033	2	16	0.25	78	1	0.74
GB53147	1.025	203	0.934	0.152317024	1	0.025	0.8999	1	16	0.61	78	0.975609756	0.9
GB50265	1.178571429	203	0.93	0.39626354	10	0.142857143	1.2013	4	16	0.15	66	0.682926829	0.6
GB50364	1.146341463	203	0.966	0.363574627	0	0.12195122	0.8032	5	16	0.39	75	1	0.72
GB51809	1.048780488	203	0.942	0.205389788	0	0.048780488	0.9822	2	16	0.21	78	1	0.55
GB49056	1.027027027	203	0.921	0.157894737	4	0.027027027	1.5089	1	16	0.79	75	0.902439024	0.96
GB53039	1	203	0.683	0	2	0	0.8316	0	16	0.32	78	0.951219512	0.64
GB54152,GB54150	1.971428571	203	0.905	0.19117255	5	0.914285714	0.9216	2	16	0.405	73	0.853658537	0.715
GB41735	1.024390244	203	0.942	0.15058465	0	0.024390244	1.1575	1	16	0.38	79	1	0.6
GB46628	1.1	203	0.994	0.445361771	1	0.05	1.6282	2	16	0.34	77	0.975609756	0.86
GB45414	1.024390244	203	0.935	0.15058465	0	0.024390244	0.9529	1	16	0.52	79	1	0.79
GB46580	1.05	203	0.91	0.207566616	1	0.05	0.8753	2	16	0.57	77	0.975609756	0.86
GB41028	1	203	0.702	0	0	0	0.7265	0	16	0.58	80	1	0.85
GB51893	1.024390244	203	0.935	0.15058465	0	0.024390244	0.7924	1	16	0.84	79	1	0.98
GB52260	1	203	0.702	0	0	0	0.7563	0	16	0.33	80	1	0.74
GB45296	1.048780488	203	0.895	0.205389788	0	0.048780488	1.0165	2	16	0.36	78	1	0.87
GB50168	1.024390244	203	0.942	0.15058465	0	0.024390244	1.123	1	16	0.87	79	1	1
GB45414	1	203	0.665	0	1	0	0.9108	0	16	0.52	79	0.975609756	0.79
GB46791	1.1	203	0.489	0.272727273	16	0.1	1.63	2	16	0.43	62	0.487804878	0.93
GB40208	1	203	0.702	0	0	0	0.7123	0	16	0.57	80	1	0.87
GB45825	1	203	0.694	0	1	0	0.9806	0	16	0.4	79	0.975609756	0.85
GB44557	1.026315789	203	0.938	0.15596827	3	0.026315789	1.0464	1	16	0.13	76	0.926829268	0.66
GB55659	1.024390244	203	0.942	0.15058465	0	0.024390244	1.1973	1	16	0.71	79	1	0.96
GB45364	1	203	0.45	0	5	0	0.922	0	16	0.43	75	0.87804878	0.76
GB54735	1	203	0.419	0	7	0	1.5878	0	16	0.21	73	0.804878049	0.66
GB40513	1.026315789	203	0.916	0.15596827	3	0.026315789	1.0542	1	16	0.27	76	0.926829268	0.63
