pub_og_id	ACN	AGE	CNV	CON	DUP	EVR	EXP	PHC	STA	UNI	WGA
5607at7399	1	183.0129637	0	5	0	1.1044	0	0.26	75	0.682926829	0.89
5608at7399	1.075	203	0.245015204	1	0.075	1.7065	3	0.23	76	0.975609756	0.84
5610at7399	1	177.3420531	0	7	0	0.8365	0	0.64	73	0.682926829	0.89
5611at7399	1	203	0	0	0	0.922	0	0.74	80	1	0.96
5618at7399	1.097560976	203	0.270345001	0	0.097560976	0.9134	4	0.38	76	1	0.71
5619at7399	1.888888889	203	0.816143349	19	0.5	1.4242	6	0.23	55	0.87804878	0.98
5621at7399	1.048780488	203	0.205389788	0	0.048780488	1.168	2	0.02	78	1	0.07
5626at7399	1.05	203	0.207566616	1	0.05	0.7812	2	0.55	77	0.975609756	0.91
5632at7399	1.024390244	203	0.15058465	0	0.024390244	1.0057	1	0.48	79	1	0.9
5633at7399	1.027777778	183.0129637	0.159894048	2	0.027777778	1.0581	1	0.28	77	0.87804878	0.58
5636at7399	1	203	0	0	0	0.8936	0	0.09	80	1	0.23
5639at7399	1	203	0	4	0	1.6869	0	0.2	76	0.902439024	0.92
5641at7399	1.051282051	203	0.300703122	2	0.025641026	1.188	1	0.48	77	0.951219512	0.82
5642at7399	1	203	0	1	0	1.153	0	0.56	79	0.975609756	0.9
5643at7399	1	203	0	0	0	0.9533	0	0.58	80	1	0.83
5644at7399	1.315789474	203	1.459863007	4	0.026315789	1.0399	2	0.72	74	0.926829268	0.98
5645at7399	1	203	0	0	0	0.8735	0	0.48	80	1	0.81
5654at7399	1	203	0	2	0	0.9454	0	0.17	78	0.951219512	0.58
5656at7399	1.048780488	203	0.205389788	0	0.048780488	0.8851	2	0.14	78	1	0.32
5666at7399	1	203	0	1	0	0.8263	0	0.67	79	0.975609756	0.92
5675at7399	1	203	0	0	0	0.8672	0	0.15	80	1	0.56
5677at7399	1	203	0	1	0	0.842	0	0.57	79	0.975609756	0.81
5678at7399	1	203	0	15	0	0.8248	0	0.1	65	0.609756098	0.22
5679at7399	1.073170732	203	0.242660869	0	0.073170732	0.8322	3	0.19	77	1	0.4
5682at7399	1.024390244	203	0.15058465	0	0.024390244	0.9117	1	0.54	79	1	0.87
5685at7399	1	203	0	1	0	0.9915	0	0.55	79	0.975609756	0.93
5688at7399	1	203	0	0	0	0.9528	0	0.37	80	1	0.73
5690at7399	1.029411765	183.0129637	0.164130361	4	0.029411765	1.3302	1	0.31	75	0.829268293	0.69
5691at7399	1.125	183.0129637	0.293972368	17	0.125	1.0058	1	0.11	62	0.195121951	0.7
5694at7399	1	203	0	0	0	0.99	0	0.43	80	1	0.84
5695at7399	1.025	203	0.152317024	1	0.025	0.8685	1	0.96	78	0.975609756	0.99
5706at7399	1.024390244	203	0.15058465	0	0.024390244	0.9616	1	0.25	79	1	0.88
5709at7399	1	203	0	0	0	0.8692	0	0.28	80	1	0.73
5710at7399	1.025	203	0.152317024	1	0.025	1.0672	1	0.37	78	0.975609756	0.84
5711at7399	1.048780488	203	0.205389788	0	0.048780488	1.0811	2	0.28	78	1	0.71
5712at7399	1	203	0	0	0	0.9228	0	0.44	80	1	0.73
5713at7399	1	203	0	0	0	0.83	0	0.7	80	1	0.97
5719at7399	1.027777778	183.0129637	0.159894048	2	0.027777778	1.3664	1	0.12	77	0.87804878	0.48
5721at7399	1	203	0	0	0	0.8567	0	0.51	80	1	0.76
5725at7399	1.048780488	203	0.205389788	0	0.048780488	0.9106	2	0.31	78	1	0.56
5730at7399	1	203	0	0	0	0.814	0	0.38	80	1	0.58
5731at7399	1	203	0	0	0	0.7955	0	0.79	80	1	0.91
5732at7399	1	203	0	3	0	0.9075	0	0.56	77	0.926829268	0.94
5739at7399	1.024390244	203	0.15058465	0	0.024390244	1.5398	1	0.32	79	1	0.64
5744at7399	1.024390244	203	0.15058465	0	0.024390244	0.9834	1	0.31	79	1	0.59
5754at7399	1	203	0	0	0	1.1093	0	0.64	80	1	0.93
5756at7399	2.4	203	0.778397571	17	0.5	1.3195	9	0.16	54	0.975609756	0.63
5760at7399	1	203	0	0	0	1.0743	0	0.81	80	1	0.99
5766at7399	1	203	0	1	0	1.0915	0	0.63	79	0.975609756	0.93
5773at7399	1	203	0	0	0	0.7659	0	0.15	80	1	0.49
5778at7399	1.090909091	183.0129637	0.263523138	13	0.090909091	1.0471	2	0.41	65	0.536585366	0.71
5779at7399	1	203	0	0	0	0.8477	0	0.26	80	1	0.59
5787at7399	1	203	0	0	0	0.7903	0	0.63	80	1	0.93
5789at7399	1.025641026	203	0.15411035	2	0.025641026	0.8654	1	0.16	77	0.951219512	0.86
5790at7399	1.926829268	203	0.17721519	1	0.902439024	0.9499	1	0.33	78	1	0.713333333
5792at7399	1.024390244	203	0.15058465	0	0.024390244	0.7812	1	0.28	79	1	0.71
5800at7399	1	203	0	0	0	0.8823	0	0.18	80	1	0.45
5803at7399	1.051282051	203	0.209812811	2	0.051282051	0.7948	2	0.45	76	0.951219512	0.8
5806at7399	1	203	0	0	0	0.8483	0	0.67	80	1	0.94
5810at7399	1.225	203	0.499479112	1	0.125	1.0505	2	0.19	77	0.975609756	0.67
5811at7399	1	203	0	0	0	0.9079	0	0.72	80	1	0.86
5818at7399	1	203	0	0	0	1.111	0	0.44	80	1	0.87
5827at7399	1.024390244	203	0.15058465	0	0.024390244	0.7546	1	0.56	79	1	0.88
5829at7399	1	203	0	0	0	0.8374	0	0.48	80	1	0.84
5830at7399	1.048780488	203	0.205389788	0	0.048780488	0.8052	2	0.58	78	1	0.86
5832at7399	1	203	0	3	0	0.8815	0	0.45	77	0.926829268	0.7
5833at7399	1	203	0	0	0	0.9448	0	0.47	80	1	0.75
5834at7399	1.15	203	0.310496888	1	0.15	1.2323	5	0.3	74	0.975609756	0.71
5837at7399	1.03030303	177.3420531	0.166378066	2	0.03030303	0.9645	1	0.43	77	0.804878049	0.88
5842at7399	1.055555556	203	0.217005559	7	0.055555556	1.2546	1	0.19	72	0.43902439	0.46
5845at7399	1	177.3420531	0	5	0	1.522	0	0.12	75	0.317073171	0.62
5846at7399	1	203	0	3	0	0.9371	0	0.35	77	0.926829268	0.57
5849at7399	1.075	203	0.245015204	1	0.075	0.8168	3	0.77	76	0.975609756	0.95
5850at7399	1.073170732	203	0.318181818	0	0.048780488	1.0808	2	0.98	78	1	1
5854at7399	1	203	0	0	0	0.9994	0	0.15	80	1	0.3
5860at7399	1.05	203	0.207566616	1	0.05	1.406	2	0.43	77	0.975609756	0.92
5863at7399	1.025641026	203	0.15411035	2	0.025641026	0.9518	1	0.16	77	0.951219512	0.53
5865at7399	1	203	0	0	0	0.8732	0	0.77	80	1	0.97
5873at7399	1	183.0129637	0	3	0	1.0338	0	0.47	77	0.780487805	0.87
5874at7399	1.029411765	203	0.164130361	6	0.029411765	1.1929	1	0.02	73	0.829268293	0.1
5876at7399	1.512195122	203	0.548861275	6	0.365853659	0.9177	6	0.3	68	1	0.87
5878at7399	1	183.0129637	0	17	0	1.013	0	0.35	63	0.341463415	0.68
5880at7399	1.048780488	203	0.205389788	0	0.048780488	1.0627	1	0.25	79	1	0.73
5881at7399	1	203	0	0	0	0.811	0	0.58	80	1	0.87
5882at7399	1.024390244	203	0.15058465	0	0.024390244	0.8193	1	0.64	79	1	0.87
5885at7399	3.162162162	203	3.94538654	9	0.108108108	1.2008	5	0.47	66	0.902439024	0.91
5886at7399	1.05	203	0.207566616	1	0.05	0.9507	2	0.17	77	0.975609756	0.49
5888at7399	1.085714286	183.0129637	0.33905523	3	0.057142857	0.8546	2	0.296666667	75	0.853658537	0.723333333
5891at7399	1	203	0	0	0	0.9473	0	0.27	80	1	0.54
5895at7399	1	203	0	0	0	0.877	0	0.59	80	1	0.73
5898at7399	1.048780488	203	0.205389788	0	0.048780488	1.2725	2	0.64	78	1	0.95
5911at7399	1.75	203	0.278479838	9	0.725	0.8829	1	0.29	70	0.975609756	0.72
5912at7399	1	203	0	0	0	0.8187	0	0.67	80	1	0.94
5915at7399	1	203	0	0	0	1.0188	0	0.69	80	1	0.9
5916at7399	1	203	0	1	0	1.016	0	0.33	79	0.975609756	0.74
5923at7399	1	203	0	2	0	1.162	0	0.33	78	0.951219512	0.74
5924at7399	1.024390244	203	0.15058465	0	0.024390244	0.9052	1	0.29	79	1	0.71
5928at7399	1.024390244	203	0.15058465	0	0.024390244	1.0601	1	0.62	79	1	0.92
5929at7399	1.075	203	0.245015204	1	0.075	1.0559	3	0.47	76	0.975609756	0.85
5931at7399	1.051282051	203	0.209812811	2	0.051282051	1.2064	2	0.26	76	0.951219512	0.71
5935at7399	1.083333333	183.0129637	0.255124984	2	0.083333333	1.9501	3	0.13	75	0.87804878	0.73
5936at7399	1.073170732	203	0.242660869	0	0.073170732	0.8643	2	0.76	78	1	0.96
5937at7399	1.054054054	183.0129637	0.214528212	1	0.054054054	0.8937	2	0.28	77	0.902439024	0.66
5946at7399	1	203	0	0	0	0.8287	0	0.66	80	1	0.91
5947at7399	1.025	203	0.152317024	1	0.025	0.8297	1	0.61	78	0.975609756	0.91
5949at7399	1	203	0	1	0	0.9187	0	0.56	79	0.975609756	0.78
5953at7399	1.15	203	0.414756175	1	0.1	1.0265	4	0.61	75	0.975609756	0.75
5954at7399	1	203	0	1	0	1.6919	0	0.34	79	0.975609756	0.87
5955at7399	1.078947368	203	0.249925628	3	0.078947368	1.1764	3	0.29	74	0.926829268	0.73
5961at7399	1	203	0	0	0	0.8561	0	0.27	80	1	0.5
5962at7399	1.048780488	203	0.205389788	0	0.048780488	0.9597	2	0.5	78	1	0.77
5963at7399	1.024390244	203	0.15058465	0	0.024390244	0.8161	1	0.53	79	1	0.78
5965at7399	1.048780488	203	0.205389788	0	0.048780488	0.9246	2	0.33	78	1	0.56
5970at7399	1.125	203	0.406733449	1	0.075	0.818	2	0.13	77	0.975609756	0.48
5972at7399	1.048780488	203	0.205389788	0	0.048780488	0.9798	2	0.4	78	1	0.81
5974at7399	1.129032258	203	0.372525852	11	0.096774194	1.6404	3	0.29	66	0.756097561	0.74
5981at7399	1.05	203	0.207566616	1	0.05	0.8418	2	0.29	77	0.975609756	0.69
5987at7399	1.102564103	203	0.275166502	2	0.102564103	1.0894	4	0.81	74	0.951219512	0.97
5988at7399	1	203	0	1	0	0.876	0	0.67	79	0.975609756	0.96
5990at7399	1.048780488	203	0.205389788	0	0.048780488	0.9817	2	0.23	78	1	0.73
5991at7399	1	203	0	5	0	1.7633	0	0.18	75	0.56097561	0.42
5997at7399	1	203	0	0	0	0.8843	0	0.45	80	1	0.82
5998at7399	1.025	203	0.152317024	1	0.025	1.1571	1	0.45	78	0.975609756	0.92
6005at7399	1	203	0	1	0	1.1983	0	0.29	79	0.975609756	0.81
6007at7399	1	203	0	0	0	0.9949	0	0.64	80	1	0.93
6009at7399	1	203	0	0	0	0.9913	0	0.55	80	1	0.86
6010at7399	1.611111111	203	0.856533955	14	0.194444444	2.0459	7	0.12	59	0.87804878	0.98
6014at7399	1	203	0	0	0	1.1497	0	0.53	80	1	0.92
6016at7399	1.097560976	203	0.337016686	0	0.073170732	0.8938	3	0.28	77	1	0.71
6027at7399	1.052631579	203	0.212132034	3	0.052631579	1.0285	2	0.66	75	0.926829268	0.94
6033at7399	1.041666667	203	0.191833261	1	0.041666667	1.3777	1	0.42	78	0.585365854	0.91
6038at7399	1.048780488	203	0.205389788	0	0.048780488	1.0162	2	0.4	78	1	0.85
6045at7399	1.097560976	203	0.270345001	0	0.097560976	0.9417	4	0.24	76	1	0.47
6046at7399	1.024390244	203	0.15058465	0	0.024390244	0.9527	1	0.43	79	1	0.69
6048at7399	1	203	0	0	0	0.8177	0	0.05	80	1	0.15
6052at7399	1	203	0	1	0	0.9718	0	0.34	79	0.975609756	0.56
6053at7399	1.028571429	183.0129637	0.161970886	3	0.028571429	1.3651	1	0.33	76	0.853658537	0.7
6054at7399	1.024390244	203	0.15058465	0	0.024390244	1.1122	1	0.55	79	1	0.93
6058at7399	1.024390244	203	0.15058465	0	0.024390244	1.0245	1	0.19	79	1	0.3
6060at7399	1.205882353	203	0.335310417	6	0.205882353	0.8639	6	0.2	68	0.829268293	0.39
6061at7399	1	203	0	0	0	0.8151	0	0.68	80	1	0.93
6063at7399	1	203	0	0	0	0.9538	0	0.43	80	1	0.87
6070at7399	1	203	0	3	0	1.1295	0	0.23	77	0.926829268	0.69
6073at7399	1.097560976	203	0.270345001	0	0.097560976	0.8103	4	0.4	76	1	0.85
6074at7399	1.024390244	203	0.15058465	0	0.024390244	0.8475	1	0.42	79	1	0.8
6075at7399	1	203	0	0	0	0.902	0	0.64	80	1	0.93
6076at7399	1	203	0	0	0	0.7937	0	0.49	80	1	0.83
6083at7399	1	203	0	0	0	0.9788	0	0.62	80	1	0.84
6085at7399	1	203	0	0	0	1.5086	0	0.12	80	1	0.63
6087at7399	1	183.0129637	0	9	0	0.9964	0	0.39	71	0.658536585	0.66
6088at7399	1	203	0	0	0	1.0796	0	0.64	80	1	0.94
6092at7399	1	203	0	2	0	1.1293	0	0.3	78	0.951219512	0.73
6095at7399	1.025	203	0.152317024	1	0.025	1.2711	1	0.62	78	0.975609756	0.92
6101at7399	1	203	0	2	0	1.2111	0	0.49	78	0.951219512	0.87
6103at7399	1	183.0129637	0	9	0	1.5049	0	0.43	71	0.682926829	0.85
6104at7399	1.048780488	203	0.205389788	0	0.048780488	0.9653	2	0.24	78	1	0.57
6105at7399	1	203	0	0	0	1.6528	0	0.42	80	1	0.94
6108at7399	1.048780488	203	0.205389788	0	0.048780488	0.806	2	0.82	78	1	0.97
6113at7399	1	203	0	0	0	1.1269	0	0.77	80	1	0.96
6115at7399	1.048780488	203	0.205389788	0	0.048780488	0.8229	2	0.11	78	1	0.2
6117at7399	1.024390244	203	0.15058465	0	0.024390244	1.458	1	0.38	79	1	0.8
6120at7399	1.048780488	203	0.205389788	0	0.048780488	0.7947	2	0.41	78	1	0.82
6122at7399	1.025	203	0.152317024	1	0.025	1.1596	1	0.65	78	0.975609756	0.97
6126at7399	1.1	203	0.272727273	1	0.1	1.4017	4	0.36	75	0.975609756	0.77
6132at7399	1.117647059	203	0.28827503	6	0.117647059	0.7502	4	0.15	70	0.829268293	0.39
6134at7399	1.024390244	203	0.15058465	0	0.024390244	0.828	1	0.5	79	1	0.9
6141at7399	1.025	203	0.152317024	1	0.025	1.0994	1	0.3	78	0.975609756	0.55
6143at7399	1	203	0	0	0	0.8459	0	0.65	80	1	0.94
6145at7399	1.027027027	203	0.157894737	3	0.027027027	0.9182	1	0.21	76	0.902439024	0.48
6147at7399	1	203	0	0	0	0.8921	0	0.4	80	1	0.73
6150at7399	1.024390244	203	0.15058465	0	0.024390244	0.9474	1	0.59	79	1	0.96
6152at7399	1.025641026	203	0.15411035	2	0.025641026	1.1193	1	0.47	77	0.951219512	0.91
6156at7399	1.025	203	0.152317024	1	0.025	1.033	1	0.17	78	0.975609756	0.64
6159at7399	1.048780488	203	0.205389788	0	0.048780488	0.967	2	0.53	78	1	0.88
6163at7399	1	203	0	0	0	1.0849	0	0.17	80	1	0.47
6170at7399	1	203	0	0	0	1.0845	0	0.46	80	1	0.88
6174at7399	1	203	0	2	0	0.995	0	0.4	78	0.87804878	0.87
6175at7399	1	203	0	0	0	1.1223	0	0.79	80	1	0.97
6176at7399	1.111111111	203	0.282842712	4	0.111111111	1.0173	4	0.2	72	0.87804878	0.65
6178at7399	1	203	0	0	0	0.9304	0	0.48	80	1	0.89
6182at7399	1	203	0	0	0	1.3232	0	0.16	80	1	0.41
6183at7399	1.025	203	0.152317024	1	0.025	1.3057	1	0.92	78	0.975609756	0.96
6195at7399	1.04	203	0.188422288	10	0.04	1.1941	1	0.22	69	0.609756098	0.54
6198at7399	1.024390244	203	0.15058465	0	0.024390244	0.9598	1	0.43	79	1	0.77
6199at7399	1.073170732	203	0.242660869	0	0.073170732	1.2145	2	0.2	78	1	0.46
6200at7399	1	203	0	0	0	1.137	0	0.18	80	1	0.81
6202at7399	1.075	203	0.321401743	1	0.05	1.02	2	0.52	77	0.975609756	0.71
6204at7399	1.025641026	203	0.15411035	2	0.025641026	1.1652	1	0.31	77	0.951219512	0.67
6205at7399	1	203	0	6	0	0.8707	0	0.24	74	0.853658537	0.63
6208at7399	1	203	0	4	0	1.3707	0	0.28	76	0.902439024	0.63
6219at7399	1	203	0	3	0	0.7723	0	0.43	77	0.926829268	0.82
6222at7399	1.073170732	203	0.318181818	0	0.048780488	1.1104	2	0.715	78	1	0.97
6223at7399	1.55	203	1.009321797	11	0.15	1.2233	5	0.25	64	0.975609756	0.78
6225at7399	1.025641026	203	0.15411035	2	0.025641026	1.1472	1	0.34	77	0.951219512	0.85
6236at7399	1.027027027	183.0129637	0.157894737	1	0.027027027	1.0322	1	0.68	78	0.902439024	0.96
6239at7399	1.048780488	203	0.205389788	0	0.048780488	0.7969	2	0.44	78	1	0.79
6242at7399	1.048780488	203	0.205389788	0	0.048780488	0.829	2	0.5	78	1	0.81
6247at7399	1.024390244	203	0.15058465	0	0.024390244	0.9048	1	0.59	79	1	0.87
6250at7399	1.769230769	203	0.853474311	13	0.307692308	1.1858	6	0.48	61	0.951219512	0.91
6252at7399	1.15	203	0.414756175	1	0.1	0.7803	4	0.56	75	0.975609756	0.9
6258at7399	1	203	0	0	0	0.8647	0	0.27	80	1	0.6
6259at7399	1	203	0	1	0	0.8722	0	0.65	79	0.975609756	0.93
6262at7399	1.075	203	0.245015204	1	0.075	0.9468	2	0.14	77	0.975609756	0.46
6264at7399	1.052631579	203	0.212132034	3	0.052631579	1.0365	2	0.24	75	0.926829268	0.64
6266at7399	1.108108108	183.0129637	0.350065856	1	0.081081081	1.3279	3	0.09	76	0.902439024	0.37
6267at7399	1.024390244	203	0.15058465	0	0.024390244	1.1119	1	0.69	79	1	0.93
6270at7399	1.675	203	0.947614279	9	0.275	1.4276	5	0.08	66	0.975609756	0.67
6271at7399	1	203	0	0	0	0.8406	0	0.48	80	1	0.88
6272at7399	1	203	0	4	0	0.8799	0	0.45	76	0.902439024	0.76
6273at7399	1.024390244	203	0.15058465	0	0.024390244	0.8343	1	0.48	79	1	0.76
6274at7399	1.146341463	203	0.363574627	0	0.12195122	1.0627	5	0.51	75	1	0.87
6280at7399	1.024390244	203	0.15058465	0	0.024390244	0.8218	1	0.39	79	1	0.66
6288at7399	1.025	203	0.152317024	1	0.025	1.0206	1	0.55	78	0.975609756	0.87
6291at7399	1	203	0	0	0	0.9324	0	0.35	80	1	0.59
6297at7399	1.025	203	0.152317024	1	0.025	1.5449	1	0.57	78	0.975609756	0.96
6300at7399	1.027777778	203	0.159894048	5	0.027777778	1.2374	1	0.06	74	0.87804878	0.12
6305at7399	1.024390244	203	0.15058465	0	0.024390244	1.0944	1	0.33	79	1	0.93
6312at7399	1	203	0	1	0	1.1199	0	0.35	79	0.975609756	0.51
6314at7399	1	203	0	0	0	0.9887	0	0.42	80	1	0.8
6315at7399	1	203	0	0	0	0.7118	0	0.57	80	1	0.9
6317at7399	1	203	0	0	0	0.8573	0	0.41	80	1	0.78
6318at7399	1.024390244	203	0.15058465	0	0.024390244	0.8571	1	0.65	79	1	0.96
6322at7399	1.024390244	203	0.15058465	0	0.024390244	1.1114	1	0.19	79	1	0.59
6323at7399	1.024390244	203	0.15058465	0	0.024390244	1.0759	1	0.55	79	1	0.86
6325at7399	1.090909091	203	0.263523138	5	0.090909091	1.6485	3	0.31	72	0.804878049	0.73
6326at7399	1	203	0	0	0	1.0407	0	0.35	80	1	0.75
6327at7399	1.024390244	203	0.15058465	0	0.024390244	1.065	1	0.49	79	1	0.94
6328at7399	1.975609756	203	0.07808093	1	0.975609756	0.8317	0	0.325	79	1	0.755
6331at7399	1.024390244	203	0.15058465	0	0.024390244	1.2836	1	0.11	79	1	0.36
6334at7399	1.075	203	0.245015204	1	0.075	1.7861	3	0.13	76	0.975609756	0.49
6336at7399	5.184210526	203	1.099087345	28	0.657894737	1.5883	12	0.054210526	40	0.926829268	0.721578947
6339at7399	1.057142857	203	0.219568606	3	0.057142857	1.4698	2	0.33	75	0.853658537	0.7
6345at7399	1.536585366	203	0.324524576	5	0.536585366	0.7523	2	0.72	73	1	0.94
6346at7399	1.083333333	177.3420531	0.255124984	7	0.083333333	0.7776	1	0.22	72	0.292682927	0.4
6351at7399	1	203	0	1	0	1.0644	0	0.34	79	0.975609756	0.79
6352at7399	1	203	0	2	0	1.0543	0	0.35	78	0.951219512	0.76
6357at7399	1	203	0	0	0	0.9304	0	0.42	80	1	0.72
6358at7399	1.025641026	203	0.15411035	2	0.025641026	0.9555	1	0.21	77	0.951219512	0.32
6362at7399	1.024390244	203	0.15058465	0	0.024390244	0.9833	1	0.24	79	1	0.52
6364at7399	1	203	0	4	0	1.3305	0	0.33	76	0.902439024	0.85
6371at7399	1	203	0	0	0	0.9025	0	0.69	80	1	0.94
6384at7399	1.048780488	203	0.205389788	0	0.048780488	0.9284	2	0.23	78	1	0.38
6385at7399	1	183.0129637	0	2	0	0.8157	0	0.34	78	0.87804878	0.59
6387at7399	1	203	0	4	0	1.6054	0	0.31	76	0.87804878	0.61
6391at7399	1.146341463	203	0.454343755	0	0.097560976	1.0161	4	0.7	76	1	0.93
6393at7399	1	203	0	0	0	0.8241	0	0.77	80	1	0.98
6397at7399	1	183.0129637	0	10	0	1.103	0	0.61	70	0.12195122	0.93
6400at7399	1.051282051	203	0.300703122	2	0.025641026	1.3832	1	0.54	77	0.951219512	0.93
6410at7399	1.048780488	203	0.205389788	0	0.048780488	1.1637	2	0.32	78	1	0.59
6411at7399	1	203	0	0	0	0.709	0	0.47	80	1	0.78
6413at7399	1.024390244	203	0.15058465	0	0.024390244	0.8164	1	0.53	79	1	0.79
6414at7399	1.025641026	203	0.15411035	2	0.025641026	0.8504	1	0.52	77	0.951219512	0.9
6416at7399	5.243902439	203	0.513737722	22	1	0.9401	7	0.2475	51	1	0.6075
6420at7399	1	203	0	1	0	1.1142	0	0.21	79	0.975609756	0.73
6426at7399	1	183.0129637	0	2	0	0.9613	0	0.34	78	0.87804878	0.71
6427at7399	1.075	203	0.245015204	1	0.075	1.186	3	0.27	76	0.975609756	0.7
6437at7399	1.025641026	203	0.15411035	2	0.025641026	0.7808	1	0.22	77	0.951219512	0.51
6438at7399	1	203	0	0	0	0.7291	0	0.38	80	1	0.72
6440at7399	1.048780488	203	0.205389788	0	0.048780488	0.8421	2	0.12	78	1	0.32
6441at7399	1.024390244	203	0.15058465	0	0.024390244	0.9272	1	0.28	79	1	0.53
6442at7399	1	203	0	1	0	0.8974	0	0.53	79	0.975609756	0.79
6444at7399	1.024390244	203	0.15058465	0	0.024390244	0.8334	1	0.5	79	1	0.78
6448at7399	1	203	0	0	0	1.0201	0	0.76	80	1	0.96
6449at7399	1	203	0	2	0	0.8523	0	0.29	78	0.951219512	0.66
6458at7399	1.024390244	203	0.15058465	0	0.024390244	1.2005	1	0.85	79	1	0.96
6460at7399	1	203	0	1	0	0.7766	0	0.27	79	0.975609756	0.72
6462at7399	1	203	0	0	0	0.8034	0	0.44	80	1	0.81
6463at7399	2.35483871	203	0.333302056	17	0.838709677	1.2065	5	0.22	58	0.756097561	0.7
6470at7399	1	203	0	0	0	0.927	0	0.48	80	1	0.89
6471at7399	1.024390244	203	0.15058465	0	0.024390244	0.7491	1	0.22	79	1	0.55
6477at7399	1	203	0	1	0	0.8652	0	0.21	79	0.975609756	0.67
6478at7399	1	203	0	0	0	0.8934	0	0.26	80	1	0.54
6479at7399	1.024390244	203	0.15058465	0	0.024390244	0.9801	1	0.9	79	1	1
6481at7399	1.029411765	203	0.164130361	5	0.029411765	1.1039	1	0.31	74	0.829268293	0.645
6483at7399	1	203	0	0	0	0.813	0	0.2	80	1	0.51
6484at7399	1	203	0	0	0	1.0176	0	0.5	80	1	0.9
6488at7399	1	203	0	0	0	0.7174	0	0.63	80	1	0.93
6496at7399	1.12195122	203	0.403200804	2	0.073170732	0.9198	2	0.29	76	1	0.61
6499at7399	1.073170732	203	0.242660869	0	0.073170732	1.0015	3	0.42	77	1	0.69
6500at7399	1.024390244	203	0.15058465	0	0.024390244	0.8927	1	0.33	79	1	0.64
6503at7399	1	203	0	7	0	1.9352	0	0.16	73	0.43902439	0.85
6508at7399	1	203	0	1	0	1.0125	0	0.19	79	0.975609756	0.68
6509at7399	1	203	0	0	0	0.8711	0	0.55	80	1	0.83
6510at7399	1.048780488	203	0.205389788	0	0.048780488	1.1236	2	0.27	78	1	0.56
6519at7399	1	203	0	0	0	0.7741	0	0.25	80	1	0.43
6522at7399	1.024390244	203	0.15058465	0	0.024390244	0.9164	1	0.45	79	1	0.74
6523at7399	1.024390244	203	0.15058465	0	0.024390244	1.053	1	0.82	79	1	0.98
6534at7399	1.068965517	203	0.237047394	9	0.068965517	1.1818	2	0.29	69	0.707317073	0.79
6536at7399	1.15	183.0129637	0.310496888	14	0.15	1.2623	3	0.32	63	0.487804878	0.72
6540at7399	1.454545455	183.0129637	0.739509973	13	0.181818182	1.6453	5	0.05	62	0.536585366	0.72
6544at7399	1.1	203	0.272727273	1	0.1	0.8938	4	0.85	75	0.975609756	0.99
6546at7399	1	203	0	0	0	0.9257	0	0.47	80	1	0.9
6549at7399	1.048780488	203	0.205389788	0	0.048780488	0.7851	2	0.6	78	1	0.84
6552at7399	5.948717949	203	5.020199241	6	0.051282051	0.9141	3	0.78	71	0.951219512	0.97
6554at7399	1	203	0	1	0	0.9165	0	0.57	79	0.975609756	0.91
6556at7399	1.09375	203	0.266496544	6	0.09375	1.1605	2	0.46	72	0.780487805	0.79
6560at7399	1.048780488	203	0.205389788	0	0.048780488	0.9133	2	0.35	78	1	0.74
6564at7399	1.025	203	0.152317024	1	0.025	0.9579	1	0.3	78	0.975609756	0.72
6566at7399	1.025	203	0.152317024	1	0.025	1.2658	1	0.33	78	0.975609756	0.81
6567at7399	1.05	203	0.207566616	1	0.05	0.9766	2	0.23	77	0.975609756	0.55
6571at7399	1	203	0	0	0	0.748	0	0.15	80	1	0.51
6575at7399	1	203	0	0	0	0.8191	0	0.24	80	1	0.76
6587at7399	1	203	0	0	0	1.2887	0	0.27	80	1	0.59
6588at7399	1	183.0129637	0	20	0	1.1989	0	0.27	60	0.219512195	0.7
6593at7399	1.024390244	203	0.15058465	0	0.024390244	1.5429	1	0.24	79	1	0.63
6594at7399	1.025	203	0.152317024	1	0.025	1.1169	1	0.63	78	0.975609756	0.93
6595at7399	1	203	0	2	0	0.9414	0	0.71	78	0.951219512	0.97
6596at7399	1	203	0	1	0	0.9895	0	0.27	79	0.975609756	0.73
6601at7399	1	183.0129637	0	16	0	0.9121	0	0.35	64	0.43902439	0.68
6602at7399	1.076923077	203	0.24743583	2	0.076923077	1.2017	3	0.43	75	0.951219512	0.71
6604at7399	1	203	0	2	0	1.1156	0	0.32	78	0.951219512	0.7
6605at7399	1.025641026	203	0.15411035	2	0.025641026	1.0087	1	0.29	77	0.951219512	0.64
6606at7399	1	203	0	0	0	1.0808	0	0.3	80	1	0.67
6608at7399	1.025641026	203	0.15411035	2	0.025641026	1.2866	1	0.37	77	0.951219512	0.81
6609at7399	1.048780488	203	0.205389788	0	0.048780488	1.2298	2	0.5	78	1	0.9
6614at7399	1	203	0	2	0	0.8431	0	0.45	78	0.951219512	0.74
6616at7399	1	203	0	0	0	0.9302	0	0.65	80	1	0.94
6617at7399	1.025	203	0.152317024	1	0.025	1.5511	1	0.36	78	0.975609756	0.86
6627at7399	1.12195122	203	0.448690597	2	0.073170732	0.9588	1	0.51	77	1	0.7
6630at7399	1	203	0	0	0	0.9962	0	0.55	80	1	0.9
6636at7399	1.051282051	203	0.209812811	2	0.051282051	0.8782	2	0.22	76	0.951219512	0.42
